date_obj,Regen%20bracelet price
2018-11-26,3042621
2018-11-27,3030469
2018-11-28,3069210
2018-12-01,3137459
2018-12-02,3119602
2018-12-03,3112339
2018-12-04,3067959
2018-12-05,3046240
2018-12-07,3021822
2018-12-09,3039046
2018-12-10,3017824
2018-12-11,3046847
2018-12-12,3024713
2018-12-13,3027947
2018-12-14,3056433
2018-12-15,3040449
2018-12-16,3047040
2018-12-17,3042005
2018-12-18,3027698
2018-12-19,3053979
2018-12-20,3031447
2018-12-21,3023758
2018-12-22,3041278
2018-12-23,2996710
2018-12-24,2988899
2018-12-25,2994927
2018-12-26,2994051
2018-12-27,3002928
2018-12-28,2997547
2018-12-29,3004789
2018-12-30,3000676
2018-12-31,2977625
2019-01-01,2969337
2019-01-02,3012665
2019-01-03,2994322
2019-01-04,2998456
2019-01-05,3017220
2019-01-06,3003153
2019-01-08,2995036
2019-01-10,2970621
2019-01-11,2987294
2019-01-12,2983598
2019-01-13,2979725
2019-01-14,2985175
2019-01-15,2984540
2019-01-16,3046745
2019-01-17,2999702
2019-01-18,2976078
2019-01-19,2979650
2019-01-20,2994801
2019-01-21,2995775
2019-01-22,3004522
2019-01-23,2996129
2019-01-24,2986028
2019-01-25,2989437
2019-01-26,3006154
2019-01-27,3034196
2019-01-28,3049950
2019-01-29,3072885
2019-01-30,3083944
2019-01-31,3089081
2019-02-01,3071159
2019-02-02,3045784
2019-02-03,3035696
2019-02-04,3029595
2019-02-05,2998314
2019-02-06,3003675
2019-02-07,2998020
2019-02-08,2973666
2019-02-09,2964022
2019-02-10,2963145
2019-02-11,2960817
2019-02-12,2967648
2019-02-13,2945160
2019-02-14,2890469
2019-02-15,2911973
2019-02-16,2902010
2019-02-17,2924455
2019-02-18,2934469
2019-02-19,2942609
2019-02-20,2942335
2019-02-21,2956432
2019-02-22,2948291
2019-02-23,2957278
2019-02-24,2963221
2019-02-25,2957234
2019-02-26,2962145
2019-02-27,2977661
2019-02-28,2962615
2019-03-01,2957097
2019-03-02,2951828
2019-03-03,2947792
2019-03-04,2954984
2019-03-05,2948603
2019-03-06,2935551
2019-03-07,2933479
2019-03-08,2943735
2019-03-09,2951899
2019-03-10,3002810
2019-03-11,2974831
2019-03-12,2971168
2019-03-13,2961403
2019-03-14,2936910
2019-03-15,2937022
2019-03-16,2935186
2019-03-17,2931320
2019-03-18,2918961
2019-03-19,2917347
2019-03-20,2904013
2019-03-21,2887115
2019-03-22,2901291
2019-03-23,2932745
2019-03-24,2924053
2019-03-25,2901705
2019-03-26,2888744
2019-03-27,2900868
2019-03-28,2896917
2019-03-29,2877806
2019-03-30,2900836
2019-03-31,2915389
2019-04-01,2890609
2019-04-02,2873486
2019-04-03,2866670
2019-04-04,2882381
2019-04-05,2892092
2019-04-06,2834291
2019-04-07,2794806
2019-04-08,2820862
2019-04-09,2857143
2019-04-10,2903068
2019-04-11,2876918
2019-04-12,2861453
2019-04-13,2874163
2019-04-14,2901692
2019-04-15,2880421
2019-04-16,2928158
2019-04-17,2875117
2019-04-18,2862078
2019-04-19,2864645
2019-04-20,2900701
2019-04-21,2878002
2019-04-22,2875745
2019-04-23,2872238
2019-04-24,2881348
2019-04-25,2896525
2019-04-26,2887484
2019-04-27,2888774
2019-04-28,2926114
2019-04-29,2929922
2019-04-30,2910061
2019-05-01,2894166
2019-05-02,2919267
2019-05-03,2925060
2019-05-04,2938624
2019-05-05,2927809
2019-05-06,2913186
2019-05-07,2918600
2019-05-08,2914754
2019-05-09,2909554
2019-05-10,2906112
2019-05-11,2912768
2019-05-12,2913049
2019-05-13,2906348
2019-05-14,2892430
2019-05-15,2889780
2019-05-16,2912056
2019-05-17,2899589
2019-05-18,2896906
2019-05-19,2880054
2019-05-20,2895393
2019-05-21,2887587
2019-05-22,2890851
2019-05-23,2896972
2019-05-24,2899402
2019-05-25,2892103
2019-05-26,2889395
2019-05-27,2909186
2019-05-28,2971359
2019-05-29,2938505
2019-05-30,2925280
2019-05-31,2926077
2019-06-01,2922574
2019-06-02,2920702
2019-06-03,2922876
2019-06-04,2906167
2019-06-05,2902399
2019-06-06,2894598
2019-06-07,2882543
2019-06-08,2886821
2019-06-09,2916969
2019-06-10,2915583
2019-06-11,2912903
2019-06-12,2915495
2019-06-13,2909052
2019-06-14,2896264
2019-06-15,2893223
2019-06-16,2894175
2019-06-17,2892327
2019-06-18,2888677
2019-06-19,2879593
2019-06-20,2873238
2019-06-21,2867352
2019-06-22,2872063
2019-06-23,2848152
2019-06-24,2835061
2019-06-25,2837346
2019-06-26,2818565
2019-06-27,2801912
2019-06-28,2802181
2019-06-29,2793889
2019-06-30,2798826
2019-07-01,2820642
2019-07-02,2809791
2019-07-03,2848636
2019-07-04,2836225
2019-07-05,2840809
2019-07-06,2846161
2019-07-07,2843544
2019-07-08,2842740
2019-07-09,2839465
2019-07-10,2828345
2019-07-11,2815886
2019-07-12,2815146
2019-07-13,2820228
2019-07-14,2810072
2019-07-15,2793583
2019-07-16,2783417
2019-07-17,2779805
2019-07-18,2775071
2019-07-19,2767645
2019-07-20,2768484
2019-07-21,2734545
2019-07-22,2717248
2019-07-23,2703582
2019-07-24,2687404
2019-07-25,2673588
2019-07-26,2636591
2019-07-27,2548160
2019-07-28,2522171
2019-07-29,2510276
2019-07-30,2446832
2019-07-31,2428883
2019-08-01,2452497
2019-08-02,2471671
2019-08-03,2455488
2019-08-04,2418284
2019-08-05,2394449
2019-08-06,2376736
2019-08-07,2379101
2019-08-08,2353922
2019-08-09,2341963
2019-08-10,2312080
2019-08-11,2309776
2019-08-12,2298717
2019-08-13,2298851
2019-08-14,2275324
2019-08-15,2271610
2019-08-16,2248124
2019-08-17,2301400
2019-08-18,2285223
2019-08-19,2243478
2019-08-20,2248761
2019-08-21,2271625
2019-08-22,2293969
2019-08-23,2279900
2019-08-24,2275311
2019-08-24,2275311
2019-08-25,2282625
2019-08-25,2282625
2019-08-26,2311978
2019-08-26,2311978
2019-08-27,2394068
2019-08-27,2394068
2019-08-28,2485807
2019-08-29,2532789
2019-08-30,2492161
2019-08-31,2457593
2019-09-01,2428294
2019-09-02,2373067
2019-09-03,2361793
2019-09-04,2342938
2019-09-05,2335481
2019-09-06,2336809
2019-09-07,2354456
2019-09-08,2359716
2019-09-09,2393626
2019-09-10,2382044
2019-09-11,2365227
2019-09-12,2349730
2019-09-13,2341569
2019-09-14,2400591
2019-09-15,2405286
2019-09-16,2387557
2019-09-17,2417939
2019-09-18,2426245
2019-09-19,2397440
2019-09-20,2399844
2019-09-21,2433306
2019-09-22,2396733
2019-09-23,2409590
2019-09-24,2479218
2019-09-25,2455851
2019-09-26,2451429
2019-09-27,2486574
2019-09-28,2430581
2019-09-29,2433295
2019-09-30,2425613
2019-10-01,2429784
2019-10-02,2428525
2019-10-03,2438940
2019-10-04,2489187
2019-10-05,2465881
2019-10-06,2463567
2019-10-07,2450555
2019-10-08,2425767
2019-10-09,2428345
2019-10-10,2392152
2019-10-11,2387422
2019-10-12,2379660
2019-10-13,2396856
2019-10-14,2367135
2019-10-15,2355776
2019-10-16,2341054
2019-10-17,2326784
2019-10-18,2307353
2019-10-19,2299354
2019-10-20,2280736
2019-10-21,2278068
2019-10-22,2258464
2019-10-23,2240185
2019-10-24,2222455
2019-10-25,2208690
2019-10-26,2184871
2019-10-27,2180255
2019-10-28,2159095
2019-10-29,2132347
2019-10-30,2121761
2019-10-31,2108988
2019-11-01,2081163
2019-11-02,2075557
2019-11-03,2068370
2019-11-04,2031579
2019-11-05,2042991
2019-11-06,2048087
2019-11-07,2013890
2019-11-08,2064691
2019-11-09,2063525
2019-11-10,2101807
2019-11-11,2086731
2019-11-12,2072475
2019-11-13,2064486
2019-11-14,2080706
2019-11-15,2118902
2019-11-16,2174581
2019-11-17,2166907
2019-11-18,2153707
2019-11-19,2146831
2019-11-20,2103416
2019-11-21,2105518
2019-11-22,2111300
2019-11-23,2096989
2019-11-24,2097301
2019-11-25,2072677
2019-11-26,2019386
2019-11-27,2031398
2019-11-28,2046564
2019-11-29,2038069
2019-11-30,2007702
2019-12-01,2005379
2019-12-02,1999962
2019-12-03,1979153
2019-12-04,1987381
2019-12-05,1990926
2019-12-06,1996975
2019-12-07,1980142
2019-12-08,1977451
2019-12-09,1965960
2019-12-10,1974645
2019-12-11,1984445
2019-12-12,1975411
2019-12-13,1912193
2019-12-14,1911871
2019-12-15,1940813
2019-12-16,1992042
2019-12-17,1971681
2019-12-18,1935366
2019-12-19,1910190
2019-12-20,1927631
2019-12-21,1907451
2019-12-22,1878971
2019-12-23,1883324
2019-12-24,1869679
2019-12-25,1871084
2019-12-26,1851918
2019-12-27,1840506
2019-12-28,1858648
2019-12-29,1854544
2019-12-30,1859571
2019-12-31,1869529
2020-01-01,1859377
2020-01-02,1882648
2020-01-03,1883620
2020-01-04,1916348
2020-01-05,1903118
2020-01-06,1905681
2020-01-07,1904738
2020-01-08,1893862
2020-01-09,1875206
2020-01-10,1900871
2020-01-11,1897595
2020-01-12,1913994
2020-01-13,1926372
2020-01-14,1934674
2020-01-15,1930987
2020-01-16,1941110
2020-01-17,1956546
2020-01-18,1941198
2020-01-19,1968187
2020-01-20,1953498
2020-01-21,1984744
2020-01-22,1973172
2020-01-23,1959379
2020-01-24,1945470
2020-01-25,1975019
2020-01-26,2006964
2020-01-27,2087728
2020-01-28,2140303
2020-01-29,2226556
2020-01-30,2221759
2020-01-31,2148593
2020-02-01,2179366
2020-02-02,2186620
2020-02-03,2106679
2020-02-04,2104626
2020-02-05,2038848
2020-02-06,1992209
2020-02-07,1992695
2020-02-08,2033746
2020-02-09,2112689
2020-02-10,2162632
2020-02-11,2183615
2020-02-12,2245367
2020-02-13,2292519
2020-02-14,2283648
2020-02-15,2262652
2020-02-16,2216148
2020-02-17,2199997
2020-02-18,2148194
2020-02-19,2177583
2020-02-20,2188688
2020-02-21,2187182
2020-02-22,2142833
2020-02-23,2124615
2020-02-24,2103324
2020-02-25,2103437
2020-02-26,2154605
2020-02-27,2199103
2020-02-28,2237504
2020-02-29,2224801
2020-03-01,2238839
2020-03-02,2228518
2020-03-03,2230030
2020-03-04,2248802
2020-03-05,2271886
2020-03-06,2294503
2020-03-07,2296307
2020-03-08,2288173
2020-03-09,2273124
2020-03-10,2263628
2020-03-11,2298285
2020-03-12,2292397
2020-03-13,2263995
2020-03-14,2240842
2020-03-15,2264205
2020-03-16,2257095
2020-03-17,2243263
2020-03-18,2246283
2020-03-19,2221952
2020-03-20,2213821
2020-03-21,2235358
2020-03-22,2235221
2020-03-23,2279005
2020-03-24,2321622
2020-03-25,2380611
2020-03-26,2379657
2020-03-27,2417610
2020-03-28,2394434
2020-03-29,2449150
2020-03-30,2470122
2020-03-31,2471779
2020-04-01,2543389
2020-04-02,2662326
2020-04-03,2750865
2020-04-04,2819585
2020-04-05,2788753
2020-04-06,2783683
2020-04-07,2769958
2020-04-08,2723921
2020-04-09,2594446
2020-04-10,2620522
2020-04-11,2592598
2020-04-12,2585302
2020-04-13,2542354
2020-04-14,2537937
2020-04-15,2577533
2020-04-16,2623116
2020-04-17,2621282
2020-04-18,2697181
2020-04-19,2716145
2020-04-20,2689630
2020-04-21,2692971
2020-04-22,2676668
2020-04-23,2733041
2020-04-24,2701620
2020-04-25,2684656
2020-04-26,2721401
2020-04-27,2740592
2020-04-28,2764124
2020-04-29,2767253
2020-04-30,2805506
2020-05-01,2768514
2020-05-02,2756028
2020-05-03,2779087
2020-05-04,2784255
2020-05-05,2803285
2020-05-06,2867827
2020-05-07,2886556
2020-05-08,2980342
2020-05-09,3075208
2020-05-10,3071324
2020-05-11,3069648
2020-05-12,3096725
2020-05-13,3119325
