date_obj,Dragon%20bitter price
2019-08-27,422
2019-08-28,444
2019-08-29,444
2019-08-30,444
2019-08-31,444
2019-09-01,464
2019-09-02,464
2019-09-03,464
2019-09-04,483
2019-09-05,483
2019-09-06,483
2019-09-07,483
2019-09-08,508
2019-09-09,508
2019-09-10,508
2019-09-11,508
2019-09-12,518
2019-09-13,518
2019-09-14,518
2019-09-15,518
2019-09-16,507
2019-09-17,507
2019-09-18,507
2019-09-19,493
2019-09-20,493
2019-09-21,493
2019-09-22,493
2019-09-23,513
2019-09-24,513
2019-09-25,513
2019-09-26,513
2019-09-27,515
2019-09-28,515
2019-09-29,515
2019-09-30,515
2019-10-01,517
2019-10-02,517
2019-10-03,517
2019-10-04,517
2019-10-05,517
2019-10-06,543
2019-10-07,543
2019-10-08,543
2019-10-09,543
2019-10-10,543
2019-10-11,543
2019-10-12,543
2019-10-13,559
2019-10-14,559
2019-10-15,559
2019-10-16,544
2019-10-17,544
2019-10-18,544
2019-10-19,542
2019-10-20,542
2019-10-21,542
2019-10-22,542
2019-10-23,541
2019-10-24,541
2019-10-25,541
2019-10-26,541
2019-10-27,527
2019-10-28,527
2019-10-29,527
2019-10-30,527
2019-10-31,533
2019-11-01,533
2019-11-02,533
2019-11-03,533
2019-11-04,525
2019-11-05,525
2019-11-06,525
2019-11-07,525
2019-11-08,525
2019-11-09,541
2019-11-10,541
2019-11-11,541
2019-11-12,541
2019-11-13,518
2019-11-14,518
2019-11-15,518
2019-11-16,505
2019-11-17,505
2019-11-18,505
2019-11-19,505
2019-11-20,498
2019-11-21,498
2019-11-22,498
2019-11-23,498
2019-11-24,498
2019-11-25,483
2019-11-26,483
2019-11-27,483
2019-11-28,483
2019-11-29,483
2019-11-30,499
2019-12-01,499
2019-12-02,499
2019-12-03,499
2019-12-04,508
2019-12-05,508
2019-12-06,508
2019-12-07,508
2019-12-08,508
2019-12-09,498
2019-12-10,498
2019-12-11,498
2019-12-12,498
2019-12-13,492
2019-12-14,492
2019-12-15,492
2019-12-16,492
2019-12-17,478
2019-12-18,478
2019-12-19,478
2019-12-20,478
2019-12-21,465
2019-12-22,465
2019-12-23,465
2019-12-24,465
2019-12-25,450
2019-12-26,450
2019-12-27,450
2019-12-28,439
2019-12-29,439
2019-12-30,439
2019-12-31,439
2020-01-01,448
2020-01-02,448
2020-01-03,448
2020-01-04,448
2020-01-05,445
2020-01-06,445
2020-01-07,445
2020-01-08,445
2020-01-09,465
2020-01-10,465
2020-01-11,465
2020-01-12,481
2020-01-13,481
2020-01-14,481
2020-01-15,481
2020-01-16,487
2020-01-17,487
2020-01-18,487
2020-01-19,509
2020-01-20,509
2020-01-21,509
2020-01-22,509
2020-01-23,506
2020-01-24,506
2020-01-25,506
2020-01-26,506
2020-01-27,508
2020-01-28,508
2020-01-29,508
2020-01-30,508
2020-01-31,499
2020-02-01,499
2020-02-02,486
2020-02-03,486
2020-02-04,486
2020-02-05,486
2020-02-06,503
2020-02-07,503
2020-02-08,503
2020-02-09,509
2020-02-10,509
2020-02-11,509
2020-02-12,513
2020-02-13,513
2020-02-14,513
2020-02-15,525
2020-02-16,525
2020-02-17,525
2020-02-18,522
2020-02-19,522
2020-02-20,522
2020-02-21,522
2020-02-22,524
2020-02-23,524
2020-02-24,524
2020-02-25,517
2020-02-26,517
2020-02-27,517
2020-02-28,520
2020-02-29,520
2020-03-01,520
2020-03-02,519
2020-03-03,519
2020-03-04,519
2020-03-05,527
2020-03-06,527
2020-03-07,527
2020-03-08,516
2020-03-09,516
2020-03-10,492
2020-03-11,492
2020-03-12,492
2020-03-13,481
2020-03-14,481
2020-03-15,481
2020-03-16,459
2020-03-17,459
2020-03-18,459
2020-03-19,457
2020-03-20,457
2020-03-21,457
2020-03-22,435
2020-03-23,435
2020-03-24,429
2020-03-25,429
2020-03-26,436
2020-03-27,436
2020-03-28,436
2020-03-29,438
2020-03-30,438
2020-03-31,445
2020-04-01,445
2020-04-02,439
2020-04-03,439
2020-04-04,439
2020-04-05,433
2020-04-06,433
2020-04-07,421
2020-04-08,421
2020-04-09,429
2020-04-10,429
2020-04-11,428
2020-04-12,428
2020-04-13,450
2020-04-14,450
2020-04-15,465
2020-04-16,465
2020-04-17,450
2020-04-18,450
2020-04-19,433
2020-04-20,433
2020-04-21,418
2020-04-22,412
2020-04-23,412
2020-04-24,413
2020-04-25,413
2020-04-26,396
2020-04-27,396
2020-04-28,385
2020-04-29,385
2020-04-30,377
2020-05-01,377
2020-05-02,377
2020-05-03,369
2020-05-04,369
2020-05-05,373
2020-05-06,373
2020-05-07,367
2020-05-08,367
2020-05-09,357
2020-05-10,347
2020-05-11,347
2020-05-12,330
2020-05-13,330
