date_obj,Ancient%20mace price
2019-03-20,3097
2019-03-21,3066
2019-03-22,3066
2019-03-23,3125
2019-03-24,3070
2019-03-25,3070
2019-03-26,3127
2019-03-27,3127
2019-03-28,3153
2019-03-29,3241
2019-03-30,3241
2019-03-31,3218
2019-04-01,3301
2019-04-02,3301
2019-04-03,3341
2019-04-04,3423
2019-04-05,3364
2019-04-06,3470
2019-04-07,3525
2019-04-08,3581
2019-04-09,3590
2019-04-10,3748
2019-04-11,3740
2019-04-12,3703
2019-04-13,3601
2019-04-14,3563
2019-04-15,3681
2019-04-16,3714
2019-04-17,3713
2019-04-18,3695
2019-04-19,3878
2019-04-20,4003
2019-04-21,4003
2019-04-22,4059
2019-04-23,3951
2019-04-24,3941
2019-04-25,3925
2019-04-26,3977
2019-04-27,3977
2019-04-28,3938
2019-04-29,3793
2019-04-30,3625
2019-05-01,3625
2019-05-02,3725
2019-05-03,3801
2019-05-04,3907
2019-05-05,4095
2019-05-06,4212
2019-05-07,4250
2019-05-08,4331
2019-05-09,4331
2019-05-10,4474
2019-05-11,4398
2019-05-12,4319
2019-05-13,4305
2019-05-14,4136
2019-05-15,4136
2019-05-16,3945
2019-05-17,3945
2019-05-18,3760
2019-05-19,3585
2019-05-20,3405
2019-05-21,3330
2019-05-22,3366
2019-05-23,3455
2019-05-24,3446
2019-05-25,3585
2019-05-26,3738
2019-05-27,3848
2019-05-28,4008
2019-05-29,4118
2019-05-30,4231
2019-05-31,4384
2019-06-01,4554
2019-06-02,4411
2019-06-03,4450
2019-06-04,4350
2019-06-05,4328
2019-06-06,4373
2019-06-07,4466
2019-06-08,4412
2019-06-09,4241
2019-06-10,4241
2019-06-11,4253
2019-06-12,4152
2019-06-13,3975
2019-06-14,4005
2019-06-15,4005
2019-06-16,4076
2019-06-17,4040
2019-06-18,4040
2019-06-19,4145
2019-06-20,4065
2019-06-21,3925
2019-06-22,3925
2019-06-23,3838
2019-06-24,3653
2019-06-25,3503
2019-06-26,3348
2019-06-27,3312
2019-06-28,3312
2019-06-29,3333
2019-06-30,3426
2019-07-01,3426
2019-07-02,3521
2019-07-03,3569
2019-07-04,3569
2019-07-05,3415
2019-07-06,3269
2019-07-07,3211
2019-07-08,3115
2019-07-09,3070
2019-07-10,2972
2019-07-11,2846
2019-07-12,2706
2019-07-13,2706
2019-07-14,2631
2019-07-15,2631
2019-07-16,2590
2019-07-17,2476
2019-07-18,2476
2019-07-19,2354
2019-07-20,2261
2019-07-21,2220
2019-07-22,2289
2019-07-23,2234
2019-07-24,2234
2019-07-25,2182
2019-07-26,2182
2019-07-27,2234
2019-07-28,2336
2019-07-29,2292
2019-07-30,2321
2019-07-31,2387
2019-08-01,2387
2019-08-02,2457
2019-08-03,2434
2019-08-04,2434
2019-08-05,2505
2019-08-06,2505
2019-08-07,2589
2019-08-08,2589
2019-08-09,2585
2019-08-10,2603
2019-08-11,2603
2019-08-12,2656
2019-08-13,2769
2019-08-14,2897
2019-08-15,3016
2019-08-16,3078
2019-08-17,3078
2019-08-18,3231
2019-08-19,3336
2019-08-20,3260
2019-08-21,3260
2019-08-22,3196
2019-08-23,3196
2019-08-24,3058
2019-08-24,3058
2019-08-25,3058
2019-08-25,3058
2019-08-26,2948
2019-08-27,2818
2019-08-27,2818
2019-08-28,2747
2019-08-29,2645
2019-08-30,2546
2019-08-31,2546
2019-09-01,2492
2019-09-02,2492
2019-09-03,2534
2019-09-04,2540
2019-09-05,2540
2019-09-06,2640
2019-09-07,2728
2019-09-08,2791
2019-09-09,2791
2019-09-10,2808
2019-09-11,2811
2019-09-12,2811
2019-09-13,2716
2019-09-14,2791
2019-09-15,2893
2019-09-16,2995
2019-09-17,3120
2019-09-18,3215
2019-09-19,3215
2019-09-20,3298
2019-09-21,3334
2019-09-22,3274
2019-09-23,3246
2019-09-24,3246
2019-09-25,3307
2019-09-26,3450
2019-09-27,3450
2019-09-28,3439
2019-09-29,3439
2019-09-30,3460
2019-10-01,3460
2019-10-02,3460
2019-10-03,3468
2019-10-04,3443
2019-10-05,3515
2019-10-06,3387
2019-10-07,3465
2019-10-08,3436
2019-10-09,3436
2019-10-10,3282
2019-10-11,3282
2019-10-12,3136
2019-10-13,3261
2019-10-14,3386
2019-10-15,3386
2019-10-16,3519
2019-10-17,3519
2019-10-18,3668
2019-10-19,3515
2019-10-20,3397
2019-10-21,3397
2019-10-22,3300
2019-10-23,3186
2019-10-24,3062
2019-10-25,2952
2019-10-26,2984
2019-10-27,2984
2019-10-28,3017
2019-10-29,3017
2019-10-30,3101
2019-10-31,3206
2019-11-01,3206
2019-11-02,3252
2019-11-03,3319
2019-11-04,3406
2019-11-05,3406
2019-11-06,3368
2019-11-07,3368
2019-11-08,3324
2019-11-09,3328
2019-11-10,3433
2019-11-11,3367
2019-11-12,3367
2019-11-13,3425
2019-11-14,3425
2019-11-15,3438
2019-11-16,3344
2019-11-17,3344
2019-11-18,3403
2019-11-19,3403
2019-11-20,3269
2019-11-21,3269
2019-11-22,3168
2019-11-23,3245
2019-11-24,3245
2019-11-25,3157
2019-11-26,3124
2019-11-27,3124
2019-11-28,3127
2019-11-29,3127
2019-11-30,3022
2019-12-01,3022
2019-12-02,3045
2019-12-03,3045
2019-12-04,3108
2019-12-05,3108
2019-12-06,3047
2019-12-07,3047
2019-12-08,3045
2019-12-09,3045
2019-12-10,2980
2019-12-11,2980
2019-12-12,2936
2019-12-13,3008
2019-12-14,3008
2019-12-15,3027
2019-12-16,3027
2019-12-17,3063
2019-12-18,3063
2019-12-19,3072
2019-12-20,3072
2019-12-21,3068
2019-12-22,3136
2019-12-23,3136
2019-12-24,3249
2019-12-25,3254
2019-12-26,3254
2019-12-27,3274
2019-12-28,3297
2019-12-29,3297
2019-12-30,3320
2019-12-31,3320
2020-01-01,3352
2020-01-02,3488
2020-01-03,3488
2020-01-04,3402
2020-01-05,3235
2020-01-06,3188
2020-01-07,3063
2020-01-08,3063
2020-01-09,3083
2020-01-10,3095
2020-01-11,3110
2020-01-12,3136
2020-01-13,3136
2020-01-14,3038
2020-01-15,2950
2020-01-16,2933
2020-01-17,3069
2020-01-18,3069
2020-01-19,3173
2020-01-20,3289
2020-01-21,3289
2020-01-22,3152
2020-01-23,3168
2020-01-24,3248
2020-01-25,3263
2020-01-26,3408
2020-01-27,3557
2020-01-28,3670
2020-01-29,3794
2020-01-30,3768
2020-01-31,3768
2020-02-01,3814
2020-02-02,3908
2020-02-03,3836
2020-02-04,3910
2020-02-05,3910
2020-02-06,4000
2020-02-07,4083
2020-02-08,4151
2020-02-09,4036
2020-02-10,3964
2020-02-11,3964
2020-02-12,3768
2020-02-13,3601
2020-02-14,3518
2020-02-15,3518
2020-02-16,3637
2020-02-17,3691
2020-02-18,3586
2020-02-19,3512
2020-02-20,3673
2020-02-21,3673
2020-02-22,3662
2020-02-23,3570
2020-02-24,3587
2020-02-25,3559
2020-02-26,3452
2020-02-27,3293
2020-02-28,3142
2020-02-29,2994
2020-03-01,2844
2020-03-02,2864
2020-03-03,2952
2020-03-04,2952
2020-03-05,2893
2020-03-06,2877
2020-03-07,3014
2020-03-08,3098
2020-03-09,3138
2020-03-10,3259
2020-03-11,3360
2020-03-12,3195
2020-03-13,3050
2020-03-14,2972
2020-03-15,2847
2020-03-16,2744
2020-03-17,2616
2020-03-18,2588
2020-03-19,2528
2020-03-20,2496
2020-03-21,2527
2020-03-22,2578
2020-03-23,2642
2020-03-24,2616
2020-03-25,2587
2020-03-26,2523
2020-03-27,2399
2020-03-28,2279
2020-03-29,2165
2020-03-30,2103
2020-03-31,2045
2020-04-01,2043
2020-04-02,1950
2020-04-03,1950
2020-04-04,1926
2020-04-05,1883
2020-04-06,1927
2020-04-07,1880
2020-04-08,1836
2020-04-09,1863
2020-04-10,1947
2020-04-11,2010
2020-04-12,2081
2020-04-13,2156
2020-04-14,2197
2020-04-15,2260
2020-04-16,2209
2020-04-17,2287
2020-04-18,2287
2020-04-19,2383
2020-04-20,2484
2020-04-21,2598
2020-04-22,2607
2020-04-23,2738
2020-04-24,2874
2020-04-25,2878
2020-04-26,2788
2020-04-27,2848
2020-04-28,2866
2020-04-29,3010
2020-04-30,3040
2020-05-01,3161
2020-05-02,3149
2020-05-03,3118
2020-05-04,3064
2020-05-05,2928
2020-05-06,2919
2020-05-07,2968
2020-05-08,2917
2020-05-09,2829
2020-05-10,2703
2020-05-11,2567
2020-05-12,2454
2020-05-13,2374
