date_obj,Black%20trimmed%20set%20(sk) price
2019-03-24,172257
2019-03-25,172257
2019-03-26,172257
2019-03-27,172257
2019-03-28,172257
2019-03-29,165294
2019-03-30,165294
2019-03-31,165294
2019-04-01,165294
2019-04-02,165294
2019-04-03,165294
2019-04-04,165294
2019-04-05,165294
2019-04-06,165294
2019-04-07,159892
2019-04-08,159892
2019-04-09,159892
2019-04-10,159892
2019-04-11,159892
2019-04-12,159892
2019-04-13,159892
2019-04-14,159892
2019-04-15,159892
2019-04-16,159892
2019-04-17,159892
2019-04-18,159892
2019-04-19,154912
2019-04-20,154912
2019-04-21,154912
2019-04-22,154912
2019-04-23,154912
2019-04-24,154912
2019-04-25,154912
2019-04-26,154912
2019-04-27,154912
2019-04-28,154912
2019-04-29,154912
2019-04-30,154912
2019-05-01,147955
2019-05-02,147955
2019-05-03,147955
2019-05-04,147955
2019-05-05,147955
2019-05-06,147955
2019-05-07,147955
2019-05-08,147955
2019-05-09,147955
2019-05-10,147955
2019-05-11,147955
2019-05-12,141080
2019-05-13,141080
2019-05-14,141080
2019-05-15,141080
2019-05-16,141080
2019-05-17,141080
2019-05-18,141080
2019-05-19,141080
2019-05-20,141080
2019-05-21,141080
2019-05-22,141080
2019-05-23,141080
2019-05-24,141080
2019-05-25,134895
2019-05-26,134895
2019-05-27,134895
2019-05-28,134895
2019-05-29,134895
2019-05-30,134895
2019-05-31,134895
2019-06-01,134895
2019-06-02,134895
2019-06-03,134895
2019-06-04,134895
2019-06-05,134895
2019-06-06,134895
2019-06-07,134895
2019-06-08,134895
2019-06-09,134895
2019-06-10,134895
2019-06-11,130022
2019-06-12,130022
2019-06-13,130022
2019-06-14,130022
2019-06-15,130022
2019-06-16,130022
2019-06-17,130022
2019-06-18,130022
2019-06-19,130022
2019-06-20,130022
2019-06-21,130022
2019-06-22,130022
2019-06-23,130022
2019-06-24,130022
2019-06-25,130022
2019-06-26,123947
2019-06-27,123947
2019-06-28,123947
2019-06-29,123947
2019-06-30,123947
2019-07-01,123947
2019-07-02,123947
2019-07-03,123947
2019-07-04,123947
2019-07-05,123947
2019-07-06,123947
2019-07-07,123947
2019-07-08,118294
2019-07-09,118294
2019-07-10,118294
2019-07-11,118294
2019-07-12,118294
2019-07-13,118294
2019-07-14,118294
2019-07-15,118294
2019-07-16,118294
2019-07-17,118294
2019-07-18,118294
2019-07-19,118294
2019-07-20,118294
2019-07-21,118294
2019-07-22,118294
2019-07-23,117338
2019-07-24,117338
2019-07-25,117338
2019-07-26,117338
2019-07-27,117338
2019-07-28,117338
2019-07-29,117338
2019-07-30,117338
2019-07-31,117338
2019-08-01,117338
2019-08-02,117338
2019-08-03,117338
2019-08-04,117338
2019-08-05,117338
2019-08-06,117338
2019-08-07,113226
2019-08-08,113226
2019-08-09,113226
2019-08-10,113226
2019-08-11,113226
2019-08-12,113226
2019-08-13,113226
2019-08-14,113226
2019-08-15,113226
2019-08-16,113226
2019-08-17,113226
2019-08-18,113226
2019-08-19,113226
2019-08-20,113226
2019-08-21,113226
2019-08-22,113226
2019-08-23,113226
2019-08-24,108754
2019-08-24,108754
2019-08-25,108754
2019-08-25,108754
2019-08-26,108754
2019-08-27,108754
2019-08-27,108754
2019-08-28,108754
2019-08-29,108754
2019-08-30,108754
2019-08-31,108754
2019-09-01,108754
2019-09-02,108754
2019-09-03,108754
2019-09-04,108754
2019-09-05,108754
2019-09-06,108754
2019-09-07,108754
2019-09-08,106150
2019-09-09,106150
2019-09-10,106150
2019-09-11,106150
2019-09-12,106150
2019-09-13,106150
2019-09-14,106150
2019-09-15,106150
2019-09-16,106150
2019-09-17,106150
2019-09-18,106150
2019-09-19,106150
2019-09-20,106150
2019-09-21,106150
2019-09-22,106150
2019-09-23,106150
2019-09-24,106150
2019-09-25,106150
2019-09-26,105149
2019-09-27,105149
2019-09-28,105149
2019-09-29,105149
2019-09-30,105149
2019-10-01,105149
2019-10-02,105149
2019-10-03,105149
2019-10-04,105149
2019-10-05,105149
2019-10-06,105149
2019-10-07,105149
2019-10-08,105149
2019-10-09,105149
2019-10-10,105149
2019-10-11,105149
2019-10-12,105149
2019-10-13,105149
2019-10-14,105149
2019-10-15,105149
2019-10-16,106763
2019-10-17,106763
2019-10-18,106763
2019-10-19,106763
2019-10-20,106763
2019-10-21,106763
2019-10-22,106763
2019-10-23,106763
2019-10-24,106763
2019-10-25,106763
2019-10-26,106763
2019-10-27,106763
2019-10-28,106763
2019-10-29,106763
2019-10-30,106763
2019-10-31,106763
2019-11-01,106763
2019-11-02,106763
2019-11-03,106763
2019-11-04,106763
2019-11-05,107137
2019-11-06,107137
2019-11-07,107137
2019-11-08,107137
2019-11-09,107137
2019-11-10,107137
2019-11-11,107137
2019-11-12,107137
2019-11-13,107137
2019-11-14,107137
2019-11-15,107137
2019-11-16,107137
2019-11-17,107137
2019-11-18,107137
2019-11-19,107137
2019-11-20,107137
2019-11-21,107137
2019-11-22,107137
2019-11-23,107137
2019-11-24,107137
2019-11-25,106477
2019-11-26,106477
2019-11-27,106477
2019-11-28,106477
2019-11-29,106477
2019-11-30,106477
2019-12-01,106477
2019-12-02,106477
2019-12-03,106477
2019-12-04,106477
2019-12-05,106477
2019-12-06,106477
2019-12-07,106477
2019-12-08,106477
2019-12-09,106477
2019-12-10,106477
2019-12-11,106477
2019-12-12,106477
2019-12-13,106477
2019-12-14,106477
2019-12-15,106477
2019-12-16,106574
2019-12-17,106574
2019-12-18,106574
2019-12-19,106574
2019-12-20,106574
2019-12-21,106574
2019-12-22,106574
2019-12-23,106574
2019-12-24,106574
2019-12-25,106574
2019-12-26,106574
2019-12-27,106574
2019-12-28,106574
2019-12-29,106574
2019-12-30,106574
2019-12-31,106574
2020-01-01,106574
2020-01-02,106574
2020-01-03,106574
2020-01-04,108995
2020-01-05,108995
2020-01-06,108995
2020-01-07,108995
2020-01-08,108995
2020-01-09,108995
2020-01-10,108995
2020-01-11,108995
2020-01-12,108995
2020-01-13,108995
2020-01-14,108995
2020-01-15,108995
2020-01-16,108995
2020-01-17,108995
2020-01-18,111173
2020-01-19,111173
2020-01-20,111173
2020-01-21,111173
2020-01-22,111173
2020-01-23,111173
2020-01-24,111173
2020-01-25,111173
2020-01-26,111173
2020-01-27,111173
2020-01-28,111173
2020-01-29,111173
2020-01-30,111173
2020-01-31,111173
2020-02-01,111173
2020-02-02,111173
2020-02-03,111173
2020-02-04,111173
2020-02-05,111173
2020-02-06,111173
2020-02-07,111173
2020-02-08,113690
2020-02-09,113690
2020-02-10,113690
2020-02-11,113690
2020-02-12,113690
2020-02-13,113690
2020-02-14,113690
2020-02-15,113690
2020-02-16,113690
2020-02-17,113690
2020-02-18,113690
2020-02-19,113690
2020-02-20,113690
2020-02-21,113690
2020-02-22,113690
2020-02-23,113690
2020-02-24,113690
2020-02-25,115722
2020-02-26,115722
2020-02-27,115722
2020-02-28,115722
2020-02-29,115722
2020-03-01,115722
2020-03-02,115722
2020-03-03,115722
2020-03-04,115722
2020-03-05,115722
2020-03-06,115722
2020-03-07,115722
2020-03-08,115722
2020-03-09,115722
2020-03-10,115722
2020-03-11,115722
2020-03-12,114145
2020-03-13,114145
2020-03-14,114145
2020-03-15,114145
2020-03-16,114145
2020-03-17,114145
2020-03-18,114145
2020-03-19,114145
2020-03-20,114145
2020-03-21,114145
2020-03-22,114145
2020-03-23,114145
2020-03-24,114145
2020-03-25,114145
2020-03-26,114145
2020-03-27,111179
2020-03-28,111179
2020-03-29,111179
2020-03-30,111179
2020-03-31,111179
2020-04-01,111179
2020-04-02,111179
2020-04-03,111179
2020-04-04,111179
2020-04-05,111179
2020-04-06,111179
2020-04-07,111179
2020-04-08,105738
2020-04-09,105738
2020-04-10,105738
2020-04-11,105738
2020-04-12,105738
2020-04-13,105738
2020-04-14,105738
2020-04-15,105738
2020-04-16,105738
2020-04-17,105738
2020-04-18,100746
2020-04-19,100746
2020-04-20,100746
2020-04-21,100746
2020-04-22,100746
2020-04-23,100746
2020-04-24,100746
2020-04-25,100746
2020-04-26,100746
2020-04-27,100746
2020-04-28,97908
2020-04-29,97908
2020-04-30,97908
2020-05-01,97908
2020-05-02,97908
2020-05-03,97908
2020-05-04,97908
2020-05-05,97908
2020-05-06,97908
2020-05-07,97908
2020-05-08,97908
2020-05-09,97908
2020-05-10,97910
2020-05-11,97910
2020-05-12,97910
2020-05-13,97910
