date_obj,Adamant%20platelegs%20(t) price
2019-03-15,4053
2019-03-16,3983
2019-03-17,3902
2019-03-18,3902
2019-03-19,3835
2019-03-20,3801
2019-03-21,3783
2019-03-22,3783
2019-03-23,3798
2019-03-24,3827
2019-03-25,3827
2019-03-26,3813
2019-03-27,3813
2019-03-28,3702
2019-03-29,3630
2019-03-30,3630
2019-03-31,3600
2019-04-01,3554
2019-04-02,3554
2019-04-03,3556
2019-04-04,3532
2019-04-05,3540
2019-04-06,3540
2019-04-07,3527
2019-04-08,3552
2019-04-09,3509
2019-04-10,3510
2019-04-11,3443
2019-04-12,3446
2019-04-13,3498
2019-04-14,3524
2019-04-15,3583
2019-04-16,3569
2019-04-17,3465
2019-04-18,3508
2019-04-19,3567
2019-04-20,3568
2019-04-21,3571
2019-04-22,3595
2019-04-23,3644
2019-04-24,3750
2019-04-25,3699
2019-04-26,3653
2019-04-27,3622
2019-04-28,3506
2019-04-29,3386
2019-04-30,3372
2019-05-01,3390
2019-05-02,3435
2019-05-03,3430
2019-05-04,3441
2019-05-05,3502
2019-05-06,3510
2019-05-07,3502
2019-05-08,3502
2019-05-09,3475
2019-05-10,3477
2019-05-11,3490
2019-05-12,3579
2019-05-13,3550
2019-05-14,3520
2019-05-15,3520
2019-05-16,3469
2019-05-17,3469
2019-05-18,3462
2019-05-19,3462
2019-05-20,3488
2019-05-21,3488
2019-05-22,3483
2019-05-23,3534
2019-05-24,3534
2019-05-25,3570
2019-05-26,3559
2019-05-27,3575
2019-05-28,3645
2019-05-29,3739
2019-05-30,3761
2019-05-31,3761
2019-06-01,3801
2019-06-02,3895
2019-06-03,3865
2019-06-04,3855
2019-06-05,3751
2019-06-06,3666
2019-06-07,3714
2019-06-08,3647
2019-06-09,3600
2019-06-10,3600
2019-06-11,3598
2019-06-12,3732
2019-06-13,3696
2019-06-14,3622
2019-06-15,3622
2019-06-16,3550
2019-06-17,3494
2019-06-18,3494
2019-06-19,3564
2019-06-20,3577
2019-06-21,3577
2019-06-22,3608
2019-06-23,3660
2019-06-24,3660
2019-06-25,3651
2019-06-26,3651
2019-06-27,3794
2019-06-28,3794
2019-06-29,3878
2019-06-30,3850
2019-07-01,3850
2019-07-02,3992
2019-07-03,4074
2019-07-04,4074
2019-07-05,4095
2019-07-06,4095
2019-07-07,3964
2019-07-08,3964
2019-07-09,4003
2019-07-10,4067
2019-07-11,4067
2019-07-12,4056
2019-07-13,4056
2019-07-14,4005
2019-07-15,4005
2019-07-16,3931
2019-07-17,4080
2019-07-18,4080
2019-07-19,4201
2019-07-20,4201
2019-07-21,4297
2019-07-22,4426
2019-07-23,4457
2019-07-24,4457
2019-07-25,4431
2019-07-26,4431
2019-07-27,4434
2019-07-28,4366
2019-07-29,4405
2019-07-30,4407
2019-07-31,4413
2019-08-01,4413
2019-08-02,4382
2019-08-03,4215
2019-08-04,4215
2019-08-05,4228
2019-08-06,4228
2019-08-07,4118
2019-08-08,4118
2019-08-09,3971
2019-08-10,3856
2019-08-11,3856
2019-08-12,3737
2019-08-13,3663
2019-08-14,3590
2019-08-15,3538
2019-08-16,3505
2019-08-17,3505
2019-08-18,3525
2019-08-19,3518
2019-08-20,3490
2019-08-21,3474
2019-08-22,3464
2019-08-23,3464
2019-08-24,3556
2019-08-24,3556
2019-08-25,3556
2019-08-25,3556
2019-08-26,3583
2019-08-27,3583
2019-08-27,3583
2019-08-28,3616
2019-08-29,3634
2019-08-30,3687
2019-08-31,3687
2019-09-01,3660
2019-09-02,3660
2019-09-03,3700
2019-09-04,3685
2019-09-05,3685
2019-09-06,3669
2019-09-07,3662
2019-09-08,3660
2019-09-09,3660
2019-09-10,3667
2019-09-11,3769
2019-09-12,3769
2019-09-13,3702
2019-09-14,3702
2019-09-15,3679
2019-09-16,3548
2019-09-17,3472
2019-09-18,3417
2019-09-19,3417
2019-09-20,3389
2019-09-21,3410
2019-09-22,3410
2019-09-23,3478
2019-09-24,3478
2019-09-25,3577
2019-09-26,3639
2019-09-27,3639
2019-09-28,3633
2019-09-29,3633
2019-09-30,3661
2019-10-01,3781
2019-10-02,3781
2019-10-03,3865
2019-10-04,3865
2019-10-05,3994
2019-10-06,4001
2019-10-07,4001
2019-10-08,4081
2019-10-09,4081
2019-10-10,4103
2019-10-11,4103
2019-10-12,4059
2019-10-13,3912
2019-10-14,3799
2019-10-15,3799
2019-10-16,3755
2019-10-17,3755
2019-10-18,3819
2019-10-19,3787
2019-10-20,3787
2019-10-21,3789
2019-10-22,3789
2019-10-23,3756
2019-10-24,3756
2019-10-25,3652
2019-10-26,3656
2019-10-27,3656
2019-10-28,3568
2019-10-29,3568
2019-10-30,3454
2019-10-31,3470
2019-11-01,3470
2019-11-02,3474
2019-11-03,3592
2019-11-04,3592
2019-11-05,3499
2019-11-06,3499
2019-11-07,3481
2019-11-08,3554
2019-11-09,3573
2019-11-10,3600
2019-11-11,3600
2019-11-12,3566
2019-11-13,3566
2019-11-14,3443
2019-11-15,3443
2019-11-16,3424
2019-11-17,3424
2019-11-18,3512
2019-11-19,3512
2019-11-20,3560
2019-11-21,3560
2019-11-22,3660
2019-11-23,3660
2019-11-24,3583
2019-11-25,3583
2019-11-26,3539
2019-11-27,3539
2019-11-28,3538
2019-11-29,3538
2019-11-30,3510
2019-12-01,3510
2019-12-02,3489
2019-12-03,3489
2019-12-04,3502
2019-12-05,3502
2019-12-06,3556
2019-12-07,3556
2019-12-08,3538
2019-12-09,3538
2019-12-10,3498
2019-12-11,3498
2019-12-12,3555
2019-12-13,3555
2019-12-14,3619
2019-12-15,3641
2019-12-16,3641
2019-12-17,3639
2019-12-18,3639
2019-12-19,3605
2019-12-20,3605
2019-12-21,3553
2019-12-22,3501
2019-12-23,3501
2019-12-24,3539
2019-12-25,3557
2019-12-26,3557
2019-12-27,3533
2019-12-28,3533
2019-12-29,3476
2019-12-30,3476
2019-12-31,3425
2020-01-01,3425
2020-01-02,3377
2020-01-03,3377
2020-01-04,3377
2020-01-05,3353
2020-01-06,3353
2020-01-07,3384
2020-01-08,3384
2020-01-09,3414
2020-01-10,3432
2020-01-11,3449
2020-01-12,3449
2020-01-13,3455
2020-01-14,3455
2020-01-15,3502
2020-01-16,3502
2020-01-17,3509
2020-01-18,3509
2020-01-19,3508
2020-01-20,3508
2020-01-21,3531
2020-01-22,3510
2020-01-23,3504
2020-01-24,3501
2020-01-25,3501
2020-01-26,3474
2020-01-27,3496
2020-01-28,3496
2020-01-29,3487
2020-01-30,3487
2020-01-31,3473
2020-02-01,3473
2020-02-02,3428
2020-02-03,3428
2020-02-04,3448
2020-02-05,3448
2020-02-06,3494
2020-02-07,3494
2020-02-08,3518
2020-02-09,3527
2020-02-10,3488
2020-02-11,3488
2020-02-12,3466
2020-02-13,3466
2020-02-14,3381
2020-02-15,3381
2020-02-16,3371
2020-02-17,3458
2020-02-18,3499
2020-02-19,3499
2020-02-20,3510
2020-02-21,3510
2020-02-22,3491
2020-02-23,3446
2020-02-24,3503
2020-02-25,3503
2020-02-26,3455
2020-02-27,3455
2020-02-28,3470
2020-02-29,3470
2020-03-01,3602
2020-03-02,3602
2020-03-03,3704
2020-03-04,3704
2020-03-05,3645
2020-03-06,3538
2020-03-07,3538
2020-03-08,3517
2020-03-09,3554
2020-03-10,3576
2020-03-11,3576
2020-03-12,3594
2020-03-13,3594
2020-03-14,3597
2020-03-15,3597
2020-03-16,3593
2020-03-17,3593
2020-03-18,3615
2020-03-19,3615
2020-03-20,3702
2020-03-21,3702
2020-03-22,3705
2020-03-23,3705
2020-03-24,3761
2020-03-25,3780
2020-03-26,3812
2020-03-27,3812
2020-03-28,3763
2020-03-29,3675
2020-03-30,3555
2020-03-31,3470
2020-04-01,3394
2020-04-02,3354
2020-04-03,3354
2020-04-04,3336
2020-04-05,3416
2020-04-06,3425
2020-04-07,3427
2020-04-08,3415
2020-04-09,3457
2020-04-10,3457
2020-04-11,3371
2020-04-12,3397
2020-04-13,3391
2020-04-14,3437
2020-04-15,3446
2020-04-16,3446
2020-04-17,3422
2020-04-18,3397
2020-04-19,3416
2020-04-20,3439
2020-04-21,3453
2020-04-22,3430
2020-04-23,3430
2020-04-24,3523
2020-04-25,3502
2020-04-26,3510
2020-04-27,3506
2020-04-28,3520
2020-04-29,3505
2020-04-30,3484
2020-05-01,3509
2020-05-02,3446
2020-05-03,3409
2020-05-04,3416
2020-05-05,3479
2020-05-06,3460
2020-05-07,3343
2020-05-08,3344
2020-05-09,3280
2020-05-10,3369
2020-05-11,3449
2020-05-12,3518
2020-05-13,3485
