date_obj,Dark%20cavalier price
2019-03-28,3063
2019-03-29,3063
2019-03-30,3027
2019-03-31,3027
2019-04-01,3048
2019-04-02,3048
2019-04-03,3083
2019-04-04,3083
2019-04-05,3083
2019-04-06,3096
2019-04-07,3096
2019-04-08,3164
2019-04-09,3164
2019-04-10,3164
2019-04-11,3049
2019-04-12,3049
2019-04-13,3101
2019-04-14,3101
2019-04-15,3148
2019-04-16,3148
2019-04-17,3074
2019-04-18,3074
2019-04-19,3142
2019-04-20,3151
2019-04-21,3151
2019-04-22,3188
2019-04-23,3188
2019-04-24,3238
2019-04-25,3238
2019-04-26,3301
2019-04-27,3301
2019-04-28,3331
2019-04-29,3331
2019-04-30,3344
2019-05-01,3344
2019-05-02,3344
2019-05-03,3429
2019-05-04,3429
2019-05-05,3408
2019-05-06,3408
2019-05-07,3421
2019-05-08,3421
2019-05-09,3421
2019-05-10,3589
2019-05-11,3589
2019-05-12,3765
2019-05-13,3765
2019-05-14,3834
2019-05-15,3834
2019-05-16,3834
2019-05-17,3912
2019-05-18,3967
2019-05-19,3967
2019-05-20,4042
2019-05-21,4042
2019-05-22,4042
2019-05-23,4037
2019-05-24,4037
2019-05-25,4037
2019-05-26,3847
2019-05-27,3847
2019-05-28,3980
2019-05-29,3980
2019-05-30,3933
2019-05-31,3933
2019-06-01,3876
2019-06-02,3876
2019-06-03,3876
2019-06-04,3968
2019-06-05,3968
2019-06-06,3968
2019-06-07,4018
2019-06-08,4018
2019-06-09,4053
2019-06-10,4053
2019-06-11,4053
2019-06-12,4009
2019-06-13,4009
2019-06-14,3813
2019-06-15,3813
2019-06-16,3651
2019-06-17,3651
2019-06-18,3651
2019-06-19,3698
2019-06-20,3698
2019-06-21,3725
2019-06-22,3725
2019-06-23,3729
2019-06-24,3729
2019-06-25,3729
2019-06-26,3693
2019-06-27,3693
2019-06-28,3652
2019-06-29,3652
2019-06-30,3731
2019-07-01,3731
2019-07-02,3731
2019-07-03,3902
2019-07-04,3902
2019-07-05,3902
2019-07-06,4022
2019-07-07,4022
2019-07-08,4050
2019-07-09,4050
2019-07-10,4140
2019-07-11,4140
2019-07-12,4287
2019-07-13,4287
2019-07-14,4362
2019-07-15,4362
2019-07-16,4362
2019-07-17,4563
2019-07-18,4563
2019-07-19,4563
2019-07-20,4664
2019-07-21,4664
2019-07-22,4664
2019-07-23,4757
2019-07-24,4757
2019-07-25,4757
2019-07-26,4942
2019-07-27,4942
2019-07-28,5168
2019-07-29,5168
2019-07-30,5168
2019-07-31,5380
2019-08-01,5380
2019-08-02,5380
2019-08-03,5566
2019-08-04,5566
2019-08-05,5566
2019-08-06,5732
2019-08-07,5732
2019-08-08,5732
2019-08-09,5970
2019-08-10,5970
2019-08-11,5970
2019-08-12,6150
2019-08-13,6150
2019-08-14,6150
2019-08-15,6375
2019-08-16,6375
2019-08-17,6363
2019-08-18,6363
2019-08-19,6645
2019-08-20,6645
2019-08-21,6645
2019-08-22,6774
2019-08-23,6774
2019-08-24,6774
2019-08-24,6774
2019-08-25,7040
2019-08-25,7040
2019-08-26,7040
2019-08-26,7040
2019-08-27,7040
2019-08-27,7040
2019-08-28,7209
2019-08-29,7209
2019-08-30,7209
2019-08-31,7299
2019-09-01,7299
2019-09-02,7299
2019-09-03,7294
2019-09-04,7294
2019-09-05,7294
2019-09-06,7338
2019-09-07,7338
2019-09-08,7484
2019-09-09,7484
2019-09-10,7484
2019-09-11,7464
2019-09-12,7464
2019-09-13,7464
2019-09-14,7361
2019-09-15,7361
2019-09-16,7361
2019-09-17,7206
2019-09-18,7206
2019-09-19,7206
2019-09-20,6926
2019-09-21,6926
2019-09-22,6926
2019-09-23,6682
2019-09-24,6682
2019-09-25,6682
2019-09-26,6603
2019-09-27,6603
2019-09-28,6603
2019-09-29,6493
2019-09-30,6493
2019-10-01,6257
2019-10-02,6257
2019-10-03,6257
2019-10-04,6257
2019-10-05,5966
2019-10-06,5966
2019-10-07,5717
2019-10-08,5717
2019-10-09,5717
2019-10-10,5557
2019-10-11,5557
2019-10-12,5557
2019-10-13,5645
2019-10-14,5645
2019-10-15,5645
2019-10-16,5515
2019-10-17,5515
2019-10-18,5515
2019-10-19,5513
2019-10-20,5513
2019-10-21,5513
2019-10-22,5427
2019-10-23,5427
2019-10-24,5427
2019-10-25,5438
2019-10-26,5438
2019-10-27,5438
2019-10-28,5337
2019-10-29,5337
2019-10-30,5337
2019-10-31,5085
2019-11-01,5085
2019-11-02,5072
2019-11-03,5072
2019-11-04,5072
2019-11-05,5191
2019-11-06,5191
2019-11-07,5191
2019-11-08,5191
2019-11-09,5306
2019-11-10,5306
2019-11-11,5309
2019-11-12,5309
2019-11-13,5309
2019-11-14,5336
2019-11-15,5336
2019-11-16,5336
2019-11-17,5459
2019-11-18,5459
2019-11-19,5459
2019-11-20,5385
2019-11-21,5385
2019-11-22,5385
2019-11-23,5221
2019-11-24,5221
2019-11-25,5221
2019-11-26,5194
2019-11-27,5194
2019-11-28,5194
2019-11-29,5054
2019-11-30,5054
2019-12-01,5054
2019-12-02,5040
2019-12-03,5040
2019-12-04,5040
2019-12-05,5074
2019-12-06,5074
2019-12-07,5074
2019-12-08,5070
2019-12-09,5070
2019-12-10,5070
2019-12-11,5001
2019-12-12,5001
2019-12-13,5001
2019-12-14,4962
2019-12-15,4962
2019-12-16,5030
2019-12-17,5030
2019-12-18,5030
2019-12-19,5030
2019-12-20,5104
2019-12-21,5104
2019-12-22,5104
2019-12-23,5071
2019-12-24,5071
2019-12-25,4841
2019-12-26,4841
2019-12-27,4841
2019-12-28,4827
2019-12-29,4827
2019-12-30,4827
2019-12-31,4585
2020-01-01,4585
2020-01-02,4500
2020-01-03,4500
2020-01-04,4500
2020-01-05,4507
2020-01-06,4507
2020-01-07,4571
2020-01-08,4571
2020-01-09,4571
2020-01-10,4763
2020-01-11,4763
2020-01-12,4950
2020-01-13,4950
2020-01-14,4950
2020-01-15,4972
2020-01-16,4972
2020-01-17,4972
2020-01-18,4855
2020-01-19,4855
2020-01-20,4768
2020-01-21,4768
2020-01-22,4768
2020-01-23,4953
2020-01-24,4953
2020-01-25,5082
2020-01-26,5082
2020-01-27,5116
2020-01-28,5116
2020-01-29,5116
2020-01-30,5067
2020-01-31,5067
2020-02-01,5067
2020-02-02,5107
2020-02-03,5107
2020-02-04,5107
2020-02-05,5120
2020-02-06,5120
2020-02-07,5120
2020-02-08,5136
2020-02-09,5136
2020-02-10,5090
2020-02-11,5090
2020-02-12,5090
2020-02-13,5121
2020-02-14,5121
2020-02-15,5121
2020-02-16,5167
2020-02-17,5167
2020-02-18,5158
2020-02-19,5158
2020-02-20,5158
2020-02-21,5233
2020-02-22,5233
2020-02-23,5292
2020-02-24,5292
2020-02-25,5292
2020-02-26,5340
2020-02-27,5340
2020-02-28,5258
2020-02-29,5258
2020-03-01,5258
2020-03-02,5234
2020-03-03,5234
2020-03-04,5234
2020-03-05,5252
2020-03-06,5252
2020-03-07,5252
2020-03-08,5168
2020-03-09,5168
2020-03-10,5126
2020-03-11,5126
2020-03-12,5196
2020-03-13,5196
2020-03-14,5196
2020-03-15,5224
2020-03-16,5224
2020-03-17,5295
2020-03-18,5295
2020-03-19,5207
2020-03-20,5207
2020-03-21,5073
2020-03-22,5073
2020-03-23,5124
2020-03-24,5124
2020-03-25,5130
2020-03-26,5130
2020-03-27,4924
2020-03-28,4924
2020-03-29,4678
2020-03-30,4471
2020-03-31,4471
2020-04-01,4247
2020-04-02,4054
2020-04-03,4054
2020-04-04,3881
2020-04-05,3881
2020-04-06,3774
2020-04-07,3774
2020-04-08,3663
2020-04-09,3663
2020-04-10,3493
2020-04-11,3363
2020-04-12,3237
2020-04-13,3237
2020-04-14,3080
2020-04-15,3016
2020-04-16,3016
2020-04-17,2937
2020-04-18,2937
2020-04-19,2852
2020-04-20,2852
2020-04-21,2727
2020-04-22,2689
2020-04-23,2689
2020-04-24,2565
2020-04-25,2470
2020-04-26,2470
2020-04-27,2370
2020-04-28,2285
2020-04-29,2285
2020-04-30,2226
2020-05-01,2226
2020-05-02,2187
2020-05-03,2201
2020-05-04,2201
2020-05-05,2166
2020-05-06,2150
2020-05-07,2150
2020-05-08,2151
2020-05-09,2151
2020-05-10,2096
2020-05-11,2096
2020-05-12,2046
2020-05-13,2046
