date_obj,Zamorak%20armour%20set%20(sk) price
2019-04-07,477632
2019-04-08,477632
2019-04-09,468911
2019-04-10,468911
2019-04-11,468911
2019-04-12,468911
2019-04-13,460564
2019-04-14,460564
2019-04-15,460564
2019-04-16,460564
2019-04-17,458489
2019-04-18,458489
2019-04-19,458489
2019-04-20,458489
2019-04-21,468375
2019-04-22,468375
2019-04-23,468375
2019-04-24,468375
2019-04-25,466127
2019-04-26,466127
2019-04-27,466127
2019-04-28,466127
2019-04-29,466127
2019-04-30,468968
2019-05-01,468968
2019-05-02,468968
2019-05-03,468968
2019-05-04,468968
2019-05-05,461099
2019-05-06,461099
2019-05-07,461099
2019-05-08,461099
2019-05-09,461099
2019-05-10,441741
2019-05-11,441741
2019-05-12,441741
2019-05-13,441741
2019-05-14,427546
2019-05-15,427546
2019-05-16,427546
2019-05-17,427546
2019-05-18,427008
2019-05-19,427008
2019-05-20,427008
2019-05-21,427008
2019-05-22,427008
2019-05-23,427944
2019-05-24,427944
2019-05-25,427944
2019-05-26,427944
2019-05-27,433554
2019-05-28,433554
2019-05-29,433554
2019-05-30,433554
2019-05-31,433554
2019-06-01,431401
2019-06-02,431401
2019-06-03,431401
2019-06-04,431401
2019-06-05,425182
2019-06-06,425182
2019-06-07,425182
2019-06-08,425182
2019-06-09,423634
2019-06-10,423634
2019-06-11,423634
2019-06-12,423634
2019-06-13,416282
2019-06-14,416282
2019-06-15,416282
2019-06-16,416282
2019-06-17,408813
2019-06-18,408813
2019-06-19,408813
2019-06-20,408813
2019-06-21,402424
2019-06-22,402424
2019-06-23,402424
2019-06-24,402424
2019-06-25,402424
2019-06-26,402424
2019-06-27,403991
2019-06-28,403991
2019-06-29,403991
2019-06-30,403991
2019-07-01,403991
2019-07-02,410476
2019-07-03,410476
2019-07-04,410476
2019-07-05,410476
2019-07-06,410476
2019-07-07,410476
2019-07-08,416062
2019-07-09,416062
2019-07-10,416062
2019-07-11,416062
2019-07-12,414715
2019-07-13,414715
2019-07-14,414715
2019-07-15,414715
2019-07-16,414715
2019-07-17,413502
2019-07-18,413502
2019-07-19,413502
2019-07-20,413502
2019-07-21,413502
2019-07-22,417470
2019-07-23,417470
2019-07-24,417470
2019-07-25,417470
2019-07-26,417470
2019-07-27,420984
2019-07-28,420984
2019-07-29,420984
2019-07-30,420984
2019-07-31,420984
2019-08-01,412800
2019-08-02,412800
2019-08-03,412800
2019-08-04,412800
2019-08-05,412800
2019-08-06,413288
2019-08-07,413288
2019-08-08,413288
2019-08-09,413288
2019-08-10,413492
2019-08-11,413492
2019-08-12,413492
2019-08-13,413492
2019-08-14,418645
2019-08-15,418645
2019-08-16,418645
2019-08-17,418645
2019-08-18,418780
2019-08-19,418780
2019-08-20,418780
2019-08-21,418780
2019-08-22,418780
2019-08-23,414096
2019-08-24,414096
2019-08-24,414096
2019-08-25,414096
2019-08-25,414096
2019-08-26,414096
2019-08-26,414096
2019-08-27,414096
2019-08-27,414096
2019-08-28,412116
2019-08-29,412116
2019-08-30,412116
2019-08-31,412116
2019-09-01,412116
2019-09-02,417560
2019-09-03,417560
2019-09-04,417560
2019-09-05,417560
2019-09-06,417560
2019-09-07,419838
2019-09-08,419838
2019-09-09,419838
2019-09-10,419838
2019-09-11,419838
2019-09-12,431788
2019-09-13,431788
2019-09-14,431788
2019-09-15,431788
2019-09-16,431788
2019-09-17,438910
2019-09-18,438910
2019-09-19,438910
2019-09-20,438910
2019-09-21,438910
2019-09-22,435685
2019-09-23,435685
2019-09-24,435685
2019-09-25,435685
2019-09-26,434975
2019-09-27,434975
2019-09-28,434975
2019-09-29,434975
2019-09-30,434975
2019-10-01,437334
2019-10-02,437334
2019-10-03,437334
2019-10-04,437334
2019-10-05,437334
2019-10-06,437334
2019-10-07,434275
2019-10-08,434275
2019-10-09,434275
2019-10-10,434275
2019-10-11,434275
2019-10-12,434275
2019-10-13,433679
2019-10-14,433679
2019-10-15,433679
2019-10-16,433679
2019-10-17,433679
2019-10-18,431169
2019-10-19,431169
2019-10-20,431169
2019-10-21,431169
2019-10-22,431169
2019-10-23,425150
2019-10-24,425150
2019-10-25,425150
2019-10-26,425150
2019-10-27,417785
2019-10-28,417785
2019-10-29,417785
2019-10-30,417785
2019-10-31,405339
2019-11-01,405339
2019-11-02,405339
2019-11-03,405339
2019-11-04,393070
2019-11-05,393070
2019-11-06,393070
2019-11-07,393070
2019-11-08,393070
2019-11-09,396847
2019-11-10,396847
2019-11-11,396847
2019-11-12,396847
2019-11-13,396956
2019-11-14,396956
2019-11-15,396956
2019-11-16,396956
2019-11-17,396956
2019-11-18,392920
2019-11-19,392920
2019-11-20,392920
2019-11-21,392920
2019-11-22,392920
2019-11-23,392920
2019-11-24,392646
2019-11-25,392646
2019-11-26,392646
2019-11-27,392646
2019-11-28,395108
2019-11-29,395108
2019-11-30,395108
2019-12-01,395108
2019-12-02,395108
2019-12-03,403220
2019-12-04,403220
2019-12-05,403220
2019-12-06,403220
2019-12-07,403220
2019-12-08,403220
2019-12-09,416969
2019-12-10,416969
2019-12-11,416969
2019-12-12,416969
2019-12-13,416969
2019-12-14,416969
2019-12-15,433145
2019-12-16,433145
2019-12-17,433145
2019-12-18,433145
2019-12-19,433145
2019-12-20,433145
2019-12-21,444993
2019-12-22,444993
2019-12-23,444993
2019-12-24,444993
2019-12-25,450623
2019-12-26,450623
2019-12-27,450623
2019-12-28,450623
2019-12-29,450623
2019-12-30,454678
2019-12-31,454678
2020-01-01,454678
2020-01-02,454678
2020-01-03,454678
2020-01-04,454678
2020-01-05,440783
2020-01-06,440783
2020-01-07,440783
2020-01-08,440783
2020-01-09,421761
2020-01-10,421761
2020-01-11,421761
2020-01-12,421761
2020-01-13,421761
2020-01-14,412503
2020-01-15,412503
2020-01-16,412503
2020-01-17,412503
2020-01-18,410471
2020-01-19,410471
2020-01-20,410471
2020-01-21,410471
2020-01-22,417425
2020-01-23,417425
2020-01-24,417425
2020-01-25,417425
2020-01-26,417425
2020-01-27,407201
2020-01-28,407201
2020-01-29,407201
2020-01-30,407201
2020-01-31,407201
2020-02-01,403291
2020-02-02,403291
2020-02-03,403291
2020-02-04,403291
2020-02-05,403291
2020-02-06,403739
2020-02-07,403739
2020-02-08,403739
2020-02-09,403739
2020-02-10,403739
2020-02-11,408258
2020-02-12,408258
2020-02-13,408258
2020-02-14,408258
2020-02-15,408258
2020-02-16,407899
2020-02-17,407899
2020-02-18,407899
2020-02-19,407899
2020-02-20,407899
2020-02-21,407899
2020-02-22,399973
2020-02-23,399973
2020-02-24,399973
2020-02-25,399973
2020-02-26,387812
2020-02-27,387812
2020-02-28,387812
2020-02-29,387812
2020-03-01,378852
2020-03-02,378852
2020-03-03,378852
2020-03-04,378852
2020-03-05,378852
2020-03-06,376261
2020-03-07,376261
2020-03-08,376261
2020-03-09,376261
2020-03-10,381853
2020-03-11,381853
2020-03-12,381853
2020-03-13,381853
2020-03-14,381853
2020-03-15,381853
2020-03-16,386068
2020-03-17,386068
2020-03-18,386068
2020-03-19,386068
2020-03-20,386068
2020-03-21,380458
2020-03-22,380458
2020-03-23,380458
2020-03-24,380458
2020-03-25,379338
2020-03-26,379338
2020-03-27,379338
2020-03-28,379338
2020-03-29,378536
2020-03-30,378536
2020-03-31,378536
2020-04-01,378536
2020-04-02,390271
2020-04-03,390271
2020-04-04,390271
2020-04-05,390271
2020-04-06,385880
2020-04-07,385880
2020-04-08,385880
2020-04-09,380342
2020-04-10,380342
2020-04-11,380342
2020-04-12,380342
2020-04-13,378244
2020-04-14,378244
2020-04-15,378244
2020-04-16,378244
2020-04-17,385825
2020-04-18,385825
2020-04-19,385825
2020-04-20,390089
2020-04-21,390089
2020-04-22,390089
2020-04-23,390089
2020-04-24,390114
2020-04-25,390114
2020-04-26,390114
2020-04-27,388810
2020-04-28,388810
2020-04-29,388810
2020-04-30,382945
2020-05-01,382945
2020-05-02,382945
2020-05-03,378460
2020-05-04,378460
2020-05-05,378460
2020-05-06,370753
2020-05-07,370753
2020-05-08,370753
2020-05-09,370753
2020-05-10,366039
2020-05-11,366039
2020-05-12,366039
2020-05-13,366039
