date_obj,Bagged%20bluebells price
2019-03-15,17519
2019-03-16,17519
2019-03-17,17519
2019-03-18,17519
2019-03-19,17519
2019-03-20,17519
2019-03-21,17519
2019-03-22,17519
2019-03-23,17519
2019-03-24,17519
2019-03-25,17519
2019-03-26,17519
2019-03-27,17519
2019-03-28,17519
2019-03-29,17519
2019-03-30,17519
2019-03-31,17519
2019-04-01,17519
2019-04-02,17519
2019-04-03,17519
2019-04-04,17519
2019-04-05,17519
2019-04-06,17519
2019-04-07,17379
2019-04-08,17379
2019-04-09,17379
2019-04-10,17379
2019-04-11,17379
2019-04-12,17379
2019-04-13,17379
2019-04-14,17379
2019-04-15,17379
2019-04-16,17379
2019-04-17,17379
2019-04-18,17379
2019-04-19,17379
2019-04-20,17379
2019-04-21,17379
2019-04-22,17379
2019-04-23,17379
2019-04-24,17379
2019-04-25,17379
2019-04-26,17379
2019-04-27,17379
2019-04-28,17379
2019-04-29,17379
2019-04-30,17379
2019-05-01,17379
2019-05-02,17379
2019-05-03,17379
2019-05-04,17379
2019-05-05,17379
2019-05-06,17379
2019-05-07,17379
2019-05-08,17379
2019-05-09,17379
2019-05-10,17379
2019-05-11,17379
2019-05-12,17379
2019-05-13,17379
2019-05-14,17379
2019-05-15,17379
2019-05-16,17422
2019-05-17,17422
2019-05-18,17422
2019-05-19,17422
2019-05-20,17422
2019-05-21,17422
2019-05-22,17422
2019-05-23,17422
2019-05-24,17422
2019-05-25,17422
2019-05-26,17422
2019-05-27,17422
2019-05-28,17422
2019-05-29,17422
2019-05-30,17422
2019-05-31,17422
2019-06-01,17422
2019-06-02,17422
2019-06-03,17422
2019-06-04,17422
2019-06-05,17422
2019-06-06,17422
2019-06-07,17422
2019-06-08,17422
2019-06-09,17422
2019-06-10,17422
2019-06-11,17422
2019-06-12,17422
2019-06-13,17422
2019-06-14,17422
2019-06-15,17422
2019-06-16,17422
2019-06-17,17422
2019-06-18,17422
2019-06-19,17422
2019-06-20,17422
2019-06-21,17422
2019-06-22,17422
2019-06-23,17422
2019-06-24,17422
2019-06-25,17422
2019-06-26,17422
2019-06-27,17134
2019-06-28,17134
2019-06-29,17134
2019-06-30,17134
2019-07-01,17134
2019-07-02,17134
2019-07-03,17134
2019-07-04,17134
2019-07-05,17134
2019-07-06,17134
2019-07-07,17134
2019-07-08,17134
2019-07-09,17134
2019-07-10,17134
2019-07-11,17134
2019-07-12,17134
2019-07-13,17134
2019-07-14,17134
2019-07-15,17134
2019-07-16,17134
2019-07-17,17134
2019-07-18,17134
2019-07-19,17134
2019-07-20,17134
2019-07-21,17134
2019-07-22,17134
2019-07-23,17134
2019-07-24,17134
2019-07-25,17134
2019-07-26,17134
2019-07-27,17134
2019-07-28,17134
2019-07-29,17134
2019-07-30,17134
2019-07-31,17134
2019-08-01,17134
2019-08-02,17134
2019-08-03,17134
2019-08-04,17134
2019-08-05,17134
2019-08-06,17134
2019-08-07,17134
2019-08-08,17134
2019-08-09,17622
2019-08-10,17622
2019-08-11,17622
2019-08-12,17622
2019-08-13,17622
2019-08-14,17622
2019-08-15,17622
2019-08-16,17622
2019-08-17,17622
2019-08-18,17622
2019-08-19,17622
2019-08-20,17622
2019-08-21,17622
2019-08-22,17622
2019-08-23,17622
2019-08-24,17622
2019-08-24,17622
2019-08-25,17622
2019-08-25,17622
2019-08-26,17622
2019-08-27,17622
2019-08-27,17622
2019-08-28,17622
2019-08-29,17622
2019-08-30,17622
2019-08-31,17622
2019-09-01,17622
2019-09-02,17622
2019-09-03,17622
2019-09-04,17622
2019-09-05,17622
2019-09-06,17622
2019-09-07,17622
2019-09-08,17622
2019-09-09,17622
2019-09-10,17622
2019-09-11,17622
2019-09-12,17622
2019-09-13,17622
2019-09-14,17622
2019-09-15,17622
2019-09-16,17622
2019-09-17,17622
2019-09-18,17622
2019-09-19,17622
2019-09-20,17622
2019-09-21,17622
2019-09-22,17622
2019-09-23,17631
2019-09-24,17631
2019-09-25,17631
2019-09-26,17631
2019-09-27,17631
2019-09-28,17631
2019-09-29,17631
2019-09-30,17631
2019-10-01,17631
2019-10-02,17631
2019-10-03,17631
2019-10-04,17631
2019-10-05,17631
2019-10-06,17631
2019-10-07,17631
2019-10-08,17631
2019-10-09,17631
2019-10-10,17631
2019-10-11,17631
2019-10-12,17631
2019-10-13,17631
2019-10-14,17631
2019-10-15,17631
2019-10-16,17631
2019-10-17,17631
2019-10-18,17631
2019-10-19,17631
2019-10-20,17631
2019-10-21,17631
2019-10-22,17631
2019-10-23,17631
2019-10-24,17631
2019-10-25,17631
2019-10-26,17631
2019-10-27,17631
2019-10-28,17631
2019-10-29,17631
2019-10-30,17631
2019-10-31,17631
2019-11-01,17631
2019-11-02,17631
2019-11-03,17631
2019-11-04,17631
2019-11-05,17631
2019-11-06,17631
2019-11-07,17631
2019-11-08,17631
2019-11-09,17631
2019-11-10,17463
2019-11-11,17463
2019-11-12,17463
2019-11-13,17463
2019-11-14,17463
2019-11-15,17463
2019-11-16,17463
2019-11-17,17463
2019-11-18,17463
2019-11-19,17463
2019-11-20,17463
2019-11-21,17463
2019-11-22,17463
2019-11-23,17463
2019-11-24,17463
2019-11-25,17463
2019-11-26,17463
2019-11-27,17463
2019-11-28,17463
2019-11-29,17463
2019-11-30,17463
2019-12-01,17463
2019-12-02,17463
2019-12-03,17463
2019-12-04,17463
2019-12-05,17463
2019-12-06,17463
2019-12-07,17463
2019-12-08,17463
2019-12-09,17463
2019-12-10,17463
2019-12-11,17463
2019-12-12,17463
2019-12-13,17463
2019-12-14,17463
2019-12-15,17463
2019-12-16,17463
2019-12-17,17463
2019-12-18,17463
2019-12-19,17463
2019-12-20,17463
2019-12-21,17463
2019-12-22,17463
2019-12-23,17463
2019-12-24,17463
2019-12-25,17463
2019-12-26,17463
2019-12-27,17463
2019-12-28,17463
2019-12-29,17463
2019-12-30,17463
2019-12-31,17463
2020-01-01,17463
2020-01-02,17463
2020-01-03,17463
2020-01-04,17463
2020-01-05,17772
2020-01-06,17772
2020-01-07,17772
2020-01-08,17772
2020-01-09,17772
2020-01-10,17772
2020-01-11,17772
2020-01-12,17772
2020-01-13,17772
2020-01-14,17772
2020-01-15,17772
2020-01-16,17772
2020-01-17,17772
2020-01-18,17772
2020-01-19,17772
2020-01-20,17772
2020-01-21,17772
2020-01-22,17772
2020-01-23,17772
2020-01-24,17772
2020-01-25,17772
2020-01-26,17772
2020-01-27,17772
2020-01-28,17772
2020-01-29,17772
2020-01-30,17772
2020-01-31,17772
2020-02-01,17772
2020-02-02,17772
2020-02-03,17772
2020-02-04,17772
2020-02-05,17772
2020-02-06,17772
2020-02-07,17772
2020-02-08,17772
2020-02-09,17772
2020-02-10,17772
2020-02-11,17772
2020-02-12,17772
2020-02-13,17772
2020-02-14,17772
2020-02-15,17772
2020-02-16,17772
2020-02-17,17772
2020-02-18,17772
2020-02-19,17772
2020-02-20,17772
2020-02-21,17737
2020-02-22,17737
2020-02-23,17737
2020-02-24,17737
2020-02-25,17737
2020-02-26,17737
2020-02-27,17737
2020-02-28,17737
2020-02-29,17737
2020-03-01,17737
2020-03-02,17737
2020-03-03,17737
2020-03-04,17737
2020-03-05,17737
2020-03-06,17737
2020-03-07,17737
2020-03-08,17737
2020-03-09,17737
2020-03-10,17737
2020-03-11,17737
2020-03-12,17737
2020-03-13,17737
2020-03-14,17737
2020-03-15,17737
2020-03-16,17737
2020-03-17,17737
2020-03-18,17737
2020-03-19,17737
2020-03-20,17737
2020-03-21,17737
2020-03-22,17737
2020-03-23,17737
2020-03-24,17737
2020-03-25,17737
2020-03-26,17737
2020-03-27,17737
2020-03-28,17737
2020-03-29,17801
2020-03-30,17801
2020-03-31,17801
2020-04-01,17801
2020-04-02,17801
2020-04-03,17801
2020-04-04,17801
2020-04-05,17801
2020-04-06,17801
2020-04-07,17801
2020-04-08,17801
2020-04-09,17801
2020-04-10,17801
2020-04-11,17801
2020-04-12,17801
2020-04-13,17801
2020-04-14,17801
2020-04-15,17801
2020-04-16,17801
2020-04-17,17801
2020-04-18,17801
2020-04-19,17801
2020-04-20,17801
2020-04-21,17801
2020-04-22,17668
2020-04-23,17668
2020-04-24,17668
2020-04-25,17668
2020-04-26,17668
2020-04-27,17668
2020-04-28,17668
2020-04-29,17668
2020-04-30,17668
2020-05-01,17668
2020-05-02,17668
2020-05-03,17668
2020-05-04,17668
2020-05-05,17668
2020-05-06,17668
2020-05-07,17668
2020-05-08,17668
2020-05-09,17668
2020-05-10,17668
2020-05-11,17668
2020-05-12,17668
2020-05-13,17668
