date_obj,Watering%20can price
2019-09-04,223
2019-09-05,232
2019-09-06,243
2019-09-07,249
2019-09-08,256
2019-09-09,268
2019-09-10,261
2019-09-11,262
2019-09-12,263
2019-09-13,264
2019-09-14,266
2019-09-15,265
2019-09-16,264
2019-09-17,269
2019-09-18,255
2019-09-19,250
2019-09-20,250
2019-09-21,256
2019-09-22,264
2019-09-23,269
2019-09-24,264
2019-09-25,260
2019-09-26,249
2019-09-27,243
2019-09-28,239
2019-09-29,241
2019-09-30,246
2019-10-01,247
2019-10-02,234
2019-10-03,229
2019-10-04,234
2019-10-05,233
2019-10-06,237
2019-10-07,240
2019-10-08,237
2019-10-09,226
2019-10-10,220
2019-10-11,215
2019-10-12,220
2019-10-13,219
2019-10-14,218
2019-10-15,217
2019-10-16,220
2019-10-17,224
2019-10-18,225
2019-10-19,225
2019-10-20,230
2019-10-21,229
2019-10-22,225
2019-10-23,217
2019-10-24,206
2019-10-25,198
2019-10-26,193
2019-10-27,189
2019-10-28,188
2019-10-29,184
2019-10-30,180
2019-10-31,175
2019-11-01,177
2019-11-02,181
2019-11-03,186
2019-11-04,191
2019-11-05,194
2019-11-06,195
2019-11-07,196
2019-11-08,186
2019-11-09,178
2019-11-10,179
2019-11-11,184
2019-11-12,190
2019-11-13,195
2019-11-14,198
2019-11-15,207
2019-11-16,198
2019-11-17,188
2019-11-18,180
2019-11-19,180
2019-11-20,186
2019-11-21,189
2019-11-22,195
2019-11-23,201
2019-11-24,200
2019-11-25,205
2019-11-26,209
2019-11-27,218
2019-11-28,217
2019-11-29,213
2019-11-30,210
2019-12-01,207
2019-12-02,201
2019-12-03,192
2019-12-04,185
2019-12-05,176
2019-12-06,170
2019-12-07,175
2019-12-08,175
2019-12-09,176
2019-12-10,178
2019-12-11,174
2019-12-12,166
2019-12-13,161
2019-12-14,157
2019-12-15,153
2019-12-16,148
2019-12-17,144
2019-12-18,143
2019-12-19,143
2019-12-20,140
2019-12-21,145
2019-12-22,150
2019-12-23,155
2019-12-24,156
2019-12-25,149
2019-12-26,142
2019-12-27,143
2019-12-28,143
2019-12-29,147
2019-12-30,149
2019-12-31,144
2020-01-01,147
2020-01-02,144
2020-01-03,147
2020-01-04,141
2020-01-05,135
2020-01-06,128
2020-01-07,122
2020-01-08,120
2020-01-09,121
2020-01-10,125
2020-01-11,129
2020-01-12,133
2020-01-13,138
2020-01-14,145
2020-01-15,150
2020-01-16,156
2020-01-17,161
2020-01-18,167
2020-01-19,167
2020-01-20,168
2020-01-21,163
2020-01-22,168
2020-01-23,162
2020-01-24,169
2020-01-25,178
2020-01-26,182
2020-01-27,188
2020-01-28,194
2020-01-29,195
2020-01-30,201
2020-01-31,207
2020-02-01,207
2020-02-02,213
2020-02-03,220
2020-02-04,220
2020-02-05,228
2020-02-06,233
2020-02-07,240
2020-02-08,240
2020-02-09,249
2020-02-10,243
2020-02-11,239
2020-02-12,241
2020-02-13,236
2020-02-14,225
2020-02-15,235
2020-02-16,240
2020-02-17,244
2020-02-18,253
2020-02-19,259
2020-02-20,254
2020-02-21,256
2020-02-22,262
2020-02-23,267
2020-02-24,274
2020-02-25,265
2020-02-26,251
2020-02-27,245
2020-02-28,245
2020-02-29,236
2020-03-01,236
2020-03-02,229
2020-03-03,226
2020-03-04,237
2020-03-05,242
2020-03-06,234
2020-03-07,232
2020-03-08,230
2020-03-09,237
2020-03-10,239
2020-03-11,241
2020-03-12,246
2020-03-13,244
2020-03-14,242
2020-03-15,233
2020-03-16,239
2020-03-17,242
2020-03-18,233
2020-03-19,229
2020-03-20,230
2020-03-21,234
2020-03-22,236
2020-03-23,234
2020-03-24,241
2020-03-25,248
2020-03-26,242
2020-03-27,240
2020-03-28,237
2020-03-29,242
2020-03-30,244
2020-03-31,242
2020-04-01,247
2020-04-02,246
2020-04-03,257
2020-04-04,256
2020-04-05,257
2020-04-06,257
2020-04-07,254
2020-04-08,256
2020-04-09,248
2020-04-10,241
2020-04-11,238
2020-04-12,228
2020-04-13,223
2020-04-14,224
2020-04-15,223
2020-04-16,212
2020-04-17,210
2020-04-18,210
2020-04-19,215
2020-04-20,205
2020-04-21,200
2020-04-22,192
2020-04-23,189
2020-04-24,193
2020-04-25,196
2020-04-26,205
2020-04-27,212
2020-04-28,217
2020-04-29,215
2020-04-30,208
2020-05-01,201
2020-05-02,190
2020-05-03,189
2020-05-04,196
2020-05-05,200
2020-05-06,203
2020-05-07,211
2020-05-08,212
2020-05-09,217
2020-05-10,217
2020-05-11,213
2020-05-12,212
2020-05-13,219
