date_obj,Annakarl%20teleport%20(tablet) price
2019-03-18,2306
2019-03-19,2280
2019-03-20,2235
2019-03-21,2242
2019-03-22,2154
2019-03-23,2212
2019-03-24,2277
2019-03-25,2181
2019-03-26,2199
2019-03-27,2163
2019-03-28,2173
2019-03-29,2216
2019-03-30,2150
2019-03-31,2208
2019-04-01,2282
2019-04-02,2289
2019-04-03,2213
2019-04-04,2199
2019-04-05,2180
2019-04-06,2271
2019-04-07,2310
2019-04-08,2339
2019-04-09,2323
2019-04-10,2261
2019-04-11,2268
2019-04-12,2261
2019-04-13,2201
2019-04-14,2185
2019-04-15,2171
2019-04-16,2141
2019-04-17,2137
2019-04-18,2113
2019-04-19,2129
2019-04-20,2125
2019-04-21,2121
2019-04-22,2144
2019-04-23,2213
2019-04-24,2159
2019-04-25,2163
2019-04-26,2138
2019-04-27,2143
2019-04-28,2169
2019-04-29,2141
2019-04-30,2126
2019-05-01,2151
2019-05-02,2140
2019-05-03,2088
2019-05-04,2089
2019-05-05,2095
2019-05-06,2127
2019-05-07,2123
2019-05-08,2133
2019-05-09,2162
2019-05-10,2145
2019-05-11,2200
2019-05-12,2242
2019-05-13,2320
2019-05-14,2418
2019-05-15,2415
2019-05-16,2418
2019-05-17,2450
2019-05-18,2572
2019-05-19,2691
2019-05-20,2720
2019-05-21,2781
2019-05-22,2890
2019-05-23,2764
2019-05-24,2685
2019-05-25,2772
2019-05-26,2900
2019-05-27,2929
2019-05-28,2958
2019-05-29,3048
2019-05-30,3192
2019-05-31,3150
2019-06-01,3065
2019-06-02,2941
2019-06-03,2900
2019-06-04,2891
2019-06-05,2887
2019-06-06,2965
2019-06-07,2975
2019-06-08,2960
2019-06-09,2961
2019-06-10,2954
2019-06-11,2953
2019-06-12,2912
2019-06-13,2905
2019-06-14,3022
2019-06-15,3174
2019-06-16,3333
2019-06-17,3500
2019-06-18,3490
2019-06-19,3582
2019-06-20,3762
2019-06-21,3951
2019-06-22,4139
2019-06-23,4175
2019-06-24,4206
2019-06-25,4189
2019-06-26,4256
2019-06-27,4438
2019-06-28,4283
2019-06-29,4412
2019-06-30,4599
2019-07-01,4549
2019-07-02,4489
2019-07-03,4268
2019-07-04,4218
2019-07-05,4190
2019-07-06,4146
2019-07-07,4061
2019-07-08,4000
2019-07-09,3919
2019-07-10,3809
2019-07-11,3843
2019-07-12,3905
2019-07-13,4079
2019-07-14,4161
2019-07-15,4359
2019-07-16,4557
2019-07-17,4674
2019-07-18,4666
2019-07-19,4684
2019-07-20,4686
2019-07-21,4522
2019-07-22,4295
2019-07-23,4120
2019-07-24,4058
2019-07-25,4186
2019-07-26,4229
2019-07-27,4167
2019-07-28,4084
2019-07-29,3888
2019-07-30,3973
2019-07-31,4143
2019-08-01,4285
2019-08-02,4286
2019-08-03,4175
2019-08-04,4024
2019-08-05,4056
2019-08-06,4085
2019-08-07,4217
2019-08-08,4208
2019-08-09,4060
2019-08-10,3943
2019-08-11,3968
2019-08-12,4147
2019-08-13,4182
2019-08-14,4038
2019-08-15,3952
2019-08-16,3840
2019-08-17,3773
2019-08-18,3790
2019-08-19,3760
2019-08-20,3801
2019-08-21,3802
2019-08-22,3748
2019-08-23,3749
2019-08-24,3700
2019-08-24,3700
2019-08-25,3648
2019-08-25,3648
2019-08-26,3600
2019-08-27,3657
2019-08-27,3657
2019-08-28,3733
2019-08-29,3724
2019-08-30,3645
2019-08-31,3705
2019-09-01,3765
2019-09-02,3773
2019-09-03,3620
2019-09-04,3636
2019-09-05,3676
2019-09-06,3732
2019-09-07,3840
2019-09-08,4015
2019-09-09,4028
2019-09-10,4001
2019-09-11,3930
2019-09-12,3917
2019-09-13,3948
2019-09-14,4001
2019-09-15,4144
2019-09-16,4213
2019-09-17,4294
2019-09-18,4373
2019-09-19,4527
2019-09-20,4424
2019-09-21,4628
2019-09-22,4803
2019-09-23,4977
2019-09-24,4905
2019-09-25,4859
2019-09-26,4661
2019-09-27,4438
2019-09-28,4375
2019-09-29,4417
2019-09-30,4482
2019-10-01,4458
2019-10-02,4417
2019-10-03,4574
2019-10-04,4795
2019-10-05,4880
2019-10-06,4992
2019-10-07,5055
2019-10-08,5024
2019-10-09,5014
2019-10-10,5027
2019-10-11,4857
2019-10-12,4699
2019-10-13,4565
2019-10-14,4476
2019-10-15,4568
2019-10-16,4659
2019-10-17,4544
2019-10-18,4575
2019-10-19,4794
2019-10-20,5034
2019-10-21,5286
2019-10-22,5551
2019-10-23,5568
2019-10-24,5517
2019-10-25,5587
2019-10-26,5458
2019-10-27,5379
2019-10-28,5156
2019-10-29,4908
2019-10-30,4823
2019-10-31,4966
2019-11-01,5215
2019-11-02,5476
2019-11-03,5750
2019-11-04,6038
2019-11-05,6340
2019-11-06,6548
2019-11-07,6771
2019-11-08,6894
2019-11-09,6923
2019-11-10,6607
2019-11-11,6276
2019-11-12,5972
2019-11-13,5680
2019-11-14,5746
2019-11-15,5956
2019-11-16,5988
2019-11-17,5885
2019-11-18,6111
2019-11-19,6417
2019-11-20,6622
2019-11-21,6624
2019-11-22,6928
2019-11-23,7274
2019-11-24,7439
2019-11-25,7377
2019-11-26,7083
2019-11-27,6820
2019-11-28,6549
2019-11-29,6221
2019-11-30,5909
2019-12-01,5613
2019-12-02,5332
2019-12-03,5065
2019-12-04,4858
2019-12-05,4692
2019-12-06,4518
2019-12-07,4299
2019-12-08,4218
2019-12-09,4089
2019-12-10,4010
2019-12-11,3912
2019-12-12,3903
2019-12-13,3960
2019-12-14,4141
2019-12-15,4313
2019-12-16,4426
2019-12-17,4432
2019-12-18,4429
2019-12-19,4588
2019-12-20,4493
2019-12-21,4366
2019-12-22,4316
2019-12-23,4290
2019-12-24,4300
2019-12-25,4282
2019-12-26,4251
2019-12-27,4319
2019-12-28,4354
2019-12-29,4309
2019-12-30,4337
2019-12-31,4363
2020-01-01,4256
2020-01-02,4217
2020-01-03,4081
2020-01-04,3915
2020-01-05,3842
2020-01-06,4027
2020-01-07,4026
2020-01-08,4056
2020-01-09,4131
2020-01-10,4297
2020-01-11,4484
2020-01-12,4511
2020-01-13,4285
2020-01-14,4123
2020-01-15,4062
2020-01-16,3909
2020-01-17,3951
2020-01-18,3843
2020-01-19,3885
2020-01-20,3963
2020-01-21,3911
2020-01-22,3871
2020-01-23,4044
2020-01-24,4247
2020-01-25,4450
2020-01-26,4673
2020-01-27,4907
2020-01-28,5153
2020-01-29,5391
2020-01-30,5661
2020-01-31,5945
2020-02-01,6197
2020-02-02,6474
2020-02-03,6728
2020-02-04,7014
2020-02-05,7216
2020-02-06,7156
2020-02-07,6950
2020-02-08,7042
2020-02-09,7219
2020-02-10,7174
2020-02-11,7186
2020-02-12,7130
2020-02-13,7193
2020-02-14,7095
2020-02-15,7093
2020-02-16,7163
2020-02-17,7224
2020-02-18,7513
2020-02-19,7882
2020-02-20,8101
2020-02-21,8364
2020-02-22,8632
2020-02-23,9064
2020-02-24,9518
2020-02-25,9993
2020-02-26,10493
2020-02-27,11018
2020-02-28,11568
2020-02-29,12147
2020-03-01,12693
2020-03-02,12865
2020-03-03,13029
2020-03-04,12988
2020-03-05,12883
2020-03-06,12562
2020-03-07,12185
2020-03-08,12028
2020-03-09,11687
2020-03-10,11742
2020-03-11,11907
2020-03-12,12204
2020-03-13,12605
2020-03-14,12846
2020-03-15,13325
2020-03-16,13346
2020-03-17,13312
2020-03-18,13492
2020-03-19,14077
2020-03-20,14767
2020-03-21,15185
2020-03-22,14685
2020-03-23,14390
2020-03-24,13735
2020-03-25,13157
2020-03-26,12998
2020-03-27,13648
2020-03-28,14331
2020-03-29,15048
2020-03-30,15583
2020-03-31,15312
2020-04-01,14635
2020-04-02,13903
2020-04-03,13215
2020-04-04,12980
2020-04-05,13018
2020-04-06,13252
2020-04-07,13024
2020-04-08,12906
2020-04-09,13209
2020-04-10,13002
2020-04-11,13470
2020-04-12,14035
2020-04-13,14085
2020-04-14,14336
2020-04-15,14738
2020-04-16,14671
2020-04-17,15043
2020-04-18,15465
2020-04-19,16239
2020-04-20,16549
2020-04-21,16039
2020-04-22,15687
2020-04-23,14902
2020-04-24,14156
2020-04-25,13448
2020-04-26,12775
2020-04-27,12136
2020-04-28,11529
2020-04-29,10952
2020-04-30,10404
2020-05-01,10010
2020-05-02,10231
2020-05-03,10727
2020-05-04,11264
2020-05-05,11828
2020-05-06,12282
2020-05-07,12881
2020-05-08,12706
2020-05-09,13057
2020-05-10,13710
2020-05-11,14349
2020-05-12,15040
2020-05-13,15139
