date_obj,Dragon%20pickaxe%20upgrade%20kit price
2019-03-27,81084
2019-03-28,79916
2019-03-29,78114
2019-03-30,78114
2019-03-31,77907
2019-04-01,81720
2019-04-02,81720
2019-04-03,77893
2019-04-04,77893
2019-04-05,77609
2019-04-06,77609
2019-04-07,74708
2019-04-08,74708
2019-04-09,73924
2019-04-10,73924
2019-04-11,70227
2019-04-12,66715
2019-04-13,65820
2019-04-14,67046
2019-04-15,67046
2019-04-16,69485
2019-04-17,69485
2019-04-18,68945
2019-04-19,68945
2019-04-20,69542
2019-04-21,69542
2019-04-22,67969
2019-04-23,69163
2019-04-24,69163
2019-04-25,67050
2019-04-26,65742
2019-04-27,65742
2019-04-28,66165
2019-04-29,66165
2019-04-30,65871
2019-05-01,65871
2019-05-02,67082
2019-05-03,66825
2019-05-04,68189
2019-05-05,68189
2019-05-06,68179
2019-05-07,67693
2019-05-08,67693
2019-05-09,67235
2019-05-10,69601
2019-05-11,69601
2019-05-12,73082
2019-05-13,76486
2019-05-14,80152
2019-05-15,80152
2019-05-16,84160
2019-05-17,84160
2019-05-18,88368
2019-05-19,88368
2019-05-20,92787
2019-05-21,92787
2019-05-22,97427
2019-05-23,101842
2019-05-24,101842
2019-05-25,104945
2019-05-26,104945
2019-05-27,102544
2019-05-28,106752
2019-05-29,104535
2019-05-30,104535
2019-05-31,101603
2019-06-01,101603
2019-06-02,97730
2019-06-03,97730
2019-06-04,95553
2019-06-05,95553
2019-06-06,95323
2019-06-07,95323
2019-06-08,91303
2019-06-09,90045
2019-06-10,90045
2019-06-11,90331
2019-06-12,90331
2019-06-13,89303
2019-06-14,89303
2019-06-15,92619
2019-06-16,97091
2019-06-17,101569
2019-06-18,101569
2019-06-19,106458
2019-06-20,111297
2019-06-21,111297
2019-06-22,116862
2019-06-23,122554
2019-06-24,122554
2019-06-25,128682
2019-06-26,128682
2019-06-27,134779
2019-06-28,134779
2019-06-29,140523
2019-06-30,142874
2019-07-01,142874
2019-07-02,143010
2019-07-03,136324
2019-07-04,136324
2019-07-05,133283
2019-07-06,133283
2019-07-07,133196
2019-07-08,133196
2019-07-09,127180
2019-07-10,127180
2019-07-11,124426
2019-07-12,129741
2019-07-13,129741
2019-07-14,136229
2019-07-15,136229
2019-07-16,141766
2019-07-17,148163
2019-07-18,148163
2019-07-19,155298
2019-07-20,155298
2019-07-21,158310
2019-07-22,158310
2019-07-23,151494
2019-07-24,151494
2019-07-25,143945
2019-07-26,140100
2019-07-27,133963
2019-07-28,138617
2019-07-29,136415
2019-07-30,130318
2019-07-31,128238
2019-08-01,128238
2019-08-02,132905
2019-08-03,136153
2019-08-04,136153
2019-08-05,136894
2019-08-06,136894
2019-08-07,134299
2019-08-08,134299
2019-08-09,129852
2019-08-10,127501
2019-08-11,127501
2019-08-12,127434
2019-08-13,127434
2019-08-14,127115
2019-08-15,126464
2019-08-16,126310
2019-08-17,126310
2019-08-18,123636
2019-08-19,123636
2019-08-20,123323
2019-08-21,123323
2019-08-22,120163
2019-08-23,120163
2019-08-24,118348
2019-08-24,118348
2019-08-25,118348
2019-08-25,118348
2019-08-26,122160
2019-08-27,122160
2019-08-27,122160
2019-08-28,121452
2019-08-29,121452
2019-08-30,116605
2019-08-31,116605
2019-09-01,120079
2019-09-02,120079
2019-09-03,114980
2019-09-04,114980
2019-09-05,111177
2019-09-06,111177
2019-09-07,113744
2019-09-08,113744
2019-09-09,118537
2019-09-10,118537
2019-09-11,121643
2019-09-12,121643
2019-09-13,118949
2019-09-14,118949
2019-09-15,120677
2019-09-16,125347
2019-09-17,125347
2019-09-18,130240
2019-09-19,130240
2019-09-20,132729
2019-09-21,132729
2019-09-22,138530
2019-09-23,138530
2019-09-24,145333
2019-09-25,145333
2019-09-26,148746
2019-09-27,148746
2019-09-28,141726
2019-09-29,141726
2019-09-30,137463
2019-10-01,142097
2019-10-02,142097
2019-10-03,143382
2019-10-04,143382
2019-10-05,145661
2019-10-06,151980
2019-10-07,151980
2019-10-08,156978
2019-10-09,156978
2019-10-10,154247
2019-10-11,154247
2019-10-12,148964
2019-10-13,144027
2019-10-14,144027
2019-10-15,142594
2019-10-16,142594
2019-10-17,141319
2019-10-18,141319
2019-10-19,144431
2019-10-20,144431
2019-10-21,151427
2019-10-22,151427
2019-10-23,158662
2019-10-24,158662
2019-10-25,166277
2019-10-26,173874
2019-10-27,173874
2019-10-28,182568
2019-10-29,182568
2019-10-30,189325
2019-10-31,189325
2019-11-01,197397
2019-11-02,206604
2019-11-03,206604
2019-11-04,216935
2019-11-05,216935
2019-11-06,226264
2019-11-07,226264
2019-11-08,235853
2019-11-09,245559
2019-11-10,244804
2019-11-11,234182
2019-11-12,234182
2019-11-13,222472
2019-11-14,222472
2019-11-15,212424
2019-11-16,206074
2019-11-17,206074
2019-11-18,212013
2019-11-19,212013
2019-11-20,222614
2019-11-21,222614
2019-11-22,232038
2019-11-23,232038
2019-11-24,243303
2019-11-25,243303
2019-11-26,245938
2019-11-27,245938
2019-11-28,233899
2019-11-29,233899
2019-11-30,232228
2019-12-01,232228
2019-12-02,242196
2019-12-03,242196
2019-12-04,246472
2019-12-05,246472
2019-12-06,246472
2019-12-07,240034
2019-12-08,240034
2019-12-09,229210
2019-12-10,229210
2019-12-11,223147
2019-12-12,223147
2019-12-13,221394
2019-12-14,221394
2019-12-15,220501
2019-12-16,220501
2019-12-17,210699
2019-12-18,210699
2019-12-19,202478
2019-12-20,202478
2019-12-21,207485
2019-12-22,207485
2019-12-23,212447
2019-12-24,212447
2019-12-25,218746
2019-12-26,218746
2019-12-27,220155
2019-12-28,220155
2019-12-29,213558
2019-12-30,213558
2019-12-31,206396
2020-01-01,206396
2020-01-02,204277
2020-01-03,204277
2020-01-04,212899
2020-01-05,212899
2020-01-06,223379
2020-01-07,233946
2020-01-08,233946
2020-01-09,235821
2020-01-10,226036
2020-01-11,218067
2020-01-12,213423
2020-01-13,213423
2020-01-14,213423
2020-01-15,213478
2020-01-16,213478
2020-01-17,216891
2020-01-18,216891
2020-01-19,222989
2020-01-20,222989
2020-01-21,216635
2020-01-22,206508
2020-01-23,200200
2020-01-24,200200
2020-01-25,210188
2020-01-26,218219
2020-01-27,218219
2020-01-28,228415
2020-01-29,239543
2020-01-30,239543
2020-01-31,250846
2020-02-01,250846
2020-02-02,262743
2020-02-03,262743
2020-02-04,273073
2020-02-05,273073
2020-02-06,285942
2020-02-07,285942
2020-02-08,299219
2020-02-09,299219
2020-02-10,314180
2020-02-11,314180
2020-02-12,329889
2020-02-13,329889
2020-02-14,345394
2020-02-15,345394
2020-02-16,361224
2020-02-17,378231
2020-02-18,395633
2020-02-19,395633
2020-02-20,413572
2020-02-21,413572
2020-02-22,432507
2020-02-23,432507
2020-02-24,452815
2020-02-25,452815
2020-02-26,473019
2020-02-27,473019
2020-02-28,495128
2020-02-29,495128
2020-03-01,518370
2020-03-02,518370
2020-03-03,541676
2020-03-04,541676
2020-03-05,567057
2020-03-06,567057
2020-03-07,593415
2020-03-08,593415
2020-03-09,620189
2020-03-10,620189
2020-03-11,648451
2020-03-12,648451
2020-03-13,675959
2020-03-14,675959
2020-03-15,704284
2020-03-16,704284
2020-03-17,698912
2020-03-18,698912
2020-03-19,664959
2020-03-20,664959
2020-03-21,632033
2020-03-22,601614
2020-03-23,601614
2020-03-24,571533
2020-03-25,571533
2020-03-26,550435
2020-03-27,550435
2020-03-28,540879
2020-03-29,527864
2020-03-30,527864
2020-03-31,539235
2020-04-01,539235
2020-04-02,550485
2020-04-03,550485
2020-04-04,567786
2020-04-05,567786
2020-04-06,591502
2020-04-07,591502
2020-04-08,617418
2020-04-09,617418
2020-04-10,644095
2020-04-11,669855
2020-04-12,669855
2020-04-13,673069
2020-04-14,673069
2020-04-15,694156
2020-04-16,694156
2020-04-17,726990
2020-04-18,760677
2020-04-19,795799
2020-04-20,795799
2020-04-21,789874
2020-04-22,750940
2020-04-23,750940
2020-04-24,713393
2020-04-25,685604
2020-04-26,651323
2020-04-27,618756
2020-04-28,587818
2020-04-29,558771
2020-04-30,530832
2020-05-01,530832
2020-05-02,504290
2020-05-03,479075
2020-05-04,479075
2020-05-05,473742
2020-05-06,473350
2020-05-07,473350
2020-05-08,491831
2020-05-09,514063
2020-05-10,514063
2020-05-11,538070
2020-05-12,538070
2020-05-13,564048
