date_obj,Magpie%20impling%20jar price
2019-04-07,18892
2019-04-08,18777
2019-04-09,18951
2019-04-10,19429
2019-04-11,19684
2019-04-12,19211
2019-04-13,20169
2019-04-14,21172
2019-04-15,22231
2019-04-16,22379
2019-04-17,22319
2019-04-18,22368
2019-04-19,23382
2019-04-20,24299
2019-04-21,25338
2019-04-22,24502
2019-04-23,23373
2019-04-24,22403
2019-04-25,21734
2019-04-26,20766
2019-04-27,20210
2019-04-28,19567
2019-04-29,19494
2019-04-30,19292
2019-05-01,18867
2019-05-02,18760
2019-05-03,19029
2019-05-04,18925
2019-05-05,19325
2019-05-06,19178
2019-05-07,19082
2019-05-08,19139
2019-05-09,18883
2019-05-10,18872
2019-05-11,18997
2019-05-12,18629
2019-05-13,18351
2019-05-14,18133
2019-05-15,17248
2019-05-16,16581
2019-05-17,17088
2019-05-18,17456
2019-05-19,17386
2019-05-20,16896
2019-05-21,16370
2019-05-22,16310
2019-05-23,16817
2019-05-24,16647
2019-05-25,16498
2019-05-26,16465
2019-05-27,16535
2019-05-28,16254
2019-05-29,16040
2019-05-30,15698
2019-05-31,15306
2019-06-01,15171
2019-06-02,15448
2019-06-03,15460
2019-06-04,15375
2019-06-05,15681
2019-06-06,15974
2019-06-07,16091
2019-06-08,16681
2019-06-09,16752
2019-06-10,16684
2019-06-11,16202
2019-06-12,16059
2019-06-13,15913
2019-06-14,16046
2019-06-15,16001
2019-06-16,15777
2019-06-17,15858
2019-06-18,15643
2019-06-19,15570
2019-06-20,15588
2019-06-21,15605
2019-06-22,15663
2019-06-23,15582
2019-06-24,15364
2019-06-25,15266
2019-06-26,15114
2019-06-27,15445
2019-06-28,15623
2019-06-29,15666
2019-06-30,15515
2019-07-01,15380
2019-07-02,15378
2019-07-03,15665
2019-07-04,15528
2019-07-05,15604
2019-07-06,15863
2019-07-07,15806
2019-07-08,15814
2019-07-09,15602
2019-07-10,15607
2019-07-11,15481
2019-07-12,15300
2019-07-13,15558
2019-07-14,15332
2019-07-15,15305
2019-07-16,15376
2019-07-17,15364
2019-07-18,15336
2019-07-19,15416
2019-07-20,15392
2019-07-21,15596
2019-07-22,15836
2019-07-23,15715
2019-07-24,15821
2019-07-25,15770
2019-07-26,15705
2019-07-27,15715
2019-07-28,15764
2019-07-29,16041
2019-07-30,15920
2019-07-31,15861
2019-08-01,15661
2019-08-02,15594
2019-08-03,15763
2019-08-04,15857
2019-08-05,15950
2019-08-06,15809
2019-08-07,15896
2019-08-08,16253
2019-08-09,16569
2019-08-10,16481
2019-08-11,16183
2019-08-12,16236
2019-08-13,16271
2019-08-14,16471
2019-08-15,16671
2019-08-16,16368
2019-08-17,16346
2019-08-18,16389
2019-08-19,16171
2019-08-20,16135
2019-08-21,16063
2019-08-22,16126
2019-08-23,16021
2019-08-24,15926
2019-08-24,15926
2019-08-25,15756
2019-08-25,15756
2019-08-26,15783
2019-08-26,15783
2019-08-27,15869
2019-08-27,15869
2019-08-28,15758
2019-08-29,15818
2019-08-30,15740
2019-08-31,15706
2019-09-01,15736
2019-09-02,15814
2019-09-03,15604
2019-09-04,15614
2019-09-05,15658
2019-09-06,15728
2019-09-07,15952
2019-09-08,16141
2019-09-09,16063
2019-09-10,16295
2019-09-11,15986
2019-09-12,16074
2019-09-13,16040
2019-09-14,16048
2019-09-15,16361
2019-09-16,16307
2019-09-17,16171
2019-09-18,16223
2019-09-19,16211
2019-09-20,16171
2019-09-21,16198
2019-09-22,16314
2019-09-23,16120
2019-09-24,16230
2019-09-25,16386
2019-09-26,16463
2019-09-27,16659
2019-09-28,16729
2019-09-29,16735
2019-09-30,16337
2019-10-01,16379
2019-10-02,16644
2019-10-03,16773
2019-10-04,16636
2019-10-05,16489
2019-10-06,16636
2019-10-07,16822
2019-10-08,16876
2019-10-09,16963
2019-10-10,17014
2019-10-11,16906
2019-10-12,16979
2019-10-13,17233
2019-10-14,17530
2019-10-15,17323
2019-10-16,16766
2019-10-17,16871
2019-10-18,16705
2019-10-19,16843
2019-10-20,16816
2019-10-21,16895
2019-10-22,17071
2019-10-23,17143
2019-10-24,16874
2019-10-25,16730
2019-10-26,16724
2019-10-27,16786
2019-10-28,17450
2019-10-29,17366
2019-10-30,17270
2019-10-31,17245
2019-11-01,17326
2019-11-02,17688
2019-11-03,17410
2019-11-04,17286
2019-11-05,17347
2019-11-06,17282
2019-11-07,17364
2019-11-08,17362
2019-11-09,17303
2019-11-10,17221
2019-11-11,17276
2019-11-12,17288
2019-11-13,17262
2019-11-14,17378
2019-11-15,17378
2019-11-16,17286
2019-11-17,17365
2019-11-18,17169
2019-11-19,17192
2019-11-20,17116
2019-11-21,16925
2019-11-22,16828
2019-11-23,16834
2019-11-24,16874
2019-11-25,16833
2019-11-26,16823
2019-11-27,16719
2019-11-28,16319
2019-11-29,16721
2019-11-30,16890
2019-12-01,16998
2019-12-02,17085
2019-12-03,16894
2019-12-04,16978
2019-12-05,16858
2019-12-06,16864
2019-12-07,16797
2019-12-08,17066
2019-12-09,16997
2019-12-10,16810
2019-12-11,16551
2019-12-12,16327
2019-12-13,16488
2019-12-14,16573
2019-12-15,16816
2019-12-16,16976
2019-12-17,17039
2019-12-18,16942
2019-12-19,16961
2019-12-20,17485
2019-12-21,17280
2019-12-22,16875
2019-12-23,16879
2019-12-24,16777
2019-12-25,17284
2019-12-26,17150
2019-12-27,17091
2019-12-28,17371
2019-12-29,17230
2019-12-30,16756
2019-12-31,16699
2020-01-01,17158
2020-01-02,17056
2020-01-03,17196
2020-01-04,17111
2020-01-05,17343
2020-01-06,17399
2020-01-07,17763
2020-01-08,17684
2020-01-09,18076
2020-01-10,18591
2020-01-11,18584
2020-01-12,18666
2020-01-13,18817
2020-01-14,18716
2020-01-15,18481
2020-01-16,17913
2020-01-17,17936
2020-01-18,18331
2020-01-19,18698
2020-01-20,18729
2020-01-21,18495
2020-01-22,18534
2020-01-23,18745
2020-01-24,18799
2020-01-25,18396
2020-01-26,18412
2020-01-27,18519
2020-01-28,18559
2020-01-29,18737
2020-01-30,18675
2020-01-31,18629
2020-02-01,18452
2020-02-02,18528
2020-02-03,18440
2020-02-04,18349
2020-02-05,18177
2020-02-06,18179
2020-02-07,18334
2020-02-08,18621
2020-02-09,18737
2020-02-10,18380
2020-02-11,18216
2020-02-12,18140
2020-02-13,18042
2020-02-14,17414
2020-02-15,17335
2020-02-16,17712
2020-02-17,18173
2020-02-18,17880
2020-02-19,17698
2020-02-20,17690
2020-02-21,17646
2020-02-22,17611
2020-02-23,17669
2020-02-24,17732
2020-02-25,17917
2020-02-26,18278
2020-02-27,18466
2020-02-28,18310
2020-02-29,18543
2020-03-01,19067
2020-03-02,19955
2020-03-03,20933
2020-03-04,21352
2020-03-05,22350
2020-03-06,22746
2020-03-07,22168
2020-03-08,22943
2020-03-09,24091
2020-03-10,24987
2020-03-11,24375
2020-03-12,23419
2020-03-13,22334
2020-03-14,22421
2020-03-15,22979
2020-03-16,22201
2020-03-17,21730
2020-03-18,22021
2020-03-19,22471
2020-03-20,22435
2020-03-21,22839
2020-03-22,23524
2020-03-23,23799
2020-03-24,23270
2020-03-25,23201
2020-03-26,23014
2020-03-27,22994
2020-03-28,23267
2020-03-29,23409
2020-03-30,23696
2020-03-31,24350
2020-04-01,24562
2020-04-02,24984
2020-04-03,25973
2020-04-04,25530
2020-04-05,25198
2020-04-06,25250
2020-04-07,24796
2020-04-08,24230
2020-04-09,23860
2020-04-10,23527
2020-04-11,23052
2020-04-12,22966
2020-04-13,23110
2020-04-14,23199
2020-04-15,22974
2020-04-16,22899
2020-04-17,22639
2020-04-18,21627
2020-04-19,20739
2020-04-20,19910
2020-04-21,19658
2020-04-22,19999
2020-04-23,20837
2020-04-24,20586
2020-04-25,20683
2020-04-26,21328
2020-04-27,20440
2020-04-28,20834
2020-04-29,20837
2020-04-30,21502
2020-05-01,21393
2020-05-02,21488
2020-05-03,21755
2020-05-04,21928
2020-05-05,22233
2020-05-06,22023
2020-05-07,21331
2020-05-08,21071
2020-05-09,21556
2020-05-10,22277
2020-05-11,22452
2020-05-12,22414
2020-05-13,21962
