date_obj,Stripy%20pirate%20shirt%20(beige) price
2019-04-20,612
2019-04-21,612
2019-04-22,612
2019-04-23,612
2019-04-24,612
2019-04-25,612
2019-04-26,612
2019-04-27,612
2019-04-28,612
2019-04-29,612
2019-04-30,602
2019-05-01,602
2019-05-02,602
2019-05-03,602
2019-05-04,602
2019-05-05,602
2019-05-06,602
2019-05-07,602
2019-05-08,602
2019-05-09,602
2019-05-10,616
2019-05-11,616
2019-05-12,616
2019-05-13,616
2019-05-14,616
2019-05-15,616
2019-05-16,616
2019-05-17,616
2019-05-18,616
2019-05-19,616
2019-05-20,595
2019-05-21,595
2019-05-22,595
2019-05-23,595
2019-05-24,595
2019-05-25,595
2019-05-26,595
2019-05-27,595
2019-05-28,595
2019-05-29,606
2019-05-30,606
2019-05-31,606
2019-06-01,606
2019-06-02,606
2019-06-03,606
2019-06-04,606
2019-06-05,606
2019-06-06,606
2019-06-07,606
2019-06-08,606
2019-06-09,606
2019-06-10,606
2019-06-11,606
2019-06-12,606
2019-06-13,606
2019-06-14,606
2019-06-15,606
2019-06-16,606
2019-06-17,606
2019-06-18,606
2019-06-19,606
2019-06-20,606
2019-06-21,606
2019-06-22,615
2019-06-23,615
2019-06-24,615
2019-06-25,615
2019-06-26,615
2019-06-27,615
2019-06-28,615
2019-06-29,615
2019-06-30,615
2019-07-01,615
2019-07-02,615
2019-07-03,616
2019-07-04,616
2019-07-05,616
2019-07-06,616
2019-07-07,616
2019-07-08,616
2019-07-09,616
2019-07-10,616
2019-07-11,616
2019-07-12,616
2019-07-13,616
2019-07-14,602
2019-07-15,602
2019-07-16,602
2019-07-17,602
2019-07-18,602
2019-07-19,602
2019-07-20,602
2019-07-21,602
2019-07-22,602
2019-07-23,602
2019-07-24,602
2019-07-25,602
2019-07-26,602
2019-07-27,606
2019-07-28,606
2019-07-29,606
2019-07-30,606
2019-07-31,606
2019-08-01,606
2019-08-02,606
2019-08-03,606
2019-08-04,606
2019-08-05,606
2019-08-06,606
2019-08-07,606
2019-08-08,606
2019-08-09,607
2019-08-10,607
2019-08-11,607
2019-08-12,607
2019-08-13,607
2019-08-14,607
2019-08-15,607
2019-08-16,607
2019-08-17,607
2019-08-18,607
2019-08-19,607
2019-08-20,607
2019-08-21,607
2019-08-22,602
2019-08-23,602
2019-08-24,602
2019-08-24,602
2019-08-25,602
2019-08-25,602
2019-08-26,602
2019-08-26,602
2019-08-27,602
2019-08-27,602
2019-08-28,602
2019-08-29,602
2019-08-30,602
2019-08-31,602
2019-09-01,602
2019-09-02,602
2019-09-03,602
2019-09-04,602
2019-09-05,602
2019-09-06,609
2019-09-07,609
2019-09-08,609
2019-09-09,609
2019-09-10,609
2019-09-11,609
2019-09-12,609
2019-09-13,609
2019-09-14,609
2019-09-15,609
2019-09-16,609
2019-09-17,609
2019-09-18,609
2019-09-19,609
2019-09-20,609
2019-09-21,609
2019-09-22,586
2019-09-23,586
2019-09-24,586
2019-09-25,586
2019-09-26,586
2019-09-27,586
2019-09-28,586
2019-09-29,586
2019-09-30,586
2019-10-01,586
2019-10-02,586
2019-10-03,586
2019-10-04,586
2019-10-05,565
2019-10-06,565
2019-10-07,565
2019-10-08,565
2019-10-09,565
2019-10-10,565
2019-10-11,565
2019-10-12,565
2019-10-13,565
2019-10-14,565
2019-10-15,565
2019-10-16,565
2019-10-17,565
2019-10-18,565
2019-10-19,565
2019-10-20,565
2019-10-21,543
2019-10-22,543
2019-10-23,543
2019-10-24,543
2019-10-25,543
2019-10-26,543
2019-10-27,543
2019-10-28,543
2019-10-29,543
2019-10-30,543
2019-10-31,543
2019-11-01,543
2019-11-02,543
2019-11-03,543
2019-11-04,543
2019-11-05,543
2019-11-06,517
2019-11-07,517
2019-11-08,517
2019-11-09,517
2019-11-10,517
2019-11-11,517
2019-11-12,517
2019-11-13,517
2019-11-14,517
2019-11-15,517
2019-11-16,517
2019-11-17,517
2019-11-18,517
2019-11-19,517
2019-11-20,517
2019-11-21,517
2019-11-22,510
2019-11-23,510
2019-11-24,510
2019-11-25,510
2019-11-26,510
2019-11-27,510
2019-11-28,510
2019-11-29,510
2019-11-30,510
2019-12-01,510
2019-12-02,510
2019-12-03,510
2019-12-04,510
2019-12-05,510
2019-12-06,510
2019-12-07,510
2019-12-08,510
2019-12-09,510
2019-12-10,499
2019-12-11,499
2019-12-12,499
2019-12-13,499
2019-12-14,499
2019-12-15,499
2019-12-16,499
2019-12-17,499
2019-12-18,499
2019-12-19,499
2019-12-20,499
2019-12-21,499
2019-12-22,499
2019-12-23,499
2019-12-24,499
2019-12-25,499
2019-12-26,499
2019-12-27,493
2019-12-28,493
2019-12-29,493
2019-12-30,493
2019-12-31,493
2020-01-01,493
2020-01-02,493
2020-01-03,493
2020-01-04,493
2020-01-05,493
2020-01-06,493
2020-01-07,493
2020-01-08,493
2020-01-09,478
2020-01-10,478
2020-01-11,478
2020-01-12,478
2020-01-13,478
2020-01-14,478
2020-01-15,478
2020-01-16,478
2020-01-17,478
2020-01-18,478
2020-01-19,478
2020-01-20,478
2020-01-21,478
2020-01-22,478
2020-01-23,478
2020-01-24,479
2020-01-25,479
2020-01-26,479
2020-01-27,479
2020-01-28,479
2020-01-29,479
2020-01-30,479
2020-01-31,479
2020-02-01,479
2020-02-02,479
2020-02-03,479
2020-02-04,479
2020-02-05,479
2020-02-06,479
2020-02-07,479
2020-02-08,464
2020-02-09,464
2020-02-10,464
2020-02-11,464
2020-02-12,464
2020-02-13,464
2020-02-14,464
2020-02-15,464
2020-02-16,464
2020-02-17,464
2020-02-18,464
2020-02-19,464
2020-02-20,464
2020-02-21,464
2020-02-22,464
2020-02-23,464
2020-02-24,476
2020-02-25,476
2020-02-26,476
2020-02-27,476
2020-02-28,476
2020-02-29,476
2020-03-01,476
2020-03-02,476
2020-03-03,476
2020-03-04,476
2020-03-05,476
2020-03-06,476
2020-03-07,476
2020-03-08,476
2020-03-09,476
2020-03-10,476
2020-03-11,476
2020-03-12,476
2020-03-13,478
2020-03-14,478
2020-03-15,478
2020-03-16,478
2020-03-17,478
2020-03-18,478
2020-03-19,478
2020-03-20,478
2020-03-21,478
2020-03-22,478
2020-03-23,478
2020-03-24,478
2020-03-25,478
2020-03-26,480
2020-03-27,480
2020-03-28,480
2020-03-29,480
2020-03-30,480
2020-03-31,480
2020-04-01,480
2020-04-02,480
2020-04-03,480
2020-04-04,480
2020-04-05,480
2020-04-06,473
2020-04-07,473
2020-04-08,473
2020-04-09,473
2020-04-10,473
2020-04-11,473
2020-04-12,473
2020-04-13,473
2020-04-14,473
2020-04-15,456
2020-04-16,456
2020-04-17,456
2020-04-18,456
2020-04-19,456
2020-04-20,456
2020-04-21,456
2020-04-22,456
2020-04-23,456
2020-04-24,475
2020-04-25,475
2020-04-26,475
2020-04-27,475
2020-04-28,475
2020-04-29,475
2020-04-30,475
2020-05-01,475
2020-05-02,475
2020-05-03,475
2020-05-04,475
2020-05-05,497
2020-05-06,497
2020-05-07,497
2020-05-08,497
2020-05-09,497
2020-05-10,497
2020-05-11,497
2020-05-12,497
2020-05-13,497
