date_obj,Zamorak%20robe%20legs price
2019-04-09,127561
2019-04-10,124570
2019-04-11,122434
2019-04-12,121960
2019-04-13,118472
2019-04-14,117052
2019-04-15,111922
2019-04-16,106457
2019-04-17,101134
2019-04-18,96077
2019-04-19,93421
2019-04-20,90483
2019-04-21,89179
2019-04-22,88234
2019-04-23,88318
2019-04-24,87190
2019-04-25,85454
2019-04-26,81450
2019-04-27,78718
2019-04-28,78549
2019-04-29,77576
2019-04-30,76679
2019-05-01,76992
2019-05-02,78843
2019-05-03,82018
2019-05-04,86119
2019-05-05,90425
2019-05-06,94947
2019-05-07,99660
2019-05-08,102933
2019-05-09,107804
2019-05-10,112567
2019-05-11,117084
2019-05-12,122661
2019-05-13,126780
2019-05-14,128608
2019-05-15,134268
2019-05-16,140848
2019-05-17,147891
2019-05-18,155272
2019-05-19,161777
2019-05-20,168406
2019-05-21,173771
2019-05-22,176133
2019-05-23,182931
2019-05-24,192020
2019-05-25,201540
2019-05-26,211084
2019-05-27,213950
2019-05-28,219806
2019-05-29,217504
2019-05-30,212837
2019-05-31,213627
2019-06-01,211226
2019-06-02,211659
2019-06-03,212100
2019-06-04,214223
2019-06-05,213945
2019-06-06,212509
2019-06-07,212019
2019-06-08,214936
2019-06-09,215443
2019-06-10,215443
2019-06-11,210872
2019-06-12,207682
2019-06-13,204561
2019-06-14,197538
2019-06-15,199316
2019-06-16,202373
2019-06-17,205397
2019-06-18,206439
2019-06-19,204720
2019-06-20,206115
2019-06-21,205762
2019-06-22,202444
2019-06-23,198588
2019-06-24,192257
2019-06-25,190489
2019-06-26,192079
2019-06-27,192970
2019-06-28,194232
2019-06-29,191129
2019-06-30,186330
2019-07-01,183124
2019-07-02,182060
2019-07-03,181221
2019-07-04,178394
2019-07-05,179151
2019-07-06,179440
2019-07-07,173043
2019-07-08,167349
2019-07-09,159917
2019-07-10,159102
2019-07-11,158767
2019-07-12,156010
2019-07-13,155172
2019-07-14,156097
2019-07-15,156312
2019-07-16,156542
2019-07-17,155964
2019-07-18,154357
2019-07-19,154425
2019-07-20,154850
2019-07-21,152873
2019-07-22,154599
2019-07-23,156116
2019-07-24,156797
2019-07-25,155316
2019-07-26,155822
2019-07-27,156998
2019-07-28,156950
2019-07-29,157461
2019-07-30,157284
2019-07-31,156206
2019-08-01,152946
2019-08-02,145939
2019-08-03,143948
2019-08-04,146338
2019-08-05,139434
2019-08-06,135382
2019-08-07,133368
2019-08-08,133265
2019-08-09,132151
2019-08-10,133286
2019-08-11,132260
2019-08-12,129209
2019-08-13,128157
2019-08-14,128520
2019-08-15,128762
2019-08-16,131134
2019-08-17,131134
2019-08-18,131699
2019-08-19,129387
2019-08-20,127669
2019-08-21,129439
2019-08-22,128522
2019-08-23,127806
2019-08-24,129945
2019-08-24,129945
2019-08-25,131326
2019-08-25,131326
2019-08-26,134408
2019-08-26,134408
2019-08-27,137751
2019-08-27,137751
2019-08-28,142350
2019-08-29,146093
2019-08-30,149287
2019-08-31,149287
2019-09-01,154393
2019-09-02,158564
2019-09-03,161896
2019-09-04,166024
2019-09-05,167586
2019-09-06,164791
2019-09-07,166784
2019-09-08,168860
2019-09-09,168421
2019-09-10,167935
2019-09-11,167397
2019-09-12,168833
2019-09-13,167929
2019-09-14,168095
2019-09-15,168878
2019-09-16,167869
2019-09-17,168823
2019-09-18,169363
2019-09-19,171591
2019-09-20,172482
2019-09-21,170038
2019-09-22,167246
2019-09-23,167113
2019-09-24,167113
2019-09-25,164680
2019-09-26,161909
2019-09-27,163607
2019-09-28,166426
2019-09-29,166873
2019-09-30,170944
2019-10-01,174130
2019-10-02,174602
2019-10-03,175488
2019-10-04,176823
2019-10-05,177583
2019-10-06,182697
2019-10-07,184075
2019-10-08,184244
2019-10-09,184244
2019-10-10,185497
2019-10-11,186855
2019-10-12,186575
2019-10-13,182733
2019-10-14,176378
2019-10-15,175581
2019-10-16,172320
2019-10-17,171079
2019-10-18,175687
2019-10-19,177141
2019-10-20,179598
2019-10-21,177769
2019-10-22,171496
2019-10-23,170286
2019-10-24,168705
2019-10-25,169958
2019-10-26,170939
2019-10-27,173479
2019-10-28,175049
2019-10-29,175049
2019-10-30,175165
2019-10-31,176514
2019-11-01,177723
2019-11-02,177384
2019-11-03,178259
2019-11-04,177189
2019-11-05,177189
2019-11-06,176460
2019-11-07,177802
2019-11-08,178381
2019-11-09,179388
2019-11-10,179871
2019-11-11,180998
2019-11-12,179928
2019-11-13,180848
2019-11-14,180802
2019-11-15,183237
2019-11-16,184788
2019-11-17,184788
2019-11-18,183623
2019-11-19,182994
2019-11-20,184519
2019-11-21,184519
2019-11-22,186602
2019-11-23,187206
2019-11-24,186553
2019-11-25,183820
2019-11-26,181159
2019-11-27,181159
2019-11-28,177876
2019-11-29,175976
2019-11-30,174400
2019-12-01,176034
2019-12-02,173882
2019-12-03,170883
2019-12-04,173228
2019-12-05,175935
2019-12-06,175992
2019-12-07,177888
2019-12-08,178807
2019-12-09,180848
2019-12-10,180180
2019-12-11,180701
2019-12-12,181666
2019-12-13,179642
2019-12-14,182121
2019-12-15,188870
2019-12-16,193779
2019-12-17,196070
2019-12-18,199164
2019-12-19,196913
2019-12-20,197768
2019-12-21,198403
2019-12-22,198605
2019-12-23,199989
2019-12-24,198231
2019-12-25,197316
2019-12-26,193695
2019-12-27,190785
2019-12-28,187303
2019-12-29,187563
2019-12-30,182257
2019-12-31,182264
2020-01-01,181931
2020-01-02,184693
2020-01-03,185613
2020-01-04,185786
2020-01-05,181812
2020-01-06,178691
2020-01-07,176350
2020-01-08,178966
2020-01-09,179252
2020-01-10,175497
2020-01-11,171757
2020-01-12,170816
2020-01-13,170816
2020-01-14,176440
2020-01-15,180423
2020-01-16,179354
2020-01-17,179423
2020-01-18,177548
2020-01-19,175197
2020-01-20,176778
2020-01-21,176636
2020-01-22,175356
2020-01-23,175493
2020-01-24,176649
2020-01-25,175319
2020-01-26,175451
2020-01-27,174313
2020-01-28,175531
2020-01-29,175718
2020-01-30,174400
2020-01-31,176640
2020-02-01,175205
2020-02-02,175900
2020-02-03,174550
2020-02-04,174747
2020-02-05,176786
2020-02-06,175391
2020-02-07,170419
2020-02-08,168115
2020-02-09,162160
2020-02-10,164251
2020-02-11,171542
2020-02-12,179616
2020-02-13,181856
2020-02-14,180287
2020-02-15,183643
2020-02-16,186080
2020-02-17,189721
2020-02-18,191464
2020-02-19,194990
2020-02-20,195396
2020-02-21,195396
2020-02-22,195635
2020-02-23,194833
2020-02-24,196818
2020-02-25,197721
2020-02-26,198733
2020-02-27,199397
2020-02-28,201136
2020-02-29,201136
2020-03-01,200472
2020-03-02,200097
2020-03-03,201204
2020-03-04,203050
2020-03-05,203240
2020-03-06,205572
2020-03-07,204724
2020-03-08,206850
2020-03-09,204485
2020-03-10,206428
2020-03-11,207819
2020-03-12,204431
2020-03-13,204048
2020-03-14,203314
2020-03-15,204968
2020-03-16,204250
2020-03-17,200740
2020-03-18,199777
2020-03-19,197142
2020-03-20,194713
2020-03-21,194136
2020-03-22,193424
2020-03-23,192560
2020-03-24,194729
2020-03-25,195706
2020-03-26,193844
2020-03-27,191219
2020-03-28,189744
2020-03-29,191586
2020-03-30,189974
2020-03-31,187582
2020-04-01,184904
2020-04-02,177261
2020-04-03,174300
2020-04-04,173264
2020-04-05,171446
2020-04-06,172517
2020-04-07,172168
2020-04-08,171212
2020-04-09,173178
2020-04-10,171787
2020-04-11,170498
2020-04-12,172318
2020-04-13,172588
2020-04-14,172104
2020-04-15,170703
2020-04-16,168695
2020-04-17,168623
2020-04-18,167213
2020-04-19,167391
2020-04-20,166875
2020-04-21,167136
2020-04-22,168515
2020-04-23,167350
2020-04-24,165321
2020-04-25,166169
2020-04-26,166103
2020-04-27,165361
2020-04-28,163789
2020-04-29,163362
2020-04-30,163310
2020-05-01,165110
2020-05-02,164273
2020-05-03,162327
2020-05-04,160868
2020-05-05,157735
2020-05-06,156892
2020-05-07,157371
2020-05-08,156938
2020-05-09,159735
2020-05-10,161695
2020-05-11,162505
2020-05-12,161161
2020-05-13,161047
