date_obj,Purple%20robe%20bottoms price
2019-05-10,761
2019-05-11,761
2019-05-12,761
2019-05-13,761
2019-05-14,747
2019-05-15,747
2019-05-16,747
2019-05-17,747
2019-05-18,747
2019-05-19,747
2019-05-20,747
2019-05-21,747
2019-05-22,747
2019-05-23,753
2019-05-24,753
2019-05-25,753
2019-05-26,753
2019-05-27,753
2019-05-28,753
2019-05-29,753
2019-05-30,753
2019-05-31,753
2019-06-01,753
2019-06-02,759
2019-06-03,759
2019-06-04,759
2019-06-05,759
2019-06-06,759
2019-06-07,759
2019-06-08,759
2019-06-09,759
2019-06-10,759
2019-06-11,759
2019-06-12,759
2019-06-13,770
2019-06-14,770
2019-06-15,770
2019-06-16,770
2019-06-17,770
2019-06-18,770
2019-06-19,770
2019-06-20,770
2019-06-21,770
2019-06-22,770
2019-06-23,770
2019-06-24,770
2019-06-25,770
2019-06-26,772
2019-06-27,772
2019-06-28,772
2019-06-29,772
2019-06-30,772
2019-07-01,772
2019-07-02,772
2019-07-03,772
2019-07-04,772
2019-07-05,772
2019-07-06,772
2019-07-07,772
2019-07-08,769
2019-07-09,769
2019-07-10,769
2019-07-11,769
2019-07-12,769
2019-07-13,769
2019-07-14,769
2019-07-15,769
2019-07-16,769
2019-07-17,769
2019-07-18,769
2019-07-19,769
2019-07-20,764
2019-07-21,764
2019-07-22,764
2019-07-23,764
2019-07-24,764
2019-07-25,764
2019-07-26,764
2019-07-27,764
2019-07-28,764
2019-07-29,764
2019-07-30,729
2019-07-31,729
2019-08-01,729
2019-08-02,729
2019-08-03,729
2019-08-04,729
2019-08-05,729
2019-08-06,729
2019-08-07,729
2019-08-08,729
2019-08-09,729
2019-08-10,695
2019-08-11,695
2019-08-12,695
2019-08-13,695
2019-08-14,695
2019-08-15,695
2019-08-16,695
2019-08-17,695
2019-08-18,695
2019-08-19,664
2019-08-20,664
2019-08-21,664
2019-08-22,664
2019-08-23,664
2019-08-24,664
2019-08-24,664
2019-08-25,664
2019-08-25,664
2019-08-26,664
2019-08-26,664
2019-08-27,664
2019-08-27,664
2019-08-28,664
2019-08-29,664
2019-08-30,664
2019-08-31,645
2019-09-01,645
2019-09-02,645
2019-09-03,645
2019-09-04,645
2019-09-05,645
2019-09-06,645
2019-09-07,645
2019-09-08,645
2019-09-09,645
2019-09-10,645
2019-09-11,645
2019-09-12,645
2019-09-13,614
2019-09-14,614
2019-09-15,614
2019-09-16,614
2019-09-17,614
2019-09-18,614
2019-09-19,614
2019-09-20,614
2019-09-21,614
2019-09-22,614
2019-09-23,614
2019-09-24,614
2019-09-25,614
2019-09-26,598
2019-09-27,598
2019-09-28,598
2019-09-29,598
2019-09-30,598
2019-10-01,598
2019-10-02,598
2019-10-03,598
2019-10-04,598
2019-10-05,598
2019-10-06,598
2019-10-07,598
2019-10-08,598
2019-10-09,598
2019-10-10,598
2019-10-11,598
2019-10-12,616
2019-10-13,616
2019-10-14,616
2019-10-15,616
2019-10-16,616
2019-10-17,616
2019-10-18,616
2019-10-19,616
2019-10-20,616
2019-10-21,616
2019-10-22,616
2019-10-23,616
2019-10-24,616
2019-10-25,616
2019-10-26,616
2019-10-27,630
2019-10-28,630
2019-10-29,630
2019-10-30,630
2019-10-31,630
2019-11-01,630
2019-11-02,630
2019-11-03,630
2019-11-04,630
2019-11-05,630
2019-11-06,630
2019-11-07,630
2019-11-08,630
2019-11-09,630
2019-11-10,630
2019-11-11,630
2019-11-12,630
2019-11-13,630
2019-11-14,630
2019-11-15,630
2019-11-16,630
2019-11-17,630
2019-11-18,630
2019-11-19,630
2019-11-20,630
2019-11-21,630
2019-11-22,630
2019-11-23,630
2019-11-24,630
2019-11-25,630
2019-11-26,630
2019-11-27,630
2019-11-28,630
2019-11-29,630
2019-11-30,634
2019-12-01,634
2019-12-02,634
2019-12-03,634
2019-12-04,634
2019-12-05,634
2019-12-06,634
2019-12-07,634
2019-12-08,634
2019-12-09,634
2019-12-10,634
2019-12-11,634
2019-12-12,634
2019-12-13,634
2019-12-14,634
2019-12-15,634
2019-12-16,639
2019-12-17,639
2019-12-18,639
2019-12-19,639
2019-12-20,639
2019-12-21,639
2019-12-22,639
2019-12-23,639
2019-12-24,639
2019-12-25,639
2019-12-26,639
2019-12-27,639
2019-12-28,639
2019-12-29,639
2019-12-30,639
2019-12-31,639
2020-01-01,639
2020-01-02,631
2020-01-03,631
2020-01-04,631
2020-01-05,631
2020-01-06,631
2020-01-07,631
2020-01-08,631
2020-01-09,631
2020-01-10,631
2020-01-11,631
2020-01-12,631
2020-01-13,631
2020-01-14,631
2020-01-15,631
2020-01-16,631
2020-01-17,643
2020-01-18,643
2020-01-19,643
2020-01-20,643
2020-01-21,643
2020-01-22,643
2020-01-23,643
2020-01-24,643
2020-01-25,643
2020-01-26,643
2020-01-27,643
2020-01-28,643
2020-01-29,643
2020-01-30,643
2020-01-31,643
2020-02-01,651
2020-02-02,651
2020-02-03,651
2020-02-04,651
2020-02-05,651
2020-02-06,651
2020-02-07,651
2020-02-08,651
2020-02-09,651
2020-02-10,651
2020-02-11,651
2020-02-12,651
2020-02-13,651
2020-02-14,651
2020-02-15,651
2020-02-16,651
2020-02-17,660
2020-02-18,660
2020-02-19,660
2020-02-20,660
2020-02-21,660
2020-02-22,660
2020-02-23,660
2020-02-24,660
2020-02-25,660
2020-02-26,660
2020-02-27,660
2020-02-28,660
2020-02-29,660
2020-03-01,669
2020-03-02,669
2020-03-03,669
2020-03-04,669
2020-03-05,669
2020-03-06,669
2020-03-07,669
2020-03-08,669
2020-03-09,669
2020-03-10,669
2020-03-11,669
2020-03-12,669
2020-03-13,669
2020-03-14,669
2020-03-15,669
2020-03-16,679
2020-03-17,679
2020-03-18,679
2020-03-19,679
2020-03-20,679
2020-03-21,679
2020-03-22,679
2020-03-23,679
2020-03-24,679
2020-03-25,679
2020-03-26,694
2020-03-27,694
2020-03-28,694
2020-03-29,694
2020-03-30,694
2020-03-31,694
2020-04-01,694
2020-04-02,694
2020-04-03,694
2020-04-04,702
2020-04-05,702
2020-04-06,702
2020-04-07,702
2020-04-08,702
2020-04-09,702
2020-04-10,702
2020-04-11,702
2020-04-12,712
2020-04-13,712
2020-04-14,712
2020-04-15,712
2020-04-16,712
2020-04-17,712
2020-04-18,712
2020-04-19,712
2020-04-20,712
2020-04-21,712
2020-04-22,712
2020-04-23,712
2020-04-24,712
2020-04-25,712
2020-04-26,712
2020-04-27,712
2020-04-28,712
2020-04-29,712
2020-04-30,731
2020-05-01,731
2020-05-02,731
2020-05-03,731
2020-05-04,731
2020-05-05,731
2020-05-06,731
2020-05-07,731
2020-05-08,731
2020-05-09,731
2020-05-10,712
2020-05-11,712
2020-05-12,712
2020-05-13,712
