date_obj,Neitiznot%20shield price
2019-03-18,1258
2019-03-19,1239
2019-03-20,1247
2019-03-21,1252
2019-03-22,1265
2019-03-23,1278
2019-03-24,1294
2019-03-25,1311
2019-03-26,1350
2019-03-27,1418
2019-03-28,1487
2019-03-29,1562
2019-03-30,1640
2019-03-31,1699
2019-04-01,1761
2019-04-02,1800
2019-04-03,1866
2019-04-04,1833
2019-04-05,1794
2019-04-06,1820
2019-04-07,1818
2019-04-08,1825
2019-04-09,1785
2019-04-10,1724
2019-04-11,1721
2019-04-12,1694
2019-04-13,1653
2019-04-14,1613
2019-04-15,1613
2019-04-16,1620
2019-04-17,1611
2019-04-18,1619
2019-04-19,1605
2019-04-20,1615
2019-04-21,1609
2019-04-22,1609
2019-04-23,1628
2019-04-24,1643
2019-04-25,1667
2019-04-26,1680
2019-04-27,1640
2019-04-28,1650
2019-04-29,1602
2019-04-30,1634
2019-05-01,1706
2019-05-02,1790
2019-05-03,1808
2019-05-04,1799
2019-05-05,1808
2019-05-06,1823
2019-05-07,1866
2019-05-08,1884
2019-05-09,1886
2019-05-10,1836
2019-05-11,1744
2019-05-12,1764
2019-05-13,1729
2019-05-14,1642
2019-05-15,1559
2019-05-16,1481
2019-05-17,1406
2019-05-18,1335
2019-05-19,1268
2019-05-20,1280
2019-05-21,1271
2019-05-22,1275
2019-05-23,1283
2019-05-24,1257
2019-05-25,1245
2019-05-26,1238
2019-05-27,1255
2019-05-28,1259
2019-05-29,1263
2019-05-30,1269
2019-05-31,1306
2019-06-01,1322
2019-06-02,1347
2019-06-03,1368
2019-06-04,1385
2019-06-05,1407
2019-06-06,1434
2019-06-07,1478
2019-06-08,1472
2019-06-09,1463
2019-06-10,1463
2019-06-11,1464
2019-06-12,1511
2019-06-13,1495
2019-06-14,1497
2019-06-15,1557
2019-06-16,1607
2019-06-17,1646
2019-06-18,1671
2019-06-19,1702
2019-06-20,1671
2019-06-21,1708
2019-06-22,1676
2019-06-23,1592
2019-06-24,1535
2019-06-25,1534
2019-06-26,1554
2019-06-27,1575
2019-06-28,1584
2019-06-29,1599
2019-06-30,1582
2019-07-01,1606
2019-07-02,1644
2019-07-03,1688
2019-07-04,1724
2019-07-05,1677
2019-07-06,1597
2019-07-07,1544
2019-07-08,1466
2019-07-09,1484
2019-07-10,1495
2019-07-11,1506
2019-07-12,1499
2019-07-13,1529
2019-07-14,1527
2019-07-15,1508
2019-07-16,1514
2019-07-17,1496
2019-07-18,1497
2019-07-19,1495
2019-07-20,1517
2019-07-21,1500
2019-07-22,1472
2019-07-23,1470
2019-07-24,1490
2019-07-25,1511
2019-07-26,1560
2019-07-27,1638
2019-07-28,1701
2019-07-29,1759
2019-07-30,1756
2019-07-31,1792
2019-08-01,1722
2019-08-02,1686
2019-08-03,1691
2019-08-04,1688
2019-08-05,1637
2019-08-06,1579
2019-08-07,1501
2019-08-08,1450
2019-08-09,1446
2019-08-10,1382
2019-08-11,1342
2019-08-12,1318
2019-08-13,1297
2019-08-14,1265
2019-08-15,1278
2019-08-16,1254
2019-08-17,1254
2019-08-18,1229
2019-08-19,1216
2019-08-20,1222
2019-08-21,1222
2019-08-22,1203
2019-08-23,1242
2019-08-24,1305
2019-08-24,1305
2019-08-25,1364
2019-08-25,1364
2019-08-26,1377
2019-08-26,1377
2019-08-27,1417
2019-08-27,1417
2019-08-28,1426
2019-08-29,1477
2019-08-30,1510
2019-08-31,1567
2019-09-01,1565
2019-09-02,1528
2019-09-03,1524
2019-09-04,1537
2019-09-05,1496
2019-09-06,1469
2019-09-07,1429
2019-09-08,1424
2019-09-09,1416
2019-09-10,1413
2019-09-11,1415
2019-09-12,1420
2019-09-13,1427
2019-09-14,1436
2019-09-15,1431
2019-09-16,1415
2019-09-17,1406
2019-09-18,1400
2019-09-19,1410
2019-09-20,1415
2019-09-21,1460
2019-09-22,1450
2019-09-23,1444
2019-09-24,1444
2019-09-25,1479
2019-09-26,1546
2019-09-27,1540
2019-09-28,1473
2019-09-29,1399
2019-09-30,1339
2019-10-01,1313
2019-10-02,1313
2019-10-03,1264
2019-10-04,1242
2019-10-05,1185
2019-10-06,1153
2019-10-07,1139
2019-10-08,1143
2019-10-09,1143
2019-10-10,1125
2019-10-11,1126
2019-10-12,1172
2019-10-13,1231
2019-10-14,1293
2019-10-15,1293
2019-10-16,1306
2019-10-17,1306
2019-10-18,1279
2019-10-19,1258
2019-10-20,1258
2019-10-21,1255
2019-10-22,1250
2019-10-23,1249
2019-10-24,1239
2019-10-25,1202
2019-10-26,1203
2019-10-27,1191
2019-10-28,1183
2019-10-29,1183
2019-10-30,1173
2019-10-31,1164
2019-11-01,1146
2019-11-02,1129
2019-11-03,1113
2019-11-04,1097
2019-11-05,1097
2019-11-06,1092
2019-11-07,1079
2019-11-08,1112
2019-11-09,1099
2019-11-10,1075
2019-11-11,1073
2019-11-12,1073
2019-11-13,1075
2019-11-14,1067
2019-11-15,1074
2019-11-16,1076
2019-11-17,1076
2019-11-18,1076
2019-11-19,1076
2019-11-20,1077
2019-11-21,1077
2019-11-22,1060
2019-11-23,1033
2019-11-24,1026
2019-11-25,1027
2019-11-26,1032
2019-11-27,1032
2019-11-28,1035
2019-11-29,1035
2019-11-30,992
2019-12-01,996
2019-12-02,1003
2019-12-03,983
2019-12-04,976
2019-12-05,976
2019-12-06,988
2019-12-07,1010
2019-12-08,1010
2019-12-09,1000
2019-12-10,1001
2019-12-11,994
2019-12-12,994
2019-12-13,1002
2019-12-14,1028
2019-12-15,1041
2019-12-16,1041
2019-12-17,1050
2019-12-18,1050
2019-12-19,1063
2019-12-20,1069
2019-12-21,1050
2019-12-22,1103
2019-12-23,1103
2019-12-24,1090
2019-12-25,1083
2019-12-26,1083
2019-12-27,1086
2019-12-28,1097
2019-12-29,1097
2019-12-30,1106
2019-12-31,1103
2020-01-01,1127
2020-01-02,1135
2020-01-03,1144
2020-01-04,1129
2020-01-05,1131
2020-01-06,1167
2020-01-07,1171
2020-01-08,1171
2020-01-09,1176
2020-01-10,1180
2020-01-11,1186
2020-01-12,1220
2020-01-13,1220
2020-01-14,1237
2020-01-15,1266
2020-01-16,1286
2020-01-17,1313
2020-01-18,1313
2020-01-19,1350
2020-01-20,1345
2020-01-21,1345
2020-01-22,1342
2020-01-23,1334
2020-01-24,1360
2020-01-25,1386
2020-01-26,1423
2020-01-27,1447
2020-01-28,1482
2020-01-29,1488
2020-01-30,1493
2020-01-31,1497
2020-02-01,1509
2020-02-02,1505
2020-02-03,1506
2020-02-04,1493
2020-02-05,1498
2020-02-06,1461
2020-02-07,1437
2020-02-08,1431
2020-02-09,1433
2020-02-10,1448
2020-02-11,1453
2020-02-12,1474
2020-02-13,1502
2020-02-14,1498
2020-02-15,1498
2020-02-16,1477
2020-02-17,1462
2020-02-18,1440
2020-02-19,1436
2020-02-20,1424
2020-02-21,1424
2020-02-22,1372
2020-02-23,1384
2020-02-24,1389
2020-02-25,1395
2020-02-26,1392
2020-02-27,1398
2020-02-28,1402
2020-02-29,1402
2020-03-01,1406
2020-03-02,1376
2020-03-03,1367
2020-03-04,1377
2020-03-05,1372
2020-03-06,1340
2020-03-07,1350
2020-03-08,1373
2020-03-09,1345
2020-03-10,1328
2020-03-11,1313
2020-03-12,1318
2020-03-13,1292
2020-03-14,1277
2020-03-15,1278
2020-03-16,1288
2020-03-17,1301
2020-03-18,1306
2020-03-19,1319
2020-03-20,1314
2020-03-21,1346
2020-03-22,1377
2020-03-23,1388
2020-03-24,1393
2020-03-25,1393
2020-03-26,1394
2020-03-27,1456
2020-03-28,1484
2020-03-29,1455
2020-03-30,1428
2020-03-31,1371
2020-04-01,1347
2020-04-02,1326
2020-04-03,1314
2020-04-04,1316
2020-04-05,1314
2020-04-06,1285
2020-04-07,1283
2020-04-08,1309
2020-04-09,1346
2020-04-10,1375
2020-04-11,1401
2020-04-12,1453
2020-04-13,1496
2020-04-14,1550
2020-04-15,1627
2020-04-16,1709
2020-04-17,1717
2020-04-18,1706
2020-04-19,1707
2020-04-20,1687
2020-04-21,1730
2020-04-22,1789
2020-04-23,1853
2020-04-24,1922
2020-04-25,1912
2020-04-26,1926
2020-04-27,1846
2020-04-28,1833
2020-04-29,1826
2020-04-30,1831
2020-05-01,1826
2020-05-02,1829
2020-05-03,1827
2020-05-04,1830
2020-05-05,1787
2020-05-06,1729
2020-05-07,1700
2020-05-08,1615
2020-05-09,1608
2020-05-10,1663
2020-05-11,1640
2020-05-12,1722
2020-05-13,1792
