date_obj,Black%20platelegs%20(g) price
2019-03-24,127035
2019-03-25,127035
2019-03-26,126589
2019-03-27,126589
2019-03-28,131614
2019-03-29,134847
2019-03-30,134847
2019-03-31,132443
2019-04-01,132443
2019-04-02,130758
2019-04-03,126582
2019-04-04,126582
2019-04-05,128895
2019-04-06,128895
2019-04-07,129827
2019-04-08,129827
2019-04-09,131913
2019-04-10,131913
2019-04-11,130408
2019-04-12,130719
2019-04-13,130067
2019-04-14,129116
2019-04-15,129116
2019-04-16,126425
2019-04-17,121854
2019-04-18,117679
2019-04-19,113200
2019-04-20,107728
2019-04-21,107728
2019-04-22,102384
2019-04-23,97295
2019-04-24,93232
2019-04-25,88648
2019-04-26,84380
2019-04-27,84380
2019-04-28,80799
2019-04-29,77209
2019-04-30,75079
2019-05-01,75079
2019-05-02,72042
2019-05-03,70468
2019-05-04,67593
2019-05-05,67593
2019-05-06,65155
2019-05-07,63209
2019-05-08,63209
2019-05-09,61091
2019-05-10,59437
2019-05-11,59437
2019-05-12,58727
2019-05-13,58865
2019-05-14,58865
2019-05-15,58022
2019-05-16,58022
2019-05-17,57026
2019-05-18,56716
2019-05-19,56716
2019-05-20,55203
2019-05-21,55203
2019-05-22,53916
2019-05-23,53835
2019-05-24,53835
2019-05-25,53223
2019-05-26,53223
2019-05-27,52422
2019-05-28,52422
2019-05-29,52529
2019-05-30,52529
2019-05-31,50520
2019-06-01,50520
2019-06-02,50710
2019-06-03,50710
2019-06-04,51466
2019-06-05,51466
2019-06-06,50998
2019-06-07,50998
2019-06-08,50777
2019-06-09,50777
2019-06-10,50531
2019-06-11,51831
2019-06-12,51831
2019-06-13,52037
2019-06-14,52037
2019-06-15,52911
2019-06-16,52591
2019-06-17,52591
2019-06-18,53465
2019-06-19,53465
2019-06-20,54994
2019-06-21,54994
2019-06-22,55851
2019-06-23,55851
2019-06-24,55685
2019-06-25,55685
2019-06-26,56639
2019-06-27,58292
2019-06-28,58292
2019-06-29,59910
2019-06-30,59910
2019-07-01,61807
2019-07-02,61807
2019-07-03,63203
2019-07-04,63203
2019-07-05,64587
2019-07-06,64587
2019-07-07,67427
2019-07-08,67427
2019-07-09,70746
2019-07-10,70746
2019-07-11,73875
2019-07-12,76934
2019-07-13,76934
2019-07-14,80753
2019-07-15,80753
2019-07-16,84245
2019-07-17,86889
2019-07-18,86889
2019-07-19,89674
2019-07-20,89674
2019-07-21,93525
2019-07-22,93525
2019-07-23,98202
2019-07-24,98202
2019-07-25,100849
2019-07-26,100849
2019-07-27,104059
2019-07-28,104059
2019-07-29,103588
2019-07-30,103588
2019-07-31,103411
2019-08-01,103411
2019-08-02,104073
2019-08-03,102632
2019-08-04,102632
2019-08-05,101158
2019-08-06,101158
2019-08-07,98439
2019-08-08,98439
2019-08-09,98439
2019-08-10,98733
2019-08-11,98733
2019-08-12,102978
2019-08-13,102978
2019-08-14,105163
2019-08-15,105163
2019-08-16,106902
2019-08-17,106902
2019-08-18,106728
2019-08-19,106728
2019-08-20,108183
2019-08-21,108183
2019-08-22,108075
2019-08-23,108075
2019-08-24,106777
2019-08-24,106777
2019-08-25,106777
2019-08-25,106777
2019-08-26,107000
2019-08-27,107000
2019-08-27,107000
2019-08-28,108423
2019-08-29,108423
2019-08-30,107802
2019-08-31,107802
2019-09-01,104426
2019-09-02,104426
2019-09-03,103890
2019-09-04,103890
2019-09-05,103890
2019-09-06,106412
2019-09-07,106412
2019-09-08,107901
2019-09-09,107901
2019-09-10,107901
2019-09-11,108325
2019-09-12,108325
2019-09-13,108325
2019-09-14,105692
2019-09-15,105692
2019-09-16,103315
2019-09-17,103315
2019-09-18,101544
2019-09-19,101544
2019-09-20,101544
2019-09-21,99012
2019-09-22,99012
2019-09-23,97478
2019-09-24,97478
2019-09-25,97478
2019-09-26,96936
2019-09-27,96936
2019-09-28,96936
2019-09-29,98641
2019-09-30,98641
2019-10-01,100195
2019-10-02,100195
2019-10-03,100195
2019-10-04,100491
2019-10-05,100491
2019-10-06,102350
2019-10-07,102350
2019-10-08,104827
2019-10-09,104827
2019-10-10,104827
2019-10-11,107698
2019-10-12,107698
2019-10-13,107325
2019-10-14,107325
2019-10-15,108540
2019-10-16,108540
2019-10-17,106049
2019-10-18,106049
2019-10-19,102263
2019-10-20,102263
2019-10-21,99517
2019-10-22,99517
2019-10-23,100751
2019-10-24,100751
2019-10-25,100751
2019-10-26,99831
2019-10-27,99831
2019-10-28,98092
2019-10-29,98092
2019-10-30,98092
2019-10-31,100330
2019-11-01,100330
2019-11-02,101371
2019-11-03,101371
2019-11-04,103177
2019-11-05,103177
2019-11-06,103177
2019-11-07,104166
2019-11-08,104166
2019-11-09,105327
2019-11-10,105327
2019-11-11,104162
2019-11-12,104162
2019-11-13,104162
2019-11-14,104050
2019-11-15,104050
2019-11-16,100684
2019-11-17,100684
2019-11-18,97038
2019-11-19,97038
2019-11-20,97038
2019-11-21,97994
2019-11-22,97994
2019-11-23,95682
2019-11-24,95682
2019-11-25,93636
2019-11-26,93636
2019-11-27,93788
2019-11-28,93788
2019-11-29,93788
2019-11-30,93874
2019-12-01,93874
2019-12-02,96801
2019-12-03,96801
2019-12-04,99842
2019-12-05,99842
2019-12-06,99842
2019-12-07,101350
2019-12-08,101350
2019-12-09,101350
2019-12-10,100879
2019-12-11,100879
2019-12-12,100879
2019-12-13,99295
2019-12-14,99295
2019-12-15,102494
2019-12-16,102494
2019-12-17,105334
2019-12-18,105334
2019-12-19,105334
2019-12-20,106882
2019-12-21,106882
2019-12-22,105673
2019-12-23,105673
2019-12-24,105673
2019-12-25,103699
2019-12-26,103699
2019-12-27,104500
2019-12-28,104500
2019-12-29,105250
2019-12-30,105250
2019-12-31,103694
2020-01-01,103694
2020-01-02,102032
2020-01-03,102032
2020-01-04,102032
2020-01-05,102036
2020-01-06,102036
2020-01-07,101300
2020-01-08,101300
2020-01-09,101300
2020-01-10,99263
2020-01-11,99263
2020-01-12,99538
2020-01-13,99538
2020-01-14,99538
2020-01-15,99841
2020-01-16,99841
2020-01-17,97226
2020-01-18,97226
2020-01-19,96015
2020-01-20,96015
2020-01-21,96015
2020-01-22,95895
2020-01-23,95895
2020-01-24,97382
2020-01-25,97382
2020-01-26,97426
2020-01-27,97426
2020-01-28,97958
2020-01-29,97958
2020-01-30,97936
2020-01-31,97936
2020-02-01,97936
2020-02-02,98311
2020-02-03,98311
2020-02-04,97750
2020-02-05,97750
2020-02-06,96663
2020-02-07,96663
2020-02-08,94727
2020-02-09,94727
2020-02-10,95030
2020-02-11,95030
2020-02-12,95694
2020-02-13,95694
2020-02-14,94975
2020-02-15,94975
2020-02-16,94975
2020-02-17,93187
2020-02-18,93187
2020-02-19,94551
2020-02-20,94551
2020-02-21,93070
2020-02-22,93070
2020-02-23,92415
2020-02-24,92415
2020-02-25,92873
2020-02-26,92873
2020-02-27,93131
2020-02-28,93131
2020-02-29,90878
2020-03-01,90878
2020-03-02,91847
2020-03-03,91847
2020-03-04,91847
2020-03-05,92767
2020-03-06,92767
2020-03-07,93329
2020-03-08,93329
2020-03-09,93815
2020-03-10,93815
2020-03-11,93543
2020-03-12,93543
2020-03-13,94301
2020-03-14,94301
2020-03-15,95625
2020-03-16,95625
2020-03-17,96746
2020-03-18,96746
2020-03-19,94028
2020-03-20,90976
2020-03-21,90976
2020-03-22,87749
2020-03-23,87749
2020-03-24,87227
2020-03-25,87227
2020-03-26,89155
2020-03-27,89155
2020-03-28,91585
2020-03-29,92728
2020-03-30,92371
2020-03-31,92371
2020-04-01,89718
2020-04-02,88382
2020-04-03,88382
2020-04-04,88913
2020-04-05,88913
2020-04-06,90034
2020-04-07,90034
2020-04-08,91298
2020-04-09,91298
2020-04-10,92565
2020-04-11,93421
2020-04-12,93421
2020-04-13,94297
2020-04-14,94997
2020-04-15,94912
2020-04-16,94912
2020-04-17,96300
2020-04-18,95905
2020-04-19,93944
2020-04-20,93944
2020-04-21,92581
2020-04-22,89032
2020-04-23,89032
2020-04-24,87326
2020-04-25,87326
2020-04-26,85788
2020-04-27,85120
2020-04-28,85166
2020-04-29,85166
2020-04-30,84219
2020-05-01,84219
2020-05-02,80893
2020-05-03,79445
2020-05-04,79445
2020-05-05,80522
2020-05-06,81982
2020-05-07,81982
2020-05-08,83104
2020-05-09,83104
2020-05-10,83358
2020-05-11,83358
2020-05-12,83835
2020-05-13,85312
