date_obj,Mithril%20plateskirt%20(g) price
2019-04-06,1439
2019-04-07,1399
2019-04-08,1383
2019-04-09,1383
2019-04-10,1396
2019-04-11,1370
2019-04-12,1345
2019-04-13,1312
2019-04-14,1273
2019-04-15,1256
2019-04-16,1257
2019-04-17,1265
2019-04-18,1277
2019-04-19,1305
2019-04-20,1326
2019-04-21,1326
2019-04-22,1303
2019-04-23,1301
2019-04-24,1331
2019-04-25,1329
2019-04-26,1345
2019-04-27,1333
2019-04-28,1351
2019-04-29,1376
2019-04-30,1387
2019-05-01,1387
2019-05-02,1374
2019-05-03,1374
2019-05-04,1369
2019-05-05,1369
2019-05-06,1342
2019-05-07,1339
2019-05-08,1372
2019-05-09,1372
2019-05-10,1364
2019-05-11,1341
2019-05-12,1313
2019-05-13,1340
2019-05-14,1327
2019-05-15,1327
2019-05-16,1366
2019-05-17,1366
2019-05-18,1378
2019-05-19,1378
2019-05-20,1342
2019-05-21,1342
2019-05-22,1353
2019-05-23,1358
2019-05-24,1358
2019-05-25,1314
2019-05-26,1314
2019-05-27,1299
2019-05-28,1299
2019-05-29,1255
2019-05-30,1255
2019-05-31,1248
2019-06-01,1264
2019-06-02,1276
2019-06-03,1311
2019-06-04,1369
2019-06-05,1415
2019-06-06,1428
2019-06-07,1428
2019-06-08,1383
2019-06-09,1350
2019-06-10,1350
2019-06-11,1291
2019-06-12,1260
2019-06-13,1242
2019-06-14,1253
2019-06-15,1253
2019-06-16,1264
2019-06-17,1291
2019-06-18,1291
2019-06-19,1324
2019-06-20,1326
2019-06-21,1326
2019-06-22,1376
2019-06-23,1422
2019-06-24,1422
2019-06-25,1465
2019-06-26,1465
2019-06-27,1528
2019-06-28,1528
2019-06-29,1577
2019-06-30,1645
2019-07-01,1645
2019-07-02,1674
2019-07-03,1758
2019-07-04,1797
2019-07-05,1841
2019-07-06,1841
2019-07-07,1894
2019-07-08,1977
2019-07-09,1970
2019-07-10,1970
2019-07-11,2022
2019-07-12,2012
2019-07-13,2012
2019-07-14,2041
2019-07-15,2041
2019-07-16,1963
2019-07-17,1879
2019-07-18,1879
2019-07-19,1887
2019-07-20,1917
2019-07-21,1996
2019-07-22,1996
2019-07-23,2061
2019-07-24,2061
2019-07-25,2120
2019-07-26,2120
2019-07-27,2051
2019-07-28,2051
2019-07-29,1948
2019-07-30,1890
2019-07-31,1831
2019-08-01,1831
2019-08-02,1739
2019-08-03,1668
2019-08-04,1668
2019-08-05,1586
2019-08-06,1520
2019-08-07,1468
2019-08-08,1468
2019-08-09,1461
2019-08-10,1426
2019-08-11,1426
2019-08-12,1419
2019-08-13,1419
2019-08-14,1362
2019-08-15,1304
2019-08-16,1262
2019-08-17,1262
2019-08-18,1214
2019-08-19,1214
2019-08-20,1238
2019-08-21,1238
2019-08-22,1255
2019-08-23,1255
2019-08-24,1250
2019-08-24,1250
2019-08-25,1250
2019-08-25,1250
2019-08-26,1253
2019-08-26,1253
2019-08-27,1253
2019-08-27,1253
2019-08-28,1262
2019-08-29,1262
2019-08-30,1260
2019-08-31,1260
2019-09-01,1291
2019-09-02,1291
2019-09-03,1315
2019-09-04,1315
2019-09-05,1353
2019-09-06,1353
2019-09-07,1386
2019-09-08,1386
2019-09-09,1416
2019-09-10,1416
2019-09-11,1390
2019-09-12,1353
2019-09-13,1353
2019-09-14,1341
2019-09-15,1308
2019-09-16,1308
2019-09-17,1334
2019-09-18,1333
2019-09-19,1333
2019-09-20,1343
2019-09-21,1355
2019-09-22,1355
2019-09-23,1361
2019-09-24,1361
2019-09-25,1393
2019-09-26,1461
2019-09-27,1461
2019-09-28,1494
2019-09-29,1494
2019-09-30,1479
2019-10-01,1485
2019-10-02,1485
2019-10-03,1457
2019-10-04,1457
2019-10-05,1440
2019-10-06,1457
2019-10-07,1457
2019-10-08,1467
2019-10-09,1467
2019-10-10,1474
2019-10-11,1474
2019-10-12,1502
2019-10-13,1551
2019-10-14,1551
2019-10-15,1579
2019-10-16,1579
2019-10-17,1642
2019-10-18,1678
2019-10-19,1706
2019-10-20,1706
2019-10-21,1707
2019-10-22,1707
2019-10-23,1699
2019-10-24,1699
2019-10-25,1718
2019-10-26,1718
2019-10-27,1723
2019-10-28,1758
2019-10-29,1758
2019-10-30,1775
2019-10-31,1775
2019-11-01,1810
2019-11-02,1872
2019-11-03,1872
2019-11-04,1889
2019-11-05,1889
2019-11-06,1883
2019-11-07,1883
2019-11-08,1891
2019-11-09,1891
2019-11-10,1925
2019-11-11,1925
2019-11-12,2000
2019-11-13,2000
2019-11-14,2040
2019-11-15,2040
2019-11-16,1943
2019-11-17,1943
2019-11-18,1849
2019-11-19,1849
2019-11-20,1883
2019-11-21,1883
2019-11-22,1864
2019-11-23,1864
2019-11-24,1827
2019-11-25,1827
2019-11-26,1804
2019-11-27,1804
2019-11-28,1867
2019-11-29,1867
2019-11-30,1916
2019-12-01,1916
2019-12-02,2005
2019-12-03,2005
2019-12-04,1963
2019-12-05,1963
2019-12-06,1963
2019-12-07,1966
2019-12-08,1966
2019-12-09,1885
2019-12-10,1885
2019-12-11,1804
2019-12-12,1804
2019-12-13,1794
2019-12-14,1794
2019-12-15,1814
2019-12-16,1814
2019-12-17,1824
2019-12-18,1824
2019-12-19,1851
2019-12-20,1851
2019-12-21,1827
2019-12-22,1827
2019-12-23,1875
2019-12-24,1875
2019-12-25,1948
2019-12-26,1948
2019-12-27,1927
2019-12-28,1927
2019-12-29,1900
2019-12-30,1900
2019-12-31,1858
2020-01-01,1858
2020-01-02,1765
2020-01-03,1765
2020-01-04,1679
2020-01-05,1661
2020-01-06,1661
2020-01-07,1609
2020-01-08,1609
2020-01-09,1560
2020-01-10,1560
2020-01-11,1593
2020-01-12,1593
2020-01-13,1628
2020-01-14,1628
2020-01-15,1640
2020-01-16,1640
2020-01-17,1577
2020-01-18,1577
2020-01-19,1548
2020-01-20,1548
2020-01-21,1545
2020-01-22,1545
2020-01-23,1533
2020-01-24,1533
2020-01-25,1511
2020-01-26,1512
2020-01-27,1512
2020-01-28,1509
2020-01-29,1509
2020-01-30,1559
2020-01-31,1559
2020-02-01,1620
2020-02-02,1586
2020-02-03,1586
2020-02-04,1517
2020-02-05,1517
2020-02-06,1488
2020-02-07,1488
2020-02-08,1478
2020-02-09,1478
2020-02-10,1486
2020-02-11,1486
2020-02-12,1558
2020-02-13,1558
2020-02-14,1594
2020-02-15,1594
2020-02-16,1578
2020-02-17,1540
2020-02-18,1540
2020-02-19,1513
2020-02-20,1513
2020-02-21,1449
2020-02-22,1419
2020-02-23,1395
2020-02-24,1350
2020-02-25,1350
2020-02-26,1321
2020-02-27,1321
2020-02-28,1254
2020-02-29,1254
2020-03-01,1193
2020-03-02,1145
2020-03-03,1110
2020-03-04,1110
2020-03-05,1093
2020-03-06,1063
2020-03-07,1063
2020-03-08,1057
2020-03-09,1108
2020-03-10,1067
2020-03-11,1067
2020-03-12,1106
2020-03-13,1106
2020-03-14,1109
2020-03-15,1109
2020-03-16,1108
2020-03-17,1096
2020-03-18,1133
2020-03-19,1133
2020-03-20,1161
2020-03-21,1161
2020-03-22,1196
2020-03-23,1195
2020-03-24,1237
2020-03-25,1265
2020-03-26,1283
2020-03-27,1253
2020-03-28,1207
2020-03-29,1182
2020-03-30,1183
2020-03-31,1191
2020-04-01,1162
2020-04-02,1142
2020-04-03,1142
2020-04-04,1088
2020-04-05,1117
2020-04-06,1158
2020-04-07,1207
2020-04-08,1267
2020-04-09,1321
2020-04-10,1321
2020-04-11,1314
2020-04-12,1346
2020-04-13,1351
2020-04-14,1360
2020-04-15,1306
2020-04-16,1306
2020-04-17,1277
2020-04-18,1281
2020-04-19,1277
2020-04-20,1274
2020-04-21,1276
2020-04-22,1266
2020-04-23,1260
2020-04-24,1249
2020-04-25,1221
2020-04-26,1190
2020-04-27,1186
2020-04-28,1158
2020-04-29,1166
2020-04-30,1155
2020-05-01,1155
2020-05-02,1167
2020-05-03,1150
2020-05-04,1159
2020-05-05,1152
2020-05-06,1164
2020-05-07,1183
2020-05-08,1183
2020-05-09,1182
2020-05-10,1202
2020-05-11,1202
2020-05-12,1173
2020-05-13,1171
