date_obj,Sapphire price
2019-07-04,500
2019-07-05,507
2019-07-06,512
2019-07-07,515
2019-07-08,512
2019-07-09,509
2019-07-10,510
2019-07-11,511
2019-07-12,501
2019-07-13,506
2019-07-14,504
2019-07-15,497
2019-07-16,485
2019-07-17,473
2019-07-18,468
2019-07-19,462
2019-07-20,461
2019-07-21,464
2019-07-22,463
2019-07-23,471
2019-07-24,473
2019-07-25,481
2019-07-26,470
2019-07-27,452
2019-07-28,432
2019-07-29,412
2019-07-30,415
2019-07-31,434
2019-08-01,450
2019-08-02,458
2019-08-03,455
2019-08-04,443
2019-08-05,437
2019-08-06,444
2019-08-07,443
2019-08-08,443
2019-08-09,456
2019-08-10,447
2019-08-11,441
2019-08-12,437
2019-08-13,439
2019-08-14,440
2019-08-15,443
2019-08-16,444
2019-08-17,438
2019-08-18,429
2019-08-19,430
2019-08-20,430
2019-08-21,437
2019-08-22,435
2019-08-23,433
2019-08-24,433
2019-08-24,433
2019-08-25,432
2019-08-25,432
2019-08-26,428
2019-08-26,428
2019-08-27,417
2019-08-27,417
2019-08-28,414
2019-08-29,411
2019-08-30,410
2019-08-31,409
2019-09-01,404
2019-09-02,398
2019-09-03,401
2019-09-04,403
2019-09-05,406
2019-09-06,405
2019-09-07,411
2019-09-08,419
2019-09-09,424
2019-09-10,420
2019-09-11,428
2019-09-12,440
2019-09-13,436
2019-09-14,425
2019-09-15,423
2019-09-16,414
2019-09-17,417
2019-09-18,430
2019-09-19,435
2019-09-20,438
2019-09-21,437
2019-09-22,428
2019-09-23,421
2019-09-24,419
2019-09-25,421
2019-09-26,422
2019-09-27,421
2019-09-28,413
2019-09-29,408
2019-09-30,407
2019-10-01,408
2019-10-02,406
2019-10-03,405
2019-10-04,410
2019-10-05,416
2019-10-06,425
2019-10-07,429
2019-10-08,428
2019-10-09,427
2019-10-10,423
2019-10-11,422
2019-10-12,416
2019-10-13,409
2019-10-14,405
2019-10-15,395
2019-10-16,393
2019-10-17,404
2019-10-18,412
2019-10-19,406
2019-10-20,390
2019-10-21,380
2019-10-22,375
2019-10-23,377
2019-10-24,388
2019-10-25,393
2019-10-26,393
2019-10-27,385
2019-10-28,387
2019-10-29,389
2019-10-30,383
2019-10-31,371
2019-11-01,371
2019-11-02,360
2019-11-03,342
2019-11-04,345
2019-11-05,345
2019-11-06,353
2019-11-07,355
2019-11-08,360
2019-11-09,362
2019-11-10,364
2019-11-11,369
2019-11-12,376
2019-11-13,376
2019-11-14,378
2019-11-15,377
2019-11-16,375
2019-11-17,372
2019-11-18,373
2019-11-19,371
2019-11-20,372
2019-11-21,375
2019-11-22,370
2019-11-23,362
2019-11-24,361
2019-11-25,354
2019-11-26,355
2019-11-27,355
2019-11-28,352
2019-11-29,350
2019-11-30,350
2019-12-01,351
2019-12-02,348
2019-12-03,342
2019-12-04,336
2019-12-05,336
2019-12-06,341
2019-12-07,335
2019-12-08,332
2019-12-09,341
2019-12-10,353
2019-12-11,353
2019-12-12,348
2019-12-13,353
2019-12-14,349
2019-12-15,345
2019-12-16,347
2019-12-17,355
2019-12-18,352
2019-12-19,349
2019-12-20,348
2019-12-21,346
2019-12-22,345
2019-12-23,353
2019-12-24,347
2019-12-25,352
2019-12-26,369
2019-12-27,368
2019-12-28,363
2019-12-29,369
2019-12-30,354
2019-12-31,353
2020-01-01,361
2020-01-02,372
2020-01-03,376
2020-01-04,376
2020-01-05,368
2020-01-06,364
2020-01-07,373
2020-01-08,377
2020-01-09,373
2020-01-10,368
2020-01-11,361
2020-01-12,361
2020-01-13,362
2020-01-14,361
2020-01-15,358
2020-01-16,349
2020-01-17,338
2020-01-18,333
2020-01-19,332
2020-01-20,338
2020-01-21,340
2020-01-22,347
2020-01-23,346
2020-01-24,341
2020-01-25,339
2020-01-26,340
2020-01-27,347
2020-01-28,349
2020-01-29,343
2020-01-30,349
2020-01-31,357
2020-02-01,350
2020-02-02,349
2020-02-03,347
2020-02-04,347
2020-02-05,350
2020-02-06,350
2020-02-07,345
2020-02-08,343
2020-02-09,344
2020-02-10,340
2020-02-11,330
2020-02-12,322
2020-02-13,323
2020-02-14,333
2020-02-15,331
2020-02-16,339
2020-02-17,336
2020-02-18,327
2020-02-19,320
2020-02-20,330
2020-02-21,335
2020-02-22,336
2020-02-23,335
2020-02-24,330
2020-02-25,329
2020-02-26,335
2020-02-27,335
2020-02-28,340
2020-02-29,333
2020-03-01,330
2020-03-02,334
2020-03-03,337
2020-03-04,333
2020-03-05,327
2020-03-06,326
2020-03-07,326
2020-03-08,328
2020-03-09,328
2020-03-10,331
2020-03-11,330
2020-03-12,331
2020-03-13,333
2020-03-14,337
2020-03-15,340
2020-03-16,346
2020-03-17,343
2020-03-18,342
2020-03-19,347
2020-03-20,338
2020-03-21,347
2020-03-22,353
2020-03-23,349
2020-03-24,347
2020-03-25,341
2020-03-26,342
2020-03-27,338
2020-03-28,341
2020-03-29,342
2020-03-30,337
2020-03-31,335
2020-04-01,336
2020-04-02,336
2020-04-03,338
2020-04-04,336
2020-04-05,335
2020-04-06,330
2020-04-07,319
2020-04-08,326
2020-04-09,329
2020-04-10,333
2020-04-11,341
2020-04-12,350
2020-04-13,349
2020-04-14,347
2020-04-15,342
2020-04-16,340
2020-04-17,343
2020-04-18,352
2020-04-19,357
2020-04-20,360
2020-04-21,362
2020-04-22,356
2020-04-23,357
2020-04-24,364
2020-04-25,377
2020-04-26,385
2020-04-27,384
2020-04-28,369
2020-04-29,362
2020-04-30,360
2020-05-01,362
2020-05-02,364
2020-05-03,360
2020-05-04,365
2020-05-05,369
2020-05-06,371
2020-05-07,375
2020-05-08,375
2020-05-09,379
2020-05-10,370
2020-05-11,365
2020-05-12,367
2020-05-13,372
