date_obj,Armadyl%20godsword price
2018-11-09,18411587
2018-11-10,18306340
2018-11-11,18253787
2018-11-12,18097733
2018-11-13,17824394
2018-11-14,17777394
2018-11-15,17537977
2018-11-16,17633666
2018-11-17,17707708
2018-11-18,17639219
2018-11-19,17611968
2018-11-20,17542145
2018-11-21,17423973
2018-11-22,17226796
2018-11-23,16985029
2018-11-24,16965384
2018-11-25,17121030
2018-11-26,17121109
2018-11-27,17116427
2018-11-28,17167573
2018-11-29,17299446
2018-12-01,17382686
2018-12-02,17431821
2018-12-03,17507062
2018-12-04,17528856
2018-12-05,17603335
2018-12-07,17678304
2018-12-09,17597940
2018-12-10,17435646
2018-12-11,17222595
2018-12-12,16956941
2018-12-13,16943758
2018-12-14,17264191
2018-12-15,17313423
2018-12-16,17123812
2018-12-17,17048876
2018-12-18,17083949
2018-12-19,17137742
2018-12-20,17201299
2018-12-21,17187907
2018-12-22,17274381
2018-12-23,17232967
2018-12-24,17267698
2018-12-25,17282765
2018-12-26,17202109
2018-12-27,17171332
2018-12-28,17150528
2018-12-29,17145707
2018-12-30,17137875
2018-12-31,17069653
2019-01-01,16996195
2019-01-02,16870811
2019-01-03,16825400
2019-01-04,16795079
2019-01-05,16845649
2019-01-06,16938203
2019-01-08,16979110
2019-01-10,16196661
2019-01-11,15752462
2019-01-12,15398968
2019-01-13,15105974
2019-01-14,15079181
2019-01-15,15283349
2019-01-16,15763373
2019-01-17,15861174
2019-01-18,15897013
2019-01-19,15922053
2019-01-20,15832356
2019-01-21,15762133
2019-01-22,15650101
2019-01-23,15552912
2019-01-24,15502070
2019-01-25,15507183
2019-01-26,15514112
2019-01-27,15446722
2019-01-28,15345456
2019-01-29,15199289
2019-01-30,15492659
2019-01-31,15593422
2019-02-01,15529088
2019-02-02,15521699
2019-02-03,15475440
2019-02-04,15437952
2019-02-05,15272254
2019-02-06,15318209
2019-02-07,15401360
2019-02-08,15607995
2019-02-09,15566296
2019-02-10,15518101
2019-02-11,15417171
2019-02-12,15374893
2019-02-13,15282835
2019-02-14,14904667
2019-02-15,14910441
2019-02-16,14969391
2019-02-17,14987498
2019-02-18,14904282
2019-02-19,14836926
2019-02-20,14827967
2019-02-21,14925548
2019-02-22,14973838
2019-02-23,14992587
2019-02-24,15141048
2019-02-25,15002025
2019-02-26,14929171
2019-02-27,14786796
2019-02-28,14637454
2019-03-01,14561689
2019-03-02,14486037
2019-03-03,14395315
2019-03-04,14386226
2019-03-05,14415998
2019-03-06,14335599
2019-03-07,14312497
2019-03-08,14312629
2019-03-09,14352945
2019-03-10,14466791
2019-03-11,14734734
2019-03-12,14825480
2019-03-13,14731836
2019-03-14,14626424
2019-03-15,14595027
2019-03-16,14640320
2019-03-17,14781822
2019-03-18,14750242
2019-03-19,14931265
2019-03-20,14852430
2019-03-21,14832769
2019-03-22,14799768
2019-03-23,14880536
2019-03-24,14733502
2019-03-25,14672485
2019-03-26,14524051
2019-03-27,14476629
2019-03-28,14269648
2019-03-29,14112528
2019-03-30,14149758
2019-03-31,14131729
2019-04-01,14146044
2019-04-02,14113416
2019-04-03,14167842
2019-04-04,14170732
2019-04-05,14268827
2019-04-06,14295501
2019-04-07,14278297
2019-04-08,14326892
2019-04-09,14394501
2019-04-10,14279825
2019-04-11,14288605
2019-04-12,14415055
2019-04-13,14603718
2019-04-14,14587442
2019-04-15,14511436
2019-04-16,14339205
2019-04-17,14173061
2019-04-18,14057309
2019-04-19,13986993
2019-04-20,13990539
2019-04-21,13921570
2019-04-22,13890511
2019-04-23,13839394
2019-04-24,13789142
2019-04-25,13738125
2019-04-26,13911656
2019-04-27,14018957
2019-04-28,14118850
2019-04-29,14297916
2019-04-30,14408583
2019-05-01,14315995
2019-05-02,14351191
2019-05-03,14453898
2019-05-04,14443557
2019-05-05,14402078
2019-05-06,14474202
2019-05-07,14526665
2019-05-08,14645280
2019-05-09,15084414
2019-05-10,15036772
2019-05-11,15185108
2019-05-12,15130966
2019-05-13,15165875
2019-05-14,15243700
2019-05-15,15301568
2019-05-16,15402896
2019-05-17,15290415
2019-05-18,15333204
2019-05-19,15486758
2019-05-20,15558484
2019-05-21,15438896
2019-05-22,15354336
2019-05-23,15222721
2019-05-24,15165194
2019-05-25,14996216
2019-05-26,14881194
2019-05-27,14791485
2019-05-28,14683482
2019-05-29,14564603
2019-05-30,14438389
2019-05-31,14415520
2019-06-01,14414479
2019-06-02,14419782
2019-06-03,14403168
2019-06-04,14408111
2019-06-05,14361494
2019-06-06,14337383
2019-06-07,14331154
2019-06-08,14327776
2019-06-09,14276826
2019-06-10,14238806
2019-06-11,14156964
2019-06-12,14003394
2019-06-13,13911669
2019-06-14,13850902
2019-06-15,13848022
2019-06-16,13789953
2019-06-17,13744755
2019-06-18,13738936
2019-06-19,13768399
2019-06-20,13905653
2019-06-21,14046241
2019-06-22,13968943
2019-06-23,14037420
2019-06-24,14032618
2019-06-25,14113376
2019-06-26,14262735
2019-06-27,14206616
2019-06-28,14492619
2019-06-29,14568937
2019-06-30,14593707
2019-07-01,14597469
2019-07-02,14589198
2019-07-03,14552680
2019-07-04,14489858
2019-07-05,14487102
2019-07-06,14542402
2019-07-07,14545195
2019-07-08,14575056
2019-07-09,14567527
2019-07-10,14610740
2019-07-11,14820227
2019-07-12,14739853
2019-07-13,14757085
2019-07-14,14685650
2019-07-15,14615625
2019-07-16,14587059
2019-07-17,14536307
2019-07-18,14447786
2019-07-19,14402483
2019-07-20,14325868
2019-07-21,14262618
2019-07-22,14136394
2019-07-23,13932600
2019-07-24,13881554
2019-07-25,13640280
2019-07-26,13511460
2019-07-27,13547093
2019-07-28,13725265
2019-07-29,13689419
2019-07-30,13615582
2019-07-31,13735408
2019-08-01,13785187
2019-08-02,13868116
2019-08-03,13874192
2019-08-04,13799499
2019-08-05,13679500
2019-08-06,13597493
2019-08-07,13508559
2019-08-08,13446962
2019-08-09,13417382
2019-08-10,13494439
2019-08-11,13450676
2019-08-12,13375252
2019-08-13,13329662
2019-08-14,13379585
2019-08-15,13360807
2019-08-16,13351867
2019-08-17,13319654
2019-08-18,13306671
2019-08-19,13355656
2019-08-20,13397774
2019-08-21,13444710
2019-08-22,13364533
2019-08-23,13335806
2019-08-23,13335806
2019-08-24,13321687
2019-08-24,13321687
2019-08-25,13331088
2019-08-25,13331088
2019-08-26,13389556
2019-08-27,13331310
2019-08-27,13331310
2019-08-28,13250579
2019-08-29,13249296
2019-08-30,13276361
2019-08-31,13246344
2019-09-01,13230232
2019-09-02,13200805
2019-09-03,13183925
2019-09-04,13251142
2019-09-05,13373129
2019-09-06,13858179
2019-09-07,13866876
2019-09-08,13759655
2019-09-09,13759594
2019-09-10,13692289
2019-09-11,13649839
2019-09-12,13645513
2019-09-13,13655110
2019-09-14,13702891
2019-09-15,13689357
2019-09-16,13727134
2019-09-17,14034465
2019-09-18,13935648
2019-09-19,14314823
2019-09-20,14372788
2019-09-21,14341974
2019-09-22,14388739
2019-09-23,14331058
2019-09-24,14272216
2019-09-25,14225012
2019-09-26,14046938
2019-09-27,14030716
2019-09-28,13985207
2019-09-29,13910224
2019-09-30,13897242
2019-10-01,13818059
2019-10-02,13847207
2019-10-03,13864741
2019-10-04,13849493
2019-10-05,13821631
2019-10-06,13818818
2019-10-07,13922156
2019-10-08,13996740
2019-10-09,13989616
2019-10-10,14070416
2019-10-11,13995920
2019-10-12,13977511
2019-10-13,13911812
2019-10-14,13854836
2019-10-15,13802867
2019-10-16,13874202
2019-10-17,14006515
2019-10-18,13944738
2019-10-19,13856361
2019-10-20,13780525
2019-10-21,13672072
2019-10-22,13625113
2019-10-23,13542297
2019-10-24,13418962
2019-10-25,13378960
2019-10-26,13385577
2019-10-27,13352944
2019-10-28,13317909
2019-10-29,13268474
2019-10-30,13223177
2019-10-31,13155889
2019-11-01,13222901
2019-11-02,13256362
2019-11-03,13373578
2019-11-04,13365947
2019-11-05,13404109
2019-11-06,13362631
2019-11-07,13601044
2019-11-08,13733618
2019-11-09,14387840
2019-11-10,14812303
2019-11-11,14879371
2019-11-12,14935498
2019-11-13,14891426
2019-11-14,14828905
2019-11-15,14798106
2019-11-16,14756708
2019-11-17,14724003
2019-11-18,14551072
2019-11-19,14377813
2019-11-20,14199504
2019-11-21,14046425
2019-11-22,13997181
2019-11-23,13963608
2019-11-24,14134929
2019-11-25,14124082
2019-11-26,14055500
2019-11-27,13960543
2019-11-28,13826185
2019-11-29,13789120
2019-11-30,13767177
2019-12-01,13724524
2019-12-02,13662282
2019-12-03,13569045
2019-12-04,13517395
2019-12-05,13488857
2019-12-06,13493142
2019-12-07,13543918
2019-12-08,13501455
2019-12-09,13459892
2019-12-10,13441978
2019-12-11,13469862
2019-12-12,13561685
2019-12-13,14073819
2019-12-14,14088941
2019-12-15,14124799
2019-12-16,14075652
2019-12-17,14116568
2019-12-18,14091364
2019-12-19,14171450
2019-12-20,14186984
2019-12-21,14207029
2019-12-22,14176205
2019-12-23,14107972
2019-12-24,14084701
2019-12-25,14128645
2019-12-26,14127562
2019-12-27,14129407
2019-12-28,14255747
2019-12-29,14125976
2019-12-30,14104337
2019-12-31,14044508
2020-01-01,14019146
2020-01-02,14001786
2020-01-03,13966109
2020-01-04,13919359
2020-01-05,13872081
2020-01-06,13765944
2020-01-07,13724213
2020-01-08,13705885
2020-01-09,13714745
2020-01-10,13765128
2020-01-11,13829959
2020-01-12,13798402
2020-01-13,13873488
2020-01-14,13807356
2020-01-15,13746249
2020-01-16,13653205
2020-01-17,13579907
2020-01-18,13588277
2020-01-19,13523273
2020-01-20,13428075
2020-01-21,13392949
2020-01-22,13415426
2020-01-23,13357997
2020-01-24,13289317
2020-01-25,13256678
2020-01-26,13181482
2020-01-27,13134910
2020-01-28,13110627
2020-01-29,13106938
2020-01-30,13082645
2020-01-31,13088327
2020-02-01,13247519
2020-02-02,13184281
2020-02-03,13160010
2020-02-04,13105731
2020-02-05,13064570
2020-02-06,12495724
2020-02-07,12374508
2020-02-08,12277910
2020-02-09,12211538
2020-02-10,12020178
2020-02-11,11952897
2020-02-12,11781035
2020-02-13,11688315
2020-02-14,11723807
2020-02-15,11860429
2020-02-16,11937510
2020-02-17,12099108
2020-02-18,12304921
2020-02-19,12196619
2020-02-20,12341433
2020-02-21,12283661
2020-02-22,12253193
2020-02-23,12185192
2020-02-24,12161596
2020-02-25,12131994
2020-02-26,12101882
2020-02-27,12073258
2020-02-28,12216328
2020-02-29,12317712
2020-03-01,12295101
2020-03-02,12214495
2020-03-03,12146208
2020-03-04,12121402
2020-03-05,12047731
2020-03-06,12031540
2020-03-07,12017542
2020-03-08,11969959
2020-03-09,11918199
2020-03-10,11908936
2020-03-11,12155186
2020-03-12,12197816
2020-03-13,12181231
2020-03-14,12212081
2020-03-15,12191815
2020-03-16,12129644
2020-03-17,12119056
2020-03-18,12082527
2020-03-19,12036339
2020-03-20,12030381
2020-03-21,12031594
2020-03-22,12106985
2020-03-23,12080802
2020-03-24,12043820
2020-03-25,11988433
2020-03-26,11918405
2020-03-27,11847810
2020-03-28,11782779
2020-03-29,11747591
2020-03-30,11843776
2020-03-31,11955722
2020-04-01,11986495
2020-04-02,11874236
2020-04-03,11755068
2020-04-04,11702940
2020-04-05,11648859
2020-04-06,11588437
2020-04-07,11571497
2020-04-08,11534669
2020-04-09,11498785
2020-04-10,11425580
2020-04-11,11539436
2020-04-12,11475805
2020-04-13,11475795
2020-04-14,11451528
2020-04-15,11460922
2020-04-16,11464982
2020-04-17,11476894
2020-04-18,11484016
2020-04-19,11476182
2020-04-20,11526791
2020-04-21,11653501
2020-04-22,11982705
2020-04-23,12509865
2020-04-24,12544680
2020-04-25,12275272
2020-04-26,11743215
2020-04-27,11605491
2020-04-28,11586476
2020-04-29,11645471
2020-04-30,11543923
2020-05-01,11466493
2020-05-02,11386469
2020-05-03,11356157
2020-05-04,11300697
2020-05-05,11256429
2020-05-06,11152416
2020-05-07,11102094
2020-05-08,11092562
2020-05-09,11043805
2020-05-10,10981911
2020-05-11,10825673
2020-05-12,10596632
2020-05-13,10549399
