date_obj,Grey%20gloves price
2019-03-28,910
2019-03-29,921
2019-03-30,921
2019-03-31,947
2019-04-01,947
2019-04-02,947
2019-04-03,926
2019-04-04,936
2019-04-05,939
2019-04-06,939
2019-04-07,942
2019-04-08,978
2019-04-09,978
2019-04-10,989
2019-04-11,1009
2019-04-12,1033
2019-04-13,1079
2019-04-14,1081
2019-04-15,1081
2019-04-16,1065
2019-04-17,1065
2019-04-18,1028
2019-04-19,1028
2019-04-20,983
2019-04-21,983
2019-04-22,993
2019-04-23,982
2019-04-24,982
2019-04-25,1006
2019-04-26,999
2019-04-27,999
2019-04-28,1023
2019-04-29,989
2019-04-30,990
2019-05-01,990
2019-05-02,990
2019-05-03,1037
2019-05-04,1076
2019-05-05,1070
2019-05-06,1070
2019-05-07,1016
2019-05-08,965
2019-05-09,923
2019-05-10,876
2019-05-11,833
2019-05-12,801
2019-05-13,810
2019-05-14,830
2019-05-15,830
2019-05-16,835
2019-05-17,835
2019-05-18,870
2019-05-19,870
2019-05-20,900
2019-05-21,900
2019-05-22,922
2019-05-23,965
2019-05-24,1010
2019-05-25,1048
2019-05-26,1056
2019-05-27,1012
2019-05-28,997
2019-05-29,955
2019-05-30,955
2019-05-31,957
2019-06-01,1003
2019-06-02,969
2019-06-03,939
2019-06-04,906
2019-06-05,894
2019-06-06,923
2019-06-07,923
2019-06-08,915
2019-06-09,919
2019-06-10,919
2019-06-11,905
2019-06-12,905
2019-06-13,892
2019-06-14,915
2019-06-15,915
2019-06-16,941
2019-06-17,941
2019-06-18,952
2019-06-19,952
2019-06-20,987
2019-06-21,987
2019-06-22,1002
2019-06-23,1051
2019-06-24,1051
2019-06-25,1090
2019-06-26,1090
2019-06-27,1098
2019-06-28,1098
2019-06-29,1086
2019-06-30,1093
2019-07-01,1093
2019-07-02,1114
2019-07-03,1139
2019-07-04,1139
2019-07-05,1151
2019-07-06,1151
2019-07-07,1144
2019-07-08,1141
2019-07-09,1153
2019-07-10,1156
2019-07-11,1156
2019-07-12,1131
2019-07-13,1131
2019-07-14,1106
2019-07-15,1106
2019-07-16,1088
2019-07-17,1080
2019-07-18,1080
2019-07-19,1084
2019-07-20,1084
2019-07-21,1070
2019-07-22,1070
2019-07-23,1062
2019-07-24,1062
2019-07-25,1017
2019-07-26,1017
2019-07-27,993
2019-07-28,993
2019-07-29,983
2019-07-30,984
2019-07-31,1009
2019-08-01,1009
2019-08-02,1046
2019-08-03,1056
2019-08-04,1056
2019-08-05,1045
2019-08-06,1045
2019-08-07,1017
2019-08-08,1017
2019-08-09,1007
2019-08-10,995
2019-08-11,995
2019-08-12,1018
2019-08-13,1018
2019-08-14,1040
2019-08-15,1015
2019-08-16,1027
2019-08-17,1027
2019-08-18,1018
2019-08-19,1028
2019-08-20,1028
2019-08-21,1043
2019-08-22,1055
2019-08-23,1055
2019-08-24,1075
2019-08-24,1075
2019-08-25,1075
2019-08-25,1075
2019-08-26,1094
2019-08-26,1094
2019-08-27,1094
2019-08-27,1094
2019-08-28,1076
2019-08-29,1076
2019-08-30,1046
2019-08-31,1046
2019-09-01,1052
2019-09-02,1052
2019-09-03,1048
2019-09-04,1048
2019-09-05,1046
2019-09-06,1046
2019-09-07,1067
2019-09-08,1078
2019-09-09,1078
2019-09-10,1059
2019-09-11,1078
2019-09-12,1078
2019-09-13,1077
2019-09-14,1096
2019-09-15,1096
2019-09-16,1093
2019-09-17,1093
2019-09-18,1136
2019-09-19,1136
2019-09-20,1171
2019-09-21,1225
2019-09-22,1225
2019-09-23,1249
2019-09-24,1249
2019-09-25,1265
2019-09-26,1288
2019-09-27,1288
2019-09-28,1267
2019-09-29,1267
2019-09-30,1290
2019-10-01,1300
2019-10-02,1300
2019-10-03,1239
2019-10-04,1239
2019-10-05,1177
2019-10-06,1157
2019-10-07,1157
2019-10-08,1144
2019-10-09,1144
2019-10-10,1134
2019-10-11,1134
2019-10-12,1150
2019-10-13,1181
2019-10-14,1181
2019-10-15,1176
2019-10-16,1216
2019-10-17,1216
2019-10-18,1160
2019-10-19,1130
2019-10-20,1130
2019-10-21,1086
2019-10-22,1086
2019-10-23,1068
2019-10-24,1068
2019-10-25,1034
2019-10-26,1034
2019-10-27,999
2019-10-28,966
2019-10-29,966
2019-10-30,944
2019-10-31,944
2019-11-01,986
2019-11-02,986
2019-11-03,997
2019-11-04,997
2019-11-05,1008
2019-11-06,1008
2019-11-07,1021
2019-11-08,1021
2019-11-09,1054
2019-11-10,1100
2019-11-11,1100
2019-11-12,1153
2019-11-13,1153
2019-11-14,1209
2019-11-15,1209
2019-11-16,1246
2019-11-17,1246
2019-11-18,1212
2019-11-19,1212
2019-11-20,1238
2019-11-21,1238
2019-11-22,1295
2019-11-23,1295
2019-11-24,1306
2019-11-25,1306
2019-11-26,1301
2019-11-27,1301
2019-11-28,1248
2019-11-29,1248
2019-11-30,1262
2019-12-01,1262
2019-12-02,1233
2019-12-03,1224
2019-12-04,1224
2019-12-05,1250
2019-12-06,1250
2019-12-07,1252
2019-12-08,1252
2019-12-09,1235
2019-12-10,1235
2019-12-11,1264
2019-12-12,1264
2019-12-13,1276
2019-12-14,1276
2019-12-15,1310
2019-12-16,1310
2019-12-17,1293
2019-12-18,1293
2019-12-19,1321
2019-12-20,1321
2019-12-21,1281
2019-12-22,1281
2019-12-23,1272
2019-12-24,1272
2019-12-25,1283
2019-12-26,1283
2019-12-27,1274
2019-12-28,1274
2019-12-29,1264
2019-12-30,1264
2019-12-31,1208
2020-01-01,1208
2020-01-02,1188
2020-01-03,1188
2020-01-04,1196
2020-01-05,1196
2020-01-06,1178
2020-01-07,1193
2020-01-08,1193
2020-01-09,1184
2020-01-10,1153
2020-01-11,1121
2020-01-12,1121
2020-01-13,1093
2020-01-14,1093
2020-01-15,1053
2020-01-16,1048
2020-01-17,1038
2020-01-18,1038
2020-01-19,1051
2020-01-20,1051
2020-01-21,1023
2020-01-22,1023
2020-01-23,991
2020-01-24,991
2020-01-25,955
2020-01-26,930
2020-01-27,930
2020-01-28,933
2020-01-29,954
2020-01-30,954
2020-01-31,974
2020-02-01,974
2020-02-02,980
2020-02-03,980
2020-02-04,1000
2020-02-05,1000
2020-02-06,1001
2020-02-07,1001
2020-02-08,1015
2020-02-09,1015
2020-02-10,1034
2020-02-11,1034
2020-02-12,1002
2020-02-13,1002
2020-02-14,1006
2020-02-15,1006
2020-02-16,1019
2020-02-17,1040
2020-02-18,1055
2020-02-19,1055
2020-02-20,1091
2020-02-21,1091
2020-02-22,1135
2020-02-23,1135
2020-02-24,1159
2020-02-25,1159
2020-02-26,1191
2020-02-27,1191
2020-02-28,1155
2020-02-29,1155
2020-03-01,1122
2020-03-02,1122
2020-03-03,1133
2020-03-04,1133
2020-03-05,1133
2020-03-06,1133
2020-03-07,1103
2020-03-08,1103
2020-03-09,1102
2020-03-10,1086
2020-03-11,1086
2020-03-12,1078
2020-03-13,1078
2020-03-14,1065
2020-03-15,1065
2020-03-16,1110
2020-03-17,1110
2020-03-18,1165
2020-03-19,1165
2020-03-20,1213
2020-03-21,1248
2020-03-22,1253
2020-03-23,1253
2020-03-24,1279
2020-03-25,1310
2020-03-26,1344
2020-03-27,1350
2020-03-28,1374
2020-03-29,1436
2020-03-30,1414
2020-03-31,1430
2020-04-01,1423
2020-04-02,1407
2020-04-03,1407
2020-04-04,1343
2020-04-05,1278
2020-04-06,1215
2020-04-07,1173
2020-04-08,1163
2020-04-09,1201
2020-04-10,1201
2020-04-11,1153
2020-04-12,1162
2020-04-13,1166
2020-04-14,1173
2020-04-15,1186
2020-04-16,1186
2020-04-17,1198
2020-04-18,1191
2020-04-19,1163
2020-04-20,1142
2020-04-21,1159
2020-04-22,1154
2020-04-23,1172
2020-04-24,1168
2020-04-25,1175
2020-04-26,1145
2020-04-27,1157
2020-04-28,1132
2020-04-29,1127
2020-04-30,1087
2020-05-01,1087
2020-05-02,1099
2020-05-03,1103
2020-05-04,1103
2020-05-05,1081
2020-05-06,1054
2020-05-07,1019
2020-05-08,1019
2020-05-09,1033
2020-05-10,1069
2020-05-11,1069
2020-05-12,1060
2020-05-13,1086
