date_obj,Dark%20kebbit%20fur price
2019-07-08,763
2019-07-09,802
2019-07-10,802
2019-07-11,843
2019-07-12,843
2019-07-13,875
2019-07-14,875
2019-07-15,895
2019-07-16,895
2019-07-17,914
2019-07-18,914
2019-07-19,960
2019-07-20,960
2019-07-21,1008
2019-07-22,1008
2019-07-23,1059
2019-07-24,1059
2019-07-25,1057
2019-07-26,1057
2019-07-27,1005
2019-07-28,1005
2019-07-29,954
2019-07-30,954
2019-07-31,916
2019-08-01,916
2019-08-02,884
2019-08-03,848
2019-08-04,848
2019-08-05,812
2019-08-06,812
2019-08-07,800
2019-08-08,800
2019-08-09,800
2019-08-10,781
2019-08-11,781
2019-08-12,746
2019-08-13,746
2019-08-14,722
2019-08-15,722
2019-08-16,695
2019-08-17,695
2019-08-18,677
2019-08-19,677
2019-08-20,674
2019-08-21,674
2019-08-22,644
2019-08-23,644
2019-08-24,622
2019-08-24,622
2019-08-25,622
2019-08-25,622
2019-08-26,597
2019-08-27,597
2019-08-27,597
2019-08-28,577
2019-08-29,577
2019-08-30,551
2019-08-31,551
2019-09-01,528
2019-09-02,528
2019-09-03,519
2019-09-04,519
2019-09-05,507
2019-09-06,507
2019-09-07,491
2019-09-08,491
2019-09-09,495
2019-09-10,495
2019-09-11,495
2019-09-12,502
2019-09-13,502
2019-09-14,502
2019-09-15,514
2019-09-16,514
2019-09-17,514
2019-09-18,510
2019-09-19,510
2019-09-20,510
2019-09-21,512
2019-09-22,512
2019-09-23,527
2019-09-24,527
2019-09-25,527
2019-09-26,527
2019-09-27,527
2019-09-28,527
2019-09-29,543
2019-09-30,543
2019-10-01,559
2019-10-02,559
2019-10-03,559
2019-10-04,559
2019-10-05,566
2019-10-06,566
2019-10-07,594
2019-10-08,594
2019-10-09,594
2019-10-10,616
2019-10-11,616
2019-10-12,616
2019-10-13,646
2019-10-14,646
2019-10-15,679
2019-10-16,679
2019-10-17,679
2019-10-18,713
2019-10-19,713
2019-10-20,713
2019-10-21,723
2019-10-22,723
2019-10-23,723
2019-10-24,713
2019-10-25,713
2019-10-26,713
2019-10-27,711
2019-10-28,711
2019-10-29,711
2019-10-30,696
2019-10-31,696
2019-11-01,696
2019-11-02,711
2019-11-03,711
2019-11-04,680
2019-11-05,680
2019-11-06,680
2019-11-07,658
2019-11-08,658
2019-11-09,658
2019-11-10,657
2019-11-11,657
2019-11-12,657
2019-11-13,657
2019-11-14,682
2019-11-15,682
2019-11-16,682
2019-11-17,706
2019-11-18,706
2019-11-19,706
2019-11-20,735
2019-11-21,735
2019-11-22,735
2019-11-23,735
2019-11-24,730
2019-11-25,730
2019-11-26,730
2019-11-27,730
2019-11-28,733
2019-11-29,733
2019-11-30,733
2019-12-01,733
2019-12-02,725
2019-12-03,725
2019-12-04,725
2019-12-05,725
2019-12-06,726
2019-12-07,726
2019-12-08,726
2019-12-09,729
2019-12-10,729
2019-12-11,729
2019-12-12,729
2019-12-13,719
2019-12-14,719
2019-12-15,719
2019-12-16,734
2019-12-17,734
2019-12-18,734
2019-12-19,734
2019-12-20,721
2019-12-21,721
2019-12-22,742
2019-12-23,742
2019-12-24,742
2019-12-25,766
2019-12-26,766
2019-12-27,766
2019-12-28,764
2019-12-29,764
2019-12-30,764
2019-12-31,769
2020-01-01,769
2020-01-02,792
2020-01-03,792
2020-01-04,792
2020-01-05,828
2020-01-06,828
2020-01-07,859
2020-01-08,859
2020-01-09,859
2020-01-10,902
2020-01-11,902
2020-01-12,929
2020-01-13,929
2020-01-14,929
2020-01-15,940
2020-01-16,940
2020-01-17,951
2020-01-18,951
2020-01-19,971
2020-01-20,971
2020-01-21,971
2020-01-22,946
2020-01-23,946
2020-01-24,946
2020-01-25,985
2020-01-26,985
2020-01-27,1026
2020-01-28,1026
2020-01-29,1069
2020-01-30,1069
2020-01-31,1069
2020-02-01,1122
2020-02-02,1122
2020-02-03,1141
2020-02-04,1141
2020-02-05,1159
2020-02-06,1159
2020-02-07,1187
2020-02-08,1187
2020-02-09,1194
2020-02-10,1194
2020-02-11,1214
2020-02-12,1214
2020-02-13,1241
2020-02-14,1241
2020-02-15,1241
2020-02-16,1241
2020-02-17,1258
2020-02-18,1258
2020-02-19,1294
2020-02-20,1294
2020-02-21,1295
2020-02-22,1295
2020-02-23,1297
2020-02-24,1297
2020-02-25,1330
2020-02-26,1330
2020-02-27,1352
2020-02-28,1352
2020-02-29,1346
2020-03-01,1346
2020-03-02,1310
2020-03-03,1310
2020-03-04,1310
2020-03-05,1320
2020-03-06,1320
2020-03-07,1340
2020-03-08,1340
2020-03-09,1304
2020-03-10,1304
2020-03-11,1331
2020-03-12,1331
2020-03-13,1326
2020-03-14,1326
2020-03-15,1293
2020-03-16,1293
2020-03-17,1240
2020-03-18,1240
2020-03-19,1223
2020-03-20,1230
2020-03-21,1230
2020-03-22,1225
2020-03-23,1228
2020-03-24,1219
2020-03-25,1225
2020-03-26,1186
2020-03-27,1144
2020-03-28,1144
2020-03-29,1157
2020-03-30,1166
2020-03-31,1166
2020-04-01,1181
2020-04-02,1182
2020-04-03,1182
2020-04-04,1183
2020-04-05,1154
2020-04-06,1152
2020-04-07,1132
2020-04-08,1123
2020-04-09,1078
2020-04-10,1056
2020-04-11,1055
2020-04-12,1035
2020-04-13,1029
2020-04-14,1033
2020-04-15,1026
2020-04-16,1026
2020-04-17,1013
2020-04-18,971
2020-04-19,962
2020-04-20,943
2020-04-21,920
2020-04-22,915
2020-04-23,915
2020-04-24,884
2020-04-25,846
2020-04-26,808
2020-04-27,830
2020-04-28,809
2020-04-29,809
2020-04-30,768
2020-05-01,768
2020-05-02,738
2020-05-03,724
2020-05-04,724
2020-05-05,737
2020-05-06,771
2020-05-07,771
2020-05-08,792
2020-05-09,832
2020-05-10,871
2020-05-11,871
2020-05-12,903
2020-05-13,949
