date_obj,Jungle%20camo%20legs price
2019-04-03,1333
2019-04-04,1333
2019-04-05,1333
2019-04-06,1333
2019-04-07,1333
2019-04-08,1333
2019-04-09,1333
2019-04-10,1272
2019-04-11,1272
2019-04-12,1272
2019-04-13,1272
2019-04-14,1272
2019-04-15,1272
2019-04-16,1272
2019-04-17,1272
2019-04-18,1272
2019-04-19,1212
2019-04-20,1212
2019-04-21,1212
2019-04-22,1212
2019-04-23,1212
2019-04-24,1212
2019-04-25,1212
2019-04-26,1212
2019-04-27,1212
2019-04-28,1160
2019-04-29,1160
2019-04-30,1160
2019-05-01,1160
2019-05-02,1160
2019-05-03,1160
2019-05-04,1160
2019-05-05,1160
2019-05-06,1160
2019-05-07,1160
2019-05-08,1160
2019-05-09,1160
2019-05-10,1106
2019-05-11,1106
2019-05-12,1106
2019-05-13,1106
2019-05-14,1106
2019-05-15,1106
2019-05-16,1106
2019-05-17,1106
2019-05-18,1106
2019-05-19,1106
2019-05-20,1106
2019-05-21,1106
2019-05-22,1106
2019-05-23,1056
2019-05-24,1056
2019-05-25,1056
2019-05-26,1056
2019-05-27,1056
2019-05-28,1056
2019-05-29,1056
2019-05-30,1056
2019-05-31,1056
2019-06-01,1056
2019-06-02,1056
2019-06-03,1056
2019-06-04,1017
2019-06-05,1017
2019-06-06,1017
2019-06-07,1017
2019-06-08,1017
2019-06-09,1017
2019-06-10,1017
2019-06-11,1017
2019-06-12,1017
2019-06-13,1017
2019-06-14,1017
2019-06-15,1017
2019-06-16,1017
2019-06-17,1017
2019-06-18,1017
2019-06-19,969
2019-06-20,969
2019-06-21,969
2019-06-22,969
2019-06-23,969
2019-06-24,969
2019-06-25,969
2019-06-26,969
2019-06-27,969
2019-06-28,969
2019-06-29,969
2019-06-30,969
2019-07-01,969
2019-07-02,957
2019-07-03,957
2019-07-04,957
2019-07-05,957
2019-07-06,957
2019-07-07,957
2019-07-08,957
2019-07-09,957
2019-07-10,957
2019-07-11,957
2019-07-12,957
2019-07-13,957
2019-07-14,957
2019-07-15,957
2019-07-16,957
2019-07-17,924
2019-07-18,924
2019-07-19,924
2019-07-20,924
2019-07-21,924
2019-07-22,924
2019-07-23,924
2019-07-24,924
2019-07-25,924
2019-07-26,924
2019-07-27,924
2019-07-28,924
2019-07-29,924
2019-07-30,924
2019-07-31,924
2019-08-01,924
2019-08-02,881
2019-08-03,881
2019-08-04,881
2019-08-05,881
2019-08-06,881
2019-08-07,881
2019-08-08,881
2019-08-09,881
2019-08-10,881
2019-08-11,881
2019-08-12,881
2019-08-13,881
2019-08-14,881
2019-08-15,881
2019-08-16,860
2019-08-17,860
2019-08-18,860
2019-08-19,860
2019-08-20,860
2019-08-21,860
2019-08-22,860
2019-08-23,860
2019-08-24,860
2019-08-24,860
2019-08-25,860
2019-08-25,860
2019-08-26,860
2019-08-26,860
2019-08-27,860
2019-08-27,860
2019-08-28,860
2019-08-29,860
2019-08-30,860
2019-08-31,860
2019-09-01,844
2019-09-02,844
2019-09-03,844
2019-09-04,844
2019-09-05,844
2019-09-06,844
2019-09-07,844
2019-09-08,844
2019-09-09,844
2019-09-10,844
2019-09-11,844
2019-09-12,844
2019-09-13,844
2019-09-14,844
2019-09-15,844
2019-09-16,823
2019-09-17,823
2019-09-18,823
2019-09-19,823
2019-09-20,823
2019-09-21,823
2019-09-22,823
2019-09-23,823
2019-09-24,823
2019-09-25,823
2019-09-26,823
2019-09-27,823
2019-09-28,823
2019-09-29,823
2019-09-30,823
2019-10-01,823
2019-10-02,828
2019-10-03,828
2019-10-04,828
2019-10-05,828
2019-10-06,828
2019-10-07,828
2019-10-08,828
2019-10-09,828
2019-10-10,828
2019-10-11,828
2019-10-12,828
2019-10-13,828
2019-10-14,828
2019-10-15,828
2019-10-16,804
2019-10-17,804
2019-10-18,804
2019-10-19,804
2019-10-20,804
2019-10-21,804
2019-10-22,804
2019-10-23,804
2019-10-24,804
2019-10-25,804
2019-10-26,804
2019-10-27,804
2019-10-28,804
2019-10-29,813
2019-10-30,813
2019-10-31,813
2019-11-01,813
2019-11-02,813
2019-11-03,813
2019-11-04,813
2019-11-05,813
2019-11-06,813
2019-11-07,813
2019-11-08,813
2019-11-09,813
2019-11-10,813
2019-11-11,813
2019-11-12,813
2019-11-13,813
2019-11-14,813
2019-11-15,813
2019-11-16,797
2019-11-17,797
2019-11-18,797
2019-11-19,797
2019-11-20,797
2019-11-21,797
2019-11-22,797
2019-11-23,797
2019-11-24,797
2019-11-25,797
2019-11-26,797
2019-11-27,797
2019-11-28,797
2019-11-29,797
2019-11-30,797
2019-12-01,797
2019-12-02,797
2019-12-03,790
2019-12-04,790
2019-12-05,790
2019-12-06,790
2019-12-07,790
2019-12-08,790
2019-12-09,790
2019-12-10,790
2019-12-11,790
2019-12-12,790
2019-12-13,790
2019-12-14,790
2019-12-15,790
2019-12-16,790
2019-12-17,790
2019-12-18,790
2019-12-19,790
2019-12-20,790
2019-12-21,790
2019-12-22,794
2019-12-23,794
2019-12-24,794
2019-12-25,794
2019-12-26,794
2019-12-27,794
2019-12-28,794
2019-12-29,794
2019-12-30,794
2019-12-31,794
2020-01-01,794
2020-01-02,794
2020-01-03,794
2020-01-04,794
2020-01-05,794
2020-01-06,794
2020-01-07,757
2020-01-08,757
2020-01-09,757
2020-01-10,757
2020-01-11,757
2020-01-12,757
2020-01-13,757
2020-01-14,757
2020-01-15,757
2020-01-16,757
2020-01-17,757
2020-01-18,757
2020-01-19,757
2020-01-20,757
2020-01-21,757
2020-01-22,757
2020-01-23,722
2020-01-24,722
2020-01-25,722
2020-01-26,722
2020-01-27,722
2020-01-28,722
2020-01-29,722
2020-01-30,722
2020-01-31,722
2020-02-01,722
2020-02-02,722
2020-02-03,722
2020-02-04,722
2020-02-05,729
2020-02-06,729
2020-02-07,729
2020-02-08,729
2020-02-09,729
2020-02-10,729
2020-02-11,729
2020-02-12,729
2020-02-13,729
2020-02-14,729
2020-02-15,729
2020-02-16,729
2020-02-17,729
2020-02-18,729
2020-02-19,729
2020-02-20,716
2020-02-21,716
2020-02-22,716
2020-02-23,716
2020-02-24,716
2020-02-25,716
2020-02-26,716
2020-02-27,716
2020-02-28,716
2020-02-29,716
2020-03-01,716
2020-03-02,716
2020-03-03,716
2020-03-04,716
2020-03-05,716
2020-03-06,696
2020-03-07,696
2020-03-08,696
2020-03-09,696
2020-03-10,696
2020-03-11,696
2020-03-12,696
2020-03-13,696
2020-03-14,696
2020-03-15,696
2020-03-16,696
2020-03-17,696
2020-03-18,696
2020-03-19,696
2020-03-20,694
2020-03-21,694
2020-03-22,694
2020-03-23,694
2020-03-24,694
2020-03-25,694
2020-03-26,694
2020-03-27,694
2020-03-28,694
2020-03-29,694
2020-03-30,695
2020-03-31,695
2020-04-01,695
2020-04-02,695
2020-04-03,695
2020-04-04,695
2020-04-05,695
2020-04-06,695
2020-04-07,695
2020-04-08,695
2020-04-09,686
2020-04-10,686
2020-04-11,686
2020-04-12,686
2020-04-13,686
2020-04-14,686
2020-04-15,686
2020-04-16,686
2020-04-17,686
2020-04-18,686
2020-04-19,684
2020-04-20,684
2020-04-21,684
2020-04-22,684
2020-04-23,684
2020-04-24,684
2020-04-25,684
2020-04-26,684
2020-04-27,684
2020-04-28,664
2020-04-29,664
2020-04-30,664
2020-05-01,664
2020-05-02,664
2020-05-03,664
2020-05-04,664
2020-05-05,664
2020-05-06,664
2020-05-07,664
2020-05-08,664
2020-05-09,680
2020-05-10,680
2020-05-11,680
2020-05-12,680
2020-05-13,680
