date_obj,Silver%20dust price
2019-09-05,395
2019-09-06,395
2019-09-07,405
2019-09-08,405
2019-09-09,405
2019-09-10,396
2019-09-11,396
2019-09-12,396
2019-09-13,414
2019-09-14,414
2019-09-15,414
2019-09-16,426
2019-09-17,426
2019-09-18,426
2019-09-19,444
2019-09-20,444
2019-09-21,444
2019-09-22,463
2019-09-23,463
2019-09-24,463
2019-09-25,481
2019-09-26,481
2019-09-27,481
2019-09-28,460
2019-09-29,460
2019-09-30,460
2019-10-01,450
2019-10-02,450
2019-10-03,450
2019-10-04,450
2019-10-05,436
2019-10-06,436
2019-10-07,436
2019-10-08,417
2019-10-09,417
2019-10-10,417
2019-10-11,417
2019-10-12,396
2019-10-13,396
2019-10-14,389
2019-10-15,389
2019-10-16,389
2019-10-17,371
2019-10-18,371
2019-10-19,373
2019-10-20,373
2019-10-21,373
2019-10-22,373
2019-10-23,369
2019-10-24,369
2019-10-25,369
2019-10-26,387
2019-10-27,387
2019-10-28,387
2019-10-29,375
2019-10-30,375
2019-10-31,375
2019-11-01,387
2019-11-02,387
2019-11-03,387
2019-11-04,403
2019-11-05,403
2019-11-06,403
2019-11-07,403
2019-11-08,412
2019-11-09,412
2019-11-10,412
2019-11-11,433
2019-11-12,433
2019-11-13,433
2019-11-14,433
2019-11-15,451
2019-11-16,451
2019-11-17,451
2019-11-18,462
2019-11-19,462
2019-11-20,462
2019-11-21,462
2019-11-22,462
2019-11-23,472
2019-11-24,472
2019-11-25,472
2019-11-26,472
2019-11-27,479
2019-11-28,479
2019-11-29,479
2019-11-30,479
2019-12-01,466
2019-12-02,466
2019-12-03,466
2019-12-04,466
2019-12-05,444
2019-12-06,444
2019-12-07,444
2019-12-08,444
2019-12-09,421
2019-12-10,421
2019-12-11,421
2019-12-12,421
2019-12-13,412
2019-12-14,412
2019-12-15,412
2019-12-16,397
2019-12-17,397
2019-12-18,397
2019-12-19,397
2019-12-20,402
2019-12-21,402
2019-12-22,402
2019-12-23,402
2019-12-24,414
2019-12-25,414
2019-12-26,414
2019-12-27,431
2019-12-28,431
2019-12-29,431
2019-12-30,412
2019-12-31,412
2020-01-01,412
2020-01-02,391
2020-01-03,391
2020-01-04,391
2020-01-05,375
2020-01-06,375
2020-01-07,375
2020-01-08,364
2020-01-09,364
2020-01-10,364
2020-01-11,366
2020-01-12,366
2020-01-13,366
2020-01-14,366
2020-01-15,374
2020-01-16,374
2020-01-17,374
2020-01-18,363
2020-01-19,363
2020-01-20,363
2020-01-21,380
2020-01-22,380
2020-01-23,380
2020-01-24,392
2020-01-25,392
2020-01-26,392
2020-01-27,397
2020-01-28,397
2020-01-29,397
2020-01-30,397
2020-01-31,397
2020-02-01,397
2020-02-02,399
2020-02-03,399
2020-02-04,399
2020-02-05,380
2020-02-06,380
2020-02-07,380
2020-02-08,361
2020-02-09,361
2020-02-10,342
2020-02-11,342
2020-02-12,342
2020-02-13,324
2020-02-14,324
2020-02-15,307
2020-02-16,307
2020-02-17,317
2020-02-18,317
2020-02-19,317
2020-02-20,301
2020-02-21,301
2020-02-22,289
2020-02-23,289
2020-02-24,274
2020-02-25,274
2020-02-26,274
2020-02-27,260
2020-02-28,260
2020-02-29,247
2020-03-01,247
2020-03-02,234
2020-03-03,234
2020-03-04,234
2020-03-05,222
2020-03-06,222
2020-03-07,211
2020-03-08,211
2020-03-09,200
2020-03-10,200
2020-03-11,190
2020-03-12,190
2020-03-13,181
2020-03-14,181
2020-03-15,181
2020-03-16,181
2020-03-17,186
2020-03-18,186
2020-03-19,186
2020-03-20,176
2020-03-21,176
2020-03-22,181
2020-03-23,181
2020-03-24,171
2020-03-25,171
2020-03-26,164
2020-03-27,164
2020-03-28,161
2020-03-29,159
2020-03-30,159
2020-03-31,155
2020-04-01,155
2020-04-02,152
2020-04-03,152
2020-04-04,151
2020-04-05,151
2020-04-06,144
2020-04-07,144
2020-04-08,138
2020-04-09,138
2020-04-10,135
2020-04-11,128
2020-04-12,128
2020-04-13,121
2020-04-14,121
2020-04-15,119
2020-04-16,119
2020-04-17,125
2020-04-18,125
2020-04-19,131
2020-04-20,131
2020-04-21,131
2020-04-22,131
2020-04-23,130
2020-04-24,130
2020-04-25,127
2020-04-26,127
2020-04-27,131
2020-04-28,131
2020-04-29,135
2020-04-30,135
2020-05-01,139
2020-05-02,139
2020-05-03,137
2020-05-04,137
2020-05-05,131
2020-05-06,130
2020-05-07,130
2020-05-08,127
2020-05-09,127
2020-05-10,122
2020-05-11,122
2020-05-12,122
2020-05-13,122
