date_obj,Abyssal%20dagger price
2019-05-16,8848316
2019-05-17,8808808
2019-05-18,8775822
2019-05-19,8753269
2019-05-20,8740757
2019-05-21,8758993
2019-05-22,8771304
2019-05-23,8807291
2019-05-24,8794880
2019-05-25,8706436
2019-05-26,8725035
2019-05-27,8753853
2019-05-28,8749794
2019-05-29,8700772
2019-05-30,8656376
2019-05-31,8627501
2019-06-01,8578471
2019-06-02,8527321
2019-06-03,8510410
2019-06-04,8473308
2019-06-05,8440428
2019-06-06,8466104
2019-06-07,8391204
2019-06-08,8381025
2019-06-09,8336921
2019-06-10,8282919
2019-06-11,8291786
2019-06-12,8230645
2019-06-13,8221454
2019-06-14,8183790
2019-06-15,8154257
2019-06-16,8149966
2019-06-17,8112973
2019-06-18,8137484
2019-06-19,8058709
2019-06-20,7940639
2019-06-21,7861904
2019-06-22,7843268
2019-06-23,7800792
2019-06-24,7776152
2019-06-25,7750209
2019-06-26,7858349
2019-06-27,8070974
2019-06-28,8054844
2019-06-29,8244716
2019-06-30,8344695
2019-07-01,8408926
2019-07-02,8388002
2019-07-03,8406477
2019-07-04,8474110
2019-07-05,8537754
2019-07-06,8593708
2019-07-07,8563610
2019-07-08,8614341
2019-07-09,8680232
2019-07-10,8720136
2019-07-11,8744005
2019-07-12,8706129
2019-07-13,8689835
2019-07-14,8690911
2019-07-15,8651313
2019-07-16,8626007
2019-07-17,8638376
2019-07-18,8623242
2019-07-19,8626895
2019-07-20,8622696
2019-07-21,8634652
2019-07-22,8636397
2019-07-23,8634021
2019-07-24,8609183
2019-07-25,8526319
2019-07-26,8504272
2019-07-27,8445559
2019-07-28,8427962
2019-07-29,8346316
2019-07-30,8275515
2019-07-31,8239176
2019-08-01,8156911
2019-08-02,8086391
2019-08-03,8033085
2019-08-04,7991189
2019-08-05,7965767
2019-08-06,8034488
2019-08-07,8032161
2019-08-08,8035021
2019-08-09,8078778
2019-08-10,8103420
2019-08-11,8148392
2019-08-12,8148979
2019-08-13,8460128
2019-08-14,8616396
2019-08-15,8605789
2019-08-16,8651246
2019-08-17,8692628
2019-08-18,8679827
2019-08-19,8708315
2019-08-20,8734367
2019-08-21,8737039
2019-08-22,8662586
2019-08-23,8604073
2019-08-24,8573543
2019-08-24,8573543
2019-08-25,8524644
2019-08-25,8524644
2019-08-26,8421227
2019-08-27,8389056
2019-08-27,8389056
2019-08-28,8318350
2019-08-29,8254841
2019-08-30,8165890
2019-08-31,8102297
2019-09-01,8084624
2019-09-02,8107053
2019-09-03,8162305
2019-09-04,8226881
2019-09-05,8270598
2019-09-06,8299517
2019-09-07,8352847
2019-09-08,8325115
2019-09-09,8284490
2019-09-10,8329833
2019-09-11,8333196
2019-09-12,8271324
2019-09-13,8254814
2019-09-14,8223411
2019-09-15,8248159
2019-09-16,8202681
2019-09-17,8211903
2019-09-18,8180196
2019-09-19,8196638
2019-09-20,8148865
2019-09-21,8078842
2019-09-22,8053329
2019-09-23,7974570
2019-09-24,7876300
2019-09-25,7835587
2019-09-26,7843952
2019-09-27,7824816
2019-09-28,7920382
2019-09-29,7992291
2019-09-30,8106164
2019-10-01,8104426
2019-10-02,7965682
2019-10-03,7918315
2019-10-04,7873204
2019-10-05,7807459
2019-10-06,7735032
2019-10-07,7723845
2019-10-08,7680669
2019-10-09,7675615
2019-10-10,7646386
2019-10-11,7602851
2019-10-12,7541522
2019-10-13,7551515
2019-10-14,7537887
2019-10-15,7518894
2019-10-16,7459385
2019-10-17,7429524
2019-10-18,7385486
2019-10-19,7357512
2019-10-20,7363204
2019-10-21,7370664
2019-10-22,7368741
2019-10-23,7412855
2019-10-24,7404826
2019-10-25,7404847
2019-10-26,7392523
2019-10-27,7391070
2019-10-28,7391764
2019-10-29,7372168
2019-10-30,7398334
2019-10-31,7372667
2019-11-01,7369093
2019-11-02,7357830
2019-11-03,7349418
2019-11-04,7338184
2019-11-05,7338274
2019-11-06,7312557
2019-11-07,7276301
2019-11-08,7213006
2019-11-09,7185202
2019-11-10,7137326
2019-11-11,7148237
2019-11-12,7079158
2019-11-13,7018254
2019-11-14,6972552
2019-11-15,6938488
2019-11-16,6910195
2019-11-17,6881126
2019-11-18,6832255
2019-11-19,6834420
2019-11-20,6837473
2019-11-21,6820935
2019-11-22,6776314
2019-11-23,6728473
2019-11-24,6765236
2019-11-25,6889487
2019-11-26,6898112
2019-11-27,6913433
2019-11-28,6988073
2019-11-29,6970078
2019-11-30,7025664
2019-12-01,7102122
2019-12-02,7115046
2019-12-03,7127562
2019-12-04,7116045
2019-12-05,7118222
2019-12-06,7082059
2019-12-07,7044516
2019-12-08,7011285
2019-12-09,6995294
2019-12-10,6962800
2019-12-11,6943625
2019-12-12,6899232
2019-12-13,6887742
2019-12-14,6902773
2019-12-15,6872530
2019-12-16,6894477
2019-12-17,6913677
2019-12-18,6885689
2019-12-19,6952058
2019-12-20,6980087
2019-12-21,7024194
2019-12-22,6941059
2019-12-23,6972615
2019-12-24,6974956
2019-12-25,7024120
2019-12-26,7217590
2019-12-27,7162289
2019-12-28,7085811
2019-12-29,7093225
2019-12-30,7072577
2019-12-31,7003993
2020-01-01,7002182
2020-01-02,7007800
2020-01-03,7014574
2020-01-04,7010668
2020-01-05,7048952
2020-01-06,7053926
2020-01-07,7044078
2020-01-08,7065313
2020-01-09,7068080
2020-01-10,7083584
2020-01-11,7052151
2020-01-12,7047928
2020-01-13,7029898
2020-01-14,7033873
2020-01-15,7019607
2020-01-16,6971302
2020-01-17,6928744
2020-01-18,6907527
2020-01-19,6888851
2020-01-20,6848810
2020-01-21,6853709
2020-01-22,6824000
2020-01-23,6802242
2020-01-24,6825998
2020-01-25,6843889
2020-01-26,6826623
2020-01-27,6827176
2020-01-28,6806508
2020-01-29,6821558
2020-01-30,6793096
2020-01-31,6785430
2020-02-01,6753471
2020-02-02,6764687
2020-02-03,6777468
2020-02-04,6761150
2020-02-05,6749011
2020-02-06,6625959
2020-02-07,6495245
2020-02-08,6465059
2020-02-09,6447300
2020-02-10,6472142
2020-02-11,6524464
2020-02-12,6513493
2020-02-13,6432981
2020-02-14,6443086
2020-02-15,6427182
2020-02-16,6395431
2020-02-17,6338698
2020-02-18,6325110
2020-02-19,6310273
2020-02-20,6235204
2020-02-21,6242675
2020-02-22,6203182
2020-02-23,6171920
2020-02-24,6106053
2020-02-25,6045762
2020-02-26,5991832
2020-02-27,5965207
2020-02-28,5922169
2020-02-29,5938992
2020-03-01,5920356
2020-03-02,5876519
2020-03-03,5823874
2020-03-04,5811514
2020-03-05,5792318
2020-03-06,5767126
2020-03-07,5758100
2020-03-08,5763738
2020-03-09,5744463
2020-03-10,5726468
2020-03-11,5735711
2020-03-12,5785812
2020-03-13,5927636
2020-03-14,5961378
2020-03-15,6082659
2020-03-16,6098603
2020-03-17,6089813
2020-03-18,6169767
2020-03-19,6144059
2020-03-20,6158516
2020-03-21,6132963
2020-03-22,6223118
2020-03-23,6464370
2020-03-24,6513779
2020-03-25,6672348
2020-03-26,6746832
2020-03-27,6764767
2020-03-28,6734277
2020-03-29,6731506
2020-03-30,6825801
2020-03-31,6882579
2020-04-01,6865056
2020-04-02,6860378
2020-04-03,6857332
2020-04-04,6875666
2020-04-05,6853200
2020-04-06,6799526
2020-04-07,6745196
2020-04-08,6698732
2020-04-09,6667327
2020-04-10,6619994
2020-04-11,6566510
2020-04-12,6506801
2020-04-13,6441726
2020-04-14,6406408
2020-04-15,6420588
2020-04-16,6381219
2020-04-17,6369085
2020-04-18,6319354
2020-04-19,6288757
2020-04-20,6274445
2020-04-21,6287877
2020-04-22,6282905
2020-04-23,6267810
2020-04-24,6233566
2020-04-25,6239882
2020-04-26,6225715
2020-04-27,6225870
2020-04-28,6246986
2020-04-29,6230764
2020-04-30,6266633
2020-05-01,6319941
2020-05-02,6325508
2020-05-03,6326858
2020-05-04,6464544
2020-05-05,6548151
2020-05-06,6595243
2020-05-07,6551894
2020-05-08,6618255
2020-05-09,6593399
2020-05-10,6535516
2020-05-11,6513859
2020-05-12,6458857
2020-05-13,6388056
