date_obj,3rd%20age%20robe price
2018-11-04,19451587
2018-11-05,19994401
2018-11-06,19994401
2018-11-07,19994401
2018-11-08,20934006
2018-11-09,20934006
2018-11-10,20723926
2018-11-11,20723926
2018-11-12,19817827
2018-11-13,19817827
2018-11-14,19536274
2018-11-15,19536274
2018-11-16,19138964
2018-11-17,19138964
2018-11-18,18574155
2018-11-19,18574155
2018-11-20,18333871
2018-11-21,18333871
2018-11-22,18117822
2018-11-23,18117822
2018-11-24,18324310
2018-11-25,18324310
2018-11-26,18730315
2018-11-27,18730315
2018-11-28,18742634
2018-11-29,18742634
2018-12-01,18433490
2018-12-02,18433490
2018-12-03,18433490
2018-12-04,18341616
2018-12-05,18341616
2018-12-07,18117597
2018-12-09,17677069
2018-12-10,17152801
2018-12-11,17152801
2018-12-12,16514993
2018-12-13,16514993
2018-12-14,16806631
2018-12-15,16806631
2018-12-16,17030674
2018-12-17,17030674
2018-12-18,16696056
2018-12-19,16696056
2018-12-20,16826392
2018-12-21,16826392
2018-12-22,16826392
2018-12-23,16830668
2018-12-24,16830668
2018-12-25,16830668
2018-12-26,16851892
2018-12-27,16851892
2018-12-28,17113694
2018-12-29,16998037
2018-12-30,16998037
2018-12-31,16998037
2019-01-01,16738098
2019-01-02,16738098
2019-01-03,16527994
2019-01-04,16527994
2019-01-05,17056826
2019-01-06,17056826
2019-01-08,16769645
2019-01-10,16585560
2019-01-11,16321897
2019-01-12,16321897
2019-01-13,16176797
2019-01-14,16176797
2019-01-15,15662312
2019-01-16,15662312
2019-01-17,15662312
2019-01-18,15776427
2019-01-19,15776427
2019-01-20,15668400
2019-01-21,15668400
2019-01-22,15765800
2019-01-23,15765800
2019-01-24,15884622
2019-01-25,15884622
2019-01-26,15394947
2019-01-27,15394947
2019-01-28,15300307
2019-01-29,15300307
2019-01-30,15644790
2019-01-31,15644790
2019-02-01,15976421
2019-02-02,15976421
2019-02-03,16592755
2019-02-04,16592755
2019-02-05,16365490
2019-02-06,16365490
2019-02-07,16117898
2019-02-08,16117898
2019-02-09,16117898
2019-02-10,16143405
2019-02-11,16143405
2019-02-12,16143405
2019-02-13,16034267
2019-02-14,16034267
2019-02-15,16374204
2019-02-16,16374204
2019-02-17,16585915
2019-02-18,16585915
2019-02-19,16969414
2019-02-20,16969414
2019-02-21,17288166
2019-02-22,17288166
2019-02-23,17328376
2019-02-24,17328376
2019-02-25,16600337
2019-02-26,16600337
2019-02-27,15923702
2019-02-28,15923702
2019-03-01,15923702
2019-03-02,15631546
2019-03-03,15631546
2019-03-04,15303572
2019-03-05,15303572
2019-03-06,15224214
2019-03-07,15783348
2019-03-08,15783348
2019-03-09,16336924
2019-03-10,16336924
2019-03-11,16237464
2019-03-12,16237464
2019-03-13,15910623
2019-03-14,15910623
2019-03-15,15875345
2019-03-16,15875345
2019-03-17,15920641
2019-03-18,15920641
2019-03-19,15920641
2019-03-20,15677623
2019-03-21,15677623
2019-03-22,15794764
2019-03-23,16066209
2019-03-24,16066209
2019-03-25,16132909
2019-03-26,16132909
2019-03-27,16132909
2019-03-28,16029457
2019-03-29,16029457
2019-03-30,16013921
2019-03-31,16013921
2019-04-01,16164405
2019-04-02,16164405
2019-04-03,16256262
2019-04-04,16256262
2019-04-05,16313631
2019-04-06,16313631
2019-04-07,16140674
2019-04-08,16140674
2019-04-09,16090283
2019-04-10,16090283
2019-04-11,16095744
2019-04-12,16095744
2019-04-13,15936306
2019-04-14,15936306
2019-04-15,16041968
2019-04-16,16041968
2019-04-17,15883364
2019-04-18,15883364
2019-04-19,16160573
2019-04-20,16160573
2019-04-21,16352470
2019-04-22,16352470
2019-04-23,16569483
2019-04-24,16569483
2019-04-25,16616696
2019-04-26,16953103
2019-04-27,16953103
2019-04-28,17141375
2019-04-29,17141375
2019-04-30,17433794
2019-05-01,17433794
2019-05-02,17433794
2019-05-03,17784662
2019-05-04,17784662
2019-05-05,17989971
2019-05-06,17989971
2019-05-07,17823302
2019-05-08,17823302
2019-05-09,17823302
2019-05-10,17443143
2019-05-11,17443143
2019-05-12,17308958
2019-05-13,17308958
2019-05-14,17295929
2019-05-15,17295929
2019-05-16,17295929
2019-05-17,16786759
2019-05-18,16786759
2019-05-19,16848141
2019-05-20,16848141
2019-05-21,17081971
2019-05-22,17081971
2019-05-23,17081971
2019-05-24,17126051
2019-05-25,17126051
2019-05-26,17044096
2019-05-27,17044096
2019-05-28,16940866
2019-05-29,16940866
2019-05-30,16789052
2019-05-31,16789052
2019-06-01,16789052
2019-06-02,16717415
2019-06-03,16717415
2019-06-04,16717415
2019-06-05,16472910
2019-06-06,16472910
2019-06-07,16472910
2019-06-08,16216490
2019-06-09,16216490
2019-06-10,16216490
2019-06-11,16065032
2019-06-12,16065032
2019-06-13,16065032
2019-06-14,15897742
2019-06-15,15897742
2019-06-16,15729115
2019-06-17,15729115
2019-06-18,15692503
2019-06-19,15692503
2019-06-20,16305452
2019-06-21,16305452
2019-06-22,16905020
2019-06-23,16905020
2019-06-24,16905020
2019-06-25,17710955
2019-06-26,17710955
2019-06-27,18526171
2019-06-28,18526171
2019-06-29,18526171
2019-06-30,19326104
2019-07-01,19326104
2019-07-02,20216999
2019-07-03,20216999
2019-07-04,21163180
2019-07-05,21163180
2019-07-06,22186831
2019-07-07,22186831
2019-07-08,23086768
2019-07-09,23086768
2019-07-10,22128214
2019-07-11,22128214
2019-07-12,21021803
2019-07-13,21021803
2019-07-14,20390536
2019-07-15,20390536
2019-07-16,21179607
2019-07-17,21179607
2019-07-18,20120626
2019-07-19,20120626
2019-07-20,19583929
2019-07-21,19583929
2019-07-22,19066446
2019-07-23,19066446
2019-07-24,19066446
2019-07-25,18378322
2019-07-26,18378322
2019-07-27,18321389
2019-07-28,18321389
2019-07-29,18342331
2019-07-30,18342331
2019-07-31,18412730
2019-08-01,18412730
2019-08-02,18412730
2019-08-03,18873636
2019-08-04,18873636
2019-08-05,19420441
2019-08-06,19420441
2019-08-07,20332845
2019-08-08,20332845
2019-08-09,20332845
2019-08-10,20042098
2019-08-11,20042098
2019-08-12,20253503
2019-08-13,20253503
2019-08-14,20288047
2019-08-15,20288047
2019-08-16,21116295
2019-08-17,21116295
2019-08-18,21116295
2019-08-19,22072344
2019-08-20,22072344
2019-08-21,23134685
2019-08-22,23134685
2019-08-23,24074811
2019-08-24,24074811
2019-08-24,24074811
2019-08-25,25037462
2019-08-25,25037462
2019-08-26,25037462
2019-08-27,26154523
2019-08-27,26154523
2019-08-28,26154523
2019-08-29,27336282
2019-08-30,27336282
2019-08-31,27927946
2019-09-01,27927946
2019-09-02,27927946
2019-09-03,29119575
2019-09-04,29119575
2019-09-05,30481114
2019-09-06,30481114
2019-09-07,30481114
2019-09-08,31739877
2019-09-09,31739877
2019-09-10,31739877
2019-09-11,33094992
2019-09-12,33094992
2019-09-13,33094992
2019-09-14,34601095
2019-09-15,34601095
2019-09-16,34162773
2019-09-17,34162773
2019-09-18,32535015
2019-09-19,32535015
2019-09-20,32535015
2019-09-21,30908264
2019-09-22,30908264
2019-09-23,30908264
2019-09-24,30908264
2019-09-25,29654264
2019-09-26,29654264
2019-09-27,29654264
2019-09-28,28199319
2019-09-29,28199319
2019-09-30,26931432
2019-10-01,26931432
2019-10-02,25769077
2019-10-03,25769077
2019-10-04,25769077
2019-10-05,24796232
2019-10-06,24796232
2019-10-07,23556420
2019-10-08,23556420
2019-10-09,23556420
2019-10-10,22406648
2019-10-11,22406648
2019-10-12,23108328
2019-10-13,23108328
2019-10-14,23900436
2019-10-15,23900436
2019-10-16,23900436
2019-10-17,24905064
2019-10-18,24905064
2019-10-19,25981197
2019-10-20,25981197
2019-10-21,26802924
2019-10-22,26802924
2019-10-23,26802924
2019-10-24,27784023
2019-10-25,27784023
2019-10-26,27784023
2019-10-27,26524253
2019-10-28,26524253
2019-10-29,25207121
2019-10-30,25207121
2019-10-31,24021896
2019-11-01,24021896
2019-11-02,22873211
2019-11-03,22873211
2019-11-04,21901553
2019-11-05,21901553
2019-11-06,21901553
2019-11-07,21901553
2019-11-08,21687627
2019-11-09,21687627
2019-11-10,20757455
2019-11-11,20757455
2019-11-12,20757455
2019-11-13,20587963
2019-11-14,20587963
2019-11-15,21045557
2019-11-16,21045557
2019-11-17,21045557
2019-11-18,20643657
2019-11-19,20643657
2019-11-20,20643657
2019-11-21,20634582
2019-11-22,20634582
2019-11-23,20634582
2019-11-24,20636854
2019-11-25,20636854
2019-11-26,20565886
2019-11-27,20565886
2019-11-28,20565886
2019-11-29,20396375
2019-11-30,20396375
2019-12-01,20396375
2019-12-02,20064030
2019-12-03,20064030
2019-12-04,20064030
2019-12-05,20064030
2019-12-06,20634553
2019-12-07,20634553
2019-12-08,20634553
2019-12-09,21277196
2019-12-10,21277196
2019-12-11,22118004
2019-12-12,22118004
2019-12-13,22938929
2019-12-14,22938929
2019-12-15,22938929
2019-12-16,24076383
2019-12-17,24076383
2019-12-18,24076383
2019-12-19,24076383
2019-12-20,24251134
2019-12-21,24251134
2019-12-22,23428558
2019-12-23,23428558
2019-12-24,23428558
2019-12-25,22939798
2019-12-26,22939798
2019-12-27,22508107
2019-12-28,22508107
2019-12-29,21531434
2019-12-30,21531434
2019-12-31,22017562
2020-01-01,22017562
2020-01-02,22017562
2020-01-03,21786877
2020-01-04,21786877
2020-01-05,22081517
2020-01-06,22081517
2020-01-07,22806779
2020-01-08,22806779
2020-01-09,22806779
2020-01-10,23428852
2020-01-11,23428852
2020-01-12,24212294
2020-01-13,24212294
2020-01-14,24212294
2020-01-15,25264219
2020-01-16,25264219
2020-01-17,26469887
2020-01-18,26469887
2020-01-19,26469887
2020-01-20,27728476
2020-01-21,27728476
2020-01-22,27728476
2020-01-23,28381328
2020-01-24,28381328
2020-01-25,28381328
2020-01-26,27846792
2020-01-27,27846792
2020-01-28,27846792
2020-01-29,27846792
2020-01-30,29070757
2020-01-31,29070757
2020-02-01,29070757
2020-02-02,29040976
2020-02-03,29040976
2020-02-04,29040976
2020-02-05,29040976
2020-02-06,28340553
2020-02-07,28340553
2020-02-08,28340553
2020-02-09,27400276
2020-02-10,26071056
2020-02-11,26071056
2020-02-12,24834392
2020-02-13,24834392
2020-02-14,23592672
2020-02-15,23592672
2020-02-16,23592672
2020-02-17,22413038
2020-02-18,22413038
2020-02-19,22413038
2020-02-20,22577012
2020-02-21,22577012
2020-02-22,22577012
2020-02-23,23379874
2020-02-24,23379874
2020-02-25,23379874
2020-02-26,23084550
2020-02-27,23084550
2020-02-28,21940055
2020-02-29,21940055
2020-03-01,21940055
2020-03-02,20843084
2020-03-03,20843084
2020-03-04,20843084
2020-03-05,20648780
2020-03-06,20648780
2020-03-07,20648780
2020-03-08,20469884
2020-03-09,20469884
2020-03-10,19999862
2020-03-11,19999862
2020-03-12,19999862
2020-03-13,20114115
2020-03-14,20114115
2020-03-15,19703186
2020-03-16,19703186
2020-03-17,19502916
2020-03-18,19502916
2020-03-19,19111310
2020-03-20,19111310
2020-03-21,18341845
2020-03-22,17522961
2020-03-23,17522961
2020-03-24,17788170
2020-03-25,17788170
2020-03-26,18660941
2020-03-27,18660941
2020-03-28,19525839
2020-03-29,19525839
2020-03-30,19898732
2020-03-31,19898732
2020-04-01,18963173
2020-04-02,18963173
2020-04-03,18543783
2020-04-04,18543783
2020-04-05,18307292
2020-04-06,18307292
2020-04-07,18210550
2020-04-08,18783936
2020-04-09,18783936
2020-04-10,18783936
2020-04-11,19393648
2020-04-12,19393648
2020-04-13,19513877
2020-04-14,19513877
2020-04-15,19562185
2020-04-16,19562185
2020-04-17,19562185
2020-04-18,19145386
2020-04-19,19145386
2020-04-20,18684744
2020-04-21,18684744
2020-04-22,18594972
2020-04-23,18594972
2020-04-24,18251956
2020-04-25,18251956
2020-04-26,17776551
2020-04-27,17776551
2020-04-28,17933966
2020-04-29,17933966
2020-04-30,18335871
2020-05-01,18335871
2020-05-02,18335871
2020-05-03,18571784
2020-05-04,18571784
2020-05-05,18527474
2020-05-06,18527474
2020-05-07,18881705
2020-05-08,18881705
2020-05-09,18415564
2020-05-10,18415564
2020-05-11,18159245
2020-05-12,18159245
2020-05-13,17975811
