date_obj,Poison%20chalice price
2019-07-29,900
2019-07-30,900
2019-07-31,900
2019-08-01,909
2019-08-02,909
2019-08-03,909
2019-08-04,909
2019-08-05,909
2019-08-06,926
2019-08-07,926
2019-08-08,926
2019-08-09,926
2019-08-10,950
2019-08-11,950
2019-08-12,950
2019-08-13,950
2019-08-14,950
2019-08-15,978
2019-08-16,978
2019-08-17,978
2019-08-18,978
2019-08-19,978
2019-08-20,1002
2019-08-21,1002
2019-08-22,1002
2019-08-23,1002
2019-08-24,1053
2019-08-24,1053
2019-08-25,1053
2019-08-25,1053
2019-08-26,1053
2019-08-26,1053
2019-08-27,1053
2019-08-27,1053
2019-08-28,1053
2019-08-29,1053
2019-08-30,1098
2019-08-31,1098
2019-09-01,1098
2019-09-02,1098
2019-09-03,1126
2019-09-04,1126
2019-09-05,1126
2019-09-06,1126
2019-09-07,1126
2019-09-08,1144
2019-09-09,1144
2019-09-10,1144
2019-09-11,1144
2019-09-12,1144
2019-09-13,1188
2019-09-14,1188
2019-09-15,1188
2019-09-16,1188
2019-09-17,1188
2019-09-18,1174
2019-09-19,1174
2019-09-20,1174
2019-09-21,1174
2019-09-22,1174
2019-09-23,1214
2019-09-24,1214
2019-09-25,1214
2019-09-26,1214
2019-09-27,1214
2019-09-28,1205
2019-09-29,1205
2019-09-30,1205
2019-10-01,1205
2019-10-02,1205
2019-10-03,1227
2019-10-04,1227
2019-10-05,1227
2019-10-06,1227
2019-10-07,1193
2019-10-08,1193
2019-10-09,1193
2019-10-10,1193
2019-10-11,1193
2019-10-12,1161
2019-10-13,1161
2019-10-14,1161
2019-10-15,1161
2019-10-16,1161
2019-10-17,1182
2019-10-18,1182
2019-10-19,1182
2019-10-20,1182
2019-10-21,1182
2019-10-22,1134
2019-10-23,1134
2019-10-24,1134
2019-10-25,1134
2019-10-26,1087
2019-10-27,1087
2019-10-28,1087
2019-10-29,1087
2019-10-30,1087
2019-10-31,1100
2019-11-01,1100
2019-11-02,1100
2019-11-03,1100
2019-11-04,1100
2019-11-05,1100
2019-11-06,1051
2019-11-07,1051
2019-11-08,1051
2019-11-09,1051
2019-11-10,1044
2019-11-11,1044
2019-11-12,1044
2019-11-13,1044
2019-11-14,1044
2019-11-15,1044
2019-11-16,1040
2019-11-17,1040
2019-11-18,1040
2019-11-19,1040
2019-11-20,1040
2019-11-21,1040
2019-11-22,1040
2019-11-23,1036
2019-11-24,1036
2019-11-25,1036
2019-11-26,1036
2019-11-27,1036
2019-11-28,1018
2019-11-29,1018
2019-11-30,1018
2019-12-01,1018
2019-12-02,1018
2019-12-03,1032
2019-12-04,1032
2019-12-05,1032
2019-12-06,1032
2019-12-07,1032
2019-12-08,1032
2019-12-09,1008
2019-12-10,1008
2019-12-11,1008
2019-12-12,1008
2019-12-13,1008
2019-12-14,1008
2019-12-15,1012
2019-12-16,1012
2019-12-17,1012
2019-12-18,1012
2019-12-19,1012
2019-12-20,1012
2019-12-21,1036
2019-12-22,1036
2019-12-23,1036
2019-12-24,1036
2019-12-25,1036
2019-12-26,1036
2019-12-27,990
2019-12-28,990
2019-12-29,990
2019-12-30,990
2019-12-31,959
2020-01-01,959
2020-01-02,959
2020-01-03,959
2020-01-04,959
2020-01-05,940
2020-01-06,940
2020-01-07,940
2020-01-08,940
2020-01-09,940
2020-01-10,903
2020-01-11,903
2020-01-12,903
2020-01-13,903
2020-01-14,903
2020-01-15,909
2020-01-16,909
2020-01-17,909
2020-01-18,909
2020-01-19,888
2020-01-20,888
2020-01-21,888
2020-01-22,888
2020-01-23,908
2020-01-24,908
2020-01-25,908
2020-01-26,908
2020-01-27,908
2020-01-28,945
2020-01-29,945
2020-01-30,945
2020-01-31,945
2020-02-01,945
2020-02-02,938
2020-02-03,938
2020-02-04,938
2020-02-05,938
2020-02-06,938
2020-02-07,957
2020-02-08,957
2020-02-09,957
2020-02-10,957
2020-02-11,992
2020-02-12,992
2020-02-13,992
2020-02-14,992
2020-02-15,992
2020-02-16,1015
2020-02-17,1015
2020-02-18,1015
2020-02-19,1015
2020-02-20,1012
2020-02-21,1012
2020-02-22,1012
2020-02-23,1012
2020-02-24,1012
2020-02-25,1019
2020-02-26,1019
2020-02-27,1019
2020-02-28,1019
2020-02-29,1019
2020-03-01,1019
2020-03-02,1019
2020-03-03,1019
2020-03-04,1019
2020-03-05,1008
2020-03-06,1008
2020-03-07,1008
2020-03-08,1008
2020-03-09,1057
2020-03-10,1057
2020-03-11,1057
2020-03-12,1057
2020-03-13,1102
2020-03-14,1102
2020-03-15,1102
2020-03-16,1102
2020-03-17,1102
2020-03-18,1141
2020-03-19,1141
2020-03-20,1141
2020-03-21,1141
2020-03-22,1134
2020-03-23,1134
2020-03-24,1134
2020-03-25,1129
2020-03-26,1129
2020-03-27,1129
2020-03-28,1119
2020-03-29,1119
2020-03-30,1119
2020-03-31,1124
2020-04-01,1124
2020-04-02,1134
2020-04-03,1134
2020-04-04,1134
2020-04-05,1168
2020-04-06,1168
2020-04-07,1168
2020-04-08,1180
2020-04-09,1180
2020-04-10,1180
2020-04-11,1192
2020-04-12,1192
2020-04-13,1192
2020-04-14,1236
2020-04-15,1236
2020-04-16,1236
2020-04-17,1221
2020-04-18,1221
2020-04-19,1215
2020-04-20,1215
2020-04-21,1215
2020-04-22,1232
2020-04-23,1232
2020-04-24,1232
2020-04-25,1264
2020-04-26,1264
2020-04-27,1244
2020-04-28,1244
2020-04-29,1220
2020-04-30,1220
2020-05-01,1220
2020-05-02,1209
2020-05-03,1209
2020-05-04,1209
2020-05-05,1213
2020-05-06,1213
2020-05-07,1213
2020-05-08,1175
2020-05-09,1175
2020-05-10,1164
2020-05-11,1164
2020-05-12,1164
2020-05-13,1140
