date_obj,Rolling%20pin price
2019-04-07,17735
2019-04-08,17735
2019-04-09,17735
2019-04-10,17735
2019-04-11,18181
2019-04-12,18181
2019-04-13,18181
2019-04-14,18181
2019-04-15,18181
2019-04-16,18457
2019-04-17,18457
2019-04-18,18457
2019-04-19,18457
2019-04-20,18457
2019-04-21,18457
2019-04-22,18690
2019-04-23,18690
2019-04-24,18690
2019-04-25,18690
2019-04-26,18690
2019-04-27,18690
2019-04-28,18947
2019-04-29,18947
2019-04-30,18947
2019-05-01,18947
2019-05-02,18947
2019-05-03,18947
2019-05-04,18538
2019-05-05,18538
2019-05-06,18538
2019-05-07,18538
2019-05-08,18538
2019-05-09,18538
2019-05-10,18538
2019-05-11,18410
2019-05-12,18410
2019-05-13,18410
2019-05-14,18410
2019-05-15,18410
2019-05-16,18410
2019-05-17,18410
2019-05-18,18553
2019-05-19,18553
2019-05-20,18553
2019-05-21,18553
2019-05-22,18553
2019-05-23,18553
2019-05-24,18553
2019-05-25,19120
2019-05-26,19120
2019-05-27,19120
2019-05-28,19120
2019-05-29,19120
2019-05-30,19120
2019-05-31,19120
2019-06-01,19315
2019-06-02,19315
2019-06-03,19315
2019-06-04,19315
2019-06-05,19315
2019-06-06,19315
2019-06-07,19315
2019-06-08,19771
2019-06-09,19771
2019-06-10,19771
2019-06-11,19771
2019-06-12,19771
2019-06-13,19771
2019-06-14,19771
2019-06-15,19771
2019-06-16,19796
2019-06-17,19796
2019-06-18,19796
2019-06-19,19796
2019-06-20,19796
2019-06-21,19796
2019-06-22,19796
2019-06-23,19796
2019-06-24,18833
2019-06-25,18833
2019-06-26,18833
2019-06-27,18833
2019-06-28,18833
2019-06-29,18833
2019-06-30,18833
2019-07-01,18833
2019-07-02,18833
2019-07-03,18399
2019-07-04,18399
2019-07-05,18399
2019-07-06,18399
2019-07-07,18399
2019-07-08,18399
2019-07-09,18399
2019-07-10,18399
2019-07-11,18225
2019-07-12,18225
2019-07-13,18225
2019-07-14,18225
2019-07-15,18225
2019-07-16,18225
2019-07-17,18225
2019-07-18,18225
2019-07-19,17661
2019-07-20,17661
2019-07-21,17661
2019-07-22,17661
2019-07-23,17661
2019-07-24,17661
2019-07-25,17661
2019-07-26,17661
2019-07-27,17661
2019-07-28,17505
2019-07-29,17505
2019-07-30,17505
2019-07-31,17505
2019-08-01,17505
2019-08-02,17505
2019-08-03,17505
2019-08-04,17505
2019-08-05,16959
2019-08-06,16959
2019-08-07,16959
2019-08-08,16959
2019-08-09,16959
2019-08-10,16959
2019-08-11,16959
2019-08-12,16959
2019-08-13,16959
2019-08-14,16975
2019-08-15,16975
2019-08-16,16975
2019-08-17,16975
2019-08-18,16975
2019-08-19,16975
2019-08-20,16975
2019-08-21,16975
2019-08-22,17428
2019-08-23,17428
2019-08-24,17428
2019-08-24,17428
2019-08-25,17428
2019-08-25,17428
2019-08-26,17428
2019-08-26,17428
2019-08-27,17428
2019-08-27,17428
2019-08-28,17428
2019-08-29,17428
2019-08-30,17428
2019-08-31,17428
2019-09-01,17793
2019-09-02,17793
2019-09-03,17793
2019-09-04,17793
2019-09-05,17793
2019-09-06,17793
2019-09-07,17793
2019-09-08,17793
2019-09-09,17793
2019-09-10,17793
2019-09-11,17457
2019-09-12,17457
2019-09-13,17457
2019-09-14,17457
2019-09-15,17457
2019-09-16,17457
2019-09-17,17457
2019-09-18,17457
2019-09-19,17457
2019-09-20,17457
2019-09-21,16657
2019-09-22,16657
2019-09-23,16657
2019-09-24,16657
2019-09-25,16657
2019-09-26,16657
2019-09-27,16657
2019-09-28,16657
2019-09-29,16657
2019-09-30,16688
2019-10-01,16688
2019-10-02,16688
2019-10-03,16688
2019-10-04,16688
2019-10-05,16688
2019-10-06,16688
2019-10-07,16688
2019-10-08,16688
2019-10-09,16545
2019-10-10,16545
2019-10-11,16545
2019-10-12,16545
2019-10-13,16545
2019-10-14,16545
2019-10-15,16545
2019-10-16,16545
2019-10-17,16545
2019-10-18,16152
2019-10-19,16152
2019-10-20,16152
2019-10-21,16152
2019-10-22,16152
2019-10-23,16152
2019-10-24,16152
2019-10-25,16152
2019-10-26,16152
2019-10-27,16057
2019-10-28,16057
2019-10-29,16057
2019-10-30,16057
2019-10-31,16057
2019-11-01,16057
2019-11-02,16057
2019-11-03,16057
2019-11-04,16057
2019-11-05,16057
2019-11-06,16529
2019-11-07,16529
2019-11-08,16529
2019-11-09,16529
2019-11-10,16529
2019-11-11,16529
2019-11-12,16529
2019-11-13,16529
2019-11-14,16529
2019-11-15,16952
2019-11-16,16952
2019-11-17,16952
2019-11-18,16952
2019-11-19,16952
2019-11-20,16952
2019-11-21,16952
2019-11-22,16952
2019-11-23,16952
2019-11-24,16952
2019-11-25,17766
2019-11-26,17766
2019-11-27,17766
2019-11-28,17766
2019-11-29,17766
2019-11-30,17766
2019-12-01,17766
2019-12-02,17766
2019-12-03,17766
2019-12-04,17766
2019-12-05,17766
2019-12-06,18107
2019-12-07,18107
2019-12-08,18107
2019-12-09,18107
2019-12-10,18107
2019-12-11,18107
2019-12-12,18107
2019-12-13,18107
2019-12-14,18107
2019-12-15,18107
2019-12-16,17537
2019-12-17,17537
2019-12-18,17537
2019-12-19,17537
2019-12-20,17537
2019-12-21,17537
2019-12-22,17537
2019-12-23,17537
2019-12-24,17537
2019-12-25,17479
2019-12-26,17479
2019-12-27,17479
2019-12-28,17479
2019-12-29,17479
2019-12-30,17479
2019-12-31,17479
2020-01-01,17479
2020-01-02,17479
2020-01-03,17084
2020-01-04,17084
2020-01-05,17084
2020-01-06,17084
2020-01-07,17084
2020-01-08,17084
2020-01-09,17084
2020-01-10,17084
2020-01-11,17118
2020-01-12,17118
2020-01-13,17118
2020-01-14,17118
2020-01-15,17118
2020-01-16,17118
2020-01-17,17118
2020-01-18,17118
2020-01-19,17160
2020-01-20,17160
2020-01-21,17160
2020-01-22,17160
2020-01-23,17160
2020-01-24,17160
2020-01-25,17160
2020-01-26,17160
2020-01-27,16733
2020-01-28,16733
2020-01-29,16733
2020-01-30,16733
2020-01-31,16733
2020-02-01,16733
2020-02-02,16733
2020-02-03,16759
2020-02-04,16759
2020-02-05,16759
2020-02-06,16759
2020-02-07,16759
2020-02-08,16759
2020-02-09,16759
2020-02-10,16958
2020-02-11,16958
2020-02-12,16958
2020-02-13,16958
2020-02-14,16958
2020-02-15,16958
2020-02-16,16958
2020-02-17,16958
2020-02-18,17153
2020-02-19,17153
2020-02-20,17153
2020-02-21,17153
2020-02-22,17153
2020-02-23,17153
2020-02-24,17153
2020-02-25,17643
2020-02-26,17643
2020-02-27,17643
2020-02-28,17643
2020-02-29,17643
2020-03-01,17643
2020-03-02,17643
2020-03-03,17996
2020-03-04,17996
2020-03-05,17996
2020-03-06,17996
2020-03-07,17996
2020-03-08,17996
2020-03-09,17996
2020-03-10,17424
2020-03-11,17424
2020-03-12,17424
2020-03-13,17424
2020-03-14,17424
2020-03-15,17424
2020-03-16,17253
2020-03-17,17253
2020-03-18,17253
2020-03-19,17253
2020-03-20,17253
2020-03-21,17253
2020-03-22,17256
2020-03-23,17256
2020-03-24,17256
2020-03-25,17256
2020-03-26,17256
2020-03-27,17392
2020-03-28,17392
2020-03-29,17392
2020-03-30,17392
2020-03-31,17392
2020-04-01,17663
2020-04-02,17663
2020-04-03,17663
2020-04-04,17663
2020-04-05,17663
2020-04-06,17823
2020-04-07,17823
2020-04-08,17823
2020-04-09,17823
2020-04-10,17823
2020-04-11,18194
2020-04-12,18194
2020-04-13,18194
2020-04-14,18194
2020-04-15,18580
2020-04-16,18580
2020-04-17,18580
2020-04-18,18580
2020-04-19,18582
2020-04-20,18582
2020-04-21,18582
2020-04-22,18582
2020-04-23,18337
2020-04-24,18337
2020-04-25,18337
2020-04-26,18337
2020-04-27,17770
2020-04-28,17770
2020-04-29,17770
2020-04-30,17770
2020-05-01,17770
2020-05-02,17615
2020-05-03,17615
2020-05-04,17615
2020-05-05,17615
2020-05-06,17473
2020-05-07,17473
2020-05-08,17473
2020-05-09,17473
2020-05-10,17457
2020-05-11,17457
2020-05-12,17457
2020-05-13,17457
