date_obj,Malediction%20shard%201 price
2019-04-07,341074
2019-04-08,341074
2019-04-09,341074
2019-04-10,341074
2019-04-11,341074
2019-04-12,341074
2019-04-13,329891
2019-04-14,329891
2019-04-15,329891
2019-04-16,329891
2019-04-17,329891
2019-04-18,329891
2019-04-19,329891
2019-04-20,329891
2019-04-21,329891
2019-04-22,329891
2019-04-23,329891
2019-04-24,339392
2019-04-25,339392
2019-04-26,339392
2019-04-27,339392
2019-04-28,339392
2019-04-29,339392
2019-04-30,339392
2019-05-01,339392
2019-05-02,339392
2019-05-03,339392
2019-05-04,339392
2019-05-05,333497
2019-05-06,333497
2019-05-07,333497
2019-05-08,333497
2019-05-09,333497
2019-05-10,333497
2019-05-11,333497
2019-05-12,333497
2019-05-13,333497
2019-05-14,333497
2019-05-15,328543
2019-05-16,328543
2019-05-17,328543
2019-05-18,328543
2019-05-19,328543
2019-05-20,328543
2019-05-21,328543
2019-05-22,328543
2019-05-23,328543
2019-05-24,328543
2019-05-25,328543
2019-05-26,321686
2019-05-27,321686
2019-05-28,321686
2019-05-29,321686
2019-05-30,321686
2019-05-31,321686
2019-06-01,321686
2019-06-02,321686
2019-06-03,321686
2019-06-04,321686
2019-06-05,308572
2019-06-06,308572
2019-06-07,308572
2019-06-08,308572
2019-06-09,308572
2019-06-10,308572
2019-06-11,308572
2019-06-12,308572
2019-06-13,294648
2019-06-14,294648
2019-06-15,294648
2019-06-16,294648
2019-06-17,294648
2019-06-18,294648
2019-06-19,294648
2019-06-20,280191
2019-06-21,280191
2019-06-22,280191
2019-06-23,280191
2019-06-24,280191
2019-06-25,280191
2019-06-26,280191
2019-06-27,280191
2019-06-28,266696
2019-06-29,266696
2019-06-30,266696
2019-07-01,266696
2019-07-02,266696
2019-07-03,266696
2019-07-04,266696
2019-07-05,253734
2019-07-06,253734
2019-07-07,253734
2019-07-08,253734
2019-07-09,253734
2019-07-10,253734
2019-07-11,253734
2019-07-12,241960
2019-07-13,241960
2019-07-14,241960
2019-07-15,241960
2019-07-16,241960
2019-07-17,241960
2019-07-18,241960
2019-07-19,241960
2019-07-20,230312
2019-07-21,230312
2019-07-22,230312
2019-07-23,230312
2019-07-24,230312
2019-07-25,230312
2019-07-26,230312
2019-07-27,230312
2019-07-28,219392
2019-07-29,219392
2019-07-30,219392
2019-07-31,219392
2019-08-01,219392
2019-08-02,219392
2019-08-03,219392
2019-08-04,209216
2019-08-05,209216
2019-08-06,209216
2019-08-07,209216
2019-08-08,209216
2019-08-09,209216
2019-08-10,209216
2019-08-11,209216
2019-08-12,199303
2019-08-13,199303
2019-08-14,199303
2019-08-15,199303
2019-08-16,199303
2019-08-17,199303
2019-08-18,199303
2019-08-19,190019
2019-08-20,190019
2019-08-21,190019
2019-08-22,190019
2019-08-23,190019
2019-08-24,190019
2019-08-24,190019
2019-08-25,190019
2019-08-25,190019
2019-08-26,180975
2019-08-26,180975
2019-08-27,180975
2019-08-27,180975
2019-08-28,180975
2019-08-29,180975
2019-08-30,180975
2019-08-31,180975
2019-09-01,180975
2019-09-02,180975
2019-09-03,172186
2019-09-04,172186
2019-09-05,172186
2019-09-06,172186
2019-09-07,172186
2019-09-08,172186
2019-09-09,172186
2019-09-10,172186
2019-09-11,172186
2019-09-12,172186
2019-09-13,172186
2019-09-14,167227
2019-09-15,167227
2019-09-16,167227
2019-09-17,167227
2019-09-18,167227
2019-09-19,167227
2019-09-20,167227
2019-09-21,167227
2019-09-22,167227
2019-09-23,167227
2019-09-24,167227
2019-09-25,160320
2019-09-26,160320
2019-09-27,160320
2019-09-28,160320
2019-09-29,160320
2019-09-30,160320
2019-10-01,160320
2019-10-02,160320
2019-10-03,160320
2019-10-04,160320
2019-10-05,160320
2019-10-06,153184
2019-10-07,153184
2019-10-08,153184
2019-10-09,153184
2019-10-10,153184
2019-10-11,153184
2019-10-12,153184
2019-10-13,153184
2019-10-14,153184
2019-10-15,146804
2019-10-16,146804
2019-10-17,146804
2019-10-18,146804
2019-10-19,146804
2019-10-20,146804
2019-10-21,146804
2019-10-22,146804
2019-10-23,146804
2019-10-24,146804
2019-10-25,150319
2019-10-26,150319
2019-10-27,150319
2019-10-28,150319
2019-10-29,150319
2019-10-30,150319
2019-10-31,150319
2019-11-01,150319
2019-11-02,151789
2019-11-03,151789
2019-11-04,151789
2019-11-05,151789
2019-11-06,151789
2019-11-07,151789
2019-11-08,151789
2019-11-09,151789
2019-11-10,151789
2019-11-11,145241
2019-11-12,145241
2019-11-13,145241
2019-11-14,145241
2019-11-15,145241
2019-11-16,145241
2019-11-17,145241
2019-11-18,145241
2019-11-19,145241
2019-11-20,138828
2019-11-21,138828
2019-11-22,138828
2019-11-23,138828
2019-11-24,138828
2019-11-25,138828
2019-11-26,138828
2019-11-27,138828
2019-11-28,138828
2019-11-29,138828
2019-11-30,132121
2019-12-01,132121
2019-12-02,132121
2019-12-03,132121
2019-12-04,132121
2019-12-05,132121
2019-12-06,132121
2019-12-07,132121
2019-12-08,125909
2019-12-09,125909
2019-12-10,125909
2019-12-11,125909
2019-12-12,125909
2019-12-13,125909
2019-12-14,119861
2019-12-15,119861
2019-12-16,119861
2019-12-17,119861
2019-12-18,119861
2019-12-19,119861
2019-12-20,119861
2019-12-21,114153
2019-12-22,114153
2019-12-23,114153
2019-12-24,114153
2019-12-25,114153
2019-12-26,114153
2019-12-27,114153
2019-12-28,108831
2019-12-29,108831
2019-12-30,108831
2019-12-31,108831
2020-01-01,108831
2020-01-02,108831
2020-01-03,108831
2020-01-04,108831
2020-01-05,103815
2020-01-06,103815
2020-01-07,103815
2020-01-08,103815
2020-01-09,103815
2020-01-10,103815
2020-01-11,103815
2020-01-12,98829
2020-01-13,98829
2020-01-14,98829
2020-01-15,98829
2020-01-16,98829
2020-01-17,94277
2020-01-18,94277
2020-01-19,94277
2020-01-20,94277
2020-01-21,94277
2020-01-22,94277
2020-01-23,94277
2020-01-24,89563
2020-01-25,89563
2020-01-26,89563
2020-01-27,89563
2020-01-28,89563
2020-01-29,89563
2020-01-30,89563
2020-01-31,85265
2020-02-01,85265
2020-02-02,85265
2020-02-03,85265
2020-02-04,85265
2020-02-05,85265
2020-02-06,81360
2020-02-07,81360
2020-02-08,81360
2020-02-09,81360
2020-02-10,81360
2020-02-11,77715
2020-02-12,77715
2020-02-13,77715
2020-02-14,77715
2020-02-15,77715
2020-02-16,77715
2020-02-17,77715
2020-02-18,74192
2020-02-19,74192
2020-02-20,74192
2020-02-21,74192
2020-02-22,74192
2020-02-23,74192
2020-02-24,74192
2020-02-25,74192
2020-02-26,74192
2020-02-27,72535
2020-02-28,72535
2020-02-29,72535
2020-03-01,72535
2020-03-02,72535
2020-03-03,72535
2020-03-04,72535
2020-03-05,71361
2020-03-06,71361
2020-03-07,71361
2020-03-08,71361
2020-03-09,71361
2020-03-10,71361
2020-03-11,71361
2020-03-12,71361
2020-03-13,72257
2020-03-14,72257
2020-03-15,72257
2020-03-16,72257
2020-03-17,72257
2020-03-18,72257
2020-03-19,72257
2020-03-20,72257
2020-03-21,70062
2020-03-22,70062
2020-03-23,70062
2020-03-24,70062
2020-03-25,70062
2020-03-26,70062
2020-03-27,67363
2020-03-28,67363
2020-03-29,67363
2020-03-30,67363
2020-03-31,67363
2020-04-01,64289
2020-04-02,64289
2020-04-03,64289
2020-04-04,64289
2020-04-05,64289
2020-04-06,64289
2020-04-07,64289
2020-04-08,61163
2020-04-09,61163
2020-04-10,61163
2020-04-11,61163
2020-04-12,61163
2020-04-13,61163
2020-04-14,61163
2020-04-15,58869
2020-04-16,58869
2020-04-17,58869
2020-04-18,58869
2020-04-19,58869
2020-04-20,58869
2020-04-21,58869
2020-04-22,56023
2020-04-23,56023
2020-04-24,56023
2020-04-25,56023
2020-04-26,56023
2020-04-27,56023
2020-04-28,56023
2020-04-29,53375
2020-04-30,53375
2020-05-01,53375
2020-05-02,53375
2020-05-03,53375
2020-05-04,53375
2020-05-05,51021
2020-05-06,51021
2020-05-07,51021
2020-05-08,51021
2020-05-09,51021
2020-05-10,51021
2020-05-11,50210
2020-05-12,50210
2020-05-13,50210
