date_obj,Blue%20cape price
2019-08-21,394
2019-08-22,392
2019-08-23,392
2019-08-24,403
2019-08-24,403
2019-08-25,403
2019-08-25,403
2019-08-26,403
2019-08-26,403
2019-08-27,400
2019-08-27,400
2019-08-28,400
2019-08-29,401
2019-08-30,401
2019-08-31,401
2019-09-01,392
2019-09-02,392
2019-09-03,385
2019-09-04,385
2019-09-05,385
2019-09-06,375
2019-09-07,375
2019-09-08,375
2019-09-09,375
2019-09-10,375
2019-09-11,385
2019-09-12,385
2019-09-13,385
2019-09-14,388
2019-09-15,388
2019-09-16,391
2019-09-17,391
2019-09-18,408
2019-09-19,408
2019-09-20,408
2019-09-21,408
2019-09-22,408
2019-09-23,407
2019-09-24,407
2019-09-25,407
2019-09-26,400
2019-09-27,400
2019-09-28,400
2019-09-29,400
2019-09-30,400
2019-10-01,406
2019-10-02,406
2019-10-03,406
2019-10-04,406
2019-10-05,396
2019-10-06,396
2019-10-07,386
2019-10-08,386
2019-10-09,386
2019-10-10,388
2019-10-11,388
2019-10-12,388
2019-10-13,378
2019-10-14,378
2019-10-15,378
2019-10-16,381
2019-10-17,381
2019-10-18,381
2019-10-19,380
2019-10-20,380
2019-10-21,380
2019-10-22,371
2019-10-23,371
2019-10-24,371
2019-10-25,366
2019-10-26,366
2019-10-27,366
2019-10-28,355
2019-10-29,355
2019-10-30,355
2019-10-31,358
2019-11-01,358
2019-11-02,358
2019-11-03,345
2019-11-04,345
2019-11-05,345
2019-11-06,328
2019-11-07,328
2019-11-08,328
2019-11-09,311
2019-11-10,311
2019-11-11,303
2019-11-12,303
2019-11-13,303
2019-11-14,308
2019-11-15,308
2019-11-16,310
2019-11-17,310
2019-11-18,310
2019-11-19,305
2019-11-20,305
2019-11-21,305
2019-11-22,303
2019-11-23,303
2019-11-24,303
2019-11-25,306
2019-11-26,306
2019-11-27,306
2019-11-28,297
2019-11-29,297
2019-11-30,297
2019-12-01,297
2019-12-02,297
2019-12-03,297
2019-12-04,290
2019-12-05,290
2019-12-06,290
2019-12-07,290
2019-12-08,288
2019-12-09,288
2019-12-10,288
2019-12-11,291
2019-12-12,291
2019-12-13,291
2019-12-14,297
2019-12-15,297
2019-12-16,297
2019-12-17,304
2019-12-18,304
2019-12-19,304
2019-12-20,310
2019-12-21,310
2019-12-22,310
2019-12-23,315
2019-12-24,315
2019-12-25,315
2019-12-26,322
2019-12-27,322
2019-12-28,329
2019-12-29,329
2019-12-30,329
2019-12-31,334
2020-01-01,334
2020-01-02,337
2020-01-03,337
2020-01-04,337
2020-01-05,330
2020-01-06,330
2020-01-07,320
2020-01-08,320
2020-01-09,320
2020-01-10,328
2020-01-11,328
2020-01-12,319
2020-01-13,319
2020-01-14,319
2020-01-15,304
2020-01-16,304
2020-01-17,293
2020-01-18,293
2020-01-19,280
2020-01-20,280
2020-01-21,280
2020-01-22,267
2020-01-23,267
2020-01-24,258
2020-01-25,258
2020-01-26,255
2020-01-27,255
2020-01-28,255
2020-01-29,262
2020-01-30,262
2020-01-31,262
2020-02-01,261
2020-02-02,261
2020-02-03,255
2020-02-04,255
2020-02-05,243
2020-02-06,243
2020-02-07,234
2020-02-08,234
2020-02-09,234
2020-02-10,234
2020-02-11,228
2020-02-12,228
2020-02-13,228
2020-02-14,230
2020-02-15,230
2020-02-16,230
2020-02-17,220
2020-02-18,220
2020-02-19,220
2020-02-20,217
2020-02-21,217
2020-02-22,211
2020-02-23,211
2020-02-24,209
2020-02-25,209
2020-02-26,212
2020-02-27,212
2020-02-28,206
2020-02-29,206
2020-03-01,205
2020-03-02,205
2020-03-03,210
2020-03-04,210
2020-03-05,210
2020-03-06,212
2020-03-07,212
2020-03-08,212
2020-03-09,214
2020-03-10,214
2020-03-11,218
2020-03-12,218
2020-03-13,219
2020-03-14,219
2020-03-15,218
2020-03-16,218
2020-03-17,210
2020-03-18,210
2020-03-19,203
2020-03-20,203
2020-03-21,204
2020-03-22,204
2020-03-23,201
2020-03-24,201
2020-03-25,207
2020-03-26,200
2020-03-27,200
2020-03-28,201
2020-03-29,198
2020-03-30,194
2020-03-31,194
2020-04-01,195
2020-04-02,195
2020-04-03,190
2020-04-04,187
2020-04-05,187
2020-04-06,183
2020-04-07,183
2020-04-08,187
2020-04-09,187
2020-04-10,186
2020-04-11,185
2020-04-12,185
2020-04-13,184
2020-04-14,184
2020-04-15,180
2020-04-16,180
2020-04-17,185
2020-04-18,189
2020-04-19,193
2020-04-20,193
2020-04-21,201
2020-04-22,204
2020-04-23,204
2020-04-24,202
2020-04-25,202
2020-04-26,202
2020-04-27,201
2020-04-28,200
2020-04-29,200
2020-04-30,198
2020-05-01,198
2020-05-02,199
2020-05-03,205
2020-05-04,205
2020-05-05,202
2020-05-06,201
2020-05-07,201
2020-05-08,196
2020-05-09,201
2020-05-10,201
2020-05-11,204
2020-05-12,204
2020-05-13,213
