date_obj,Grey%20boots price
2019-04-24,1016
2019-04-25,1016
2019-04-26,1016
2019-04-27,1044
2019-04-28,1044
2019-04-29,1044
2019-04-30,999
2019-05-01,999
2019-05-02,999
2019-05-03,983
2019-05-04,983
2019-05-05,983
2019-05-06,983
2019-05-07,939
2019-05-08,939
2019-05-09,939
2019-05-10,938
2019-05-11,938
2019-05-12,938
2019-05-13,937
2019-05-14,937
2019-05-15,937
2019-05-16,941
2019-05-17,941
2019-05-18,941
2019-05-19,941
2019-05-20,941
2019-05-21,941
2019-05-22,958
2019-05-23,958
2019-05-24,958
2019-05-25,965
2019-05-26,965
2019-05-27,965
2019-05-28,942
2019-05-29,942
2019-05-30,942
2019-05-31,928
2019-06-01,928
2019-06-02,928
2019-06-03,928
2019-06-04,934
2019-06-05,934
2019-06-06,934
2019-06-07,934
2019-06-08,922
2019-06-09,922
2019-06-10,922
2019-06-11,922
2019-06-12,957
2019-06-13,957
2019-06-14,957
2019-06-15,986
2019-06-16,986
2019-06-17,986
2019-06-18,994
2019-06-19,994
2019-06-20,994
2019-06-21,975
2019-06-22,975
2019-06-23,975
2019-06-24,985
2019-06-25,985
2019-06-26,985
2019-06-27,995
2019-06-28,995
2019-06-29,995
2019-06-30,978
2019-07-01,978
2019-07-02,978
2019-07-03,978
2019-07-04,958
2019-07-05,958
2019-07-06,958
2019-07-07,951
2019-07-08,951
2019-07-09,951
2019-07-10,963
2019-07-11,963
2019-07-12,963
2019-07-13,942
2019-07-14,942
2019-07-15,942
2019-07-16,942
2019-07-17,961
2019-07-18,961
2019-07-19,961
2019-07-20,961
2019-07-21,961
2019-07-22,978
2019-07-23,978
2019-07-24,978
2019-07-25,978
2019-07-26,978
2019-07-27,953
2019-07-28,953
2019-07-29,953
2019-07-30,953
2019-07-31,931
2019-08-01,931
2019-08-02,931
2019-08-03,931
2019-08-04,948
2019-08-05,948
2019-08-06,948
2019-08-07,948
2019-08-08,981
2019-08-09,981
2019-08-10,981
2019-08-11,981
2019-08-12,975
2019-08-13,975
2019-08-14,975
2019-08-15,975
2019-08-16,942
2019-08-17,942
2019-08-18,942
2019-08-19,942
2019-08-20,942
2019-08-21,927
2019-08-22,927
2019-08-23,927
2019-08-24,927
2019-08-24,927
2019-08-25,941
2019-08-25,941
2019-08-26,941
2019-08-26,941
2019-08-27,941
2019-08-27,941
2019-08-28,941
2019-08-29,961
2019-08-30,961
2019-08-31,961
2019-09-01,961
2019-09-02,923
2019-09-03,923
2019-09-04,923
2019-09-05,923
2019-09-06,920
2019-09-07,920
2019-09-08,920
2019-09-09,920
2019-09-10,925
2019-09-11,925
2019-09-12,925
2019-09-13,925
2019-09-14,903
2019-09-15,903
2019-09-16,903
2019-09-17,903
2019-09-18,892
2019-09-19,892
2019-09-20,892
2019-09-21,892
2019-09-22,892
2019-09-23,900
2019-09-24,900
2019-09-25,900
2019-09-26,900
2019-09-27,900
2019-09-28,906
2019-09-29,906
2019-09-30,906
2019-10-01,906
2019-10-02,906
2019-10-03,899
2019-10-04,899
2019-10-05,899
2019-10-06,899
2019-10-07,915
2019-10-08,915
2019-10-09,915
2019-10-10,915
2019-10-11,915
2019-10-12,915
2019-10-13,908
2019-10-14,908
2019-10-15,908
2019-10-16,908
2019-10-17,908
2019-10-18,917
2019-10-19,917
2019-10-20,917
2019-10-21,917
2019-10-22,917
2019-10-23,873
2019-10-24,873
2019-10-25,873
2019-10-26,873
2019-10-27,873
2019-10-28,867
2019-10-29,867
2019-10-30,867
2019-10-31,867
2019-11-01,867
2019-11-02,867
2019-11-03,864
2019-11-04,864
2019-11-05,864
2019-11-06,864
2019-11-07,864
2019-11-08,864
2019-11-09,851
2019-11-10,851
2019-11-11,851
2019-11-12,851
2019-11-13,851
2019-11-14,851
2019-11-15,886
2019-11-16,886
2019-11-17,886
2019-11-18,886
2019-11-19,886
2019-11-20,899
2019-11-21,899
2019-11-22,899
2019-11-23,899
2019-11-24,899
2019-11-25,905
2019-11-26,905
2019-11-27,905
2019-11-28,905
2019-11-29,905
2019-11-30,893
2019-12-01,893
2019-12-02,893
2019-12-03,893
2019-12-04,893
2019-12-05,893
2019-12-06,894
2019-12-07,894
2019-12-08,894
2019-12-09,894
2019-12-10,894
2019-12-11,894
2019-12-12,934
2019-12-13,934
2019-12-14,934
2019-12-15,934
2019-12-16,934
2019-12-17,934
2019-12-18,967
2019-12-19,967
2019-12-20,967
2019-12-21,967
2019-12-22,967
2019-12-23,967
2019-12-24,994
2019-12-25,994
2019-12-26,994
2019-12-27,994
2019-12-28,994
2019-12-29,994
2019-12-30,1022
2019-12-31,1022
2020-01-01,1022
2020-01-02,1022
2020-01-03,1022
2020-01-04,1038
2020-01-05,1038
2020-01-06,1038
2020-01-07,1038
2020-01-08,1038
2020-01-09,987
2020-01-10,987
2020-01-11,987
2020-01-12,987
2020-01-13,939
2020-01-14,939
2020-01-15,939
2020-01-16,939
2020-01-17,910
2020-01-18,910
2020-01-19,910
2020-01-20,910
2020-01-21,910
2020-01-22,905
2020-01-23,905
2020-01-24,905
2020-01-25,905
2020-01-26,905
2020-01-27,884
2020-01-28,884
2020-01-29,884
2020-01-30,884
2020-01-31,884
2020-02-01,902
2020-02-02,902
2020-02-03,902
2020-02-04,902
2020-02-05,902
2020-02-06,907
2020-02-07,907
2020-02-08,907
2020-02-09,907
2020-02-10,907
2020-02-11,929
2020-02-12,929
2020-02-13,929
2020-02-14,929
2020-02-15,929
2020-02-16,948
2020-02-17,948
2020-02-18,948
2020-02-19,948
2020-02-20,903
2020-02-21,903
2020-02-22,903
2020-02-23,903
2020-02-24,859
2020-02-25,859
2020-02-26,859
2020-02-27,859
2020-02-28,817
2020-02-29,817
2020-03-01,817
2020-03-02,817
2020-03-03,779
2020-03-04,779
2020-03-05,779
2020-03-06,779
2020-03-07,804
2020-03-08,804
2020-03-09,804
2020-03-10,804
2020-03-11,805
2020-03-12,805
2020-03-13,805
2020-03-14,805
2020-03-15,778
2020-03-16,778
2020-03-17,778
2020-03-18,778
2020-03-19,784
2020-03-20,784
2020-03-21,784
2020-03-22,822
2020-03-23,822
2020-03-24,822
2020-03-25,827
2020-03-26,827
2020-03-27,827
2020-03-28,862
2020-03-29,862
2020-03-30,852
2020-03-31,852
2020-04-01,852
2020-04-02,815
2020-04-03,815
2020-04-04,815
2020-04-05,790
2020-04-06,790
2020-04-07,790
2020-04-08,830
2020-04-09,830
2020-04-10,830
2020-04-11,827
2020-04-12,827
2020-04-13,827
2020-04-14,801
2020-04-15,801
2020-04-16,801
2020-04-17,811
2020-04-18,811
2020-04-19,811
2020-04-20,829
2020-04-21,829
2020-04-22,829
2020-04-23,829
2020-04-24,822
2020-04-25,822
2020-04-26,822
2020-04-27,833
2020-04-28,833
2020-04-29,833
2020-04-30,845
2020-05-01,845
2020-05-02,845
2020-05-03,832
2020-05-04,832
2020-05-05,832
2020-05-06,830
2020-05-07,830
2020-05-08,830
2020-05-09,818
2020-05-10,818
2020-05-11,818
2020-05-12,818
2020-05-13,806
