date_obj,Adamant%20spear price
2019-03-18,1079
2019-03-19,1060
2019-03-20,1031
2019-03-21,1016
2019-03-22,1046
2019-03-23,1053
2019-03-24,1047
2019-03-25,1011
2019-03-26,1019
2019-03-27,1019
2019-03-28,1023
2019-03-29,1031
2019-03-30,1031
2019-03-31,1023
2019-04-01,1002
2019-04-02,1012
2019-04-03,1021
2019-04-04,1026
2019-04-05,1009
2019-04-06,971
2019-04-07,956
2019-04-08,980
2019-04-09,1004
2019-04-10,999
2019-04-11,1008
2019-04-12,1011
2019-04-13,1007
2019-04-14,983
2019-04-15,969
2019-04-16,986
2019-04-17,1001
2019-04-18,997
2019-04-19,1012
2019-04-20,1024
2019-04-21,1019
2019-04-22,1018
2019-04-23,1045
2019-04-24,1033
2019-04-25,1036
2019-04-26,1020
2019-04-27,991
2019-04-28,971
2019-04-29,1003
2019-04-30,1003
2019-05-01,1015
2019-05-02,1033
2019-05-03,1031
2019-05-04,1031
2019-05-05,1012
2019-05-06,1024
2019-05-07,1000
2019-05-08,1011
2019-05-09,1026
2019-05-10,1043
2019-05-11,1017
2019-05-12,985
2019-05-13,989
2019-05-14,990
2019-05-15,1009
2019-05-16,1012
2019-05-17,1012
2019-05-18,1056
2019-05-19,1022
2019-05-20,1013
2019-05-21,1041
2019-05-22,1029
2019-05-23,998
2019-05-24,1011
2019-05-25,1020
2019-05-26,1025
2019-05-27,1023
2019-05-28,1006
2019-05-29,1025
2019-05-30,1016
2019-05-31,1012
2019-06-01,1019
2019-06-02,1026
2019-06-03,1029
2019-06-04,1020
2019-06-05,1005
2019-06-06,1043
2019-06-07,1036
2019-06-08,1049
2019-06-09,1052
2019-06-10,1052
2019-06-11,1041
2019-06-12,1022
2019-06-13,1032
2019-06-14,1034
2019-06-15,1006
2019-06-16,1012
2019-06-17,1022
2019-06-18,978
2019-06-19,1008
2019-06-20,1019
2019-06-21,1012
2019-06-22,1035
2019-06-23,1007
2019-06-24,976
2019-06-25,993
2019-06-26,964
2019-06-27,974
2019-06-28,984
2019-06-29,996
2019-06-30,983
2019-07-01,976
2019-07-02,983
2019-07-03,1003
2019-07-04,1004
2019-07-05,991
2019-07-06,1009
2019-07-07,1013
2019-07-08,1018
2019-07-09,987
2019-07-10,960
2019-07-11,982
2019-07-12,1005
2019-07-13,1036
2019-07-14,1088
2019-07-15,1129
2019-07-16,1134
2019-07-17,1142
2019-07-18,1092
2019-07-19,1091
2019-07-20,1103
2019-07-21,1101
2019-07-22,1095
2019-07-23,1095
2019-07-24,1125
2019-07-25,1106
2019-07-26,1053
2019-07-27,1022
2019-07-28,986
2019-07-29,948
2019-07-30,939
2019-07-31,959
2019-08-01,966
2019-08-02,968
2019-08-03,959
2019-08-04,941
2019-08-05,918
2019-08-06,917
2019-08-07,945
2019-08-08,961
2019-08-09,944
2019-08-10,941
2019-08-11,929
2019-08-12,933
2019-08-13,956
2019-08-14,941
2019-08-15,952
2019-08-16,955
2019-08-17,955
2019-08-18,951
2019-08-19,999
2019-08-20,1004
2019-08-21,1006
2019-08-22,981
2019-08-23,997
2019-08-24,978
2019-08-24,978
2019-08-25,1003
2019-08-25,1003
2019-08-26,1020
2019-08-27,1030
2019-08-27,1030
2019-08-28,1013
2019-08-29,986
2019-08-30,950
2019-08-31,950
2019-09-01,945
2019-09-02,945
2019-09-03,986
2019-09-04,998
2019-09-05,1030
2019-09-06,1022
2019-09-07,1033
2019-09-08,1028
2019-09-09,988
2019-09-10,965
2019-09-11,957
2019-09-12,968
2019-09-13,967
2019-09-14,956
2019-09-15,972
2019-09-16,978
2019-09-17,971
2019-09-18,964
2019-09-19,976
2019-09-20,990
2019-09-21,988
2019-09-22,997
2019-09-23,1001
2019-09-24,1001
2019-09-25,1005
2019-09-26,998
2019-09-27,998
2019-09-28,975
2019-09-29,975
2019-09-30,945
2019-10-01,916
2019-10-02,916
2019-10-03,930
2019-10-04,960
2019-10-05,966
2019-10-06,969
2019-10-07,973
2019-10-08,986
2019-10-09,986
2019-10-10,963
2019-10-11,939
2019-10-12,935
2019-10-13,970
2019-10-14,1004
2019-10-15,985
2019-10-16,965
2019-10-17,965
2019-10-18,934
2019-10-19,919
2019-10-20,910
2019-10-21,929
2019-10-22,931
2019-10-23,931
2019-10-24,944
2019-10-25,929
2019-10-26,897
2019-10-27,923
2019-10-28,923
2019-10-29,923
2019-10-30,913
2019-10-31,925
2019-11-01,955
2019-11-02,998
2019-11-03,1003
2019-11-04,966
2019-11-05,966
2019-11-06,951
2019-11-07,957
2019-11-08,962
2019-11-09,948
2019-11-10,939
2019-11-11,934
2019-11-12,942
2019-11-13,927
2019-11-14,917
2019-11-15,909
2019-11-16,921
2019-11-17,921
2019-11-18,935
2019-11-19,935
2019-11-20,958
2019-11-21,958
2019-11-22,954
2019-11-23,942
2019-11-24,910
2019-11-25,905
2019-11-26,914
2019-11-27,914
2019-11-28,925
2019-11-29,925
2019-11-30,903
2019-12-01,929
2019-12-02,957
2019-12-03,943
2019-12-04,924
2019-12-05,924
2019-12-06,944
2019-12-07,931
2019-12-08,944
2019-12-09,940
2019-12-10,939
2019-12-11,947
2019-12-12,947
2019-12-13,950
2019-12-14,955
2019-12-15,958
2019-12-16,946
2019-12-17,945
2019-12-18,945
2019-12-19,955
2019-12-20,952
2019-12-21,962
2019-12-22,972
2019-12-23,975
2019-12-24,986
2019-12-25,977
2019-12-26,977
2019-12-27,966
2019-12-28,945
2019-12-29,935
2019-12-30,907
2019-12-31,912
2020-01-01,907
2020-01-02,915
2020-01-03,918
2020-01-04,944
2020-01-05,929
2020-01-06,922
2020-01-07,934
2020-01-08,934
2020-01-09,968
2020-01-10,954
2020-01-11,957
2020-01-12,945
2020-01-13,945
2020-01-14,949
2020-01-15,944
2020-01-16,986
2020-01-17,984
2020-01-18,984
2020-01-19,950
2020-01-20,943
2020-01-21,943
2020-01-22,926
2020-01-23,955
2020-01-24,920
2020-01-25,906
2020-01-26,915
2020-01-27,960
2020-01-28,971
2020-01-29,954
2020-01-30,942
2020-01-31,955
2020-02-01,965
2020-02-02,975
2020-02-03,958
2020-02-04,943
2020-02-05,958
2020-02-06,974
2020-02-07,944
2020-02-08,926
2020-02-09,940
2020-02-10,946
2020-02-11,927
2020-02-12,904
2020-02-13,886
2020-02-14,885
2020-02-15,915
2020-02-16,918
2020-02-17,943
2020-02-18,928
2020-02-19,916
2020-02-20,933
2020-02-21,933
2020-02-22,919
2020-02-23,922
2020-02-24,925
2020-02-25,900
2020-02-26,896
2020-02-27,884
2020-02-28,904
2020-02-29,904
2020-03-01,911
2020-03-02,882
2020-03-03,901
2020-03-04,900
2020-03-05,898
2020-03-06,900
2020-03-07,937
2020-03-08,920
2020-03-09,924
2020-03-10,944
2020-03-11,951
2020-03-12,970
2020-03-13,963
2020-03-14,970
2020-03-15,967
2020-03-16,971
2020-03-17,977
2020-03-18,981
2020-03-19,970
2020-03-20,963
2020-03-21,971
2020-03-22,972
2020-03-23,978
2020-03-24,985
2020-03-25,984
2020-03-26,967
2020-03-27,941
2020-03-28,932
2020-03-29,935
2020-03-30,963
2020-03-31,979
2020-04-01,968
2020-04-02,992
2020-04-03,1028
2020-04-04,1009
2020-04-05,1022
2020-04-06,1019
2020-04-07,1007
2020-04-08,982
2020-04-09,983
2020-04-10,984
2020-04-11,974
2020-04-12,974
2020-04-13,986
2020-04-14,1001
2020-04-15,969
2020-04-16,949
2020-04-17,940
2020-04-18,935
2020-04-19,980
2020-04-20,970
2020-04-21,979
2020-04-22,969
2020-04-23,981
2020-04-24,979
2020-04-25,956
2020-04-26,976
2020-04-27,963
2020-04-28,962
2020-04-29,979
2020-04-30,993
2020-05-01,1001
2020-05-02,1000
2020-05-03,999
2020-05-04,993
2020-05-05,990
2020-05-06,997
2020-05-07,996
2020-05-08,1001
2020-05-09,1009
2020-05-10,990
2020-05-11,1004
2020-05-12,1024
2020-05-13,1031
