date_obj,Impling%20jar price
2019-07-22,848
2019-07-23,838
2019-07-24,843
2019-07-25,834
2019-07-26,834
2019-07-27,834
2019-07-28,823
2019-07-29,812
2019-07-30,796
2019-07-31,799
2019-08-01,798
2019-08-02,807
2019-08-03,785
2019-08-04,753
2019-08-05,764
2019-08-06,778
2019-08-07,788
2019-08-08,794
2019-08-09,804
2019-08-10,803
2019-08-11,794
2019-08-12,797
2019-08-13,798
2019-08-14,797
2019-08-15,806
2019-08-16,815
2019-08-17,808
2019-08-18,786
2019-08-19,781
2019-08-20,791
2019-08-21,798
2019-08-22,800
2019-08-23,796
2019-08-24,785
2019-08-24,785
2019-08-25,778
2019-08-25,778
2019-08-26,782
2019-08-26,782
2019-08-27,783
2019-08-27,783
2019-08-28,785
2019-08-29,784
2019-08-30,792
2019-08-31,792
2019-09-01,788
2019-09-02,780
2019-09-03,772
2019-09-04,768
2019-09-05,769
2019-09-06,775
2019-09-07,763
2019-09-08,753
2019-09-09,755
2019-09-10,762
2019-09-11,755
2019-09-12,744
2019-09-13,739
2019-09-14,729
2019-09-15,723
2019-09-16,724
2019-09-17,716
2019-09-18,709
2019-09-19,699
2019-09-20,690
2019-09-21,677
2019-09-22,660
2019-09-23,670
2019-09-24,671
2019-09-25,683
2019-09-26,688
2019-09-27,680
2019-09-28,678
2019-09-29,675
2019-09-30,684
2019-10-01,681
2019-10-02,682
2019-10-03,686
2019-10-04,685
2019-10-05,687
2019-10-06,680
2019-10-07,678
2019-10-08,682
2019-10-09,690
2019-10-10,693
2019-10-11,693
2019-10-12,692
2019-10-13,681
2019-10-14,677
2019-10-15,680
2019-10-16,684
2019-10-17,689
2019-10-18,698
2019-10-19,707
2019-10-20,701
2019-10-21,718
2019-10-22,735
2019-10-23,758
2019-10-24,752
2019-10-25,736
2019-10-26,719
2019-10-27,688
2019-10-28,678
2019-10-29,678
2019-10-30,689
2019-10-31,707
2019-11-01,720
2019-11-02,714
2019-11-03,692
2019-11-04,688
2019-11-05,695
2019-11-06,691
2019-11-07,706
2019-11-08,717
2019-11-09,697
2019-11-10,669
2019-11-11,669
2019-11-12,668
2019-11-13,675
2019-11-14,681
2019-11-15,688
2019-11-16,683
2019-11-17,668
2019-11-18,681
2019-11-19,690
2019-11-20,699
2019-11-21,721
2019-11-22,728
2019-11-23,700
2019-11-24,680
2019-11-25,672
2019-11-26,686
2019-11-27,711
2019-11-28,739
2019-11-29,743
2019-11-30,714
2019-12-01,682
2019-12-02,678
2019-12-03,676
2019-12-04,683
2019-12-05,686
2019-12-06,683
2019-12-07,675
2019-12-08,667
2019-12-09,671
2019-12-10,664
2019-12-11,664
2019-12-12,674
2019-12-13,677
2019-12-14,675
2019-12-15,665
2019-12-16,675
2019-12-17,684
2019-12-18,684
2019-12-19,693
2019-12-20,708
2019-12-21,738
2019-12-22,707
2019-12-23,679
2019-12-24,666
2019-12-25,664
2019-12-26,660
2019-12-27,652
2019-12-28,653
2019-12-29,658
2019-12-30,644
2019-12-31,638
2020-01-01,631
2020-01-02,626
2020-01-03,603
2020-01-04,602
2020-01-05,632
2020-01-06,646
2020-01-07,654
2020-01-08,672
2020-01-09,676
2020-01-10,680
2020-01-11,693
2020-01-12,692
2020-01-13,688
2020-01-14,689
2020-01-15,686
2020-01-16,687
2020-01-17,683
2020-01-18,683
2020-01-19,672
2020-01-20,667
2020-01-21,661
2020-01-22,667
2020-01-23,670
2020-01-24,672
2020-01-25,666
2020-01-26,664
2020-01-27,665
2020-01-28,674
2020-01-29,679
2020-01-30,681
2020-01-31,672
2020-02-01,671
2020-02-02,660
2020-02-03,657
2020-02-04,662
2020-02-05,662
2020-02-06,661
2020-02-07,658
2020-02-08,662
2020-02-09,645
2020-02-10,662
2020-02-11,668
2020-02-12,671
2020-02-13,673
2020-02-14,668
2020-02-15,663
2020-02-16,654
2020-02-17,652
2020-02-18,656
2020-02-19,665
2020-02-20,677
2020-02-21,707
2020-02-22,740
2020-02-23,762
2020-02-24,756
2020-02-25,794
2020-02-26,830
2020-02-27,835
2020-02-28,806
2020-02-29,774
2020-03-01,745
2020-03-02,754
2020-03-03,767
2020-03-04,767
2020-03-05,780
2020-03-06,786
2020-03-07,802
2020-03-08,775
2020-03-09,771
2020-03-10,795
2020-03-11,832
2020-03-12,846
2020-03-13,842
2020-03-14,814
2020-03-15,773
2020-03-16,767
2020-03-17,743
2020-03-18,730
2020-03-19,729
2020-03-20,737
2020-03-21,738
2020-03-22,739
2020-03-23,769
2020-03-24,786
2020-03-25,794
2020-03-26,808
2020-03-27,816
2020-03-28,802
2020-03-29,785
2020-03-30,796
2020-03-31,827
2020-04-01,849
2020-04-02,888
2020-04-03,929
2020-04-04,950
2020-04-05,928
2020-04-06,925
2020-04-07,910
2020-04-08,924
2020-04-09,929
2020-04-10,935
2020-04-11,936
2020-04-12,933
2020-04-13,921
2020-04-14,962
2020-04-15,977
2020-04-16,989
2020-04-17,993
2020-04-18,991
2020-04-19,991
2020-04-20,1021
2020-04-21,1049
2020-04-22,1089
2020-04-23,1139
2020-04-24,1193
2020-04-25,1211
2020-04-26,1169
2020-04-27,1115
2020-04-28,1081
2020-04-29,1051
2020-04-30,1006
2020-05-01,986
2020-05-02,967
2020-05-03,967
2020-05-04,982
2020-05-05,1018
2020-05-06,1066
2020-05-07,1120
2020-05-08,1175
2020-05-09,1202
2020-05-10,1166
2020-05-11,1189
2020-05-12,1234
2020-05-13,1262
