date_obj,Ale%20yeast price
2019-05-04,570
2019-05-05,570
2019-05-06,570
2019-05-07,570
2019-05-08,570
2019-05-09,570
2019-05-10,570
2019-05-11,570
2019-05-12,570
2019-05-13,552
2019-05-14,552
2019-05-15,552
2019-05-16,552
2019-05-17,552
2019-05-18,552
2019-05-19,552
2019-05-20,552
2019-05-21,552
2019-05-22,552
2019-05-23,552
2019-05-24,552
2019-05-25,552
2019-05-26,552
2019-05-27,552
2019-05-28,542
2019-05-29,542
2019-05-30,542
2019-05-31,542
2019-06-01,542
2019-06-02,542
2019-06-03,542
2019-06-04,542
2019-06-05,542
2019-06-06,542
2019-06-07,542
2019-06-08,542
2019-06-09,542
2019-06-10,542
2019-06-11,535
2019-06-12,535
2019-06-13,535
2019-06-14,535
2019-06-15,535
2019-06-16,535
2019-06-17,535
2019-06-18,535
2019-06-19,535
2019-06-20,535
2019-06-21,535
2019-06-22,535
2019-06-23,535
2019-06-24,535
2019-06-25,530
2019-06-26,530
2019-06-27,530
2019-06-28,530
2019-06-29,530
2019-06-30,530
2019-07-01,530
2019-07-02,530
2019-07-03,530
2019-07-04,530
2019-07-05,530
2019-07-06,530
2019-07-07,530
2019-07-08,530
2019-07-09,530
2019-07-10,530
2019-07-11,530
2019-07-12,517
2019-07-13,517
2019-07-14,517
2019-07-15,517
2019-07-16,517
2019-07-17,517
2019-07-18,517
2019-07-19,517
2019-07-20,517
2019-07-21,517
2019-07-22,517
2019-07-23,517
2019-07-24,517
2019-07-25,517
2019-07-26,517
2019-07-27,513
2019-07-28,513
2019-07-29,513
2019-07-30,513
2019-07-31,513
2019-08-01,513
2019-08-02,513
2019-08-03,513
2019-08-04,513
2019-08-05,513
2019-08-06,513
2019-08-07,513
2019-08-08,513
2019-08-09,513
2019-08-10,513
2019-08-11,502
2019-08-12,502
2019-08-13,502
2019-08-14,502
2019-08-15,502
2019-08-16,502
2019-08-17,502
2019-08-18,502
2019-08-19,502
2019-08-20,502
2019-08-21,502
2019-08-22,502
2019-08-23,502
2019-08-24,502
2019-08-24,502
2019-08-25,502
2019-08-25,502
2019-08-26,502
2019-08-27,502
2019-08-27,502
2019-08-28,502
2019-08-29,502
2019-08-30,502
2019-08-31,502
2019-09-01,502
2019-09-02,502
2019-09-03,502
2019-09-04,502
2019-09-05,502
2019-09-06,502
2019-09-07,502
2019-09-08,502
2019-09-09,502
2019-09-10,502
2019-09-11,502
2019-09-12,502
2019-09-13,502
2019-09-14,484
2019-09-15,484
2019-09-16,484
2019-09-17,484
2019-09-18,484
2019-09-19,484
2019-09-20,484
2019-09-21,484
2019-09-22,484
2019-09-23,484
2019-09-24,484
2019-09-25,484
2019-09-26,484
2019-09-27,484
2019-09-28,484
2019-09-29,484
2019-09-30,478
2019-10-01,478
2019-10-02,478
2019-10-03,478
2019-10-04,478
2019-10-05,478
2019-10-06,478
2019-10-07,478
2019-10-08,478
2019-10-09,478
2019-10-10,478
2019-10-11,478
2019-10-12,478
2019-10-13,478
2019-10-14,478
2019-10-15,478
2019-10-16,478
2019-10-17,478
2019-10-18,479
2019-10-19,479
2019-10-20,479
2019-10-21,479
2019-10-22,479
2019-10-23,479
2019-10-24,479
2019-10-25,479
2019-10-26,479
2019-10-27,479
2019-10-28,479
2019-10-29,479
2019-10-30,479
2019-10-31,479
2019-11-01,479
2019-11-02,479
2019-11-03,479
2019-11-04,479
2019-11-05,479
2019-11-06,479
2019-11-07,465
2019-11-08,465
2019-11-09,465
2019-11-10,465
2019-11-11,465
2019-11-12,465
2019-11-13,465
2019-11-14,465
2019-11-15,465
2019-11-16,465
2019-11-17,465
2019-11-18,465
2019-11-19,465
2019-11-20,465
2019-11-21,465
2019-11-22,465
2019-11-23,465
2019-11-24,465
2019-11-25,465
2019-11-26,459
2019-11-27,459
2019-11-28,459
2019-11-29,459
2019-11-30,459
2019-12-01,459
2019-12-02,459
2019-12-03,459
2019-12-04,459
2019-12-05,459
2019-12-06,459
2019-12-07,459
2019-12-08,459
2019-12-09,459
2019-12-10,459
2019-12-11,459
2019-12-12,459
2019-12-13,442
2019-12-14,442
2019-12-15,442
2019-12-16,442
2019-12-17,442
2019-12-18,442
2019-12-19,442
2019-12-20,442
2019-12-21,442
2019-12-22,442
2019-12-23,442
2019-12-24,442
2019-12-25,442
2019-12-26,442
2019-12-27,424
2019-12-28,424
2019-12-29,424
2019-12-30,424
2019-12-31,424
2020-01-01,424
2020-01-02,424
2020-01-03,424
2020-01-04,424
2020-01-05,424
2020-01-06,424
2020-01-07,432
2020-01-08,432
2020-01-09,432
2020-01-10,432
2020-01-11,432
2020-01-12,432
2020-01-13,432
2020-01-14,432
2020-01-15,432
2020-01-16,432
2020-01-17,432
2020-01-18,446
2020-01-19,446
2020-01-20,446
2020-01-21,458
2020-01-22,458
2020-01-23,458
2020-01-24,473
2020-01-25,473
2020-01-26,473
2020-01-27,476
2020-01-28,476
2020-01-29,476
2020-01-30,483
2020-01-31,483
2020-02-01,483
2020-02-02,484
2020-02-03,484
2020-02-04,484
2020-02-05,474
2020-02-06,474
2020-02-07,474
2020-02-08,480
2020-02-09,480
2020-02-10,469
2020-02-11,469
2020-02-12,469
2020-02-13,469
2020-02-14,484
2020-02-15,484
2020-02-16,484
2020-02-17,462
2020-02-18,462
2020-02-19,462
2020-02-20,467
2020-02-21,467
2020-02-22,467
2020-02-23,488
2020-02-24,488
2020-02-25,511
2020-02-26,511
2020-02-27,511
2020-02-28,535
2020-02-29,535
2020-03-01,535
2020-03-02,551
2020-03-03,551
2020-03-04,551
2020-03-05,558
2020-03-06,558
2020-03-07,558
2020-03-08,551
2020-03-09,551
2020-03-10,551
2020-03-11,533
2020-03-12,533
2020-03-13,533
2020-03-14,512
2020-03-15,512
2020-03-16,517
2020-03-17,517
2020-03-18,498
2020-03-19,498
2020-03-20,522
2020-03-21,522
2020-03-22,538
2020-03-23,538
2020-03-24,549
2020-03-25,549
2020-03-26,553
2020-03-27,553
2020-03-28,550
2020-03-29,553
2020-03-30,553
2020-03-31,531
2020-04-01,531
2020-04-02,523
2020-04-03,523
2020-04-04,538
2020-04-05,538
2020-04-06,538
2020-04-07,538
2020-04-08,529
2020-04-09,529
2020-04-10,505
2020-04-11,508
2020-04-12,508
2020-04-13,482
2020-04-14,473
2020-04-15,483
2020-04-16,483
2020-04-17,502
2020-04-18,525
2020-04-19,549
2020-04-20,549
2020-04-21,560
2020-04-22,587
2020-04-23,587
2020-04-24,577
2020-04-25,577
2020-04-26,591
2020-04-27,591
2020-04-28,611
2020-04-29,611
2020-04-30,627
2020-05-01,627
2020-05-02,626
2020-05-03,621
2020-05-04,621
2020-05-05,635
2020-05-06,630
2020-05-07,630
2020-05-08,639
2020-05-09,638
2020-05-10,638
2020-05-11,628
2020-05-12,628
2020-05-13,613
