date_obj,Oil%20lantern%20frame price
2019-07-03,50
2019-07-04,50
2019-07-05,50
2019-07-06,50
2019-07-07,50
2019-07-08,50
2019-07-09,50
2019-07-10,50
2019-07-11,50
2019-07-12,50
2019-07-13,50
2019-07-14,50
2019-07-15,50
2019-07-16,50
2019-07-17,50
2019-07-18,49
2019-07-19,49
2019-07-20,49
2019-07-21,49
2019-07-22,49
2019-07-23,49
2019-07-24,49
2019-07-25,49
2019-07-26,49
2019-07-27,48
2019-07-28,48
2019-07-29,48
2019-07-30,48
2019-07-31,48
2019-08-01,48
2019-08-02,48
2019-08-03,46
2019-08-04,46
2019-08-05,46
2019-08-06,46
2019-08-07,46
2019-08-08,46
2019-08-09,46
2019-08-10,46
2019-08-11,46
2019-08-12,47
2019-08-13,47
2019-08-14,47
2019-08-15,47
2019-08-16,47
2019-08-17,47
2019-08-18,47
2019-08-19,47
2019-08-20,46
2019-08-21,46
2019-08-22,46
2019-08-23,46
2019-08-24,46
2019-08-24,46
2019-08-25,46
2019-08-25,46
2019-08-26,46
2019-08-26,46
2019-08-27,46
2019-08-27,46
2019-08-28,46
2019-08-29,46
2019-08-30,46
2019-08-31,46
2019-09-01,46
2019-09-02,46
2019-09-03,46
2019-09-04,46
2019-09-05,46
2019-09-06,46
2019-09-07,46
2019-09-08,46
2019-09-09,46
2019-09-10,48
2019-09-11,48
2019-09-12,48
2019-09-13,48
2019-09-14,48
2019-09-15,48
2019-09-16,48
2019-09-17,48
2019-09-18,48
2019-09-19,48
2019-09-20,48
2019-09-21,48
2019-09-22,50
2019-09-23,50
2019-09-24,50
2019-09-25,50
2019-09-26,50
2019-09-27,50
2019-09-28,50
2019-09-29,50
2019-09-30,50
2019-10-01,50
2019-10-02,50
2019-10-03,48
2019-10-04,48
2019-10-05,48
2019-10-06,48
2019-10-07,48
2019-10-08,48
2019-10-09,48
2019-10-10,48
2019-10-11,48
2019-10-12,48
2019-10-13,48
2019-10-14,48
2019-10-15,48
2019-10-16,48
2019-10-17,48
2019-10-18,48
2019-10-19,48
2019-10-20,48
2019-10-21,48
2019-10-22,48
2019-10-23,48
2019-10-24,46
2019-10-25,46
2019-10-26,46
2019-10-27,46
2019-10-28,46
2019-10-29,46
2019-10-30,46
2019-10-31,46
2019-11-01,46
2019-11-02,46
2019-11-03,46
2019-11-04,44
2019-11-05,44
2019-11-06,44
2019-11-07,44
2019-11-08,44
2019-11-09,44
2019-11-10,44
2019-11-11,44
2019-11-12,44
2019-11-13,44
2019-11-14,44
2019-11-15,46
2019-11-16,46
2019-11-17,46
2019-11-18,46
2019-11-19,46
2019-11-20,46
2019-11-21,46
2019-11-22,46
2019-11-23,46
2019-11-24,46
2019-11-25,46
2019-11-26,44
2019-11-27,44
2019-11-28,44
2019-11-29,44
2019-11-30,44
2019-12-01,44
2019-12-02,44
2019-12-03,44
2019-12-04,44
2019-12-05,44
2019-12-06,44
2019-12-07,42
2019-12-08,42
2019-12-09,42
2019-12-10,42
2019-12-11,42
2019-12-12,42
2019-12-13,42
2019-12-14,42
2019-12-15,42
2019-12-16,42
2019-12-17,42
2019-12-18,42
2019-12-19,41
2019-12-20,41
2019-12-21,41
2019-12-22,41
2019-12-23,41
2019-12-24,41
2019-12-25,41
2019-12-26,41
2019-12-27,41
2019-12-28,41
2019-12-29,41
2019-12-30,42
2019-12-31,42
2020-01-01,42
2020-01-02,42
2020-01-03,42
2020-01-04,42
2020-01-05,42
2020-01-06,42
2020-01-07,42
2020-01-08,42
2020-01-09,42
2020-01-10,44
2020-01-11,44
2020-01-12,44
2020-01-13,44
2020-01-14,44
2020-01-15,44
2020-01-16,44
2020-01-17,44
2020-01-18,44
2020-01-19,44
2020-01-20,44
2020-01-21,44
2020-01-22,43
2020-01-23,43
2020-01-24,43
2020-01-25,43
2020-01-26,43
2020-01-27,43
2020-01-28,43
2020-01-29,43
2020-01-30,43
2020-01-31,43
2020-02-01,42
2020-02-02,42
2020-02-03,42
2020-02-04,42
2020-02-05,42
2020-02-06,42
2020-02-07,42
2020-02-08,42
2020-02-09,42
2020-02-10,40
2020-02-11,40
2020-02-12,40
2020-02-13,40
2020-02-14,40
2020-02-15,40
2020-02-16,40
2020-02-17,40
2020-02-18,40
2020-02-19,40
2020-02-20,40
2020-02-21,40
2020-02-22,40
2020-02-23,40
2020-02-24,40
2020-02-25,40
2020-02-26,40
2020-02-27,40
2020-02-28,40
2020-02-29,40
2020-03-01,42
2020-03-02,42
2020-03-03,42
2020-03-04,42
2020-03-05,42
2020-03-06,42
2020-03-07,42
2020-03-08,42
2020-03-09,42
2020-03-10,43
2020-03-11,43
2020-03-12,43
2020-03-13,43
2020-03-14,43
2020-03-15,43
2020-03-16,43
2020-03-17,43
2020-03-18,43
2020-03-19,42
2020-03-20,42
2020-03-21,42
2020-03-22,42
2020-03-23,42
2020-03-24,42
2020-03-25,42
2020-03-26,44
2020-03-27,44
2020-03-28,44
2020-03-29,44
2020-03-30,44
2020-03-31,44
2020-04-01,43
2020-04-02,43
2020-04-03,43
2020-04-04,43
2020-04-05,43
2020-04-06,43
2020-04-07,45
2020-04-08,45
2020-04-09,45
2020-04-10,45
2020-04-11,45
2020-04-12,48
2020-04-13,48
2020-04-14,48
2020-04-15,48
2020-04-16,48
2020-04-17,48
2020-04-18,51
2020-04-19,51
2020-04-20,51
2020-04-21,51
2020-04-22,51
2020-04-23,51
2020-04-24,52
2020-04-25,52
2020-04-26,52
2020-04-27,52
2020-04-28,52
2020-04-29,53
2020-04-30,53
2020-05-01,53
2020-05-02,53
2020-05-03,53
2020-05-04,53
2020-05-05,55
2020-05-06,55
2020-05-07,55
2020-05-08,55
2020-05-09,55
2020-05-10,55
2020-05-11,55
2020-05-12,55
2020-05-13,55
