date_obj,Fibula%20piece price
2019-03-29,19512
2019-03-30,19512
2019-03-31,19512
2019-04-01,19512
2019-04-02,19512
2019-04-03,19512
2019-04-04,19512
2019-04-05,19512
2019-04-06,19512
2019-04-07,19512
2019-04-08,19512
2019-04-09,19512
2019-04-10,19512
2019-04-11,19512
2019-04-12,19512
2019-04-13,19512
2019-04-14,19512
2019-04-15,19512
2019-04-16,19512
2019-04-17,19512
2019-04-18,19512
2019-04-19,19512
2019-04-20,19512
2019-04-21,19512
2019-04-22,19512
2019-04-23,19512
2019-04-24,19512
2019-04-25,19512
2019-04-26,19512
2019-04-27,19512
2019-04-28,19512
2019-04-29,19512
2019-04-30,18647
2019-05-01,18647
2019-05-02,18647
2019-05-03,18647
2019-05-04,18647
2019-05-05,18647
2019-05-06,18647
2019-05-07,18647
2019-05-08,18647
2019-05-09,18647
2019-05-10,18647
2019-05-11,18647
2019-05-12,18647
2019-05-13,18647
2019-05-14,18647
2019-05-15,18647
2019-05-16,18647
2019-05-17,18647
2019-05-18,18647
2019-05-19,18647
2019-05-20,18647
2019-05-21,18647
2019-05-22,18647
2019-05-23,18647
2019-05-24,18647
2019-05-25,18647
2019-05-26,18647
2019-05-27,18647
2019-05-28,18647
2019-05-29,18647
2019-05-30,18647
2019-05-31,18647
2019-06-01,18647
2019-06-02,18647
2019-06-03,18647
2019-06-04,18647
2019-06-05,18647
2019-06-06,18647
2019-06-07,18647
2019-06-08,18647
2019-06-09,18647
2019-06-10,18647
2019-06-11,18647
2019-06-12,18647
2019-06-13,18647
2019-06-14,18647
2019-06-15,18647
2019-06-16,18647
2019-06-17,18647
2019-06-18,18647
2019-06-19,18647
2019-06-20,18647
2019-06-21,18647
2019-06-22,18647
2019-06-23,18647
2019-06-24,18647
2019-06-25,18647
2019-06-26,18647
2019-06-27,18647
2019-06-28,18647
2019-06-29,18647
2019-06-30,18018
2019-07-01,18018
2019-07-02,18018
2019-07-03,18018
2019-07-04,18018
2019-07-05,18018
2019-07-06,18018
2019-07-07,18018
2019-07-08,18018
2019-07-09,18018
2019-07-10,18018
2019-07-11,18018
2019-07-12,18018
2019-07-13,18018
2019-07-14,18018
2019-07-15,18018
2019-07-16,18018
2019-07-17,18018
2019-07-18,18018
2019-07-19,18018
2019-07-20,18018
2019-07-21,18018
2019-07-22,18018
2019-07-23,18018
2019-07-24,18018
2019-07-25,18018
2019-07-26,18018
2019-07-27,18018
2019-07-28,18018
2019-07-29,18018
2019-07-30,18018
2019-07-31,18018
2019-08-01,18018
2019-08-02,18018
2019-08-03,18018
2019-08-04,18018
2019-08-05,18018
2019-08-06,18018
2019-08-07,18018
2019-08-08,18018
2019-08-09,18018
2019-08-10,18018
2019-08-11,18018
2019-08-12,18018
2019-08-13,18018
2019-08-14,18018
2019-08-15,18018
2019-08-16,18018
2019-08-17,18018
2019-08-18,18018
2019-08-19,18018
2019-08-20,18018
2019-08-21,18018
2019-08-22,18018
2019-08-23,18018
2019-08-24,18018
2019-08-24,18018
2019-08-25,18018
2019-08-25,18018
2019-08-26,18018
2019-08-26,18018
2019-08-27,18018
2019-08-27,18018
2019-08-28,18018
2019-08-29,18018
2019-08-30,18018
2019-08-31,18018
2019-09-01,18018
2019-09-02,18018
2019-09-03,18018
2019-09-04,18018
2019-09-05,18018
2019-09-06,17649
2019-09-07,17649
2019-09-08,17649
2019-09-09,17649
2019-09-10,17649
2019-09-11,17649
2019-09-12,17649
2019-09-13,17649
2019-09-14,17649
2019-09-15,17649
2019-09-16,17649
2019-09-17,17649
2019-09-18,17649
2019-09-19,17649
2019-09-20,17649
2019-09-21,17649
2019-09-22,17649
2019-09-23,17649
2019-09-24,17649
2019-09-25,17649
2019-09-26,17649
2019-09-27,17649
2019-09-28,17649
2019-09-29,17649
2019-09-30,17649
2019-10-01,17649
2019-10-02,17649
2019-10-03,17649
2019-10-04,17649
2019-10-05,17649
2019-10-06,17649
2019-10-07,17649
2019-10-08,17649
2019-10-09,17649
2019-10-10,17649
2019-10-11,17649
2019-10-12,17649
2019-10-13,17649
2019-10-14,17649
2019-10-15,17649
2019-10-16,17649
2019-10-17,17649
2019-10-18,17649
2019-10-19,17649
2019-10-20,17649
2019-10-21,17649
2019-10-22,17649
2019-10-23,17649
2019-10-24,17649
2019-10-25,17649
2019-10-26,17649
2019-10-27,17649
2019-10-28,17649
2019-10-29,17649
2019-10-30,17649
2019-10-31,17649
2019-11-01,17649
2019-11-02,17649
2019-11-03,17649
2019-11-04,17649
2019-11-05,17649
2019-11-06,17649
2019-11-07,17649
2019-11-08,18283
2019-11-09,18283
2019-11-10,18283
2019-11-11,18283
2019-11-12,18283
2019-11-13,18283
2019-11-14,18283
2019-11-15,18283
2019-11-16,18283
2019-11-17,18283
2019-11-18,18283
2019-11-19,18283
2019-11-20,18283
2019-11-21,18283
2019-11-22,18283
2019-11-23,18283
2019-11-24,18283
2019-11-25,18283
2019-11-26,18283
2019-11-27,18283
2019-11-28,18283
2019-11-29,18283
2019-11-30,18283
2019-12-01,18283
2019-12-02,18283
2019-12-03,18283
2019-12-04,18283
2019-12-05,18283
2019-12-06,18283
2019-12-07,18283
2019-12-08,18283
2019-12-09,18283
2019-12-10,18283
2019-12-11,18283
2019-12-12,18283
2019-12-13,18283
2019-12-14,18283
2019-12-15,18283
2019-12-16,18283
2019-12-17,18283
2019-12-18,18283
2019-12-19,18283
2019-12-20,18283
2019-12-21,18283
2019-12-22,18283
2019-12-23,18283
2019-12-24,18283
2019-12-25,18283
2019-12-26,18283
2019-12-27,18283
2019-12-28,18283
2019-12-29,18283
2019-12-30,18283
2019-12-31,18283
2020-01-01,18283
2020-01-02,18283
2020-01-03,18283
2020-01-04,18283
2020-01-05,18283
2020-01-06,18283
2020-01-07,18283
2020-01-08,18283
2020-01-09,18283
2020-01-10,18283
2020-01-11,18283
2020-01-12,18283
2020-01-13,18283
2020-01-14,18283
2020-01-15,18283
2020-01-16,18283
2020-01-17,18283
2020-01-18,18283
2020-01-19,18283
2020-01-20,18283
2020-01-21,18283
2020-01-22,18283
2020-01-23,18283
2020-01-24,18283
2020-01-25,18283
2020-01-26,18283
2020-01-27,18283
2020-01-28,18283
2020-01-29,17511
2020-01-30,17511
2020-01-31,17511
2020-02-01,17511
2020-02-02,17511
2020-02-03,17511
2020-02-04,17511
2020-02-05,17511
2020-02-06,17511
2020-02-07,17511
2020-02-08,17511
2020-02-09,17511
2020-02-10,17511
2020-02-11,17511
2020-02-12,17511
2020-02-13,17511
2020-02-14,17511
2020-02-15,17511
2020-02-16,17511
2020-02-17,17511
2020-02-18,17511
2020-02-19,17511
2020-02-20,17511
2020-02-21,17511
2020-02-22,17511
2020-02-23,17511
2020-02-24,17511
2020-02-25,17511
2020-02-26,17511
2020-02-27,17511
2020-02-28,17511
2020-02-29,17511
2020-03-01,17511
2020-03-02,17511
2020-03-03,17511
2020-03-04,17511
2020-03-05,17511
2020-03-06,17511
2020-03-07,17511
2020-03-08,17511
2020-03-09,17511
2020-03-10,17511
2020-03-11,17511
2020-03-12,17511
2020-03-13,17511
2020-03-14,17511
2020-03-15,17511
2020-03-16,17511
2020-03-17,17511
2020-03-18,17511
2020-03-19,17511
2020-03-20,17511
2020-03-21,17511
2020-03-22,17511
2020-03-23,17511
2020-03-24,17511
2020-03-25,17511
2020-03-26,16812
2020-03-27,16812
2020-03-28,16812
2020-03-29,16812
2020-03-30,16812
2020-03-31,16812
2020-04-01,16812
2020-04-02,16812
2020-04-03,16812
2020-04-04,16812
2020-04-05,16812
2020-04-06,16812
2020-04-07,16812
2020-04-08,16812
2020-04-09,16812
2020-04-10,16812
2020-04-11,16812
2020-04-12,16812
2020-04-13,16812
2020-04-14,16812
2020-04-15,16812
2020-04-16,16812
2020-04-17,16812
2020-04-18,16812
2020-04-19,16812
2020-04-20,16812
2020-04-21,16812
2020-04-22,16812
2020-04-23,16812
2020-04-24,16812
2020-04-25,16812
2020-04-26,16812
2020-04-27,16812
2020-04-28,16812
2020-04-29,16812
2020-04-30,16812
2020-05-01,16812
2020-05-02,16812
2020-05-03,16812
2020-05-04,16812
2020-05-05,16812
2020-05-06,16812
2020-05-07,16812
2020-05-08,16356
2020-05-09,16356
2020-05-10,16356
2020-05-11,16356
2020-05-12,16356
2020-05-13,16356
