date_obj,Asyn%20remains price
2019-03-22,2154
2019-03-23,2154
2019-03-24,2154
2019-03-25,2154
2019-03-26,2122
2019-03-27,2122
2019-03-28,2122
2019-03-29,2122
2019-03-30,2122
2019-03-31,2122
2019-04-01,2122
2019-04-02,2122
2019-04-03,2058
2019-04-04,2058
2019-04-05,2058
2019-04-06,2058
2019-04-07,2058
2019-04-08,2058
2019-04-09,2058
2019-04-10,2058
2019-04-11,2056
2019-04-12,2056
2019-04-13,2056
2019-04-14,2056
2019-04-15,2104
2019-04-16,2104
2019-04-17,2104
2019-04-18,2104
2019-04-19,2104
2019-04-20,2181
2019-04-21,2181
2019-04-22,2181
2019-04-23,2181
2019-04-24,2181
2019-04-25,2181
2019-04-26,2181
2019-04-27,2267
2019-04-28,2267
2019-04-29,2267
2019-04-30,2267
2019-05-01,2267
2019-05-02,2267
2019-05-03,2267
2019-05-04,2332
2019-05-05,2332
2019-05-06,2332
2019-05-07,2332
2019-05-08,2332
2019-05-09,2332
2019-05-10,2332
2019-05-11,2332
2019-05-12,2394
2019-05-13,2394
2019-05-14,2394
2019-05-15,2394
2019-05-16,2394
2019-05-17,2394
2019-05-18,2394
2019-05-19,2394
2019-05-20,2506
2019-05-21,2506
2019-05-22,2506
2019-05-23,2506
2019-05-24,2506
2019-05-25,2506
2019-05-26,2506
2019-05-27,2506
2019-05-28,2577
2019-05-29,2577
2019-05-30,2577
2019-05-31,2577
2019-06-01,2577
2019-06-02,2577
2019-06-03,2577
2019-06-04,2577
2019-06-05,2577
2019-06-06,2615
2019-06-07,2615
2019-06-08,2615
2019-06-09,2615
2019-06-10,2615
2019-06-11,2615
2019-06-12,2615
2019-06-13,2615
2019-06-14,2519
2019-06-15,2519
2019-06-16,2519
2019-06-17,2519
2019-06-18,2519
2019-06-19,2519
2019-06-20,2519
2019-06-21,2519
2019-06-22,2419
2019-06-23,2419
2019-06-24,2419
2019-06-25,2419
2019-06-26,2419
2019-06-27,2419
2019-06-28,2419
2019-06-29,2419
2019-06-30,2327
2019-07-01,2327
2019-07-02,2327
2019-07-03,2327
2019-07-04,2327
2019-07-05,2327
2019-07-06,2327
2019-07-07,2327
2019-07-08,2327
2019-07-09,2274
2019-07-10,2274
2019-07-11,2274
2019-07-12,2274
2019-07-13,2274
2019-07-14,2274
2019-07-15,2274
2019-07-16,2274
2019-07-17,2274
2019-07-18,2253
2019-07-19,2253
2019-07-20,2253
2019-07-21,2253
2019-07-22,2253
2019-07-23,2253
2019-07-24,2253
2019-07-25,2253
2019-07-26,2253
2019-07-27,2253
2019-07-28,2253
2019-07-29,2246
2019-07-30,2246
2019-07-31,2246
2019-08-01,2246
2019-08-02,2246
2019-08-03,2246
2019-08-04,2246
2019-08-05,2246
2019-08-06,2246
2019-08-07,2179
2019-08-08,2179
2019-08-09,2179
2019-08-10,2179
2019-08-11,2179
2019-08-12,2179
2019-08-13,2179
2019-08-14,2179
2019-08-15,2179
2019-08-16,2179
2019-08-17,2179
2019-08-18,2131
2019-08-19,2131
2019-08-20,2131
2019-08-21,2131
2019-08-22,2131
2019-08-23,2131
2019-08-24,2131
2019-08-24,2131
2019-08-25,2131
2019-08-25,2131
2019-08-26,2131
2019-08-27,2131
2019-08-27,2131
2019-08-28,2089
2019-08-29,2089
2019-08-30,2089
2019-08-31,2089
2019-09-01,2089
2019-09-02,2089
2019-09-03,2089
2019-09-04,2089
2019-09-05,2089
2019-09-06,2089
2019-09-07,2068
2019-09-08,2068
2019-09-09,2068
2019-09-10,2068
2019-09-11,2068
2019-09-12,2068
2019-09-13,2068
2019-09-14,2068
2019-09-15,2068
2019-09-16,2068
2019-09-17,2068
2019-09-18,1989
2019-09-19,1989
2019-09-20,1989
2019-09-21,1989
2019-09-22,1989
2019-09-23,1989
2019-09-24,1989
2019-09-25,1989
2019-09-26,1989
2019-09-27,1989
2019-09-28,1989
2019-09-29,1989
2019-09-30,1935
2019-10-01,1935
2019-10-02,1935
2019-10-03,1935
2019-10-04,1935
2019-10-05,1935
2019-10-06,1935
2019-10-07,1935
2019-10-08,1935
2019-10-09,1935
2019-10-10,1935
2019-10-11,1935
2019-10-12,1921
2019-10-13,1921
2019-10-14,1921
2019-10-15,1921
2019-10-16,1921
2019-10-17,1921
2019-10-18,1921
2019-10-19,1921
2019-10-20,1921
2019-10-21,1921
2019-10-22,1927
2019-10-23,1927
2019-10-24,1927
2019-10-25,1927
2019-10-26,1927
2019-10-27,1927
2019-10-28,1927
2019-10-29,1927
2019-10-30,1927
2019-10-31,1927
2019-11-01,1927
2019-11-02,1927
2019-11-03,1943
2019-11-04,1943
2019-11-05,1943
2019-11-06,1943
2019-11-07,1943
2019-11-08,1943
2019-11-09,1943
2019-11-10,1943
2019-11-11,1943
2019-11-12,1943
2019-11-13,1943
2019-11-14,1943
2019-11-15,1867
2019-11-16,1867
2019-11-17,1867
2019-11-18,1867
2019-11-19,1867
2019-11-20,1867
2019-11-21,1867
2019-11-22,1867
2019-11-23,1867
2019-11-24,1867
2019-11-25,1867
2019-11-26,1867
2019-11-27,1867
2019-11-28,1867
2019-11-29,1830
2019-11-30,1830
2019-12-01,1830
2019-12-02,1830
2019-12-03,1830
2019-12-04,1830
2019-12-05,1830
2019-12-06,1830
2019-12-07,1830
2019-12-08,1830
2019-12-09,1830
2019-12-10,1830
2019-12-11,1830
2019-12-12,1830
2019-12-13,1806
2019-12-14,1806
2019-12-15,1806
2019-12-16,1806
2019-12-17,1806
2019-12-18,1806
2019-12-19,1806
2019-12-20,1806
2019-12-21,1806
2019-12-22,1806
2019-12-23,1806
2019-12-24,1806
2019-12-25,1806
2019-12-26,1725
2019-12-27,1725
2019-12-28,1725
2019-12-29,1725
2019-12-30,1725
2019-12-31,1725
2020-01-01,1725
2020-01-02,1725
2020-01-03,1725
2020-01-04,1725
2020-01-05,1725
2020-01-06,1725
2020-01-07,1699
2020-01-08,1699
2020-01-09,1699
2020-01-10,1699
2020-01-11,1699
2020-01-12,1699
2020-01-13,1699
2020-01-14,1699
2020-01-15,1699
2020-01-16,1699
2020-01-17,1699
2020-01-18,1699
2020-01-19,1699
2020-01-20,1656
2020-01-21,1656
2020-01-22,1656
2020-01-23,1656
2020-01-24,1656
2020-01-25,1656
2020-01-26,1656
2020-01-27,1656
2020-01-28,1656
2020-01-29,1656
2020-01-30,1618
2020-01-31,1618
2020-02-01,1618
2020-02-02,1618
2020-02-03,1618
2020-02-04,1618
2020-02-05,1618
2020-02-06,1618
2020-02-07,1618
2020-02-08,1590
2020-02-09,1590
2020-02-10,1590
2020-02-11,1590
2020-02-12,1590
2020-02-13,1590
2020-02-14,1590
2020-02-15,1590
2020-02-16,1590
2020-02-17,1594
2020-02-18,1594
2020-02-19,1594
2020-02-20,1594
2020-02-21,1594
2020-02-22,1594
2020-02-23,1594
2020-02-24,1594
2020-02-25,1594
2020-02-26,1667
2020-02-27,1667
2020-02-28,1667
2020-02-29,1667
2020-03-01,1667
2020-03-02,1667
2020-03-03,1667
2020-03-04,1667
2020-03-05,1667
2020-03-06,1722
2020-03-07,1722
2020-03-08,1722
2020-03-09,1722
2020-03-10,1722
2020-03-11,1722
2020-03-12,1722
2020-03-13,1722
2020-03-14,1722
2020-03-15,1795
2020-03-16,1795
2020-03-17,1795
2020-03-18,1795
2020-03-19,1795
2020-03-20,1795
2020-03-21,1795
2020-03-22,1795
2020-03-23,1853
2020-03-24,1853
2020-03-25,1853
2020-03-26,1853
2020-03-27,1853
2020-03-28,1853
2020-03-29,1935
2020-03-30,1935
2020-03-31,1935
2020-04-01,1935
2020-04-02,1935
2020-04-03,1935
2020-04-04,1939
2020-04-05,1939
2020-04-06,1939
2020-04-07,1939
2020-04-08,1870
2020-04-09,1870
2020-04-10,1870
2020-04-11,1870
2020-04-12,1870
2020-04-13,1866
2020-04-14,1866
2020-04-15,1866
2020-04-16,1866
2020-04-17,1866
2020-04-18,1866
2020-04-19,1840
2020-04-20,1840
2020-04-21,1840
2020-04-22,1840
2020-04-23,1840
2020-04-24,1844
2020-04-25,1844
2020-04-26,1844
2020-04-27,1844
2020-04-28,1885
2020-04-29,1885
2020-04-30,1885
2020-05-01,1885
2020-05-02,1885
2020-05-03,1885
2020-05-04,1919
2020-05-05,1919
2020-05-06,1919
2020-05-07,1919
2020-05-08,1919
2020-05-09,1848
2020-05-10,1848
2020-05-11,1848
2020-05-12,1848
2020-05-13,1848
