date_obj,Marigolds price
2019-09-07,120
2019-09-08,125
2019-09-09,125
2019-09-10,125
2019-09-11,122
2019-09-12,122
2019-09-13,129
2019-09-14,129
2019-09-15,136
2019-09-16,136
2019-09-17,136
2019-09-18,136
2019-09-19,143
2019-09-20,143
2019-09-21,151
2019-09-22,151
2019-09-23,159
2019-09-24,159
2019-09-25,167
2019-09-26,167
2019-09-27,176
2019-09-28,176
2019-09-29,185
2019-09-30,185
2019-10-01,181
2019-10-02,181
2019-10-03,180
2019-10-04,180
2019-10-05,183
2019-10-06,186
2019-10-07,186
2019-10-08,196
2019-10-09,196
2019-10-10,193
2019-10-11,193
2019-10-12,186
2019-10-13,183
2019-10-14,183
2019-10-15,180
2019-10-16,180
2019-10-17,176
2019-10-18,176
2019-10-19,181
2019-10-20,181
2019-10-21,180
2019-10-22,180
2019-10-23,180
2019-10-24,180
2019-10-25,181
2019-10-26,181
2019-10-27,183
2019-10-28,183
2019-10-29,182
2019-10-30,182
2019-10-31,189
2019-11-01,189
2019-11-02,192
2019-11-03,192
2019-11-04,196
2019-11-05,196
2019-11-06,196
2019-11-07,188
2019-11-08,188
2019-11-09,193
2019-11-10,193
2019-11-11,203
2019-11-12,203
2019-11-13,214
2019-11-14,214
2019-11-15,221
2019-11-16,221
2019-11-17,219
2019-11-18,225
2019-11-19,225
2019-11-20,231
2019-11-21,231
2019-11-22,234
2019-11-23,234
2019-11-24,234
2019-11-25,234
2019-11-26,232
2019-11-27,232
2019-11-28,224
2019-11-29,224
2019-11-30,216
2019-12-01,216
2019-12-02,213
2019-12-03,213
2019-12-04,209
2019-12-05,209
2019-12-06,204
2019-12-07,204
2019-12-08,195
2019-12-09,187
2019-12-10,185
2019-12-11,185
2019-12-12,185
2019-12-13,179
2019-12-14,179
2019-12-15,172
2019-12-16,172
2019-12-17,176
2019-12-18,176
2019-12-19,176
2019-12-20,176
2019-12-21,176
2019-12-22,185
2019-12-23,185
2019-12-24,195
2019-12-25,195
2019-12-26,205
2019-12-27,205
2019-12-28,216
2019-12-29,216
2019-12-30,227
2019-12-31,227
2020-01-01,229
2020-01-02,226
2020-01-03,226
2020-01-04,228
2020-01-05,228
2020-01-06,240
2020-01-07,252
2020-01-08,252
2020-01-09,265
2020-01-10,265
2020-01-11,279
2020-01-12,279
2020-01-13,293
2020-01-14,293
2020-01-15,308
2020-01-16,308
2020-01-17,319
2020-01-18,319
2020-01-19,333
2020-01-20,333
2020-01-21,350
2020-01-22,350
2020-01-23,355
2020-01-24,355
2020-01-25,355
2020-01-26,360
2020-01-27,360
2020-01-28,363
2020-01-29,360
2020-01-30,360
2020-01-31,353
2020-02-01,353
2020-02-02,335
2020-02-03,335
2020-02-04,327
2020-02-05,327
2020-02-06,326
2020-02-07,326
2020-02-08,325
2020-02-09,324
2020-02-10,341
2020-02-11,341
2020-02-12,359
2020-02-13,359
2020-02-14,357
2020-02-15,357
2020-02-16,357
2020-02-17,342
2020-02-18,332
2020-02-19,318
2020-02-20,306
2020-02-21,306
2020-02-22,292
2020-02-23,292
2020-02-24,290
2020-02-25,290
2020-02-26,286
2020-02-27,286
2020-02-28,301
2020-02-29,301
2020-03-01,307
2020-03-02,312
2020-03-03,312
2020-03-04,323
2020-03-05,323
2020-03-06,323
2020-03-07,323
2020-03-08,323
2020-03-09,322
2020-03-10,323
2020-03-11,323
2020-03-12,326
2020-03-13,326
2020-03-14,335
2020-03-15,335
2020-03-16,328
2020-03-17,320
2020-03-18,311
2020-03-19,299
2020-03-20,286
2020-03-21,277
2020-03-22,263
2020-03-23,251
2020-03-24,238
2020-03-25,228
2020-03-26,238
2020-03-27,242
2020-03-28,240
2020-03-29,238
2020-03-30,243
2020-03-31,238
2020-04-01,230
2020-04-02,236
2020-04-03,236
2020-04-04,241
2020-04-05,241
2020-04-06,238
2020-04-07,229
2020-04-08,217
2020-04-09,207
2020-04-10,198
2020-04-11,189
2020-04-12,179
2020-04-13,177
2020-04-14,171
2020-04-15,167
2020-04-16,167
2020-04-17,160
2020-04-18,153
2020-04-19,150
2020-04-20,144
2020-04-21,141
2020-04-22,139
2020-04-23,133
2020-04-24,131
2020-04-25,138
2020-04-26,145
2020-04-27,153
2020-04-28,160
2020-04-29,165
2020-04-30,170
2020-05-01,165
2020-05-02,172
2020-05-03,176
2020-05-04,176
2020-05-05,175
2020-05-06,173
2020-05-07,173
2020-05-08,173
2020-05-09,173
2020-05-10,175
2020-05-11,181
2020-05-12,181
2020-05-13,179
