date_obj,Ugthanki%20kebab price
2019-08-16,663
2019-08-17,692
2019-08-18,706
2019-08-19,696
2019-08-20,692
2019-08-21,702
2019-08-22,700
2019-08-23,715
2019-08-24,712
2019-08-24,712
2019-08-25,712
2019-08-25,712
2019-08-26,721
2019-08-26,721
2019-08-27,711
2019-08-27,711
2019-08-28,691
2019-08-29,661
2019-08-30,648
2019-08-31,648
2019-09-01,649
2019-09-02,649
2019-09-03,650
2019-09-04,680
2019-09-05,685
2019-09-06,692
2019-09-07,713
2019-09-08,683
2019-09-09,665
2019-09-10,643
2019-09-11,643
2019-09-12,624
2019-09-13,644
2019-09-14,636
2019-09-15,629
2019-09-16,605
2019-09-17,622
2019-09-18,600
2019-09-19,582
2019-09-20,600
2019-09-21,609
2019-09-22,614
2019-09-23,611
2019-09-24,611
2019-09-25,618
2019-09-26,623
2019-09-27,623
2019-09-28,634
2019-09-29,646
2019-09-30,631
2019-10-01,660
2019-10-02,660
2019-10-03,675
2019-10-04,674
2019-10-05,673
2019-10-06,669
2019-10-07,665
2019-10-08,667
2019-10-09,667
2019-10-10,663
2019-10-11,662
2019-10-12,670
2019-10-13,651
2019-10-14,662
2019-10-15,636
2019-10-16,658
2019-10-17,658
2019-10-18,672
2019-10-19,686
2019-10-20,694
2019-10-21,728
2019-10-22,749
2019-10-23,778
2019-10-24,788
2019-10-25,781
2019-10-26,787
2019-10-27,790
2019-10-28,814
2019-10-29,830
2019-10-30,830
2019-10-31,857
2019-11-01,863
2019-11-02,893
2019-11-03,872
2019-11-04,868
2019-11-05,868
2019-11-06,886
2019-11-07,891
2019-11-08,925
2019-11-09,915
2019-11-10,882
2019-11-11,866
2019-11-12,850
2019-11-13,865
2019-11-14,880
2019-11-15,892
2019-11-16,925
2019-11-17,925
2019-11-18,880
2019-11-19,847
2019-11-20,843
2019-11-21,843
2019-11-22,836
2019-11-23,844
2019-11-24,844
2019-11-25,880
2019-11-26,871
2019-11-27,891
2019-11-28,933
2019-11-29,939
2019-11-30,962
2019-12-01,1011
2019-12-02,1047
2019-12-03,1054
2019-12-04,1064
2019-12-05,1064
2019-12-06,1030
2019-12-07,1025
2019-12-08,987
2019-12-09,973
2019-12-10,998
2019-12-11,1009
2019-12-12,1008
2019-12-13,1014
2019-12-14,1045
2019-12-15,1039
2019-12-16,1015
2019-12-17,1014
2019-12-18,996
2019-12-19,987
2019-12-20,981
2019-12-21,983
2019-12-22,1014
2019-12-23,1016
2019-12-24,996
2019-12-25,995
2019-12-26,985
2019-12-27,965
2019-12-28,949
2019-12-29,968
2019-12-30,998
2019-12-31,1012
2020-01-01,970
2020-01-02,929
2020-01-03,890
2020-01-04,866
2020-01-05,877
2020-01-06,885
2020-01-07,882
2020-01-08,882
2020-01-09,875
2020-01-10,899
2020-01-11,934
2020-01-12,959
2020-01-13,950
2020-01-14,957
2020-01-15,961
2020-01-16,963
2020-01-17,963
2020-01-18,985
2020-01-19,951
2020-01-20,949
2020-01-21,902
2020-01-22,884
2020-01-23,888
2020-01-24,917
2020-01-25,963
2020-01-26,1010
2020-01-27,1023
2020-01-28,1024
2020-01-29,1039
2020-01-30,1064
2020-01-31,1010
2020-02-01,1005
2020-02-02,1002
2020-02-03,986
2020-02-04,975
2020-02-05,965
2020-02-06,987
2020-02-07,953
2020-02-08,910
2020-02-09,877
2020-02-10,855
2020-02-11,887
2020-02-12,906
2020-02-13,935
2020-02-14,942
2020-02-15,947
2020-02-16,969
2020-02-17,964
2020-02-18,971
2020-02-19,980
2020-02-20,991
2020-02-21,991
2020-02-22,1009
2020-02-23,999
2020-02-24,1008
2020-02-25,1005
2020-02-26,1006
2020-02-27,1026
2020-02-28,1034
2020-02-29,1034
2020-03-01,1057
2020-03-02,1083
2020-03-03,1050
2020-03-04,1047
2020-03-05,1051
2020-03-06,1087
2020-03-07,1077
2020-03-08,1073
2020-03-09,1040
2020-03-10,1069
2020-03-11,1074
2020-03-12,1071
2020-03-13,1092
2020-03-14,1077
2020-03-15,1089
2020-03-16,1063
2020-03-17,1021
2020-03-18,993
2020-03-19,985
2020-03-20,976
2020-03-21,1016
2020-03-22,1049
2020-03-23,1089
2020-03-24,1081
2020-03-25,1066
2020-03-26,1075
2020-03-27,1055
2020-03-28,1078
2020-03-29,1089
2020-03-30,1126
2020-03-31,1144
2020-04-01,1112
2020-04-02,1062
2020-04-03,1016
2020-04-04,1007
2020-04-05,1035
2020-04-06,1041
2020-04-07,1062
2020-04-08,1058
2020-04-09,1033
2020-04-10,993
2020-04-11,983
2020-04-12,1005
2020-04-13,1022
2020-04-14,1017
2020-04-15,1008
2020-04-16,989
2020-04-17,965
2020-04-18,926
2020-04-19,906
2020-04-20,887
2020-04-21,911
2020-04-22,916
2020-04-23,901
2020-04-24,900
2020-04-25,927
2020-04-26,913
2020-04-27,940
2020-04-28,931
2020-04-29,889
2020-04-30,919
2020-05-01,914
2020-05-02,914
2020-05-03,902
2020-05-04,899
2020-05-05,910
2020-05-06,890
2020-05-07,879
2020-05-08,871
2020-05-09,832
2020-05-10,830
2020-05-11,839
2020-05-12,848
2020-05-13,847
