date_obj,Studded%20chaps%20(t) price
2019-04-07,15930
2019-04-08,15930
2019-04-09,15791
2019-04-10,15791
2019-04-11,15326
2019-04-12,15303
2019-04-13,14767
2019-04-14,14077
2019-04-15,14077
2019-04-16,13380
2019-04-17,12818
2019-04-18,12177
2019-04-19,11603
2019-04-20,11022
2019-04-21,11022
2019-04-22,10470
2019-04-23,9981
2019-04-24,9576
2019-04-25,9097
2019-04-26,8642
2019-04-27,8286
2019-04-28,7906
2019-04-29,7587
2019-04-30,7253
2019-05-01,7253
2019-05-02,7209
2019-05-03,7348
2019-05-04,7373
2019-05-05,7373
2019-05-06,7461
2019-05-07,7461
2019-05-08,7537
2019-05-09,7537
2019-05-10,7562
2019-05-11,7562
2019-05-12,7500
2019-05-13,7558
2019-05-14,7558
2019-05-15,7516
2019-05-16,7516
2019-05-17,7519
2019-05-18,7535
2019-05-19,7535
2019-05-20,7434
2019-05-21,7434
2019-05-22,7254
2019-05-23,7041
2019-05-24,7041
2019-05-25,6943
2019-05-26,6943
2019-05-27,6844
2019-05-28,6844
2019-05-29,6732
2019-05-30,6732
2019-05-31,6728
2019-06-01,6728
2019-06-02,6604
2019-06-03,6604
2019-06-04,6592
2019-06-05,6641
2019-06-06,6641
2019-06-07,6826
2019-06-08,6956
2019-06-09,6956
2019-06-10,7164
2019-06-11,7495
2019-06-12,7495
2019-06-13,7524
2019-06-14,7524
2019-06-15,7203
2019-06-16,7022
2019-06-17,7022
2019-06-18,6969
2019-06-19,6969
2019-06-20,6727
2019-06-21,6727
2019-06-22,6541
2019-06-23,6541
2019-06-24,6407
2019-06-25,6407
2019-06-26,6480
2019-06-27,6576
2019-06-28,6576
2019-06-29,6587
2019-06-30,6511
2019-07-01,6511
2019-07-02,6373
2019-07-03,6373
2019-07-04,6102
2019-07-05,5803
2019-07-06,5803
2019-07-07,5654
2019-07-08,5654
2019-07-09,5546
2019-07-10,5546
2019-07-11,5304
2019-07-12,5110
2019-07-13,5110
2019-07-14,5035
2019-07-15,5035
2019-07-16,5036
2019-07-17,4960
2019-07-18,4960
2019-07-19,5045
2019-07-20,5045
2019-07-21,5022
2019-07-22,5022
2019-07-23,5047
2019-07-24,5047
2019-07-25,5004
2019-07-26,5004
2019-07-27,5128
2019-07-28,5128
2019-07-29,5375
2019-07-30,5375
2019-07-31,5644
2019-08-01,5644
2019-08-02,5913
2019-08-03,6193
2019-08-04,6193
2019-08-05,6481
2019-08-06,6481
2019-08-07,6758
2019-08-08,6758
2019-08-09,6912
2019-08-10,6926
2019-08-11,6926
2019-08-12,6849
2019-08-13,6849
2019-08-14,6933
2019-08-15,6933
2019-08-16,6963
2019-08-17,6963
2019-08-18,7141
2019-08-19,7141
2019-08-20,7233
2019-08-21,7233
2019-08-22,7587
2019-08-23,7587
2019-08-24,7842
2019-08-24,7842
2019-08-25,7842
2019-08-25,7842
2019-08-26,8174
2019-08-26,8174
2019-08-27,8174
2019-08-27,8174
2019-08-28,8469
2019-08-29,8469
2019-08-30,8193
2019-08-31,8193
2019-09-01,7918
2019-09-02,7918
2019-09-03,7965
2019-09-04,7965
2019-09-05,7664
2019-09-06,7664
2019-09-07,7655
2019-09-08,7655
2019-09-09,7411
2019-09-10,7411
2019-09-11,7420
2019-09-12,7420
2019-09-13,7664
2019-09-14,7664
2019-09-15,7485
2019-09-16,7485
2019-09-17,7314
2019-09-18,7314
2019-09-19,7189
2019-09-20,7189
2019-09-21,7158
2019-09-22,7158
2019-09-23,7136
2019-09-24,7136
2019-09-25,7095
2019-09-26,7095
2019-09-27,6896
2019-09-28,6896
2019-09-29,6776
2019-09-30,6776
2019-10-01,6661
2019-10-02,6661
2019-10-03,6671
2019-10-04,6671
2019-10-05,6839
2019-10-06,7101
2019-10-07,7101
2019-10-08,7274
2019-10-09,7274
2019-10-10,7451
2019-10-11,7451
2019-10-12,7474
2019-10-13,7584
2019-10-14,7584
2019-10-15,7814
2019-10-16,7814
2019-10-17,8053
2019-10-18,8053
2019-10-19,7794
2019-10-20,7794
2019-10-21,7519
2019-10-22,7519
2019-10-23,7451
2019-10-24,7451
2019-10-25,7287
2019-10-26,7287
2019-10-27,7438
2019-10-28,7709
2019-10-29,7709
2019-10-30,7709
2019-10-31,7891
2019-11-01,7891
2019-11-02,8264
2019-11-03,8264
2019-11-04,8635
2019-11-05,8635
2019-11-06,8635
2019-11-07,9040
2019-11-08,9040
2019-11-09,9473
2019-11-10,9473
2019-11-11,9906
2019-11-12,9906
2019-11-13,9906
2019-11-14,10262
2019-11-15,10262
2019-11-16,10435
2019-11-17,10435
2019-11-18,10538
2019-11-19,10538
2019-11-20,10537
2019-11-21,10537
2019-11-22,10537
2019-11-23,10723
2019-11-24,10723
2019-11-25,10929
2019-11-26,10929
2019-11-27,10929
2019-11-28,10984
2019-11-29,10984
2019-11-30,11116
2019-12-01,11116
2019-12-02,11366
2019-12-03,11366
2019-12-04,11255
2019-12-05,11255
2019-12-06,11558
2019-12-07,11558
2019-12-08,11558
2019-12-09,11918
2019-12-10,11918
2019-12-11,11918
2019-12-12,11855
2019-12-13,11855
2019-12-14,12014
2019-12-15,12014
2019-12-16,11800
2019-12-17,11800
2019-12-18,11884
2019-12-19,11884
2019-12-20,12205
2019-12-21,12205
2019-12-22,12476
2019-12-23,12476
2019-12-24,12476
2019-12-25,12033
2019-12-26,12033
2019-12-27,11996
2019-12-28,11996
2019-12-29,11912
2019-12-30,11912
2019-12-31,11796
2020-01-01,11796
2020-01-02,11919
2020-01-03,11919
2020-01-04,11919
2020-01-05,11919
2020-01-06,11919
2020-01-07,11809
2020-01-08,11809
2020-01-09,11809
2020-01-10,11623
2020-01-11,11623
2020-01-12,11495
2020-01-13,11495
2020-01-14,11495
2020-01-15,11379
2020-01-16,11379
2020-01-17,11287
2020-01-18,11287
2020-01-19,11070
2020-01-20,11070
2020-01-21,11070
2020-01-22,10981
2020-01-23,10981
2020-01-24,10977
2020-01-25,10977
2020-01-26,11066
2020-01-27,11066
2020-01-28,11296
2020-01-29,11296
2020-01-30,11659
2020-01-31,11659
2020-02-01,11629
2020-02-02,11940
2020-02-03,11940
2020-02-04,11734
2020-02-05,11734
2020-02-06,11670
2020-02-07,11670
2020-02-08,11640
2020-02-09,11640
2020-02-10,11397
2020-02-11,11397
2020-02-12,11152
2020-02-13,11152
2020-02-14,10699
2020-02-15,10699
2020-02-16,10305
2020-02-17,10054
2020-02-18,10054
2020-02-19,9859
2020-02-20,9665
2020-02-21,9665
2020-02-22,9181
2020-02-23,8992
2020-02-24,9058
2020-02-25,9058
2020-02-26,8958
2020-02-27,8958
2020-02-28,9382
2020-02-29,9382
2020-03-01,9837
2020-03-02,9837
2020-03-03,10141
2020-03-04,10141
2020-03-05,10141
2020-03-06,9999
2020-03-07,9999
2020-03-08,9872
2020-03-09,9872
2020-03-10,9813
2020-03-11,9813
2020-03-12,9953
2020-03-13,9953
2020-03-14,9624
2020-03-15,9624
2020-03-16,9418
2020-03-17,9418
2020-03-18,9328
2020-03-19,9328
2020-03-20,9615
2020-03-21,9615
2020-03-22,10028
2020-03-23,10028
2020-03-24,10257
2020-03-25,10257
2020-03-26,10328
2020-03-27,10328
2020-03-28,10513
2020-03-29,10781
2020-03-30,11081
2020-03-31,11207
2020-04-01,11265
2020-04-02,11254
2020-04-03,11254
2020-04-04,11183
2020-04-05,11183
2020-04-06,11073
2020-04-07,11007
2020-04-08,10977
2020-04-09,10900
2020-04-10,10900
2020-04-11,10803
2020-04-12,10773
2020-04-13,10773
2020-04-14,10745
2020-04-15,10643
2020-04-16,10643
2020-04-17,10698
2020-04-18,10389
2020-04-19,10111
2020-04-20,10111
2020-04-21,9771
2020-04-22,9600
2020-04-23,9600
2020-04-24,9382
2020-04-25,9382
2020-04-26,9371
2020-04-27,9354
2020-04-28,9232
2020-04-29,9232
2020-04-30,9127
2020-05-01,9127
2020-05-02,9319
2020-05-03,9745
2020-05-04,9745
2020-05-05,10145
2020-05-06,9799
2020-05-07,9799
2020-05-08,10058
2020-05-09,10493
2020-05-10,10952
2020-05-11,10952
2020-05-12,11222
2020-05-13,11388
