date_obj,Kwuarm price
2019-04-08,1102
2019-04-09,1097
2019-04-10,1082
2019-04-11,1074
2019-04-12,1075
2019-04-13,1077
2019-04-14,1078
2019-04-15,1109
2019-04-16,1120
2019-04-17,1102
2019-04-18,1080
2019-04-19,1091
2019-04-20,1115
2019-04-21,1142
2019-04-22,1170
2019-04-23,1165
2019-04-24,1153
2019-04-25,1123
2019-04-26,1102
2019-04-27,1084
2019-04-28,1064
2019-04-29,1088
2019-04-30,1102
2019-05-01,1117
2019-05-02,1073
2019-05-03,1076
2019-05-04,1074
2019-05-05,1091
2019-05-06,1105
2019-05-07,1142
2019-05-08,1127
2019-05-09,1118
2019-05-10,1150
2019-05-11,1158
2019-05-12,1152
2019-05-13,1144
2019-05-14,1144
2019-05-15,1146
2019-05-16,1137
2019-05-17,1131
2019-05-18,1134
2019-05-19,1145
2019-05-20,1179
2019-05-21,1201
2019-05-22,1199
2019-05-23,1241
2019-05-24,1243
2019-05-25,1228
2019-05-26,1237
2019-05-27,1221
2019-05-28,1221
2019-05-29,1257
2019-05-30,1275
2019-05-31,1290
2019-06-01,1254
2019-06-02,1219
2019-06-03,1197
2019-06-04,1184
2019-06-05,1188
2019-06-06,1161
2019-06-07,1196
2019-06-08,1231
2019-06-09,1213
2019-06-10,1213
2019-06-11,1229
2019-06-12,1222
2019-06-13,1214
2019-06-14,1217
2019-06-15,1204
2019-06-16,1194
2019-06-17,1212
2019-06-18,1233
2019-06-19,1291
2019-06-20,1316
2019-06-21,1326
2019-06-22,1310
2019-06-23,1288
2019-06-24,1286
2019-06-25,1268
2019-06-26,1251
2019-06-27,1241
2019-06-28,1241
2019-06-29,1255
2019-06-30,1295
2019-07-01,1327
2019-07-02,1364
2019-07-03,1392
2019-07-04,1402
2019-07-05,1367
2019-07-06,1352
2019-07-07,1344
2019-07-08,1326
2019-07-09,1319
2019-07-10,1327
2019-07-11,1322
2019-07-12,1341
2019-07-13,1338
2019-07-14,1343
2019-07-15,1371
2019-07-16,1369
2019-07-17,1359
2019-07-18,1402
2019-07-19,1464
2019-07-20,1512
2019-07-21,1537
2019-07-22,1526
2019-07-23,1530
2019-07-24,1541
2019-07-25,1593
2019-07-26,1673
2019-07-27,1757
2019-07-28,1845
2019-07-29,1934
2019-07-30,1976
2019-07-31,1910
2019-08-01,1832
2019-08-02,1797
2019-08-03,1712
2019-08-04,1632
2019-08-05,1569
2019-08-06,1506
2019-08-07,1454
2019-08-08,1385
2019-08-09,1319
2019-08-10,1270
2019-08-11,1273
2019-08-12,1306
2019-08-13,1287
2019-08-14,1287
2019-08-15,1277
2019-08-16,1274
2019-08-17,1274
2019-08-18,1264
2019-08-19,1270
2019-08-20,1264
2019-08-21,1256
2019-08-22,1233
2019-08-23,1213
2019-08-24,1179
2019-08-24,1179
2019-08-25,1182
2019-08-25,1182
2019-08-26,1183
2019-08-26,1183
2019-08-27,1180
2019-08-27,1180
2019-08-28,1181
2019-08-29,1177
2019-08-30,1168
2019-08-31,1168
2019-09-01,1141
2019-09-02,1141
2019-09-03,1157
2019-09-04,1175
2019-09-05,1182
2019-09-06,1182
2019-09-07,1191
2019-09-08,1195
2019-09-09,1188
2019-09-10,1185
2019-09-11,1204
2019-09-12,1195
2019-09-13,1203
2019-09-14,1209
2019-09-15,1210
2019-09-16,1211
2019-09-17,1216
2019-09-18,1251
2019-09-19,1314
2019-09-20,1378
2019-09-21,1398
2019-09-22,1414
2019-09-23,1437
2019-09-24,1437
2019-09-25,1448
2019-09-26,1389
2019-09-27,1356
2019-09-28,1325
2019-09-29,1298
2019-09-30,1301
2019-10-01,1309
2019-10-02,1309
2019-10-03,1301
2019-10-04,1286
2019-10-05,1267
2019-10-06,1268
2019-10-07,1268
2019-10-08,1288
2019-10-09,1288
2019-10-10,1285
2019-10-11,1274
2019-10-12,1272
2019-10-13,1305
2019-10-14,1295
2019-10-15,1292
2019-10-16,1273
2019-10-17,1251
2019-10-18,1244
2019-10-19,1265
2019-10-20,1286
2019-10-21,1290
2019-10-22,1321
2019-10-23,1333
2019-10-24,1328
2019-10-25,1340
2019-10-26,1333
2019-10-27,1323
2019-10-28,1300
2019-10-29,1286
2019-10-30,1285
2019-10-31,1274
2019-11-01,1277
2019-11-02,1276
2019-11-03,1284
2019-11-04,1280
2019-11-05,1280
2019-11-06,1323
2019-11-07,1344
2019-11-08,1335
2019-11-09,1332
2019-11-10,1301
2019-11-11,1275
2019-11-12,1273
2019-11-13,1257
2019-11-14,1232
2019-11-15,1238
2019-11-16,1242
2019-11-17,1242
2019-11-18,1258
2019-11-19,1275
2019-11-20,1263
2019-11-21,1263
2019-11-22,1274
2019-11-23,1256
2019-11-24,1264
2019-11-25,1255
2019-11-26,1271
2019-11-27,1271
2019-11-28,1312
2019-11-29,1322
2019-11-30,1335
2019-12-01,1310
2019-12-02,1336
2019-12-03,1322
2019-12-04,1323
2019-12-05,1323
2019-12-06,1317
2019-12-07,1305
2019-12-08,1300
2019-12-09,1324
2019-12-10,1334
2019-12-11,1313
2019-12-12,1313
2019-12-13,1288
2019-12-14,1304
2019-12-15,1283
2019-12-16,1288
2019-12-17,1265
2019-12-18,1243
2019-12-19,1249
2019-12-20,1232
2019-12-21,1229
2019-12-22,1219
2019-12-23,1232
2019-12-24,1271
2019-12-25,1316
2019-12-26,1376
2019-12-27,1411
2019-12-28,1431
2019-12-29,1472
2019-12-30,1475
2019-12-31,1480
2020-01-01,1440
2020-01-02,1430
2020-01-03,1414
2020-01-04,1440
2020-01-05,1417
2020-01-06,1461
2020-01-07,1518
2020-01-08,1518
2020-01-09,1525
2020-01-10,1521
2020-01-11,1513
2020-01-12,1509
2020-01-13,1509
2020-01-14,1501
2020-01-15,1521
2020-01-16,1497
2020-01-17,1481
2020-01-18,1488
2020-01-19,1455
2020-01-20,1438
2020-01-21,1419
2020-01-22,1419
2020-01-23,1415
2020-01-24,1396
2020-01-25,1355
2020-01-26,1327
2020-01-27,1321
2020-01-28,1360
2020-01-29,1376
2020-01-30,1368
2020-01-31,1369
2020-02-01,1382
2020-02-02,1395
2020-02-03,1397
2020-02-04,1374
2020-02-05,1340
2020-02-06,1300
2020-02-07,1268
2020-02-08,1229
2020-02-09,1250
2020-02-10,1251
2020-02-11,1249
2020-02-12,1230
2020-02-13,1191
2020-02-14,1218
2020-02-15,1261
2020-02-16,1287
2020-02-17,1267
2020-02-18,1273
2020-02-19,1305
2020-02-20,1293
2020-02-21,1293
2020-02-22,1278
2020-02-23,1280
2020-02-24,1298
2020-02-25,1321
2020-02-26,1293
2020-02-27,1273
2020-02-28,1267
2020-02-29,1265
2020-03-01,1247
2020-03-02,1238
2020-03-03,1221
2020-03-04,1228
2020-03-05,1215
2020-03-06,1233
2020-03-07,1228
2020-03-08,1228
2020-03-09,1222
2020-03-10,1214
2020-03-11,1192
2020-03-12,1181
2020-03-13,1176
2020-03-14,1158
2020-03-15,1192
2020-03-16,1184
2020-03-17,1178
2020-03-18,1192
2020-03-19,1179
2020-03-20,1207
2020-03-21,1237
2020-03-22,1228
2020-03-23,1205
2020-03-24,1226
2020-03-25,1239
2020-03-26,1278
2020-03-27,1302
2020-03-28,1277
2020-03-29,1256
2020-03-30,1277
2020-03-31,1321
2020-04-01,1333
2020-04-02,1325
2020-04-03,1317
2020-04-04,1345
2020-04-05,1386
2020-04-06,1386
2020-04-07,1379
2020-04-08,1369
2020-04-09,1354
2020-04-10,1357
2020-04-11,1322
2020-04-12,1309
2020-04-13,1297
2020-04-14,1324
2020-04-15,1305
2020-04-16,1293
2020-04-17,1289
2020-04-18,1310
2020-04-19,1336
2020-04-20,1336
2020-04-21,1324
2020-04-22,1309
2020-04-23,1291
2020-04-24,1280
2020-04-25,1280
2020-04-26,1270
2020-04-27,1261
2020-04-28,1254
2020-04-29,1245
2020-04-30,1258
2020-05-01,1271
2020-05-02,1295
2020-05-03,1293
2020-05-04,1272
2020-05-05,1266
2020-05-06,1273
2020-05-07,1287
2020-05-08,1296
2020-05-09,1288
2020-05-10,1256
2020-05-11,1255
2020-05-12,1251
2020-05-13,1265
