date_obj,Rune%20dart%20tip price
2019-05-05,1264
2019-05-06,1268
2019-05-07,1279
2019-05-08,1255
2019-05-09,1237
2019-05-10,1234
2019-05-11,1246
2019-05-12,1240
2019-05-13,1247
2019-05-14,1243
2019-05-15,1241
2019-05-16,1243
2019-05-17,1248
2019-05-18,1241
2019-05-19,1233
2019-05-20,1238
2019-05-21,1246
2019-05-22,1241
2019-05-23,1243
2019-05-24,1240
2019-05-25,1224
2019-05-26,1223
2019-05-27,1231
2019-05-28,1229
2019-05-29,1240
2019-05-30,1230
2019-05-31,1225
2019-06-01,1227
2019-06-02,1228
2019-06-03,1226
2019-06-04,1229
2019-06-05,1235
2019-06-06,1243
2019-06-07,1236
2019-06-08,1244
2019-06-09,1243
2019-06-10,1243
2019-06-11,1237
2019-06-12,1226
2019-06-13,1214
2019-06-14,1199
2019-06-15,1198
2019-06-16,1229
2019-06-17,1218
2019-06-18,1225
2019-06-19,1233
2019-06-20,1244
2019-06-21,1263
2019-06-22,1304
2019-06-23,1285
2019-06-24,1266
2019-06-25,1261
2019-06-26,1246
2019-06-27,1231
2019-06-28,1237
2019-06-29,1240
2019-06-30,1243
2019-07-01,1234
2019-07-02,1228
2019-07-03,1233
2019-07-04,1241
2019-07-05,1269
2019-07-06,1271
2019-07-07,1256
2019-07-08,1255
2019-07-09,1246
2019-07-10,1237
2019-07-11,1226
2019-07-12,1233
2019-07-13,1237
2019-07-14,1236
2019-07-15,1238
2019-07-16,1227
2019-07-17,1237
2019-07-18,1251
2019-07-19,1265
2019-07-20,1253
2019-07-21,1236
2019-07-22,1228
2019-07-23,1222
2019-07-24,1234
2019-07-25,1239
2019-07-26,1232
2019-07-27,1236
2019-07-28,1245
2019-07-29,1249
2019-07-30,1238
2019-07-31,1230
2019-08-01,1215
2019-08-02,1226
2019-08-03,1227
2019-08-04,1235
2019-08-05,1230
2019-08-06,1226
2019-08-07,1210
2019-08-08,1212
2019-08-09,1212
2019-08-10,1227
2019-08-11,1222
2019-08-12,1221
2019-08-13,1228
2019-08-14,1232
2019-08-15,1232
2019-08-16,1241
2019-08-17,1241
2019-08-18,1238
2019-08-19,1237
2019-08-20,1230
2019-08-21,1229
2019-08-22,1239
2019-08-23,1254
2019-08-24,1247
2019-08-24,1247
2019-08-25,1242
2019-08-25,1242
2019-08-26,1240
2019-08-26,1240
2019-08-27,1251
2019-08-27,1251
2019-08-28,1244
2019-08-29,1234
2019-08-30,1228
2019-08-31,1236
2019-09-01,1236
2019-09-02,1233
2019-09-03,1237
2019-09-04,1241
2019-09-05,1236
2019-09-06,1227
2019-09-07,1233
2019-09-08,1235
2019-09-09,1234
2019-09-10,1236
2019-09-11,1239
2019-09-12,1236
2019-09-13,1239
2019-09-14,1236
2019-09-15,1235
2019-09-16,1236
2019-09-17,1238
2019-09-18,1238
2019-09-19,1241
2019-09-20,1239
2019-09-21,1245
2019-09-22,1249
2019-09-23,1264
2019-09-24,1258
2019-09-25,1262
2019-09-26,1258
2019-09-27,1245
2019-09-28,1243
2019-09-29,1227
2019-09-30,1232
2019-10-01,1230
2019-10-02,1228
2019-10-03,1232
2019-10-04,1220
2019-10-05,1233
2019-10-06,1234
2019-10-07,1230
2019-10-08,1226
2019-10-09,1233
2019-10-10,1230
2019-10-11,1225
2019-10-12,1221
2019-10-13,1232
2019-10-14,1242
2019-10-15,1234
2019-10-16,1224
2019-10-17,1221
2019-10-18,1221
2019-10-19,1224
2019-10-20,1229
2019-10-21,1233
2019-10-22,1232
2019-10-23,1238
2019-10-24,1239
2019-10-25,1251
2019-10-26,1240
2019-10-27,1241
2019-10-28,1227
2019-10-29,1216
2019-10-30,1206
2019-10-31,1220
2019-11-01,1224
2019-11-02,1225
2019-11-03,1235
2019-11-04,1247
2019-11-05,1243
2019-11-06,1234
2019-11-07,1233
2019-11-08,1230
2019-11-09,1226
2019-11-10,1210
2019-11-11,1215
2019-11-12,1212
2019-11-13,1208
2019-11-14,1220
2019-11-15,1230
2019-11-16,1229
2019-11-17,1194
2019-11-18,1198
2019-11-19,1198
2019-11-20,1206
2019-11-21,1216
2019-11-22,1202
2019-11-23,1210
2019-11-24,1197
2019-11-25,1201
2019-11-26,1198
2019-11-27,1203
2019-11-28,1208
2019-11-29,1219
2019-11-30,1233
2019-12-01,1236
2019-12-02,1235
2019-12-03,1238
2019-12-04,1237
2019-12-05,1230
2019-12-06,1226
2019-12-07,1221
2019-12-08,1216
2019-12-09,1211
2019-12-10,1216
2019-12-11,1219
2019-12-12,1224
2019-12-13,1251
2019-12-14,1294
2019-12-15,1281
2019-12-16,1244
2019-12-17,1245
2019-12-18,1238
2019-12-19,1232
2019-12-20,1251
2019-12-21,1271
2019-12-22,1264
2019-12-23,1251
2019-12-24,1249
2019-12-25,1245
2019-12-26,1237
2019-12-27,1238
2019-12-28,1233
2019-12-29,1239
2019-12-30,1259
2019-12-31,1259
2020-01-01,1240
2020-01-02,1240
2020-01-03,1240
2020-01-04,1227
2020-01-05,1228
2020-01-06,1238
2020-01-07,1234
2020-01-08,1237
2020-01-09,1241
2020-01-10,1237
2020-01-11,1243
2020-01-12,1254
2020-01-13,1256
2020-01-14,1247
2020-01-15,1246
2020-01-16,1246
2020-01-17,1243
2020-01-18,1238
2020-01-19,1232
2020-01-20,1237
2020-01-21,1236
2020-01-22,1214
2020-01-23,1221
2020-01-24,1236
2020-01-25,1247
2020-01-26,1263
2020-01-27,1262
2020-01-28,1254
2020-01-29,1244
2020-01-30,1239
2020-01-31,1238
2020-02-01,1228
2020-02-02,1229
2020-02-03,1230
2020-02-04,1227
2020-02-05,1230
2020-02-06,1218
2020-02-07,1224
2020-02-08,1225
2020-02-09,1223
2020-02-10,1233
2020-02-11,1237
2020-02-12,1241
2020-02-13,1233
2020-02-14,1231
2020-02-15,1244
2020-02-16,1257
2020-02-17,1270
2020-02-18,1265
2020-02-19,1241
2020-02-20,1221
2020-02-21,1222
2020-02-22,1228
2020-02-23,1225
2020-02-24,1237
2020-02-25,1271
2020-02-26,1264
2020-02-27,1251
2020-02-28,1263
2020-02-29,1266
2020-03-01,1274
2020-03-02,1250
2020-03-03,1240
2020-03-04,1234
2020-03-05,1240
2020-03-06,1248
2020-03-07,1262
2020-03-08,1263
2020-03-09,1247
2020-03-10,1243
2020-03-11,1249
2020-03-12,1243
2020-03-13,1241
2020-03-14,1243
2020-03-15,1246
2020-03-16,1258
2020-03-17,1247
2020-03-18,1241
2020-03-19,1237
2020-03-20,1232
2020-03-21,1237
2020-03-22,1235
2020-03-23,1238
2020-03-24,1238
2020-03-25,1251
2020-03-26,1246
2020-03-27,1244
2020-03-28,1243
2020-03-29,1242
2020-03-30,1245
2020-03-31,1248
2020-04-01,1251
2020-04-02,1252
2020-04-03,1245
2020-04-04,1244
2020-04-05,1244
2020-04-06,1254
2020-04-07,1264
2020-04-08,1260
2020-04-09,1250
2020-04-10,1239
2020-04-11,1226
2020-04-12,1216
2020-04-13,1213
2020-04-14,1229
2020-04-15,1257
2020-04-16,1283
2020-04-17,1278
2020-04-18,1259
2020-04-19,1247
2020-04-20,1247
2020-04-21,1245
2020-04-22,1240
2020-04-23,1232
2020-04-24,1229
2020-04-25,1236
2020-04-26,1235
2020-04-27,1236
2020-04-28,1239
2020-04-29,1245
2020-04-30,1239
2020-05-01,1238
2020-05-02,1237
2020-05-03,1239
2020-05-04,1237
2020-05-05,1239
2020-05-06,1251
2020-05-07,1261
2020-05-08,1252
2020-05-09,1243
2020-05-10,1230
2020-05-11,1215
2020-05-12,1213
2020-05-13,1225
