date_obj,Broodoo%20shield%20(blue) price
2018-12-30,4791
2018-12-31,4705
2019-01-01,4705
2019-01-02,4705
2019-01-03,4705
2019-01-04,4705
2019-01-05,4689
2019-01-06,4689
2019-01-08,4689
2019-01-10,4636
2019-01-11,4636
2019-01-12,4636
2019-01-13,4504
2019-01-14,4504
2019-01-15,4504
2019-01-16,4504
2019-01-17,4504
2019-01-18,4513
2019-01-19,4513
2019-01-20,4513
2019-01-21,4513
2019-01-22,4589
2019-01-23,4589
2019-01-24,4589
2019-01-25,4589
2019-01-26,4589
2019-01-27,4477
2019-01-28,4477
2019-01-29,4477
2019-01-30,4477
2019-01-31,4477
2019-02-01,4262
2019-02-02,4262
2019-02-03,4262
2019-02-04,4262
2019-02-05,4059
2019-02-06,4059
2019-02-07,4059
2019-02-08,4059
2019-02-09,4059
2019-02-10,3892
2019-02-11,3892
2019-02-12,3892
2019-02-13,3892
2019-02-14,3892
2019-02-15,3772
2019-02-16,3772
2019-02-17,3772
2019-02-18,3772
2019-02-19,3772
2019-02-20,3772
2019-02-21,3597
2019-02-22,3597
2019-02-23,3597
2019-02-24,3597
2019-02-25,3597
2019-02-26,3514
2019-02-27,3514
2019-02-28,3514
2019-03-01,3514
2019-03-02,3514
2019-03-03,3514
2019-03-04,3514
2019-03-05,3591
2019-03-06,3591
2019-03-07,3591
2019-03-08,3591
2019-03-09,3591
2019-03-10,3591
2019-03-11,3503
2019-03-12,3503
2019-03-13,3503
2019-03-14,3503
2019-03-15,3503
2019-03-16,3505
2019-03-17,3505
2019-03-18,3505
2019-03-19,3505
2019-03-20,3505
2019-03-21,3505
2019-03-22,3531
2019-03-23,3531
2019-03-24,3531
2019-03-25,3531
2019-03-26,3531
2019-03-27,3531
2019-03-28,3531
2019-03-29,3476
2019-03-30,3476
2019-03-31,3476
2019-04-01,3476
2019-04-02,3476
2019-04-03,3476
2019-04-04,3476
2019-04-05,3476
2019-04-06,3495
2019-04-07,3495
2019-04-08,3495
2019-04-09,3495
2019-04-10,3495
2019-04-11,3495
2019-04-12,3558
2019-04-13,3558
2019-04-14,3558
2019-04-15,3558
2019-04-16,3558
2019-04-17,3558
2019-04-18,3558
2019-04-19,3428
2019-04-20,3428
2019-04-21,3428
2019-04-22,3428
2019-04-23,3428
2019-04-24,3428
2019-04-25,3395
2019-04-26,3395
2019-04-27,3395
2019-04-28,3395
2019-04-29,3395
2019-04-30,3395
2019-05-01,3395
2019-05-02,3360
2019-05-03,3360
2019-05-04,3360
2019-05-05,3360
2019-05-06,3360
2019-05-07,3360
2019-05-08,3280
2019-05-09,3280
2019-05-10,3280
2019-05-11,3280
2019-05-12,3280
2019-05-13,3280
2019-05-14,3354
2019-05-15,3354
2019-05-16,3354
2019-05-17,3354
2019-05-18,3354
2019-05-19,3354
2019-05-20,3354
2019-05-21,3354
2019-05-22,3518
2019-05-23,3518
2019-05-24,3518
2019-05-25,3518
2019-05-26,3518
2019-05-27,3518
2019-05-28,3518
2019-05-29,3606
2019-05-30,3606
2019-05-31,3606
2019-06-01,3606
2019-06-02,3606
2019-06-03,3606
2019-06-04,3621
2019-06-05,3621
2019-06-06,3621
2019-06-07,3621
2019-06-08,3621
2019-06-09,3621
2019-06-10,3621
2019-06-11,3733
2019-06-12,3733
2019-06-13,3733
2019-06-14,3733
2019-06-15,3733
2019-06-16,3733
2019-06-17,3787
2019-06-18,3787
2019-06-19,3787
2019-06-20,3787
2019-06-21,3787
2019-06-22,3787
2019-06-23,3876
2019-06-24,3876
2019-06-25,3876
2019-06-26,3876
2019-06-27,3876
2019-06-28,3876
2019-06-29,3876
2019-06-30,3849
2019-07-01,3849
2019-07-02,3849
2019-07-03,3849
2019-07-04,3849
2019-07-05,3849
2019-07-06,3849
2019-07-07,3864
2019-07-08,3864
2019-07-09,3864
2019-07-10,3864
2019-07-11,3864
2019-07-12,3864
2019-07-13,3864
2019-07-14,3704
2019-07-15,3704
2019-07-16,3704
2019-07-17,3704
2019-07-18,3704
2019-07-19,3704
2019-07-20,3704
2019-07-21,3675
2019-07-22,3675
2019-07-23,3675
2019-07-24,3675
2019-07-25,3675
2019-07-26,3675
2019-07-27,3675
2019-07-28,3675
2019-07-29,3574
2019-07-30,3574
2019-07-31,3574
2019-08-01,3574
2019-08-02,3574
2019-08-03,3574
2019-08-04,3574
2019-08-05,3501
2019-08-06,3501
2019-08-07,3501
2019-08-08,3501
2019-08-09,3501
2019-08-10,3501
2019-08-11,3501
2019-08-12,3501
2019-08-13,3339
2019-08-14,3339
2019-08-15,3339
2019-08-16,3339
2019-08-17,3339
2019-08-18,3339
2019-08-19,3207
2019-08-20,3207
2019-08-21,3207
2019-08-22,3207
2019-08-23,3207
2019-08-24,3207
2019-08-24,3207
2019-08-25,3207
2019-08-25,3207
2019-08-26,3207
2019-08-27,3207
2019-08-27,3207
2019-08-28,3217
2019-08-29,3217
2019-08-30,3217
2019-08-31,3217
2019-09-01,3217
2019-09-02,3217
2019-09-03,3217
2019-09-04,3217
2019-09-05,3286
2019-09-06,3286
2019-09-07,3286
2019-09-08,3286
2019-09-09,3286
2019-09-10,3286
2019-09-11,3286
2019-09-12,3353
2019-09-13,3353
2019-09-14,3353
2019-09-15,3353
2019-09-16,3353
2019-09-17,3353
2019-09-18,3353
2019-09-19,3353
2019-09-20,3353
2019-09-21,3407
2019-09-22,3407
2019-09-23,3407
2019-09-24,3407
2019-09-25,3407
2019-09-26,3407
2019-09-27,3407
2019-09-28,3407
2019-09-29,3407
2019-09-30,3454
2019-10-01,3454
2019-10-02,3454
2019-10-03,3454
2019-10-04,3454
2019-10-05,3454
2019-10-06,3454
2019-10-07,3457
2019-10-08,3457
2019-10-09,3457
2019-10-10,3457
2019-10-11,3457
2019-10-12,3457
2019-10-13,3457
2019-10-14,3457
2019-10-15,3457
2019-10-16,3490
2019-10-17,3490
2019-10-18,3490
2019-10-19,3490
2019-10-20,3490
2019-10-21,3490
2019-10-22,3490
2019-10-23,3490
2019-10-24,3490
2019-10-25,3490
2019-10-26,3490
2019-10-27,3623
2019-10-28,3623
2019-10-29,3623
2019-10-30,3623
2019-10-31,3623
2019-11-01,3623
2019-11-02,3623
2019-11-03,3623
2019-11-04,3623
2019-11-05,3623
2019-11-06,3623
2019-11-07,3623
2019-11-08,3542
2019-11-09,3542
2019-11-10,3542
2019-11-11,3542
2019-11-12,3542
2019-11-13,3542
2019-11-14,3542
2019-11-15,3542
2019-11-16,3527
2019-11-17,3527
2019-11-18,3527
2019-11-19,3527
2019-11-20,3527
2019-11-21,3527
2019-11-22,3527
2019-11-23,3527
2019-11-24,3527
2019-11-25,3527
2019-11-26,3527
2019-11-27,3527
2019-11-28,3580
2019-11-29,3580
2019-11-30,3580
2019-12-01,3580
2019-12-02,3580
2019-12-03,3580
2019-12-04,3580
2019-12-05,3580
2019-12-06,3580
2019-12-07,3580
2019-12-08,3561
2019-12-09,3561
2019-12-10,3561
2019-12-11,3561
2019-12-12,3561
2019-12-13,3561
2019-12-14,3561
2019-12-15,3561
2019-12-16,3561
2019-12-17,3625
2019-12-18,3625
2019-12-19,3625
2019-12-20,3625
2019-12-21,3625
2019-12-22,3625
2019-12-23,3625
2019-12-24,3625
2019-12-25,3625
2019-12-26,3625
2019-12-27,3625
2019-12-28,3595
2019-12-29,3595
2019-12-30,3595
2019-12-31,3595
2020-01-01,3595
2020-01-02,3595
2020-01-03,3595
2020-01-04,3595
2020-01-05,3595
2020-01-06,3555
2020-01-07,3555
2020-01-08,3555
2020-01-09,3555
2020-01-10,3555
2020-01-11,3555
2020-01-12,3555
2020-01-13,3555
2020-01-14,3555
2020-01-15,3472
2020-01-16,3472
2020-01-17,3472
2020-01-18,3472
2020-01-19,3472
2020-01-20,3472
2020-01-21,3472
2020-01-22,3472
2020-01-23,3472
2020-01-24,3520
2020-01-25,3520
2020-01-26,3520
2020-01-27,3520
2020-01-28,3520
2020-01-29,3520
2020-01-30,3520
2020-01-31,3520
2020-02-01,3520
2020-02-02,3533
2020-02-03,3533
2020-02-04,3533
2020-02-05,3533
2020-02-06,3533
2020-02-07,3533
2020-02-08,3533
2020-02-09,3533
2020-02-10,3460
2020-02-11,3460
2020-02-12,3460
2020-02-13,3460
2020-02-14,3460
2020-02-15,3460
2020-02-16,3460
2020-02-17,3460
2020-02-18,3441
2020-02-19,3441
2020-02-20,3441
2020-02-21,3441
2020-02-22,3441
2020-02-23,3441
2020-02-24,3441
2020-02-25,3441
2020-02-26,3582
2020-02-27,3582
2020-02-28,3582
2020-02-29,3582
2020-03-01,3582
2020-03-02,3582
2020-03-03,3582
2020-03-04,3582
2020-03-05,3684
2020-03-06,3684
2020-03-07,3684
2020-03-08,3684
2020-03-09,3684
2020-03-10,3684
2020-03-11,3684
2020-03-12,3730
2020-03-13,3730
2020-03-14,3730
2020-03-15,3730
2020-03-16,3730
2020-03-17,3730
2020-03-18,3730
2020-03-19,3624
2020-03-20,3624
2020-03-21,3624
2020-03-22,3624
2020-03-23,3479
2020-03-24,3479
2020-03-25,3479
2020-03-26,3479
2020-03-27,3309
2020-03-28,3309
2020-03-29,3309
2020-03-30,3309
2020-03-31,3231
2020-04-01,3231
2020-04-02,3231
2020-04-03,3231
2020-04-04,3235
2020-04-05,3235
2020-04-06,3235
2020-04-07,3235
2020-04-08,3082
2020-04-09,3082
2020-04-10,3082
2020-04-11,3082
2020-04-12,2982
2020-04-13,2982
2020-04-14,2982
2020-04-15,2982
2020-04-16,2881
2020-04-17,2881
2020-04-18,2881
2020-04-19,2981
2020-04-20,2981
2020-04-21,2981
2020-04-22,2981
2020-04-23,2918
2020-04-24,2918
2020-04-25,2918
2020-04-26,2918
2020-04-27,2924
2020-04-28,2924
2020-04-29,2924
2020-04-30,2924
2020-05-01,2924
2020-05-02,2924
2020-05-03,2824
2020-05-04,2824
2020-05-05,2824
2020-05-06,2824
2020-05-07,2863
2020-05-08,2863
2020-05-09,2863
2020-05-10,2863
2020-05-11,2863
2020-05-12,2998
2020-05-13,2998
