date_obj,Lantadyme%20seed price
2019-06-10,1416
2019-06-11,1439
2019-06-12,1484
2019-06-13,1511
2019-06-14,1541
2019-06-15,1541
2019-06-16,1548
2019-06-17,1529
2019-06-18,1586
2019-06-19,1640
2019-06-20,1695
2019-06-21,1753
2019-06-22,1828
2019-06-23,1837
2019-06-24,1908
2019-06-25,1961
2019-06-26,1976
2019-06-27,1940
2019-06-28,1883
2019-06-29,1854
2019-06-30,1879
2019-07-01,1933
2019-07-02,1952
2019-07-03,2009
2019-07-04,2042
2019-07-05,2070
2019-07-06,2122
2019-07-07,2125
2019-07-08,2069
2019-07-09,2034
2019-07-10,2005
2019-07-11,1925
2019-07-12,1881
2019-07-13,1802
2019-07-14,1762
2019-07-15,1675
2019-07-16,1594
2019-07-17,1554
2019-07-18,1540
2019-07-19,1549
2019-07-20,1594
2019-07-21,1630
2019-07-22,1700
2019-07-23,1765
2019-07-24,1813
2019-07-25,1778
2019-07-26,1705
2019-07-27,1629
2019-07-28,1601
2019-07-29,1638
2019-07-30,1688
2019-07-31,1726
2019-08-01,1754
2019-08-02,1822
2019-08-03,1840
2019-08-04,1918
2019-08-05,2006
2019-08-06,2107
2019-08-07,2211
2019-08-08,2322
2019-08-09,2425
2019-08-10,2517
2019-08-11,2546
2019-08-12,2597
2019-08-13,2520
2019-08-14,2444
2019-08-15,2477
2019-08-16,2564
2019-08-17,2530
2019-08-18,2524
2019-08-19,2547
2019-08-20,2552
2019-08-21,2540
2019-08-22,2557
2019-08-23,2562
2019-08-24,2580
2019-08-24,2580
2019-08-25,2550
2019-08-25,2550
2019-08-26,2525
2019-08-26,2525
2019-08-27,2420
2019-08-27,2420
2019-08-28,2325
2019-08-29,2313
2019-08-30,2274
2019-08-31,2223
2019-09-01,2157
2019-09-02,2100
2019-09-03,2066
2019-09-04,2021
2019-09-05,1976
2019-09-06,1920
2019-09-07,1900
2019-09-08,1945
2019-09-09,1991
2019-09-10,2023
2019-09-11,2089
2019-09-12,2152
2019-09-13,2234
2019-09-14,2308
2019-09-15,2343
2019-09-16,2378
2019-09-17,2445
2019-09-18,2537
2019-09-19,2596
2019-09-20,2680
2019-09-21,2753
2019-09-22,2793
2019-09-23,2853
2019-09-24,2944
2019-09-25,2985
2019-09-26,2948
2019-09-27,2876
2019-09-28,2807
2019-09-29,2710
2019-09-30,2688
2019-10-01,2715
2019-10-02,2802
2019-10-03,2923
2019-10-04,2972
2019-10-05,2914
2019-10-06,2892
2019-10-07,2856
2019-10-08,2896
2019-10-09,2899
2019-10-10,2823
2019-10-11,2756
2019-10-12,2691
2019-10-13,2622
2019-10-14,2567
2019-10-15,2490
2019-10-16,2420
2019-10-17,2349
2019-10-18,2304
2019-10-19,2255
2019-10-20,2192
2019-10-21,2128
2019-10-22,2149
2019-10-23,2143
2019-10-24,2086
2019-10-25,1998
2019-10-26,1917
2019-10-27,1831
2019-10-28,1766
2019-10-29,1724
2019-10-30,1789
2019-10-31,1760
2019-11-01,1672
2019-11-02,1629
2019-11-03,1623
2019-11-04,1672
2019-11-05,1728
2019-11-06,1814
2019-11-07,1870
2019-11-08,1891
2019-11-09,1943
2019-11-10,1953
2019-11-11,1977
2019-11-12,2044
2019-11-13,2066
2019-11-14,2041
2019-11-15,2019
2019-11-16,2002
2019-11-17,1971
2019-11-18,1971
2019-11-19,1967
2019-11-20,2035
2019-11-21,2074
2019-11-22,2050
2019-11-23,2000
2019-11-24,1920
2019-11-25,1840
2019-11-26,1774
2019-11-27,1738
2019-11-28,1677
2019-11-29,1666
2019-11-30,1655
2019-12-01,1603
2019-12-02,1548
2019-12-03,1531
2019-12-04,1563
2019-12-05,1616
2019-12-06,1605
2019-12-07,1630
2019-12-08,1672
2019-12-09,1712
2019-12-10,1728
2019-12-11,1814
2019-12-12,1886
2019-12-13,1969
2019-12-14,2044
2019-12-15,2040
2019-12-16,1994
2019-12-17,2011
2019-12-18,2005
2019-12-19,1991
2019-12-20,2019
2019-12-21,2007
2019-12-22,1975
2019-12-23,1904
2019-12-24,1847
2019-12-25,1769
2019-12-26,1709
2019-12-27,1639
2019-12-28,1589
2019-12-29,1548
2019-12-30,1482
2019-12-31,1470
2020-01-01,1492
2020-01-02,1536
2020-01-03,1604
2020-01-04,1671
2020-01-05,1732
2020-01-06,1812
2020-01-07,1833
2020-01-08,1823
2020-01-09,1798
2020-01-10,1807
2020-01-11,1753
2020-01-12,1741
2020-01-13,1739
2020-01-14,1788
2020-01-15,1855
2020-01-16,1948
2020-01-17,2046
2020-01-18,2098
2020-01-19,2184
2020-01-20,2213
2020-01-21,2237
2020-01-22,2336
2020-01-23,2423
2020-01-24,2466
2020-01-25,2502
2020-01-26,2572
2020-01-27,2614
2020-01-28,2581
2020-01-29,2591
2020-01-30,2615
2020-01-31,2608
2020-02-01,2630
2020-02-02,2607
2020-02-03,2496
2020-02-04,2460
2020-02-05,2364
2020-02-06,2283
2020-02-07,2212
2020-02-08,2126
2020-02-09,2061
2020-02-10,2008
2020-02-11,1967
2020-02-12,1945
2020-02-13,1915
2020-02-14,1905
2020-02-15,1878
2020-02-16,1845
2020-02-17,1864
2020-02-18,1865
2020-02-19,1894
2020-02-20,1929
2020-02-21,1918
2020-02-22,1954
2020-02-23,1930
2020-02-24,1985
2020-02-25,2033
2020-02-26,2042
2020-02-27,2028
2020-02-28,2059
2020-02-29,2053
2020-03-01,2010
2020-03-02,1978
2020-03-03,1993
2020-03-04,1998
2020-03-05,1997
2020-03-06,2005
2020-03-07,2003
2020-03-08,1949
2020-03-09,1908
2020-03-10,1924
2020-03-11,1991
2020-03-12,1997
2020-03-13,1991
2020-03-14,2040
2020-03-15,2012
2020-03-16,2032
2020-03-17,2088
2020-03-18,2178
2020-03-19,2238
2020-03-20,2204
2020-03-21,2145
2020-03-22,2073
2020-03-23,2015
2020-03-24,1970
2020-03-25,1918
2020-03-26,1930
2020-03-27,1906
2020-03-28,1829
2020-03-29,1773
2020-03-30,1721
2020-03-31,1703
2020-04-01,1715
2020-04-02,1684
2020-04-03,1646
2020-04-04,1689
2020-04-05,1712
2020-04-06,1736
2020-04-07,1803
2020-04-08,1869
2020-04-09,1943
2020-04-10,2003
2020-04-11,1972
2020-04-12,1998
2020-04-13,2035
2020-04-14,2062
2020-04-15,2123
2020-04-16,2154
2020-04-17,2185
2020-04-18,2185
2020-04-19,2188
2020-04-20,2226
2020-04-21,2267
2020-04-22,2336
2020-04-23,2396
2020-04-24,2436
2020-04-25,2529
2020-04-26,2579
2020-04-27,2664
2020-04-28,2780
2020-04-29,2858
2020-04-30,2938
2020-05-01,2983
2020-05-02,2958
2020-05-03,2880
2020-05-04,2857
2020-05-05,2868
2020-05-06,2895
2020-05-07,2977
2020-05-08,2967
2020-05-09,2982
2020-05-10,3012
2020-05-11,3039
2020-05-12,3124
2020-05-13,3190
