date_obj,Wood%20camo%20legs price
2019-04-09,5570
2019-04-10,5570
2019-04-11,5570
2019-04-12,5570
2019-04-13,5570
2019-04-14,5490
2019-04-15,5490
2019-04-16,5490
2019-04-17,5490
2019-04-18,5490
2019-04-19,5490
2019-04-20,5490
2019-04-21,5490
2019-04-22,5490
2019-04-23,5490
2019-04-24,5490
2019-04-25,5490
2019-04-26,5490
2019-04-27,5490
2019-04-28,5344
2019-04-29,5344
2019-04-30,5344
2019-05-01,5344
2019-05-02,5344
2019-05-03,5344
2019-05-04,5344
2019-05-05,5344
2019-05-06,5344
2019-05-07,5344
2019-05-08,5344
2019-05-09,5344
2019-05-10,5344
2019-05-11,5344
2019-05-12,5344
2019-05-13,5121
2019-05-14,5121
2019-05-15,5121
2019-05-16,5121
2019-05-17,5121
2019-05-18,5121
2019-05-19,5121
2019-05-20,5121
2019-05-21,5121
2019-05-22,5121
2019-05-23,5121
2019-05-24,5121
2019-05-25,5121
2019-05-26,5121
2019-05-27,4940
2019-05-28,4940
2019-05-29,4940
2019-05-30,4940
2019-05-31,4940
2019-06-01,4940
2019-06-02,4940
2019-06-03,4940
2019-06-04,4940
2019-06-05,4940
2019-06-06,4940
2019-06-07,4940
2019-06-08,4940
2019-06-09,4940
2019-06-10,4940
2019-06-11,4888
2019-06-12,4888
2019-06-13,4888
2019-06-14,4888
2019-06-15,4888
2019-06-16,4888
2019-06-17,4888
2019-06-18,4888
2019-06-19,4888
2019-06-20,4888
2019-06-21,4888
2019-06-22,4888
2019-06-23,4888
2019-06-24,4888
2019-06-25,4888
2019-06-26,4888
2019-06-27,4813
2019-06-28,4813
2019-06-29,4813
2019-06-30,4813
2019-07-01,4813
2019-07-02,4813
2019-07-03,4813
2019-07-04,4813
2019-07-05,4813
2019-07-06,4813
2019-07-07,4813
2019-07-08,4813
2019-07-09,4813
2019-07-10,4813
2019-07-11,4813
2019-07-12,4813
2019-07-13,4813
2019-07-14,4841
2019-07-15,4841
2019-07-16,4841
2019-07-17,4841
2019-07-18,4841
2019-07-19,4841
2019-07-20,4841
2019-07-21,4841
2019-07-22,4841
2019-07-23,4841
2019-07-24,4841
2019-07-25,4841
2019-07-26,4841
2019-07-27,4841
2019-07-28,4841
2019-07-29,4841
2019-07-30,4841
2019-07-31,4841
2019-08-01,4841
2019-08-02,4845
2019-08-03,4845
2019-08-04,4845
2019-08-05,4845
2019-08-06,4845
2019-08-07,4845
2019-08-08,4845
2019-08-09,4845
2019-08-10,4845
2019-08-11,4845
2019-08-12,4845
2019-08-13,4845
2019-08-14,4845
2019-08-15,4845
2019-08-16,4845
2019-08-17,4845
2019-08-18,4838
2019-08-19,4838
2019-08-20,4838
2019-08-21,4838
2019-08-22,4838
2019-08-23,4838
2019-08-24,4838
2019-08-24,4838
2019-08-25,4838
2019-08-25,4838
2019-08-26,4838
2019-08-26,4838
2019-08-27,4838
2019-08-27,4838
2019-08-28,4838
2019-08-29,4838
2019-08-30,4838
2019-08-31,4838
2019-09-01,4838
2019-09-02,4838
2019-09-03,4838
2019-09-04,4838
2019-09-05,4874
2019-09-06,4874
2019-09-07,4874
2019-09-08,4874
2019-09-09,4874
2019-09-10,4874
2019-09-11,4874
2019-09-12,4874
2019-09-13,4874
2019-09-14,4874
2019-09-15,4874
2019-09-16,4874
2019-09-17,4874
2019-09-18,4874
2019-09-19,4874
2019-09-20,4874
2019-09-21,4874
2019-09-22,4857
2019-09-23,4857
2019-09-24,4857
2019-09-25,4857
2019-09-26,4857
2019-09-27,4857
2019-09-28,4857
2019-09-29,4857
2019-09-30,4857
2019-10-01,4857
2019-10-02,4857
2019-10-03,4857
2019-10-04,4857
2019-10-05,4857
2019-10-06,4857
2019-10-07,4921
2019-10-08,4921
2019-10-09,4921
2019-10-10,4921
2019-10-11,4921
2019-10-12,4921
2019-10-13,4921
2019-10-14,4921
2019-10-15,4921
2019-10-16,4921
2019-10-17,4921
2019-10-18,4921
2019-10-19,4921
2019-10-20,5060
2019-10-21,5060
2019-10-22,5060
2019-10-23,5060
2019-10-24,5060
2019-10-25,5060
2019-10-26,5060
2019-10-27,5060
2019-10-28,5060
2019-10-29,5060
2019-10-30,5060
2019-10-31,5190
2019-11-01,5190
2019-11-02,5190
2019-11-03,5190
2019-11-04,5190
2019-11-05,5190
2019-11-06,5190
2019-11-07,5190
2019-11-08,5190
2019-11-09,5190
2019-11-10,5190
2019-11-11,5190
2019-11-12,5190
2019-11-13,5190
2019-11-14,5190
2019-11-15,5190
2019-11-16,5278
2019-11-17,5278
2019-11-18,5278
2019-11-19,5278
2019-11-20,5278
2019-11-21,5278
2019-11-22,5278
2019-11-23,5278
2019-11-24,5278
2019-11-25,5278
2019-11-26,5278
2019-11-27,5278
2019-11-28,5289
2019-11-29,5289
2019-11-30,5289
2019-12-01,5289
2019-12-02,5289
2019-12-03,5289
2019-12-04,5289
2019-12-05,5289
2019-12-06,5289
2019-12-07,5289
2019-12-08,5289
2019-12-09,5289
2019-12-10,5289
2019-12-11,5289
2019-12-12,5289
2019-12-13,5397
2019-12-14,5397
2019-12-15,5397
2019-12-16,5397
2019-12-17,5397
2019-12-18,5397
2019-12-19,5397
2019-12-20,5397
2019-12-21,5397
2019-12-22,5397
2019-12-23,5397
2019-12-24,5397
2019-12-25,5397
2019-12-26,5397
2019-12-27,5397
2019-12-28,5397
2019-12-29,5397
2019-12-30,5433
2019-12-31,5433
2020-01-01,5433
2020-01-02,5433
2020-01-03,5433
2020-01-04,5433
2020-01-05,5433
2020-01-06,5433
2020-01-07,5433
2020-01-08,5433
2020-01-09,5433
2020-01-10,5433
2020-01-11,5433
2020-01-12,5433
2020-01-13,5433
2020-01-14,5433
2020-01-15,5433
2020-01-16,5433
2020-01-17,5485
2020-01-18,5485
2020-01-19,5485
2020-01-20,5485
2020-01-21,5485
2020-01-22,5485
2020-01-23,5485
2020-01-24,5485
2020-01-25,5485
2020-01-26,5485
2020-01-27,5485
2020-01-28,5485
2020-01-29,5485
2020-01-30,5485
2020-01-31,5485
2020-02-01,5473
2020-02-02,5473
2020-02-03,5473
2020-02-04,5473
2020-02-05,5473
2020-02-06,5473
2020-02-07,5473
2020-02-08,5473
2020-02-09,5473
2020-02-10,5473
2020-02-11,5473
2020-02-12,5473
2020-02-13,5473
2020-02-14,5473
2020-02-15,5438
2020-02-16,5438
2020-02-17,5438
2020-02-18,5438
2020-02-19,5438
2020-02-20,5438
2020-02-21,5438
2020-02-22,5438
2020-02-23,5438
2020-02-24,5438
2020-02-25,5438
2020-02-26,5438
2020-02-27,5330
2020-02-28,5330
2020-02-29,5330
2020-03-01,5330
2020-03-02,5330
2020-03-03,5330
2020-03-04,5330
2020-03-05,5330
2020-03-06,5330
2020-03-07,5330
2020-03-08,5330
2020-03-09,5330
2020-03-10,5330
2020-03-11,5330
2020-03-12,5219
2020-03-13,5219
2020-03-14,5219
2020-03-15,5219
2020-03-16,5219
2020-03-17,5219
2020-03-18,5219
2020-03-19,5219
2020-03-20,5219
2020-03-21,5219
2020-03-22,5219
2020-03-23,5219
2020-03-24,5219
2020-03-25,5220
2020-03-26,5220
2020-03-27,5220
2020-03-28,5220
2020-03-29,5220
2020-03-30,5220
2020-03-31,5220
2020-04-01,5220
2020-04-02,5220
2020-04-03,5165
2020-04-04,5165
2020-04-05,5165
2020-04-06,5165
2020-04-07,5165
2020-04-08,5165
2020-04-09,5165
2020-04-10,5165
2020-04-11,5165
2020-04-12,5237
2020-04-13,5237
2020-04-14,5237
2020-04-15,5237
2020-04-16,5237
2020-04-17,5237
2020-04-18,5237
2020-04-19,5270
2020-04-20,5270
2020-04-21,5270
2020-04-22,5270
2020-04-23,5270
2020-04-24,5270
2020-04-25,5270
2020-04-26,5270
2020-04-27,5270
2020-04-28,5179
2020-04-29,5179
2020-04-30,5179
2020-05-01,5179
2020-05-02,5179
2020-05-03,5179
2020-05-04,5179
2020-05-05,5179
2020-05-06,5179
2020-05-07,5224
2020-05-08,5224
2020-05-09,5224
2020-05-10,5224
2020-05-11,5224
2020-05-12,5224
2020-05-13,5224
