date_obj,Pineapple%20seed price
2019-04-09,409
2019-04-10,410
2019-04-11,415
2019-04-12,418
2019-04-13,400
2019-04-14,386
2019-04-15,371
2019-04-16,356
2019-04-17,360
2019-04-18,365
2019-04-19,365
2019-04-20,373
2019-04-21,372
2019-04-22,369
2019-04-23,357
2019-04-24,354
2019-04-25,355
2019-04-26,351
2019-04-27,349
2019-04-28,333
2019-04-29,326
2019-04-30,320
2019-05-01,320
2019-05-02,321
2019-05-03,312
2019-05-04,300
2019-05-05,296
2019-05-06,302
2019-05-07,304
2019-05-08,297
2019-05-09,296
2019-05-10,293
2019-05-11,281
2019-05-12,281
2019-05-13,278
2019-05-14,282
2019-05-15,281
2019-05-16,283
2019-05-17,271
2019-05-18,262
2019-05-19,262
2019-05-20,255
2019-05-21,256
2019-05-22,257
2019-05-23,254
2019-05-24,241
2019-05-25,228
2019-05-26,225
2019-05-27,215
2019-05-28,212
2019-05-29,210
2019-05-30,212
2019-05-31,214
2019-06-01,213
2019-06-02,208
2019-06-03,202
2019-06-04,204
2019-06-05,208
2019-06-06,217
2019-06-07,222
2019-06-08,222
2019-06-09,222
2019-06-10,218
2019-06-11,219
2019-06-12,215
2019-06-13,217
2019-06-14,210
2019-06-15,214
2019-06-16,221
2019-06-17,218
2019-06-18,221
2019-06-19,220
2019-06-20,221
2019-06-21,222
2019-06-22,229
2019-06-23,228
2019-06-24,222
2019-06-25,216
2019-06-26,212
2019-06-27,216
2019-06-28,215
2019-06-29,214
2019-06-30,209
2019-07-01,212
2019-07-02,215
2019-07-03,213
2019-07-04,206
2019-07-05,211
2019-07-06,216
2019-07-07,219
2019-07-08,214
2019-07-09,220
2019-07-10,224
2019-07-11,223
2019-07-12,227
2019-07-13,235
2019-07-14,236
2019-07-15,234
2019-07-16,242
2019-07-17,250
2019-07-18,251
2019-07-19,248
2019-07-20,251
2019-07-21,248
2019-07-22,243
2019-07-23,233
2019-07-24,231
2019-07-25,226
2019-07-26,227
2019-07-27,230
2019-07-28,231
2019-07-29,223
2019-07-30,217
2019-07-31,226
2019-08-01,225
2019-08-02,225
2019-08-03,226
2019-08-04,233
2019-08-05,236
2019-08-06,240
2019-08-07,245
2019-08-08,246
2019-08-09,244
2019-08-10,244
2019-08-11,249
2019-08-12,249
2019-08-13,252
2019-08-14,254
2019-08-15,254
2019-08-16,254
2019-08-17,245
2019-08-18,243
2019-08-19,247
2019-08-20,243
2019-08-21,237
2019-08-22,242
2019-08-23,238
2019-08-24,228
2019-08-24,228
2019-08-25,217
2019-08-25,217
2019-08-26,210
2019-08-26,210
2019-08-27,202
2019-08-27,202
2019-08-28,200
2019-08-29,197
2019-08-30,193
2019-08-31,192
2019-09-01,191
2019-09-02,196
2019-09-03,202
2019-09-04,207
2019-09-05,207
2019-09-06,200
2019-09-07,204
2019-09-08,208
2019-09-09,209
2019-09-10,201
2019-09-11,197
2019-09-12,200
2019-09-13,201
2019-09-14,207
2019-09-15,205
2019-09-16,208
2019-09-17,213
2019-09-18,216
2019-09-19,216
2019-09-20,218
2019-09-21,219
2019-09-22,215
2019-09-23,222
2019-09-24,232
2019-09-25,242
2019-09-26,250
2019-09-27,258
2019-09-28,263
2019-09-29,268
2019-09-30,277
2019-10-01,282
2019-10-02,290
2019-10-03,303
2019-10-04,306
2019-10-05,314
2019-10-06,318
2019-10-07,329
2019-10-08,345
2019-10-09,353
2019-10-10,362
2019-10-11,375
2019-10-12,393
2019-10-13,407
2019-10-14,422
2019-10-15,417
2019-10-16,398
2019-10-17,392
2019-10-18,388
2019-10-19,379
2019-10-20,381
2019-10-21,391
2019-10-22,393
2019-10-23,386
2019-10-24,396
2019-10-25,401
2019-10-26,408
2019-10-27,399
2019-10-28,403
2019-10-29,405
2019-10-30,416
2019-10-31,416
2019-11-01,430
2019-11-02,422
2019-11-03,424
2019-11-04,432
2019-11-05,429
2019-11-06,441
2019-11-07,449
2019-11-08,459
2019-11-09,469
2019-11-10,476
2019-11-11,468
2019-11-12,462
2019-11-13,460
2019-11-14,467
2019-11-15,453
2019-11-16,446
2019-11-17,426
2019-11-18,410
2019-11-19,390
2019-11-20,371
2019-11-21,352
2019-11-22,340
2019-11-23,333
2019-11-24,333
2019-11-25,325
2019-11-26,314
2019-11-27,303
2019-11-28,302
2019-11-29,303
2019-11-30,302
2019-12-01,297
2019-12-02,299
2019-12-03,307
2019-12-04,316
2019-12-05,327
2019-12-06,325
2019-12-07,323
2019-12-08,317
2019-12-09,308
2019-12-10,311
2019-12-11,301
2019-12-12,290
2019-12-13,282
2019-12-14,271
2019-12-15,271
2019-12-16,274
2019-12-17,277
2019-12-18,283
2019-12-19,291
2019-12-20,303
2019-12-21,308
2019-12-22,306
2019-12-23,293
2019-12-24,295
2019-12-25,299
2019-12-26,302
2019-12-27,315
2019-12-28,315
2019-12-29,324
2019-12-30,322
2019-12-31,332
2020-01-01,338
2020-01-02,338
2020-01-03,341
2020-01-04,339
2020-01-05,343
2020-01-06,355
2020-01-07,368
2020-01-08,370
2020-01-09,379
2020-01-10,388
2020-01-11,402
2020-01-12,399
2020-01-13,398
2020-01-14,396
2020-01-15,401
2020-01-16,404
2020-01-17,417
2020-01-18,431
2020-01-19,444
2020-01-20,460
2020-01-21,473
2020-01-22,496
2020-01-23,513
2020-01-24,526
2020-01-25,544
2020-01-26,556
2020-01-27,579
2020-01-28,576
2020-01-29,573
2020-01-30,587
2020-01-31,581
2020-02-01,592
2020-02-02,605
2020-02-03,608
2020-02-04,615
2020-02-05,602
2020-02-06,584
2020-02-07,555
2020-02-08,530
2020-02-09,503
2020-02-10,477
2020-02-11,453
2020-02-12,430
2020-02-13,408
2020-02-14,387
2020-02-15,368
2020-02-16,351
2020-02-17,334
2020-02-18,318
2020-02-19,305
2020-02-20,299
2020-02-21,297
2020-02-22,293
2020-02-23,283
2020-02-24,286
2020-02-25,289
2020-02-26,291
2020-02-27,290
2020-02-28,288
2020-02-29,279
2020-03-01,272
2020-03-02,268
2020-03-03,267
2020-03-04,260
2020-03-05,254
2020-03-06,243
2020-03-07,230
2020-03-08,218
2020-03-09,212
2020-03-10,205
2020-03-11,204
2020-03-12,204
2020-03-13,203
2020-03-14,200
2020-03-15,195
2020-03-16,196
2020-03-17,190
2020-03-18,183
2020-03-19,176
2020-03-20,169
2020-03-21,173
2020-03-22,169
2020-03-23,162
2020-03-24,156
2020-03-25,151
2020-03-26,148
2020-03-27,143
2020-03-28,142
2020-03-29,143
2020-03-30,143
2020-03-31,141
2020-04-01,149
2020-04-02,156
2020-04-03,162
2020-04-04,167
2020-04-05,167
2020-04-06,173
2020-04-07,182
2020-04-08,191
2020-04-09,201
2020-04-10,212
2020-04-11,223
2020-04-12,235
2020-04-13,246
2020-04-14,259
2020-04-15,272
2020-04-16,264
2020-04-17,276
2020-04-18,290
2020-04-19,303
2020-04-20,311
2020-04-21,312
2020-04-22,324
2020-04-23,337
2020-04-24,344
2020-04-25,360
2020-04-26,370
2020-04-27,371
2020-04-28,372
2020-04-29,373
2020-04-30,387
2020-05-01,388
2020-05-02,404
2020-05-03,412
2020-05-04,429
2020-05-05,435
2020-05-06,447
2020-05-07,460
2020-05-08,446
2020-05-09,425
2020-05-10,403
2020-05-11,382
2020-05-12,363
2020-05-13,356
