date_obj,Dragonstone%20bolts price
2019-05-15,606
2019-05-16,613
2019-05-17,610
2019-05-18,609
2019-05-19,622
2019-05-20,621
2019-05-21,625
2019-05-22,620
2019-05-23,634
2019-05-24,642
2019-05-25,656
2019-05-26,680
2019-05-27,681
2019-05-28,657
2019-05-29,643
2019-05-30,652
2019-05-31,648
2019-06-01,649
2019-06-02,648
2019-06-03,639
2019-06-04,636
2019-06-05,640
2019-06-06,656
2019-06-07,671
2019-06-08,683
2019-06-09,679
2019-06-10,677
2019-06-11,686
2019-06-12,679
2019-06-13,672
2019-06-14,660
2019-06-15,652
2019-06-16,653
2019-06-17,647
2019-06-18,641
2019-06-19,632
2019-06-20,630
2019-06-21,629
2019-06-22,621
2019-06-23,620
2019-06-24,618
2019-06-25,615
2019-06-26,612
2019-06-27,609
2019-06-28,609
2019-06-29,616
2019-06-30,620
2019-07-01,620
2019-07-02,616
2019-07-03,619
2019-07-04,625
2019-07-05,638
2019-07-06,646
2019-07-07,642
2019-07-08,634
2019-07-09,637
2019-07-10,664
2019-07-11,675
2019-07-12,687
2019-07-13,693
2019-07-14,685
2019-07-15,680
2019-07-16,681
2019-07-17,681
2019-07-18,678
2019-07-19,674
2019-07-20,671
2019-07-21,668
2019-07-22,667
2019-07-23,670
2019-07-24,663
2019-07-25,659
2019-07-26,650
2019-07-27,652
2019-07-28,672
2019-07-29,665
2019-07-30,661
2019-07-31,657
2019-08-01,664
2019-08-02,670
2019-08-03,693
2019-08-04,704
2019-08-05,708
2019-08-06,713
2019-08-07,706
2019-08-08,702
2019-08-09,694
2019-08-10,701
2019-08-11,704
2019-08-12,710
2019-08-13,701
2019-08-14,693
2019-08-15,677
2019-08-16,667
2019-08-17,656
2019-08-18,656
2019-08-19,650
2019-08-20,652
2019-08-21,652
2019-08-22,665
2019-08-23,674
2019-08-24,685
2019-08-24,685
2019-08-25,681
2019-08-25,681
2019-08-26,674
2019-08-26,674
2019-08-27,678
2019-08-27,678
2019-08-28,685
2019-08-29,700
2019-08-30,693
2019-08-31,698
2019-09-01,707
2019-09-02,711
2019-09-03,719
2019-09-04,712
2019-09-05,710
2019-09-06,702
2019-09-07,712
2019-09-08,721
2019-09-09,711
2019-09-10,704
2019-09-11,698
2019-09-12,703
2019-09-13,715
2019-09-14,716
2019-09-15,709
2019-09-16,703
2019-09-17,714
2019-09-18,718
2019-09-19,712
2019-09-20,719
2019-09-21,730
2019-09-22,749
2019-09-23,751
2019-09-24,740
2019-09-25,732
2019-09-26,717
2019-09-27,736
2019-09-28,732
2019-09-29,723
2019-09-30,727
2019-10-01,729
2019-10-02,716
2019-10-03,707
2019-10-04,690
2019-10-05,683
2019-10-06,688
2019-10-07,694
2019-10-08,703
2019-10-09,724
2019-10-10,724
2019-10-11,717
2019-10-12,714
2019-10-13,715
2019-10-14,712
2019-10-15,711
2019-10-16,707
2019-10-17,700
2019-10-18,699
2019-10-19,694
2019-10-20,697
2019-10-21,696
2019-10-22,693
2019-10-23,699
2019-10-24,703
2019-10-25,688
2019-10-26,703
2019-10-27,709
2019-10-28,725
2019-10-29,726
2019-10-30,723
2019-10-31,738
2019-11-01,752
2019-11-02,735
2019-11-03,734
2019-11-04,735
2019-11-05,718
2019-11-06,714
2019-11-07,726
2019-11-08,733
2019-11-09,747
2019-11-10,752
2019-11-11,744
2019-11-12,752
2019-11-13,748
2019-11-14,762
2019-11-15,775
2019-11-16,771
2019-11-17,771
2019-11-18,773
2019-11-19,776
2019-11-20,775
2019-11-21,771
2019-11-22,790
2019-11-23,781
2019-11-24,773
2019-11-25,772
2019-11-26,792
2019-11-27,790
2019-11-28,793
2019-11-29,791
2019-11-30,808
2019-12-01,808
2019-12-02,817
2019-12-03,827
2019-12-04,815
2019-12-05,813
2019-12-06,809
2019-12-07,805
2019-12-08,811
2019-12-09,813
2019-12-10,806
2019-12-11,817
2019-12-12,822
2019-12-13,821
2019-12-14,818
2019-12-15,819
2019-12-16,828
2019-12-17,831
2019-12-18,822
2019-12-19,815
2019-12-20,822
2019-12-21,830
2019-12-22,820
2019-12-23,805
2019-12-24,810
2019-12-25,821
2019-12-26,817
2019-12-27,815
2019-12-28,814
2019-12-29,822
2019-12-30,830
2019-12-31,843
2020-01-01,842
2020-01-02,833
2020-01-03,809
2020-01-04,803
2020-01-05,807
2020-01-06,803
2020-01-07,790
2020-01-08,773
2020-01-09,768
2020-01-10,767
2020-01-11,759
2020-01-12,777
2020-01-13,782
2020-01-14,771
2020-01-15,751
2020-01-16,746
2020-01-17,735
2020-01-18,717
2020-01-19,722
2020-01-20,711
2020-01-21,701
2020-01-22,715
2020-01-23,729
2020-01-24,736
2020-01-25,738
2020-01-26,742
2020-01-27,729
2020-01-28,722
2020-01-29,718
2020-01-30,730
2020-01-31,709
2020-02-01,700
2020-02-02,696
2020-02-03,692
2020-02-04,702
2020-02-05,701
2020-02-06,680
2020-02-07,660
2020-02-08,640
2020-02-09,627
2020-02-10,637
2020-02-11,646
2020-02-12,653
2020-02-13,652
2020-02-14,666
2020-02-15,673
2020-02-16,679
2020-02-17,691
2020-02-18,689
2020-02-19,689
2020-02-20,697
2020-02-21,697
2020-02-22,693
2020-02-23,682
2020-02-24,664
2020-02-25,663
2020-02-26,659
2020-02-27,656
2020-02-28,671
2020-02-29,679
2020-03-01,679
2020-03-02,680
2020-03-03,685
2020-03-04,680
2020-03-05,678
2020-03-06,686
2020-03-07,680
2020-03-08,678
2020-03-09,675
2020-03-10,674
2020-03-11,675
2020-03-12,683
2020-03-13,687
2020-03-14,681
2020-03-15,677
2020-03-16,677
2020-03-17,678
2020-03-18,679
2020-03-19,680
2020-03-20,687
2020-03-21,687
2020-03-22,699
2020-03-23,693
2020-03-24,701
2020-03-25,693
2020-03-26,688
2020-03-27,677
2020-03-28,667
2020-03-29,663
2020-03-30,662
2020-03-31,662
2020-04-01,669
2020-04-02,667
2020-04-03,660
2020-04-04,653
2020-04-05,644
2020-04-06,643
2020-04-07,640
2020-04-08,643
2020-04-09,635
2020-04-10,636
2020-04-11,630
2020-04-12,628
2020-04-13,629
2020-04-14,639
2020-04-15,649
2020-04-16,645
2020-04-17,641
2020-04-18,635
2020-04-19,635
2020-04-20,646
2020-04-21,662
2020-04-22,685
2020-04-23,684
2020-04-24,686
2020-04-25,687
2020-04-26,680
2020-04-27,677
2020-04-28,676
2020-04-29,689
2020-04-30,688
2020-05-01,680
2020-05-02,671
2020-05-03,666
2020-05-04,661
2020-05-05,655
2020-05-06,663
2020-05-07,668
2020-05-08,669
2020-05-09,673
2020-05-10,672
2020-05-11,681
2020-05-12,671
2020-05-13,672
