date_obj,Cooked%20jubbly price
2019-07-28,1757
2019-07-29,1757
2019-07-30,1805
2019-07-31,1805
2019-08-01,1805
2019-08-02,1805
2019-08-03,1805
2019-08-04,1805
2019-08-05,1805
2019-08-06,1805
2019-08-07,1805
2019-08-08,1805
2019-08-09,1805
2019-08-10,1825
2019-08-11,1825
2019-08-12,1825
2019-08-13,1825
2019-08-14,1825
2019-08-15,1825
2019-08-16,1825
2019-08-17,1825
2019-08-18,1825
2019-08-19,1825
2019-08-20,1825
2019-08-21,1825
2019-08-22,1834
2019-08-23,1834
2019-08-24,1834
2019-08-24,1834
2019-08-25,1834
2019-08-25,1834
2019-08-26,1834
2019-08-27,1834
2019-08-27,1834
2019-08-28,1834
2019-08-29,1834
2019-08-30,1834
2019-08-31,1834
2019-09-01,1919
2019-09-02,1919
2019-09-03,1919
2019-09-04,1919
2019-09-05,1919
2019-09-06,1919
2019-09-07,1919
2019-09-08,1919
2019-09-09,1919
2019-09-10,1919
2019-09-11,1919
2019-09-12,1919
2019-09-13,1919
2019-09-14,1940
2019-09-15,1940
2019-09-16,1940
2019-09-17,1940
2019-09-18,1940
2019-09-19,1940
2019-09-20,1940
2019-09-21,1940
2019-09-22,1940
2019-09-23,1940
2019-09-24,1940
2019-09-25,1940
2019-09-26,1940
2019-09-27,1929
2019-09-28,1929
2019-09-29,1929
2019-09-30,1929
2019-10-01,1929
2019-10-02,1929
2019-10-03,1929
2019-10-04,1929
2019-10-05,1929
2019-10-06,1929
2019-10-07,1929
2019-10-08,1929
2019-10-09,1929
2019-10-10,1929
2019-10-11,1923
2019-10-12,1923
2019-10-13,1923
2019-10-14,1923
2019-10-15,1923
2019-10-16,1923
2019-10-17,1923
2019-10-18,1923
2019-10-19,1923
2019-10-20,1923
2019-10-21,1923
2019-10-22,1923
2019-10-23,1923
2019-10-24,1900
2019-10-25,1900
2019-10-26,1900
2019-10-27,1900
2019-10-28,1900
2019-10-29,1900
2019-10-30,1900
2019-10-31,1900
2019-11-01,1900
2019-11-02,1900
2019-11-03,1900
2019-11-04,1900
2019-11-05,1900
2019-11-06,1900
2019-11-07,1900
2019-11-08,1900
2019-11-09,1881
2019-11-10,1881
2019-11-11,1881
2019-11-12,1881
2019-11-13,1881
2019-11-14,1881
2019-11-15,1881
2019-11-16,1881
2019-11-17,1881
2019-11-18,1881
2019-11-19,1881
2019-11-20,1881
2019-11-21,1881
2019-11-22,1881
2019-11-23,1898
2019-11-24,1898
2019-11-25,1898
2019-11-26,1898
2019-11-27,1898
2019-11-28,1898
2019-11-29,1898
2019-11-30,1898
2019-12-01,1898
2019-12-02,1898
2019-12-03,1898
2019-12-04,1898
2019-12-05,1898
2019-12-06,1898
2019-12-07,1898
2019-12-08,1898
2019-12-09,1898
2019-12-10,1972
2019-12-11,1972
2019-12-12,1972
2019-12-13,1972
2019-12-14,1972
2019-12-15,1972
2019-12-16,1972
2019-12-17,1972
2019-12-18,1972
2019-12-19,1972
2019-12-20,1972
2019-12-21,1972
2019-12-22,1972
2019-12-23,1972
2019-12-24,1972
2019-12-25,1992
2019-12-26,1992
2019-12-27,1992
2019-12-28,1992
2019-12-29,1992
2019-12-30,1992
2019-12-31,1992
2020-01-01,1992
2020-01-02,1992
2020-01-03,1992
2020-01-04,1992
2020-01-05,1992
2020-01-06,1992
2020-01-07,1992
2020-01-08,2084
2020-01-09,2084
2020-01-10,2084
2020-01-11,2084
2020-01-12,2084
2020-01-13,2084
2020-01-14,2084
2020-01-15,2084
2020-01-16,2084
2020-01-17,2084
2020-01-18,2084
2020-01-19,2084
2020-01-20,2002
2020-01-21,2002
2020-01-22,2002
2020-01-23,2002
2020-01-24,2002
2020-01-25,2002
2020-01-26,2002
2020-01-27,2002
2020-01-28,2002
2020-01-29,2002
2020-01-30,2002
2020-01-31,2050
2020-02-01,2050
2020-02-02,2050
2020-02-03,2050
2020-02-04,2050
2020-02-05,2050
2020-02-06,2050
2020-02-07,2050
2020-02-08,2050
2020-02-09,2050
2020-02-10,2002
2020-02-11,2002
2020-02-12,2002
2020-02-13,2002
2020-02-14,2002
2020-02-15,2002
2020-02-16,2002
2020-02-17,2002
2020-02-18,2002
2020-02-19,2002
2020-02-20,2002
2020-02-21,2002
2020-02-22,2001
2020-02-23,2001
2020-02-24,2001
2020-02-25,2001
2020-02-26,2001
2020-02-27,2001
2020-02-28,2001
2020-02-29,2001
2020-03-01,2001
2020-03-02,2001
2020-03-03,2001
2020-03-04,2001
2020-03-05,2001
2020-03-06,2001
2020-03-07,2001
2020-03-08,2001
2020-03-09,2001
2020-03-10,2001
2020-03-11,2001
2020-03-12,2001
2020-03-13,2001
2020-03-14,2076
2020-03-15,2076
2020-03-16,2076
2020-03-17,2076
2020-03-18,2076
2020-03-19,2076
2020-03-20,2076
2020-03-21,2076
2020-03-22,1977
2020-03-23,1977
2020-03-24,1977
2020-03-25,1977
2020-03-26,1977
2020-03-27,1896
2020-03-28,1896
2020-03-29,1896
2020-03-30,1896
2020-03-31,1896
2020-04-01,1896
2020-04-02,1855
2020-04-03,1855
2020-04-04,1855
2020-04-05,1855
2020-04-06,1855
2020-04-07,1806
2020-04-08,1806
2020-04-09,1806
2020-04-10,1806
2020-04-11,1721
2020-04-12,1721
2020-04-13,1721
2020-04-14,1721
2020-04-15,1646
2020-04-16,1646
2020-04-17,1646
2020-04-18,1646
2020-04-19,1614
2020-04-20,1614
2020-04-21,1614
2020-04-22,1614
2020-04-23,1614
2020-04-24,1614
2020-04-25,1568
2020-04-26,1568
2020-04-27,1568
2020-04-28,1568
2020-04-29,1504
2020-04-30,1504
2020-05-01,1504
2020-05-02,1504
2020-05-03,1504
2020-05-04,1430
2020-05-05,1430
2020-05-06,1430
2020-05-07,1430
2020-05-08,1387
2020-05-09,1387
2020-05-10,1387
2020-05-11,1387
2020-05-12,1387
2020-05-13,1318
