date_obj,Red%20robe%20top price
2019-05-18,870
2019-05-19,870
2019-05-20,870
2019-05-21,870
2019-05-22,880
2019-05-23,880
2019-05-24,880
2019-05-25,880
2019-05-26,894
2019-05-27,894
2019-05-28,894
2019-05-29,894
2019-05-30,927
2019-05-31,927
2019-06-01,927
2019-06-02,927
2019-06-03,956
2019-06-04,956
2019-06-05,956
2019-06-06,956
2019-06-07,971
2019-06-08,971
2019-06-09,971
2019-06-10,971
2019-06-11,988
2019-06-12,988
2019-06-13,988
2019-06-14,988
2019-06-15,971
2019-06-16,971
2019-06-17,971
2019-06-18,971
2019-06-19,940
2019-06-20,940
2019-06-21,940
2019-06-22,940
2019-06-23,938
2019-06-24,938
2019-06-25,938
2019-06-26,938
2019-06-27,950
2019-06-28,950
2019-06-29,950
2019-06-30,950
2019-07-01,950
2019-07-02,935
2019-07-03,935
2019-07-04,935
2019-07-05,935
2019-07-06,927
2019-07-07,927
2019-07-08,927
2019-07-09,927
2019-07-10,962
2019-07-11,962
2019-07-12,962
2019-07-13,962
2019-07-14,973
2019-07-15,973
2019-07-16,973
2019-07-17,973
2019-07-18,973
2019-07-19,964
2019-07-20,964
2019-07-21,964
2019-07-22,964
2019-07-23,972
2019-07-24,972
2019-07-25,972
2019-07-26,972
2019-07-27,972
2019-07-28,1003
2019-07-29,1003
2019-07-30,1003
2019-07-31,1003
2019-08-01,1017
2019-08-02,1017
2019-08-03,1017
2019-08-04,1017
2019-08-05,971
2019-08-06,971
2019-08-07,971
2019-08-08,971
2019-08-09,931
2019-08-10,931
2019-08-11,931
2019-08-12,931
2019-08-13,903
2019-08-14,903
2019-08-15,903
2019-08-16,903
2019-08-17,875
2019-08-18,875
2019-08-19,875
2019-08-20,875
2019-08-21,847
2019-08-22,847
2019-08-23,847
2019-08-24,847
2019-08-24,847
2019-08-25,847
2019-08-25,847
2019-08-26,840
2019-08-26,840
2019-08-27,840
2019-08-27,840
2019-08-28,840
2019-08-29,840
2019-08-30,822
2019-08-31,822
2019-09-01,822
2019-09-02,822
2019-09-03,822
2019-09-04,822
2019-09-05,822
2019-09-06,822
2019-09-07,822
2019-09-08,799
2019-09-09,799
2019-09-10,799
2019-09-11,799
2019-09-12,799
2019-09-13,812
2019-09-14,812
2019-09-15,812
2019-09-16,812
2019-09-17,798
2019-09-18,798
2019-09-19,798
2019-09-20,798
2019-09-21,798
2019-09-22,777
2019-09-23,777
2019-09-24,777
2019-09-25,777
2019-09-26,777
2019-09-27,781
2019-09-28,781
2019-09-29,781
2019-09-30,781
2019-10-01,781
2019-10-02,769
2019-10-03,769
2019-10-04,769
2019-10-05,769
2019-10-06,769
2019-10-07,769
2019-10-08,783
2019-10-09,783
2019-10-10,783
2019-10-11,783
2019-10-12,783
2019-10-13,783
2019-10-14,809
2019-10-15,809
2019-10-16,809
2019-10-17,809
2019-10-18,809
2019-10-19,809
2019-10-20,813
2019-10-21,813
2019-10-22,813
2019-10-23,813
2019-10-24,813
2019-10-25,813
2019-10-26,789
2019-10-27,789
2019-10-28,789
2019-10-29,789
2019-10-30,789
2019-10-31,789
2019-11-01,806
2019-11-02,806
2019-11-03,806
2019-11-04,806
2019-11-05,806
2019-11-06,806
2019-11-07,806
2019-11-08,817
2019-11-09,817
2019-11-10,817
2019-11-11,817
2019-11-12,817
2019-11-13,817
2019-11-14,832
2019-11-15,832
2019-11-16,832
2019-11-17,832
2019-11-18,832
2019-11-19,832
2019-11-20,845
2019-11-21,845
2019-11-22,845
2019-11-23,845
2019-11-24,845
2019-11-25,845
2019-11-26,853
2019-11-27,853
2019-11-28,853
2019-11-29,853
2019-11-30,853
2019-12-01,853
2019-12-02,856
2019-12-03,856
2019-12-04,856
2019-12-05,856
2019-12-06,856
2019-12-07,879
2019-12-08,879
2019-12-09,879
2019-12-10,879
2019-12-11,879
2019-12-12,879
2019-12-13,904
2019-12-14,904
2019-12-15,904
2019-12-16,904
2019-12-17,904
2019-12-18,904
2019-12-19,919
2019-12-20,919
2019-12-21,919
2019-12-22,919
2019-12-23,919
2019-12-24,935
2019-12-25,935
2019-12-26,935
2019-12-27,935
2019-12-28,935
2019-12-29,935
2019-12-30,936
2019-12-31,936
2020-01-01,936
2020-01-02,936
2020-01-03,936
2020-01-04,973
2020-01-05,973
2020-01-06,973
2020-01-07,973
2020-01-08,973
2020-01-09,995
2020-01-10,995
2020-01-11,995
2020-01-12,1024
2020-01-13,1024
2020-01-14,1024
2020-01-15,1024
2020-01-16,987
2020-01-17,987
2020-01-18,987
2020-01-19,987
2020-01-20,949
2020-01-21,949
2020-01-22,949
2020-01-23,949
2020-01-24,949
2020-01-25,987
2020-01-26,987
2020-01-27,987
2020-01-28,987
2020-01-29,1024
2020-01-30,1024
2020-01-31,1024
2020-02-01,1024
2020-02-02,1024
2020-02-03,1043
2020-02-04,1043
2020-02-05,1043
2020-02-06,1043
2020-02-07,1043
2020-02-08,1043
2020-02-09,1049
2020-02-10,1049
2020-02-11,1049
2020-02-12,1049
2020-02-13,1049
2020-02-14,1053
2020-02-15,1053
2020-02-16,1053
2020-02-17,1053
2020-02-18,1053
2020-02-19,1034
2020-02-20,1034
2020-02-21,1034
2020-02-22,1034
2020-02-23,987
2020-02-24,987
2020-02-25,987
2020-02-26,987
2020-02-27,987
2020-02-28,959
2020-02-29,959
2020-03-01,959
2020-03-02,959
2020-03-03,959
2020-03-04,936
2020-03-05,936
2020-03-06,936
2020-03-07,936
2020-03-08,936
2020-03-09,965
2020-03-10,965
2020-03-11,965
2020-03-12,965
2020-03-13,965
2020-03-14,973
2020-03-15,973
2020-03-16,973
2020-03-17,973
2020-03-18,989
2020-03-19,989
2020-03-20,989
2020-03-21,989
2020-03-22,974
2020-03-23,974
2020-03-24,974
2020-03-25,974
2020-03-26,949
2020-03-27,949
2020-03-28,949
2020-03-29,925
2020-03-30,925
2020-03-31,925
2020-04-01,923
2020-04-02,923
2020-04-03,923
2020-04-04,923
2020-04-05,958
2020-04-06,958
2020-04-07,958
2020-04-08,985
2020-04-09,985
2020-04-10,985
2020-04-11,985
2020-04-12,995
2020-04-13,995
2020-04-14,995
2020-04-15,996
2020-04-16,996
2020-04-17,996
2020-04-18,996
2020-04-19,1007
2020-04-20,1007
2020-04-21,1007
2020-04-22,998
2020-04-23,998
2020-04-24,998
2020-04-25,998
2020-04-26,976
2020-04-27,976
2020-04-28,976
2020-04-29,954
2020-04-30,954
2020-05-01,954
2020-05-02,954
2020-05-03,944
2020-05-04,944
2020-05-05,944
2020-05-06,958
2020-05-07,958
2020-05-08,958
2020-05-09,958
2020-05-10,1005
2020-05-11,1005
2020-05-12,1005
2020-05-13,1005
