date_obj,Uncut%20opal price
2019-08-31,165
2019-09-01,166
2019-09-02,173
2019-09-03,180
2019-09-04,189
2019-09-05,196
2019-09-06,203
2019-09-07,201
2019-09-08,197
2019-09-09,189
2019-09-10,185
2019-09-11,183
2019-09-12,181
2019-09-13,179
2019-09-14,184
2019-09-15,179
2019-09-16,175
2019-09-17,177
2019-09-18,175
2019-09-19,170
2019-09-20,167
2019-09-21,163
2019-09-22,161
2019-09-23,161
2019-09-24,159
2019-09-25,160
2019-09-26,164
2019-09-27,166
2019-09-28,171
2019-09-29,173
2019-09-30,174
2019-10-01,177
2019-10-02,177
2019-10-03,174
2019-10-04,176
2019-10-05,176
2019-10-06,175
2019-10-07,175
2019-10-08,176
2019-10-09,174
2019-10-10,170
2019-10-11,163
2019-10-12,159
2019-10-13,161
2019-10-14,168
2019-10-15,173
2019-10-16,177
2019-10-17,182
2019-10-18,182
2019-10-19,182
2019-10-20,180
2019-10-21,183
2019-10-22,187
2019-10-23,187
2019-10-24,191
2019-10-25,191
2019-10-26,189
2019-10-27,184
2019-10-28,188
2019-10-29,193
2019-10-30,191
2019-10-31,192
2019-11-01,190
2019-11-02,188
2019-11-03,190
2019-11-04,194
2019-11-05,186
2019-11-06,187
2019-11-07,190
2019-11-08,189
2019-11-09,188
2019-11-10,187
2019-11-11,188
2019-11-12,187
2019-11-13,183
2019-11-14,183
2019-11-15,185
2019-11-16,189
2019-11-17,196
2019-11-18,191
2019-11-19,191
2019-11-20,191
2019-11-21,198
2019-11-22,201
2019-11-23,202
2019-11-24,197
2019-11-25,197
2019-11-26,202
2019-11-27,213
2019-11-28,222
2019-11-29,225
2019-11-30,231
2019-12-01,233
2019-12-02,244
2019-12-03,241
2019-12-04,231
2019-12-05,221
2019-12-06,214
2019-12-07,222
2019-12-08,234
2019-12-09,246
2019-12-10,257
2019-12-11,260
2019-12-12,262
2019-12-13,270
2019-12-14,269
2019-12-15,260
2019-12-16,252
2019-12-17,242
2019-12-18,238
2019-12-19,230
2019-12-20,222
2019-12-21,213
2019-12-22,210
2019-12-23,210
2019-12-24,208
2019-12-25,201
2019-12-26,190
2019-12-27,182
2019-12-28,180
2019-12-29,171
2019-12-30,164
2019-12-31,163
2020-01-01,171
2020-01-02,176
2020-01-03,179
2020-01-04,180
2020-01-05,182
2020-01-06,185
2020-01-07,181
2020-01-08,175
2020-01-09,174
2020-01-10,176
2020-01-11,177
2020-01-12,176
2020-01-13,171
2020-01-14,167
2020-01-15,168
2020-01-16,171
2020-01-17,167
2020-01-18,160
2020-01-19,154
2020-01-20,151
2020-01-21,152
2020-01-22,151
2020-01-23,153
2020-01-24,152
2020-01-25,149
2020-01-26,141
2020-01-27,135
2020-01-28,132
2020-01-29,131
2020-01-30,131
2020-01-31,131
2020-02-01,129
2020-02-02,129
2020-02-03,128
2020-02-04,124
2020-02-05,122
2020-02-06,117
2020-02-07,115
2020-02-08,116
2020-02-09,115
2020-02-10,116
2020-02-11,117
2020-02-12,120
2020-02-13,123
2020-02-14,128
2020-02-15,128
2020-02-16,127
2020-02-17,129
2020-02-18,131
2020-02-19,133
2020-02-20,131
2020-02-21,131
2020-02-22,129
2020-02-23,131
2020-02-24,130
2020-02-25,125
2020-02-26,127
2020-02-27,129
2020-02-28,128
2020-02-29,126
2020-03-01,126
2020-03-02,123
2020-03-03,123
2020-03-04,123
2020-03-05,121
2020-03-06,121
2020-03-07,121
2020-03-08,121
2020-03-09,124
2020-03-10,125
2020-03-11,122
2020-03-12,118
2020-03-13,112
2020-03-14,108
2020-03-15,107
2020-03-16,111
2020-03-17,117
2020-03-18,121
2020-03-19,126
2020-03-20,131
2020-03-21,133
2020-03-22,136
2020-03-23,141
2020-03-24,148
2020-03-25,155
2020-03-26,161
2020-03-27,165
2020-03-28,161
2020-03-29,159
2020-03-30,159
2020-03-31,164
2020-04-01,165
2020-04-02,161
2020-04-03,158
2020-04-04,152
2020-04-05,144
2020-04-06,138
2020-04-07,136
2020-04-08,131
2020-04-09,129
2020-04-10,129
2020-04-11,126
2020-04-12,121
2020-04-13,120
2020-04-14,120
2020-04-15,122
2020-04-16,125
2020-04-17,126
2020-04-18,129
2020-04-19,131
2020-04-20,134
2020-04-21,136
2020-04-22,135
2020-04-23,134
2020-04-24,132
2020-04-25,131
2020-04-26,131
2020-04-27,132
2020-04-28,131
2020-04-29,127
2020-04-30,127
2020-05-01,126
2020-05-02,127
2020-05-03,128
2020-05-04,127
2020-05-05,124
2020-05-06,122
2020-05-07,118
2020-05-08,118
2020-05-09,119
2020-05-10,120
2020-05-11,122
2020-05-12,126
2020-05-13,129
