date_obj,Ranger%20boots price
2018-11-26,34947090
2018-11-27,35002798
2018-11-28,35238578
2018-11-29,35087603
2018-12-01,35801487
2018-12-02,35519663
2018-12-03,35366728
2018-12-04,35418794
2018-12-05,35350344
2018-12-09,35216652
2018-12-10,35298394
2018-12-11,35324379
2018-12-12,35550348
2018-12-13,35440057
2018-12-14,35370245
2018-12-15,35542067
2018-12-16,35436374
2018-12-17,35460667
2018-12-18,35634158
2018-12-19,35524033
2018-12-20,35458805
2018-12-21,35405182
2018-12-22,35462103
2018-12-23,35887727
2018-12-24,36428389
2018-12-25,36650589
2018-12-26,36686474
2018-12-27,36887182
2018-12-28,36801691
2018-12-29,36778159
2018-12-30,36545801
2018-12-31,36223221
2019-01-01,35765632
2019-01-02,35525329
2019-01-03,35404397
2019-01-04,35446770
2019-01-05,35910057
2019-01-06,35913205
2019-01-08,36074684
2019-01-10,34550851
2019-01-11,33891498
2019-01-12,34030673
2019-01-13,34379413
2019-01-14,35084582
2019-01-15,35060659
2019-01-16,34936974
2019-01-17,34817686
2019-01-18,35261318
2019-01-19,35556584
2019-01-20,35586160
2019-01-21,36097999
2019-01-22,35661606
2019-01-23,35792286
2019-01-24,36055666
2019-01-25,36252410
2019-01-26,36301164
2019-01-27,36206772
2019-01-28,36045501
2019-01-29,35816161
2019-01-30,35771898
2019-01-31,35783354
2019-02-01,35840589
2019-02-02,35810135
2019-02-03,35985864
2019-02-04,36014929
2019-02-05,35906959
2019-02-06,35958632
2019-02-07,35913819
2019-02-08,35890601
2019-02-09,36017200
2019-02-10,35935943
2019-02-11,35933759
2019-02-12,35927905
2019-02-13,35869534
2019-02-14,35735081
2019-02-15,35558162
2019-02-16,35595232
2019-02-17,35694402
2019-02-18,35697301
2019-02-19,35662155
2019-02-20,35667845
2019-02-21,35631238
2019-02-22,35625414
2019-02-23,35890401
2019-02-24,35755160
2019-02-25,35595231
2019-02-26,35512800
2019-02-27,35437335
2019-02-28,35158219
2019-03-01,34986853
2019-03-02,34852613
2019-03-03,34818585
2019-03-04,34652760
2019-03-05,34603946
2019-03-06,34500866
2019-03-07,34603746
2019-03-08,34617585
2019-03-09,34761748
2019-03-10,34761906
2019-03-11,34787999
2019-03-12,34684021
2019-03-13,34535697
2019-03-14,34488650
2019-03-15,34588149
2019-03-16,34493981
2019-03-17,34626100
2019-03-18,34507891
2019-03-19,34326735
2019-03-20,34065346
2019-03-21,33898017
2019-03-22,33766346
2019-03-23,33700964
2019-03-24,33624857
2019-03-25,33579322
2019-03-26,33397722
2019-03-27,33294279
2019-03-28,32962549
2019-03-29,32950752
2019-03-30,32841097
2019-03-31,32790632
2019-04-01,33069071
2019-04-02,33062749
2019-04-03,33153274
2019-04-04,33140606
2019-04-05,33057207
2019-04-06,33081715
2019-04-07,33053614
2019-04-08,33519578
2019-04-09,33712784
2019-04-10,33661264
2019-04-11,33347765
2019-04-12,32281089
2019-04-13,31765089
2019-04-14,30865393
2019-04-15,30125497
2019-04-16,28818025
2019-04-17,29977309
2019-04-18,30875420
2019-04-19,31242365
2019-04-20,31183176
2019-04-21,31090317
2019-04-22,30637907
2019-04-23,30470191
2019-04-24,30235748
2019-04-25,30112060
2019-04-26,30008493
2019-04-27,30000985
2019-04-28,30049368
2019-04-29,30312274
2019-04-30,30292954
2019-05-01,30246204
2019-05-02,30212857
2019-05-03,30237739
2019-05-04,30301038
2019-05-05,30231342
2019-05-06,30356421
2019-05-07,30254632
2019-05-08,30570606
2019-05-09,31628126
2019-05-10,32972695
2019-05-11,33548957
2019-05-12,33895450
2019-05-13,33187667
2019-05-14,33349031
2019-05-15,33354743
2019-05-16,33128550
2019-05-17,33325855
2019-05-18,33446851
2019-05-19,33148281
2019-05-20,33323612
2019-05-21,33198042
2019-05-22,33169512
2019-05-23,32856717
2019-05-24,32833817
2019-05-25,33229482
2019-05-26,33696692
2019-05-27,34288535
2019-05-28,33979254
2019-05-29,33768350
2019-05-30,33907751
2019-05-31,33956553
2019-06-01,34172007
2019-06-02,34403757
2019-06-03,34757108
2019-06-04,35348919
2019-06-05,34702941
2019-06-06,34202674
2019-06-07,33640941
2019-06-08,34004951
2019-06-09,33640842
2019-06-10,33668861
2019-06-11,33494212
2019-06-12,33414687
2019-06-13,33542504
2019-06-14,33487783
2019-06-15,33699320
2019-06-16,33553411
2019-06-17,33231339
2019-06-18,33015058
2019-06-19,32390263
2019-06-20,31301403
2019-06-21,30509105
2019-06-22,29987548
2019-06-23,29638072
2019-06-24,29671054
2019-06-25,30795165
2019-06-26,31627966
2019-06-27,32220511
2019-06-28,32549507
2019-06-29,32751159
2019-06-30,32608460
2019-07-01,32243293
2019-07-02,30829281
2019-07-03,29321625
2019-07-04,28177945
2019-07-05,27987181
2019-07-06,28995981
2019-07-07,29830443
2019-07-08,29859050
2019-07-09,29433818
2019-07-10,29241516
2019-07-11,28869906
2019-07-12,28922475
2019-07-13,29257494
2019-07-14,29590982
2019-07-15,29593995
2019-07-16,29479190
2019-07-17,29574388
2019-07-18,29497246
2019-07-19,29273641
2019-07-20,29312684
2019-07-21,29378478
2019-07-22,29558005
2019-07-23,29284714
2019-07-24,29374811
2019-07-25,29403061
2019-07-26,29380372
2019-07-27,29404588
2019-07-28,29254935
2019-07-29,29432536
2019-07-30,29453890
2019-07-31,29432546
2019-08-01,29395739
2019-08-02,29448255
2019-08-03,29431876
2019-08-04,29386585
2019-08-05,29316840
2019-08-06,29300208
2019-08-07,29345572
2019-08-08,29499916
2019-08-09,29601737
2019-08-10,30019689
2019-08-11,30350323
2019-08-12,30236747
2019-08-13,30476169
2019-08-14,30402834
2019-08-15,30370395
2019-08-16,30439340
2019-08-17,30493112
2019-08-18,30604369
2019-08-19,30685496
2019-08-20,30592491
2019-08-21,30477790
2019-08-22,30508121
2019-08-23,30516909
2019-08-24,30651256
2019-08-24,30651256
2019-08-25,30699338
2019-08-25,30699338
2019-08-26,30822381
2019-08-26,30822381
2019-08-27,30823229
2019-08-27,30823229
2019-08-28,30798366
2019-08-29,30598157
2019-08-30,30705906
2019-08-31,30772175
2019-09-01,30913891
2019-09-02,31126263
2019-09-03,30758813
2019-09-04,30763846
2019-09-05,30666864
2019-09-06,30404802
2019-09-07,30339537
2019-09-08,30156959
2019-09-09,30020872
2019-09-10,29920848
2019-09-11,29726548
2019-09-12,29613248
2019-09-13,29743598
2019-09-14,29762185
2019-09-15,30126575
2019-09-16,30154241
2019-09-17,30143337
2019-09-18,30163125
2019-09-19,30758792
2019-09-20,30940047
2019-09-21,30644675
2019-09-22,30366054
2019-09-23,30192549
2019-09-24,29976565
2019-09-25,29823487
2019-09-26,29722473
2019-09-27,29759935
2019-09-28,30034548
2019-09-29,30013354
2019-09-30,30122174
2019-10-01,30000957
2019-10-02,29960706
2019-10-03,29904575
2019-10-04,29985210
2019-10-05,30012835
2019-10-06,29942100
2019-10-07,30033929
2019-10-08,30061487
2019-10-09,30405961
2019-10-10,30359696
2019-10-11,30403853
2019-10-12,30900633
2019-10-13,31064181
2019-10-14,30861643
2019-10-15,30818497
2019-10-16,30817981
2019-10-17,30732069
2019-10-18,30852400
2019-10-19,30812467
2019-10-20,30887692
2019-10-21,30967993
2019-10-22,30927832
2019-10-23,30747518
2019-10-24,30781294
2019-10-25,30813023
2019-10-26,30917310
2019-10-27,31122018
2019-10-28,31416200
2019-10-29,31300941
2019-10-30,31101910
2019-10-31,30865425
2019-11-01,30777289
2019-11-02,30742553
2019-11-03,30881245
2019-11-04,30797807
2019-11-05,30695520
2019-11-06,30668985
2019-11-07,30629641
2019-11-08,30572386
2019-11-09,30576397
2019-11-10,31022566
2019-11-11,31563304
2019-11-12,31487770
2019-11-13,31194564
2019-11-14,31275384
2019-11-15,31793748
2019-11-16,31941774
2019-11-17,31858203
2019-11-18,32074798
2019-11-19,31880648
2019-11-20,31717116
2019-11-21,31263254
2019-11-22,31091500
2019-11-23,31000189
2019-11-24,31163725
2019-11-25,31288607
2019-11-26,31196981
2019-11-27,31164123
2019-11-28,31691469
2019-11-29,32064974
2019-11-30,32355814
2019-12-01,32711405
2019-12-02,32865090
2019-12-03,32509285
2019-12-04,32386639
2019-12-05,32346878
2019-12-06,32203862
2019-12-07,32433172
2019-12-08,32431643
2019-12-09,32387216
2019-12-10,32322819
2019-12-11,32299122
2019-12-12,32237084
2019-12-13,32199625
2019-12-14,32478221
2019-12-15,32895361
2019-12-16,32754070
2019-12-17,32621135
2019-12-18,32850787
2019-12-19,33138130
2019-12-20,33200658
2019-12-21,33067133
2019-12-22,33367080
2019-12-23,33312582
2019-12-24,33118908
2019-12-25,33139020
2019-12-26,33339070
2019-12-27,34081532
2019-12-28,33977090
2019-12-29,34224629
2019-12-30,33997408
2019-12-31,33914430
2020-01-01,33880579
2020-01-02,34024063
2020-01-03,33933986
2020-01-04,34110460
2020-01-05,34031056
2020-01-06,34005365
2020-01-07,34210111
2020-01-08,33919107
2020-01-09,33839188
2020-01-10,34164913
2020-01-11,34302511
2020-01-12,34206952
2020-01-13,34322781
2020-01-14,34346196
2020-01-15,34346187
2020-01-16,34461029
2020-01-17,34978495
2020-01-18,35077338
2020-01-19,35268307
2020-01-20,35236802
2020-01-21,35168880
2020-01-22,35612862
2020-01-23,35444822
2020-01-24,35538909
2020-01-25,35633227
2020-01-26,35784227
2020-01-27,35762239
2020-01-28,35675716
2020-01-29,35532437
2020-01-30,35458262
2020-01-31,35488127
2020-02-01,35346685
2020-02-02,35462030
2020-02-03,35420760
2020-02-04,35337428
2020-02-05,35217908
2020-02-06,33704146
2020-02-07,32081378
2020-02-08,31592940
2020-02-09,31659777
2020-02-10,31910906
2020-02-11,32146543
2020-02-12,32367575
2020-02-13,32731559
2020-02-14,32564901
2020-02-15,33199117
2020-02-16,33976431
2020-02-17,33851730
2020-02-18,33717836
2020-02-19,33696803
2020-02-20,33794266
2020-02-21,33768786
2020-02-22,33857562
2020-02-23,34016931
2020-02-24,34293331
2020-02-25,34262358
2020-02-26,34654833
2020-02-27,34574320
2020-02-28,34842563
2020-02-29,34860615
2020-03-01,35352409
2020-03-02,35336474
2020-03-03,35060839
2020-03-04,34947509
2020-03-05,34850321
2020-03-06,34817863
2020-03-07,34788734
2020-03-08,34714754
2020-03-09,34672620
2020-03-10,34771504
2020-03-11,34901567
2020-03-12,34804603
2020-03-13,34670410
2020-03-14,34949707
2020-03-15,35017370
2020-03-16,34920964
2020-03-17,34971655
2020-03-18,35449039
2020-03-19,35471858
2020-03-20,36385704
2020-03-21,36454731
2020-03-22,36847104
2020-03-23,36978739
2020-03-24,37316888
2020-03-25,37103250
2020-03-26,36680972
2020-03-27,36499309
2020-03-28,36370884
2020-03-29,36071301
2020-03-30,35952622
2020-03-31,35899611
2020-04-01,35967362
2020-04-02,36094533
2020-04-03,36481865
2020-04-04,36504544
2020-04-05,36531651
2020-04-06,36615917
2020-04-07,36671298
2020-04-08,36997276
2020-04-09,36893746
2020-04-10,37702486
2020-04-11,38104566
2020-04-12,37912796
2020-04-13,38082107
2020-04-14,37969556
2020-04-15,38040895
2020-04-16,38538273
2020-04-17,38387422
2020-04-18,38463636
2020-04-19,38331322
2020-04-20,38227996
2020-04-21,38208905
2020-04-22,37784561
2020-04-23,37068049
2020-04-24,36916427
2020-04-25,36607318
2020-04-26,36749678
2020-04-27,36893266
2020-04-28,37102632
2020-04-29,37082003
2020-04-30,37194084
2020-05-01,37072380
2020-05-02,37643408
2020-05-03,37548671
2020-05-04,37527167
2020-05-05,37558288
2020-05-06,37663190
2020-05-07,37909043
2020-05-08,37965499
2020-05-09,38177610
2020-05-10,38203663
2020-05-11,38156346
2020-05-12,38351027
2020-05-13,38480148
