date_obj,Swamp%20toad%20(item) price
2019-09-07,438
2019-09-08,438
2019-09-09,438
2019-09-10,445
2019-09-11,445
2019-09-12,445
2019-09-13,445
2019-09-14,445
2019-09-15,450
2019-09-16,450
2019-09-17,450
2019-09-18,450
2019-09-19,450
2019-09-20,453
2019-09-21,453
2019-09-22,453
2019-09-23,453
2019-09-24,453
2019-09-25,457
2019-09-26,457
2019-09-27,457
2019-09-28,457
2019-09-29,457
2019-09-30,463
2019-10-01,463
2019-10-02,463
2019-10-03,463
2019-10-04,463
2019-10-05,472
2019-10-06,472
2019-10-07,472
2019-10-08,472
2019-10-09,478
2019-10-10,478
2019-10-11,478
2019-10-12,478
2019-10-13,498
2019-10-14,498
2019-10-15,498
2019-10-16,498
2019-10-17,498
2019-10-18,514
2019-10-19,514
2019-10-20,514
2019-10-21,514
2019-10-22,514
2019-10-23,508
2019-10-24,508
2019-10-25,508
2019-10-26,508
2019-10-27,508
2019-10-28,506
2019-10-29,506
2019-10-30,506
2019-10-31,506
2019-11-01,506
2019-11-02,519
2019-11-03,519
2019-11-04,519
2019-11-05,519
2019-11-06,519
2019-11-07,516
2019-11-08,516
2019-11-09,516
2019-11-10,516
2019-11-11,542
2019-11-12,542
2019-11-13,542
2019-11-14,542
2019-11-15,542
2019-11-16,530
2019-11-17,530
2019-11-18,530
2019-11-19,530
2019-11-20,530
2019-11-21,530
2019-11-22,503
2019-11-23,503
2019-11-24,503
2019-11-25,503
2019-11-26,491
2019-11-27,491
2019-11-28,491
2019-11-29,491
2019-11-30,491
2019-12-01,478
2019-12-02,478
2019-12-03,478
2019-12-04,478
2019-12-05,478
2019-12-06,478
2019-12-07,490
2019-12-08,490
2019-12-09,490
2019-12-10,490
2019-12-11,490
2019-12-12,490
2019-12-13,496
2019-12-14,496
2019-12-15,496
2019-12-16,496
2019-12-17,496
2019-12-18,504
2019-12-19,504
2019-12-20,504
2019-12-21,504
2019-12-22,504
2019-12-23,504
2019-12-24,504
2019-12-25,504
2019-12-26,504
2019-12-27,506
2019-12-28,506
2019-12-29,506
2019-12-30,506
2019-12-31,506
2020-01-01,483
2020-01-02,483
2020-01-03,483
2020-01-04,483
2020-01-05,480
2020-01-06,480
2020-01-07,480
2020-01-08,480
2020-01-09,480
2020-01-10,475
2020-01-11,475
2020-01-12,475
2020-01-13,475
2020-01-14,458
2020-01-15,458
2020-01-16,458
2020-01-17,458
2020-01-18,461
2020-01-19,461
2020-01-20,461
2020-01-21,461
2020-01-22,472
2020-01-23,472
2020-01-24,472
2020-01-25,472
2020-01-26,495
2020-01-27,495
2020-01-28,495
2020-01-29,495
2020-01-30,518
2020-01-31,518
2020-02-01,518
2020-02-02,518
2020-02-03,515
2020-02-04,515
2020-02-05,515
2020-02-06,515
2020-02-07,519
2020-02-08,519
2020-02-09,519
2020-02-10,543
2020-02-11,543
2020-02-12,543
2020-02-13,543
2020-02-14,566
2020-02-15,566
2020-02-16,566
2020-02-17,578
2020-02-18,578
2020-02-19,578
2020-02-20,584
2020-02-21,584
2020-02-22,584
2020-02-23,599
2020-02-24,599
2020-02-25,599
2020-02-26,624
2020-02-27,624
2020-02-28,624
2020-02-29,624
2020-03-01,618
2020-03-02,618
2020-03-03,618
2020-03-04,618
2020-03-05,597
2020-03-06,597
2020-03-07,597
2020-03-08,571
2020-03-09,571
2020-03-10,544
2020-03-11,544
2020-03-12,544
2020-03-13,539
2020-03-14,539
2020-03-15,539
2020-03-16,547
2020-03-17,547
2020-03-18,547
2020-03-19,563
2020-03-20,563
2020-03-21,563
2020-03-22,590
2020-03-23,590
2020-03-24,590
2020-03-25,596
2020-03-26,596
2020-03-27,583
2020-03-28,583
2020-03-29,553
2020-03-30,553
2020-03-31,554
2020-04-01,554
2020-04-02,526
2020-04-03,526
2020-04-04,503
2020-04-05,503
2020-04-06,500
2020-04-07,500
2020-04-08,521
2020-04-09,521
2020-04-10,521
2020-04-11,533
2020-04-12,533
2020-04-13,524
2020-04-14,524
2020-04-15,506
2020-04-16,506
2020-04-17,506
2020-04-18,504
2020-04-19,504
2020-04-20,502
2020-04-21,502
2020-04-22,496
2020-04-23,496
2020-04-24,496
2020-04-25,489
2020-04-26,489
2020-04-27,500
2020-04-28,500
2020-04-29,504
2020-04-30,504
2020-05-01,510
2020-05-02,510
2020-05-03,512
2020-05-04,512
2020-05-05,511
2020-05-06,511
2020-05-07,518
2020-05-08,518
2020-05-09,523
2020-05-10,523
2020-05-11,521
2020-05-12,521
2020-05-13,520
