date_obj,Slayer's%20respite(m) price
2019-04-01,30450
2019-04-02,30450
2019-04-03,30450
2019-04-04,30450
2019-04-05,31578
2019-04-06,31578
2019-04-07,31578
2019-04-08,31578
2019-04-09,31578
2019-04-10,31578
2019-04-11,31578
2019-04-12,31578
2019-04-13,31578
2019-04-14,31578
2019-04-15,31578
2019-04-16,31578
2019-04-17,31578
2019-04-18,31578
2019-04-19,31578
2019-04-20,31578
2019-04-21,31578
2019-04-22,31578
2019-04-23,33125
2019-04-24,33125
2019-04-25,33125
2019-04-26,33125
2019-04-27,33125
2019-04-28,33125
2019-04-29,33125
2019-04-30,33125
2019-05-01,33125
2019-05-02,33125
2019-05-03,33125
2019-05-04,33125
2019-05-05,33125
2019-05-06,33125
2019-05-07,33125
2019-05-08,33125
2019-05-09,33125
2019-05-10,33125
2019-05-11,33125
2019-05-12,34746
2019-05-13,34746
2019-05-14,34746
2019-05-15,34746
2019-05-16,34746
2019-05-17,34746
2019-05-18,34746
2019-05-19,34746
2019-05-20,34746
2019-05-21,34746
2019-05-22,34746
2019-05-23,34746
2019-05-24,34746
2019-05-25,34746
2019-05-26,34746
2019-05-27,34746
2019-05-28,34746
2019-05-29,34746
2019-05-30,34746
2019-05-31,34746
2019-06-01,34746
2019-06-02,34746
2019-06-03,36450
2019-06-04,36450
2019-06-05,36450
2019-06-06,36450
2019-06-07,36450
2019-06-08,36450
2019-06-09,36450
2019-06-10,36450
2019-06-11,36450
2019-06-12,36450
2019-06-13,36450
2019-06-14,36450
2019-06-15,36450
2019-06-16,36450
2019-06-17,36450
2019-06-18,36450
2019-06-19,36450
2019-06-20,36450
2019-06-21,36450
2019-06-22,38192
2019-06-23,38192
2019-06-24,38192
2019-06-25,38192
2019-06-26,38192
2019-06-27,38192
2019-06-28,38192
2019-06-29,38192
2019-06-30,38192
2019-07-01,38192
2019-07-02,38192
2019-07-03,38192
2019-07-04,38192
2019-07-05,38192
2019-07-06,38192
2019-07-07,38192
2019-07-08,38192
2019-07-09,38192
2019-07-10,38192
2019-07-11,38192
2019-07-12,38192
2019-07-13,38192
2019-07-14,38192
2019-07-15,38192
2019-07-16,38192
2019-07-17,38192
2019-07-18,38192
2019-07-19,38345
2019-07-20,38345
2019-07-21,38345
2019-07-22,38345
2019-07-23,38345
2019-07-24,38345
2019-07-25,38345
2019-07-26,38345
2019-07-27,38345
2019-07-28,38345
2019-07-29,38345
2019-07-30,38345
2019-07-31,38345
2019-08-01,38345
2019-08-02,38345
2019-08-03,38345
2019-08-04,38345
2019-08-05,38345
2019-08-06,38345
2019-08-07,38345
2019-08-08,38345
2019-08-09,38345
2019-08-10,38345
2019-08-11,38345
2019-08-12,38345
2019-08-13,38345
2019-08-14,38345
2019-08-15,38396
2019-08-16,38396
2019-08-17,38396
2019-08-18,38396
2019-08-19,38396
2019-08-20,38396
2019-08-21,38396
2019-08-22,38396
2019-08-23,38396
2019-08-24,38396
2019-08-24,38396
2019-08-25,38396
2019-08-25,38396
2019-08-26,38396
2019-08-26,38396
2019-08-27,38396
2019-08-27,38396
2019-08-28,38396
2019-08-29,38396
2019-08-30,38396
2019-08-31,38396
2019-09-01,38396
2019-09-02,38396
2019-09-03,38396
2019-09-04,38396
2019-09-05,38396
2019-09-06,38396
2019-09-07,38396
2019-09-08,38396
2019-09-09,38396
2019-09-10,38396
2019-09-11,38396
2019-09-12,38396
2019-09-13,38396
2019-09-14,38396
2019-09-15,38396
2019-09-16,38396
2019-09-17,38396
2019-09-18,38396
2019-09-19,38396
2019-09-20,38396
2019-09-21,38396
2019-09-22,38924
2019-09-23,38924
2019-09-24,38924
2019-09-25,38924
2019-09-26,38924
2019-09-27,38924
2019-09-28,38924
2019-09-29,38924
2019-09-30,38924
2019-10-01,38924
2019-10-02,38924
2019-10-03,38924
2019-10-04,38924
2019-10-05,38924
2019-10-06,38924
2019-10-07,38924
2019-10-08,38924
2019-10-09,38924
2019-10-10,38924
2019-10-11,38924
2019-10-12,38924
2019-10-13,38924
2019-10-14,38924
2019-10-15,38924
2019-10-16,38924
2019-10-17,38924
2019-10-18,38924
2019-10-19,38924
2019-10-20,38924
2019-10-21,38924
2019-10-22,38924
2019-10-23,38924
2019-10-24,38924
2019-10-25,38924
2019-10-26,38924
2019-10-27,38924
2019-10-28,38924
2019-10-29,38924
2019-10-30,38924
2019-10-31,38924
2019-11-01,37608
2019-11-02,37608
2019-11-03,37608
2019-11-04,37608
2019-11-05,37608
2019-11-06,37608
2019-11-07,37608
2019-11-08,37608
2019-11-09,37608
2019-11-10,37608
2019-11-11,37608
2019-11-12,37608
2019-11-13,37608
2019-11-14,37608
2019-11-15,37608
2019-11-16,37608
2019-11-17,37608
2019-11-18,37608
2019-11-19,37608
2019-11-20,37608
2019-11-21,37608
2019-11-22,37608
2019-11-23,37608
2019-11-24,37608
2019-11-25,37608
2019-11-26,37608
2019-11-27,37608
2019-11-28,37608
2019-11-29,37608
2019-11-30,37608
2019-12-01,37608
2019-12-02,37608
2019-12-03,37608
2019-12-04,37608
2019-12-05,37608
2019-12-06,37608
2019-12-07,37608
2019-12-08,37608
2019-12-09,37446
2019-12-10,37446
2019-12-11,37446
2019-12-12,37446
2019-12-13,37446
2019-12-14,37446
2019-12-15,37446
2019-12-16,37446
2019-12-17,37446
2019-12-18,37446
2019-12-19,37446
2019-12-20,37446
2019-12-21,37446
2019-12-22,37446
2019-12-23,37446
2019-12-24,37446
2019-12-25,37446
2019-12-26,37446
2019-12-27,37446
2019-12-28,37446
2019-12-29,37446
2019-12-30,37446
2019-12-31,37446
2020-01-01,37446
2020-01-02,37446
2020-01-03,37446
2020-01-04,37446
2020-01-05,37446
2020-01-06,37446
2020-01-07,37446
2020-01-08,37446
2020-01-09,37446
2020-01-10,37446
2020-01-11,37446
2020-01-12,37446
2020-01-13,37446
2020-01-14,37446
2020-01-15,37446
2020-01-16,37446
2020-01-17,37922
2020-01-18,37922
2020-01-19,37922
2020-01-20,37922
2020-01-21,37922
2020-01-22,37922
2020-01-23,37922
2020-01-24,37922
2020-01-25,37922
2020-01-26,37922
2020-01-27,37922
2020-01-28,37922
2020-01-29,37922
2020-01-30,37922
2020-01-31,37922
2020-02-01,37922
2020-02-02,37922
2020-02-03,37922
2020-02-04,37922
2020-02-05,37922
2020-02-06,37922
2020-02-07,37922
2020-02-08,37922
2020-02-09,37922
2020-02-10,37922
2020-02-11,37922
2020-02-12,37922
2020-02-13,37922
2020-02-14,37922
2020-02-15,37922
2020-02-16,37922
2020-02-17,37922
2020-02-18,37922
2020-02-19,37922
2020-02-20,37922
2020-02-21,37922
2020-02-22,37922
2020-02-23,37922
2020-02-24,37922
2020-02-25,37551
2020-02-26,37551
2020-02-27,37551
2020-02-28,37551
2020-02-29,37551
2020-03-01,37551
2020-03-02,37551
2020-03-03,37551
2020-03-04,37551
2020-03-05,37551
2020-03-06,37551
2020-03-07,37551
2020-03-08,37551
2020-03-09,37551
2020-03-10,37551
2020-03-11,37551
2020-03-12,37551
2020-03-13,37551
2020-03-14,37551
2020-03-15,37551
2020-03-16,37551
2020-03-17,37551
2020-03-18,37551
2020-03-19,37551
2020-03-20,37551
2020-03-21,37551
2020-03-22,37874
2020-03-23,37874
2020-03-24,37874
2020-03-25,37874
2020-03-26,37874
2020-03-27,37874
2020-03-28,37874
2020-03-29,37874
2020-03-30,37874
2020-03-31,37874
2020-04-01,37874
2020-04-02,37874
2020-04-03,37874
2020-04-04,37874
2020-04-05,37874
2020-04-06,37874
2020-04-07,37874
2020-04-08,37874
2020-04-09,37874
2020-04-10,36398
2020-04-11,36398
2020-04-12,36398
2020-04-13,36398
2020-04-14,36398
2020-04-15,36398
2020-04-16,36398
2020-04-17,36398
2020-04-18,36398
2020-04-19,36398
2020-04-20,36398
2020-04-21,36398
2020-04-22,36398
2020-04-23,36398
2020-04-24,36398
2020-04-25,36398
2020-04-26,35214
2020-04-27,35214
2020-04-28,35214
2020-04-29,35214
2020-04-30,35214
2020-05-01,35214
2020-05-02,35214
2020-05-03,35214
2020-05-04,35214
2020-05-05,35214
2020-05-06,35214
2020-05-07,35214
2020-05-08,35214
2020-05-09,35214
2020-05-10,35214
2020-05-11,35214
2020-05-12,35214
2020-05-13,35214
