date_obj,Dragon%20dart%20tip price
2019-03-30,3377
2019-03-31,3404
2019-04-01,3353
2019-04-02,3327
2019-04-03,3367
2019-04-04,3381
2019-04-05,3390
2019-04-06,3394
2019-04-07,3516
2019-04-08,3583
2019-04-09,3600
2019-04-10,3677
2019-04-11,3575
2019-04-12,3396
2019-04-13,3461
2019-04-14,3485
2019-04-15,3418
2019-04-16,3468
2019-04-17,3426
2019-04-18,3366
2019-04-19,3383
2019-04-20,3425
2019-04-21,3378
2019-04-22,3404
2019-04-23,3438
2019-04-24,3472
2019-04-25,3474
2019-04-26,3491
2019-04-27,3532
2019-04-28,3489
2019-04-29,3444
2019-04-30,3375
2019-05-01,3348
2019-05-02,3396
2019-05-03,3397
2019-05-04,3404
2019-05-05,3406
2019-05-06,3419
2019-05-07,3460
2019-05-08,3419
2019-05-09,3359
2019-05-10,3354
2019-05-11,3356
2019-05-12,3342
2019-05-13,3327
2019-05-14,3383
2019-05-15,3419
2019-05-16,3416
2019-05-17,3381
2019-05-18,3331
2019-05-19,3344
2019-05-20,3362
2019-05-21,3364
2019-05-22,3332
2019-05-23,3327
2019-05-24,3352
2019-05-25,3388
2019-05-26,3378
2019-05-27,3411
2019-05-28,3441
2019-05-29,3474
2019-05-30,3427
2019-05-31,3408
2019-06-01,3406
2019-06-02,3361
2019-06-03,3272
2019-06-04,3328
2019-06-05,3407
2019-06-06,3398
2019-06-07,3384
2019-06-08,3400
2019-06-09,3414
2019-06-10,3404
2019-06-11,3353
2019-06-12,3323
2019-06-13,3326
2019-06-14,3311
2019-06-15,3340
2019-06-16,3315
2019-06-17,3287
2019-06-18,3264
2019-06-19,3206
2019-06-20,3137
2019-06-21,3095
2019-06-22,3107
2019-06-23,3140
2019-06-24,3170
2019-06-25,3221
2019-06-26,3121
2019-06-27,3104
2019-06-28,3141
2019-06-29,3149
2019-06-30,3225
2019-07-01,3273
2019-07-02,3240
2019-07-03,3188
2019-07-04,3192
2019-07-05,3229
2019-07-06,3213
2019-07-07,3214
2019-07-08,3170
2019-07-09,3145
2019-07-10,3123
2019-07-11,3129
2019-07-12,3147
2019-07-13,3163
2019-07-14,3214
2019-07-15,3237
2019-07-16,3303
2019-07-17,3232
2019-07-18,3141
2019-07-19,3094
2019-07-20,3043
2019-07-21,3026
2019-07-22,3101
2019-07-23,3127
2019-07-24,3101
2019-07-25,3077
2019-07-26,3064
2019-07-27,3015
2019-07-28,2961
2019-07-29,2974
2019-07-30,2942
2019-07-31,2928
2019-08-01,2970
2019-08-02,2999
2019-08-03,2996
2019-08-04,3059
2019-08-05,3014
2019-08-06,2991
2019-08-07,2960
2019-08-08,2943
2019-08-09,2981
2019-08-10,3044
2019-08-11,3031
2019-08-12,2970
2019-08-13,2939
2019-08-14,2961
2019-08-15,2986
2019-08-16,2997
2019-08-17,2987
2019-08-18,3029
2019-08-19,3010
2019-08-20,3040
2019-08-21,3018
2019-08-22,3001
2019-08-23,2939
2019-08-24,2971
2019-08-24,2971
2019-08-25,3035
2019-08-25,3035
2019-08-26,3079
2019-08-27,3078
2019-08-27,3078
2019-08-28,3122
2019-08-29,3119
2019-08-30,3074
2019-08-31,3061
2019-09-01,3019
2019-09-02,2987
2019-09-03,2999
2019-09-04,2970
2019-09-05,2953
2019-09-06,2931
2019-09-07,2938
2019-09-08,2976
2019-09-09,2978
2019-09-10,2959
2019-09-11,2944
2019-09-12,2927
2019-09-13,2944
2019-09-14,2989
2019-09-15,2978
2019-09-16,2989
2019-09-17,2968
2019-09-18,2938
2019-09-19,2928
2019-09-20,2899
2019-09-21,2897
2019-09-22,2898
2019-09-23,2895
2019-09-24,2898
2019-09-25,2892
2019-09-26,2892
2019-09-27,2870
2019-09-28,2857
2019-09-29,2835
2019-09-30,2833
2019-10-01,2840
2019-10-02,2848
2019-10-03,2852
2019-10-04,2851
2019-10-05,2801
2019-10-06,2820
2019-10-07,2798
2019-10-08,2816
2019-10-09,2831
2019-10-10,2807
2019-10-11,2769
2019-10-12,2725
2019-10-13,2675
2019-10-14,2698
2019-10-15,2687
2019-10-16,2724
2019-10-17,2790
2019-10-18,2807
2019-10-19,2824
2019-10-20,2871
2019-10-21,2802
2019-10-22,2787
2019-10-23,2762
2019-10-24,2740
2019-10-25,2729
2019-10-26,2773
2019-10-27,2834
2019-10-28,2792
2019-10-29,2799
2019-10-30,2779
2019-10-31,2764
2019-11-01,2735
2019-11-02,2804
2019-11-03,2881
2019-11-04,2983
2019-11-05,2894
2019-11-06,2878
2019-11-07,2842
2019-11-08,2826
2019-11-09,2841
2019-11-10,2824
2019-11-11,2880
2019-11-12,2918
2019-11-13,2959
2019-11-14,2891
2019-11-15,2908
2019-11-16,2875
2019-11-17,2843
2019-11-18,2844
2019-11-19,2895
2019-11-20,2922
2019-11-21,2979
2019-11-22,2986
2019-11-23,2895
2019-11-24,2806
2019-11-25,2755
2019-11-26,2773
2019-11-27,2763
2019-11-28,2768
2019-11-29,2795
2019-11-30,2855
2019-12-01,2890
2019-12-02,2853
2019-12-03,2834
2019-12-04,2818
2019-12-05,2816
2019-12-06,2795
2019-12-07,2810
2019-12-08,2835
2019-12-09,2908
2019-12-10,2905
2019-12-11,2882
2019-12-12,2894
2019-12-13,2927
2019-12-14,2972
2019-12-15,3066
2019-12-16,3114
2019-12-17,3083
2019-12-18,2997
2019-12-19,2956
2019-12-20,3007
2019-12-21,3041
2019-12-22,3114
2019-12-23,3227
2019-12-24,3371
2019-12-25,3454
2019-12-26,3281
2019-12-27,3255
2019-12-28,3362
2019-12-29,3304
2019-12-30,3416
2019-12-31,3371
2020-01-01,3241
2020-01-02,3312
2020-01-03,3409
2020-01-04,3379
2020-01-05,3464
2020-01-06,3407
2020-01-07,3399
2020-01-08,3377
2020-01-09,3380
2020-01-10,3414
2020-01-11,3463
2020-01-12,3520
2020-01-13,3610
2020-01-14,3569
2020-01-15,3515
2020-01-16,3565
2020-01-17,3570
2020-01-18,3597
2020-01-19,3609
2020-01-20,3674
2020-01-21,3642
2020-01-22,3591
2020-01-23,3534
2020-01-24,3576
2020-01-25,3687
2020-01-26,3728
2020-01-27,3819
2020-01-28,3910
2020-01-29,3969
2020-01-30,3833
2020-01-31,3739
2020-02-01,3655
2020-02-02,3547
2020-02-03,3574
2020-02-04,3729
2020-02-05,3762
2020-02-06,3606
2020-02-07,3425
2020-02-08,3274
2020-02-09,3158
2020-02-10,3098
2020-02-11,3064
2020-02-12,3070
2020-02-13,3039
2020-02-14,2995
2020-02-15,3060
2020-02-16,3095
2020-02-17,3142
2020-02-18,3251
2020-02-19,3207
2020-02-20,3205
2020-02-21,3222
2020-02-22,3263
2020-02-23,3226
2020-02-24,3184
2020-02-25,3178
2020-02-26,3149
2020-02-27,3104
2020-02-28,3121
2020-02-29,3231
2020-03-01,3230
2020-03-02,3235
2020-03-03,3220
2020-03-04,3194
2020-03-05,3165
2020-03-06,3168
2020-03-07,3175
2020-03-08,3260
2020-03-09,3376
2020-03-10,3502
2020-03-11,3430
2020-03-12,3314
2020-03-13,3243
2020-03-14,3347
2020-03-15,3468
2020-03-16,3510
2020-03-17,3374
2020-03-18,3346
2020-03-19,3387
2020-03-20,3283
2020-03-21,3255
2020-03-22,3293
2020-03-23,3267
2020-03-24,3294
2020-03-25,3345
2020-03-26,3363
2020-03-27,3364
2020-03-28,3347
2020-03-29,3315
2020-03-30,3253
2020-03-31,3217
2020-04-01,3188
2020-04-02,3179
2020-04-03,3172
2020-04-04,3158
2020-04-05,3165
2020-04-06,3160
2020-04-07,3137
2020-04-08,3131
2020-04-09,3175
2020-04-10,3185
2020-04-11,3209
2020-04-12,3267
2020-04-13,3247
2020-04-14,3236
2020-04-15,3230
2020-04-16,3235
2020-04-17,3264
2020-04-18,3270
2020-04-19,3261
2020-04-20,3244
2020-04-21,3305
2020-04-22,3217
2020-04-23,3197
2020-04-24,3205
2020-04-25,3207
2020-04-26,3198
2020-04-27,3173
2020-04-28,3103
2020-04-29,3089
2020-04-30,3108
2020-05-01,3107
2020-05-02,3129
2020-05-03,3129
2020-05-04,3120
2020-05-05,3098
2020-05-06,3119
2020-05-07,3138
2020-05-08,3109
2020-05-09,3139
2020-05-10,3111
2020-05-11,3105
2020-05-12,3093
2020-05-13,3131
