date_obj,Dragon%20necklace price
2019-03-30,12425
2019-03-31,12425
2019-04-01,12287
2019-04-02,12287
2019-04-03,12285
2019-04-04,12285
2019-04-05,12074
2019-04-06,12074
2019-04-07,12076
2019-04-08,12076
2019-04-09,12076
2019-04-10,12163
2019-04-11,12072
2019-04-12,11926
2019-04-13,11711
2019-04-14,11306
2019-04-15,11306
2019-04-16,11591
2019-04-17,11591
2019-04-18,11884
2019-04-19,11884
2019-04-20,12268
2019-04-21,12268
2019-04-22,12200
2019-04-23,12200
2019-04-24,12181
2019-04-25,12181
2019-04-26,11987
2019-04-27,11987
2019-04-28,11925
2019-04-29,11925
2019-04-30,11811
2019-05-01,11811
2019-05-02,11811
2019-05-03,12211
2019-05-04,12211
2019-05-05,12527
2019-05-06,12527
2019-05-07,12431
2019-05-08,12431
2019-05-09,12431
2019-05-10,12095
2019-05-11,12095
2019-05-12,11967
2019-05-13,11967
2019-05-14,12060
2019-05-15,12060
2019-05-16,12060
2019-05-17,12176
2019-05-18,12176
2019-05-19,12207
2019-05-20,12207
2019-05-21,12363
2019-05-22,12363
2019-05-23,12243
2019-05-24,12243
2019-05-25,11990
2019-05-26,11990
2019-05-27,11881
2019-05-28,11881
2019-05-29,12242
2019-05-30,12242
2019-05-31,12242
2019-06-01,12244
2019-06-02,12244
2019-06-03,12199
2019-06-04,12199
2019-06-05,12216
2019-06-06,12216
2019-06-07,12216
2019-06-08,12149
2019-06-09,12149
2019-06-10,12149
2019-06-11,12335
2019-06-12,12335
2019-06-13,12098
2019-06-14,12098
2019-06-15,12137
2019-06-16,12137
2019-06-17,12246
2019-06-18,12246
2019-06-19,12246
2019-06-20,12308
2019-06-21,12308
2019-06-22,12308
2019-06-23,12158
2019-06-24,12158
2019-06-25,12158
2019-06-26,12006
2019-06-27,12006
2019-06-28,12006
2019-06-29,12040
2019-06-30,12040
2019-07-01,12040
2019-07-02,12156
2019-07-03,12156
2019-07-04,12156
2019-07-05,12011
2019-07-06,12011
2019-07-07,12038
2019-07-08,12038
2019-07-09,12218
2019-07-10,12218
2019-07-11,12218
2019-07-12,12188
2019-07-13,12188
2019-07-14,12074
2019-07-15,12074
2019-07-16,12074
2019-07-17,12036
2019-07-18,12036
2019-07-19,12036
2019-07-20,12035
2019-07-21,12035
2019-07-22,12052
2019-07-23,12052
2019-07-24,12052
2019-07-25,12259
2019-07-26,12259
2019-07-27,12259
2019-07-28,12198
2019-07-29,12198
2019-07-30,11951
2019-07-31,11951
2019-08-01,11951
2019-08-02,12004
2019-08-03,12004
2019-08-04,12060
2019-08-05,12060
2019-08-06,12231
2019-08-07,12231
2019-08-08,12235
2019-08-09,12235
2019-08-10,12106
2019-08-11,12106
2019-08-12,11849
2019-08-13,11849
2019-08-14,11849
2019-08-15,11483
2019-08-16,11483
2019-08-17,11565
2019-08-18,11565
2019-08-19,11580
2019-08-20,11580
2019-08-21,11580
2019-08-22,11602
2019-08-23,11602
2019-08-24,11684
2019-08-24,11684
2019-08-25,11684
2019-08-25,11684
2019-08-26,11684
2019-08-26,11684
2019-08-27,11865
2019-08-27,11865
2019-08-28,11865
2019-08-29,11849
2019-08-30,11849
2019-08-31,11849
2019-09-01,11949
2019-09-02,11949
2019-09-03,11949
2019-09-04,11876
2019-09-05,11876
2019-09-06,11876
2019-09-07,11883
2019-09-08,11883
2019-09-09,11883
2019-09-10,11688
2019-09-11,11688
2019-09-12,11688
2019-09-13,11915
2019-09-14,11915
2019-09-15,11915
2019-09-16,12270
2019-09-17,12270
2019-09-18,12270
2019-09-19,12096
2019-09-20,12096
2019-09-21,12096
2019-09-22,12009
2019-09-23,12009
2019-09-24,12009
2019-09-25,12003
2019-09-26,12003
2019-09-27,12003
2019-09-28,11900
2019-09-29,11900
2019-09-30,11900
2019-10-01,11944
2019-10-02,11944
2019-10-03,11944
2019-10-04,12169
2019-10-05,12169
2019-10-06,12153
2019-10-07,12153
2019-10-08,12153
2019-10-09,11741
2019-10-10,11741
2019-10-11,11741
2019-10-12,11649
2019-10-13,11649
2019-10-14,11723
2019-10-15,11723
2019-10-16,11723
2019-10-17,11788
2019-10-18,11788
2019-10-19,11412
2019-10-20,11412
2019-10-21,11412
2019-10-22,11505
2019-10-23,11505
2019-10-24,11505
2019-10-25,11903
2019-10-26,11903
2019-10-27,11903
2019-10-28,11848
2019-10-29,11848
2019-10-30,11848
2019-10-31,11653
2019-11-01,11653
2019-11-02,11653
2019-11-03,11277
2019-11-04,11277
2019-11-05,11277
2019-11-06,11750
2019-11-07,11750
2019-11-08,11750
2019-11-09,11581
2019-11-10,11581
2019-11-11,11542
2019-11-12,11542
2019-11-13,11542
2019-11-14,11728
2019-11-15,11728
2019-11-16,12022
2019-11-17,12022
2019-11-18,12022
2019-11-19,11854
2019-11-20,11854
2019-11-21,11854
2019-11-22,11561
2019-11-23,11561
2019-11-24,11561
2019-11-25,11414
2019-11-26,11414
2019-11-27,11414
2019-11-28,11777
2019-11-29,11777
2019-11-30,11777
2019-12-01,11781
2019-12-02,11781
2019-12-03,11781
2019-12-04,11670
2019-12-05,11670
2019-12-06,11670
2019-12-07,11586
2019-12-08,11586
2019-12-09,11586
2019-12-10,11567
2019-12-11,11567
2019-12-12,11567
2019-12-13,11617
2019-12-14,11617
2019-12-15,11746
2019-12-16,11746
2019-12-17,11746
2019-12-18,12102
2019-12-19,12102
2019-12-20,12102
2019-12-21,11873
2019-12-22,11873
2019-12-23,11873
2019-12-24,11683
2019-12-25,11683
2019-12-26,11683
2019-12-27,11632
2019-12-28,11632
2019-12-29,11632
2019-12-30,12026
2019-12-31,12026
2020-01-01,12026
2020-01-02,11745
2020-01-03,11745
2020-01-04,11745
2020-01-05,11496
2020-01-06,11496
2020-01-07,11931
2020-01-08,11931
2020-01-09,11931
2020-01-10,11581
2020-01-11,11581
2020-01-12,11770
2020-01-13,11770
2020-01-14,11770
2020-01-15,11968
2020-01-16,11968
2020-01-17,12083
2020-01-18,12083
2020-01-19,11983
2020-01-20,11983
2020-01-21,11983
2020-01-22,11776
2020-01-23,11776
2020-01-24,11780
2020-01-25,11780
2020-01-26,11797
2020-01-27,11797
2020-01-28,11611
2020-01-29,11611
2020-01-30,11801
2020-01-31,11801
2020-02-01,11701
2020-02-02,11701
2020-02-03,11628
2020-02-04,11628
2020-02-05,11942
2020-02-06,11942
2020-02-07,11957
2020-02-08,11957
2020-02-09,11753
2020-02-10,11753
2020-02-11,11412
2020-02-12,11412
2020-02-13,11792
2020-02-14,11792
2020-02-15,11833
2020-02-16,11833
2020-02-17,11878
2020-02-18,11878
2020-02-19,11885
2020-02-20,11885
2020-02-21,11898
2020-02-22,11898
2020-02-23,11905
2020-02-24,11905
2020-02-25,11759
2020-02-26,11759
2020-02-27,11638
2020-02-28,11638
2020-02-29,11733
2020-03-01,11733
2020-03-02,11783
2020-03-03,11783
2020-03-04,11885
2020-03-05,11885
2020-03-06,12045
2020-03-07,12045
2020-03-08,11779
2020-03-09,11779
2020-03-10,11592
2020-03-11,11592
2020-03-12,11822
2020-03-13,11822
2020-03-14,11854
2020-03-15,11854
2020-03-16,11798
2020-03-17,11798
2020-03-18,11837
2020-03-19,11837
2020-03-20,11828
2020-03-21,11828
2020-03-22,11935
2020-03-23,11935
2020-03-24,12016
2020-03-25,12016
2020-03-26,11917
2020-03-27,11917
2020-03-28,12111
2020-03-29,11887
2020-03-30,11813
2020-03-31,11813
2020-04-01,12144
2020-04-02,12285
2020-04-03,12285
2020-04-04,11956
2020-04-05,11956
2020-04-06,11994
2020-04-07,11994
2020-04-08,12026
2020-04-09,12026
2020-04-10,12055
2020-04-11,11873
2020-04-12,11771
2020-04-13,11771
2020-04-14,12062
2020-04-15,12062
2020-04-16,12062
2020-04-17,12114
2020-04-18,12088
2020-04-19,12026
2020-04-20,12026
2020-04-21,12352
2020-04-22,11898
2020-04-23,11898
2020-04-24,11689
2020-04-25,12006
2020-04-26,12083
2020-04-27,11901
2020-04-28,12198
2020-04-29,12198
2020-04-30,12015
2020-05-01,12015
2020-05-02,12049
2020-05-03,12180
2020-05-04,12180
2020-05-05,12015
2020-05-06,11744
2020-05-07,11744
2020-05-08,12032
2020-05-09,12387
2020-05-10,11899
2020-05-11,11899
2020-05-12,11678
2020-05-13,11826
