date_obj,Worm%20hole price
2019-07-20,1879
2019-07-21,1879
2019-07-22,1879
2019-07-23,1879
2019-07-24,1879
2019-07-25,1879
2019-07-26,1879
2019-07-27,1879
2019-07-28,1879
2019-07-29,1879
2019-07-30,1879
2019-07-31,1879
2019-08-01,1879
2019-08-02,1879
2019-08-03,1955
2019-08-04,1955
2019-08-05,1955
2019-08-06,1955
2019-08-07,1955
2019-08-08,1955
2019-08-09,1955
2019-08-10,1955
2019-08-11,1955
2019-08-12,1955
2019-08-13,1955
2019-08-14,1955
2019-08-15,1955
2019-08-16,1955
2019-08-17,1955
2019-08-18,1955
2019-08-19,1955
2019-08-20,1955
2019-08-21,1955
2019-08-22,2045
2019-08-23,2045
2019-08-24,2045
2019-08-24,2045
2019-08-25,2045
2019-08-25,2045
2019-08-26,2045
2019-08-26,2045
2019-08-27,2045
2019-08-27,2045
2019-08-28,2045
2019-08-29,2045
2019-08-30,2045
2019-08-31,2045
2019-09-01,2045
2019-09-02,2045
2019-09-03,2045
2019-09-04,2045
2019-09-05,2045
2019-09-06,2045
2019-09-07,2045
2019-09-08,2142
2019-09-09,2142
2019-09-10,2142
2019-09-11,2142
2019-09-12,2142
2019-09-13,2142
2019-09-14,2142
2019-09-15,2142
2019-09-16,2142
2019-09-17,2142
2019-09-18,2142
2019-09-19,2142
2019-09-20,2142
2019-09-21,2142
2019-09-22,2142
2019-09-23,2142
2019-09-24,2142
2019-09-25,2142
2019-09-26,2210
2019-09-27,2210
2019-09-28,2210
2019-09-29,2210
2019-09-30,2210
2019-10-01,2210
2019-10-02,2210
2019-10-03,2210
2019-10-04,2210
2019-10-05,2210
2019-10-06,2210
2019-10-07,2210
2019-10-08,2210
2019-10-09,2210
2019-10-10,2210
2019-10-11,2210
2019-10-12,2210
2019-10-13,2210
2019-10-14,2210
2019-10-15,2210
2019-10-16,2210
2019-10-17,2210
2019-10-18,2210
2019-10-19,2210
2019-10-20,2294
2019-10-21,2294
2019-10-22,2294
2019-10-23,2294
2019-10-24,2294
2019-10-25,2294
2019-10-26,2294
2019-10-27,2294
2019-10-28,2294
2019-10-29,2294
2019-10-30,2294
2019-10-31,2294
2019-11-01,2294
2019-11-02,2294
2019-11-03,2294
2019-11-04,2294
2019-11-05,2294
2019-11-06,2294
2019-11-07,2294
2019-11-08,2294
2019-11-09,2294
2019-11-10,2294
2019-11-11,2294
2019-11-12,2294
2019-11-13,2393
2019-11-14,2393
2019-11-15,2393
2019-11-16,2393
2019-11-17,2393
2019-11-18,2393
2019-11-19,2393
2019-11-20,2393
2019-11-21,2393
2019-11-22,2393
2019-11-23,2393
2019-11-24,2393
2019-11-25,2393
2019-11-26,2393
2019-11-27,2393
2019-11-28,2393
2019-11-29,2393
2019-11-30,2393
2019-12-01,2393
2019-12-02,2393
2019-12-03,2393
2019-12-04,2393
2019-12-05,2393
2019-12-06,2393
2019-12-07,2393
2019-12-08,2393
2019-12-09,2393
2019-12-10,2359
2019-12-11,2359
2019-12-12,2359
2019-12-13,2359
2019-12-14,2359
2019-12-15,2359
2019-12-16,2359
2019-12-17,2359
2019-12-18,2359
2019-12-19,2359
2019-12-20,2359
2019-12-21,2359
2019-12-22,2359
2019-12-23,2359
2019-12-24,2359
2019-12-25,2359
2019-12-26,2359
2019-12-27,2359
2019-12-28,2359
2019-12-29,2359
2019-12-30,2359
2019-12-31,2359
2020-01-01,2359
2020-01-02,2359
2020-01-03,2359
2020-01-04,2450
2020-01-05,2450
2020-01-06,2450
2020-01-07,2450
2020-01-08,2450
2020-01-09,2450
2020-01-10,2450
2020-01-11,2450
2020-01-12,2450
2020-01-13,2450
2020-01-14,2450
2020-01-15,2450
2020-01-16,2450
2020-01-17,2450
2020-01-18,2450
2020-01-19,2450
2020-01-20,2450
2020-01-21,2450
2020-01-22,2450
2020-01-23,2450
2020-01-24,2450
2020-01-25,2406
2020-01-26,2406
2020-01-27,2406
2020-01-28,2406
2020-01-29,2406
2020-01-30,2406
2020-01-31,2406
2020-02-01,2406
2020-02-02,2406
2020-02-03,2406
2020-02-04,2406
2020-02-05,2406
2020-02-06,2406
2020-02-07,2406
2020-02-08,2406
2020-02-09,2406
2020-02-10,2406
2020-02-11,2331
2020-02-12,2331
2020-02-13,2331
2020-02-14,2331
2020-02-15,2331
2020-02-16,2331
2020-02-17,2331
2020-02-18,2331
2020-02-19,2331
2020-02-20,2331
2020-02-21,2331
2020-02-22,2331
2020-02-23,2331
2020-02-24,2331
2020-02-25,2331
2020-02-26,2331
2020-02-27,2331
2020-02-28,2331
2020-02-29,2331
2020-03-01,2353
2020-03-02,2353
2020-03-03,2353
2020-03-04,2353
2020-03-05,2353
2020-03-06,2353
2020-03-07,2353
2020-03-08,2353
2020-03-09,2353
2020-03-10,2353
2020-03-11,2353
2020-03-12,2353
2020-03-13,2353
2020-03-14,2353
2020-03-15,2353
2020-03-16,2353
2020-03-17,2353
2020-03-18,2430
2020-03-19,2430
2020-03-20,2430
2020-03-21,2430
2020-03-22,2430
2020-03-23,2430
2020-03-24,2430
2020-03-25,2430
2020-03-26,2430
2020-03-27,2430
2020-03-28,2430
2020-03-29,2430
2020-03-30,2430
2020-03-31,2430
2020-04-01,2547
2020-04-02,2547
2020-04-03,2547
2020-04-04,2547
2020-04-05,2547
2020-04-06,2547
2020-04-07,2547
2020-04-08,2547
2020-04-09,2547
2020-04-10,2547
2020-04-11,2547
2020-04-12,2559
2020-04-13,2559
2020-04-14,2559
2020-04-15,2559
2020-04-16,2559
2020-04-17,2559
2020-04-18,2559
2020-04-19,2559
2020-04-20,2559
2020-04-21,2559
2020-04-22,2559
2020-04-23,2530
2020-04-24,2530
2020-04-25,2530
2020-04-26,2530
2020-04-27,2530
2020-04-28,2530
2020-04-29,2530
2020-04-30,2530
2020-05-01,2530
2020-05-02,2530
2020-05-03,2530
2020-05-04,2459
2020-05-05,2459
2020-05-06,2459
2020-05-07,2459
2020-05-08,2459
2020-05-09,2459
2020-05-10,2459
2020-05-11,2459
2020-05-12,2459
2020-05-13,2459
