date_obj,Fremennik%20grey%20cloak price
2019-03-23,999
2019-03-24,999
2019-03-25,999
2019-03-26,1024
2019-03-27,1024
2019-03-28,1024
2019-03-29,1024
2019-03-30,1024
2019-03-31,982
2019-04-01,982
2019-04-02,982
2019-04-03,936
2019-04-04,936
2019-04-05,936
2019-04-06,936
2019-04-07,959
2019-04-08,959
2019-04-09,959
2019-04-10,959
2019-04-11,986
2019-04-12,986
2019-04-13,986
2019-04-14,968
2019-04-15,968
2019-04-16,968
2019-04-17,968
2019-04-18,962
2019-04-19,962
2019-04-20,962
2019-04-21,962
2019-04-22,947
2019-04-23,947
2019-04-24,947
2019-04-25,947
2019-04-26,960
2019-04-27,960
2019-04-28,960
2019-04-29,960
2019-04-30,972
2019-05-01,972
2019-05-02,972
2019-05-03,972
2019-05-04,946
2019-05-05,946
2019-05-06,946
2019-05-07,946
2019-05-08,971
2019-05-09,971
2019-05-10,971
2019-05-11,971
2019-05-12,992
2019-05-13,992
2019-05-14,992
2019-05-15,992
2019-05-16,981
2019-05-17,981
2019-05-18,981
2019-05-19,981
2019-05-20,974
2019-05-21,974
2019-05-22,974
2019-05-23,974
2019-05-24,963
2019-05-25,963
2019-05-26,963
2019-05-27,963
2019-05-28,994
2019-05-29,994
2019-05-30,994
2019-05-31,994
2019-06-01,994
2019-06-02,963
2019-06-03,963
2019-06-04,963
2019-06-05,963
2019-06-06,998
2019-06-07,998
2019-06-08,998
2019-06-09,998
2019-06-10,998
2019-06-11,1001
2019-06-12,1001
2019-06-13,1001
2019-06-14,1001
2019-06-15,1018
2019-06-16,1018
2019-06-17,1018
2019-06-18,1018
2019-06-19,1033
2019-06-20,1033
2019-06-21,1033
2019-06-22,1033
2019-06-23,1005
2019-06-24,1005
2019-06-25,1005
2019-06-26,1005
2019-06-27,973
2019-06-28,973
2019-06-29,973
2019-06-30,973
2019-07-01,973
2019-07-02,948
2019-07-03,948
2019-07-04,948
2019-07-05,948
2019-07-06,948
2019-07-07,979
2019-07-08,979
2019-07-09,979
2019-07-10,979
2019-07-11,979
2019-07-12,979
2019-07-13,1010
2019-07-14,1010
2019-07-15,1010
2019-07-16,1010
2019-07-17,1010
2019-07-18,1010
2019-07-19,1028
2019-07-20,1028
2019-07-21,1028
2019-07-22,1028
2019-07-23,1028
2019-07-24,978
2019-07-25,978
2019-07-26,978
2019-07-27,978
2019-07-28,950
2019-07-29,950
2019-07-30,950
2019-07-31,950
2019-08-01,950
2019-08-02,950
2019-08-03,975
2019-08-04,975
2019-08-05,975
2019-08-06,975
2019-08-07,975
2019-08-08,1003
2019-08-09,1003
2019-08-10,1003
2019-08-11,1003
2019-08-12,1003
2019-08-13,971
2019-08-14,971
2019-08-15,971
2019-08-16,971
2019-08-17,971
2019-08-18,1000
2019-08-19,1000
2019-08-20,1000
2019-08-21,1000
2019-08-22,1000
2019-08-23,1000
2019-08-24,1000
2019-08-24,1000
2019-08-25,1004
2019-08-25,1004
2019-08-26,1004
2019-08-26,1004
2019-08-27,1004
2019-08-27,1004
2019-08-28,1004
2019-08-29,1004
2019-08-30,1014
2019-08-31,1014
2019-09-01,1014
2019-09-02,1014
2019-09-03,1014
2019-09-04,1014
2019-09-05,964
2019-09-06,964
2019-09-07,964
2019-09-08,964
2019-09-09,964
2019-09-10,964
2019-09-11,958
2019-09-12,958
2019-09-13,958
2019-09-14,958
2019-09-15,958
2019-09-16,958
2019-09-17,934
2019-09-18,934
2019-09-19,934
2019-09-20,934
2019-09-21,934
2019-09-22,934
2019-09-23,896
2019-09-24,896
2019-09-25,896
2019-09-26,896
2019-09-27,896
2019-09-28,896
2019-09-29,896
2019-09-30,910
2019-10-01,910
2019-10-02,910
2019-10-03,910
2019-10-04,910
2019-10-05,910
2019-10-06,906
2019-10-07,906
2019-10-08,906
2019-10-09,906
2019-10-10,906
2019-10-11,906
2019-10-12,906
2019-10-13,906
2019-10-14,938
2019-10-15,938
2019-10-16,938
2019-10-17,938
2019-10-18,938
2019-10-19,938
2019-10-20,938
2019-10-21,938
2019-10-22,938
2019-10-23,945
2019-10-24,945
2019-10-25,945
2019-10-26,945
2019-10-27,945
2019-10-28,945
2019-10-29,945
2019-10-30,954
2019-10-31,954
2019-11-01,954
2019-11-02,954
2019-11-03,954
2019-11-04,954
2019-11-05,954
2019-11-06,954
2019-11-07,936
2019-11-08,936
2019-11-09,936
2019-11-10,936
2019-11-11,936
2019-11-12,936
2019-11-13,936
2019-11-14,942
2019-11-15,942
2019-11-16,942
2019-11-17,942
2019-11-18,942
2019-11-19,942
2019-11-20,942
2019-11-21,941
2019-11-22,941
2019-11-23,941
2019-11-24,941
2019-11-25,941
2019-11-26,941
2019-11-27,941
2019-11-28,941
2019-11-29,941
2019-11-30,959
2019-12-01,959
2019-12-02,959
2019-12-03,959
2019-12-04,959
2019-12-05,959
2019-12-06,959
2019-12-07,959
2019-12-08,959
2019-12-09,972
2019-12-10,972
2019-12-11,972
2019-12-12,972
2019-12-13,972
2019-12-14,972
2019-12-15,972
2019-12-16,972
2019-12-17,972
2019-12-18,972
2019-12-19,972
2019-12-20,959
2019-12-21,959
2019-12-22,959
2019-12-23,959
2019-12-24,959
2019-12-25,959
2019-12-26,959
2019-12-27,950
2019-12-28,950
2019-12-29,950
2019-12-30,950
2019-12-31,950
2020-01-01,950
2020-01-02,950
2020-01-03,950
2020-01-04,951
2020-01-05,951
2020-01-06,951
2020-01-07,951
2020-01-08,951
2020-01-09,951
2020-01-10,974
2020-01-11,974
2020-01-12,974
2020-01-13,974
2020-01-14,974
2020-01-15,974
2020-01-16,980
2020-01-17,980
2020-01-18,980
2020-01-19,980
2020-01-20,980
2020-01-21,980
2020-01-22,980
2020-01-23,1012
2020-01-24,1012
2020-01-25,1012
2020-01-26,1012
2020-01-27,1012
2020-01-28,1012
2020-01-29,1012
2020-01-30,1012
2020-01-31,1010
2020-02-01,1010
2020-02-02,1010
2020-02-03,1010
2020-02-04,1010
2020-02-05,1010
2020-02-06,1000
2020-02-07,1000
2020-02-08,1000
2020-02-09,1000
2020-02-10,1000
2020-02-11,1000
2020-02-12,1000
2020-02-13,1000
2020-02-14,1025
2020-02-15,1025
2020-02-16,1025
2020-02-17,1025
2020-02-18,1025
2020-02-19,1025
2020-02-20,1025
2020-02-21,1025
2020-02-22,1056
2020-02-23,1056
2020-02-24,1056
2020-02-25,1056
2020-02-26,1056
2020-02-27,1056
2020-02-28,1056
2020-02-29,1060
2020-03-01,1060
2020-03-02,1060
2020-03-03,1060
2020-03-04,1060
2020-03-05,1060
2020-03-06,1036
2020-03-07,1036
2020-03-08,1036
2020-03-09,1036
2020-03-10,1036
2020-03-11,1036
2020-03-12,1036
2020-03-13,1048
2020-03-14,1048
2020-03-15,1048
2020-03-16,1048
2020-03-17,1048
2020-03-18,1048
2020-03-19,1048
2020-03-20,1047
2020-03-21,1047
2020-03-22,1047
2020-03-23,1047
2020-03-24,1047
2020-03-25,1099
2020-03-26,1099
2020-03-27,1099
2020-03-28,1099
2020-03-29,1099
2020-03-30,1154
2020-03-31,1154
2020-04-01,1154
2020-04-02,1154
2020-04-03,1154
2020-04-04,1211
2020-04-05,1211
2020-04-06,1211
2020-04-07,1211
2020-04-08,1211
2020-04-09,1220
2020-04-10,1220
2020-04-11,1220
2020-04-12,1220
2020-04-13,1220
2020-04-14,1220
2020-04-15,1208
2020-04-16,1208
2020-04-17,1208
2020-04-18,1208
2020-04-19,1208
2020-04-20,1175
2020-04-21,1175
2020-04-22,1175
2020-04-23,1175
2020-04-24,1175
2020-04-25,1142
2020-04-26,1142
2020-04-27,1142
2020-04-28,1142
2020-04-29,1142
2020-04-30,1088
2020-05-01,1088
2020-05-02,1088
2020-05-03,1088
2020-05-04,1088
2020-05-05,1088
2020-05-06,1041
2020-05-07,1041
2020-05-08,1041
2020-05-09,1041
2020-05-10,993
2020-05-11,993
2020-05-12,993
2020-05-13,993
