date_obj,Ribcage%20piece price
2019-04-08,48032
2019-04-09,48032
2019-04-10,48032
2019-04-11,48032
2019-04-12,48032
2019-04-13,48032
2019-04-14,48032
2019-04-15,48032
2019-04-16,48032
2019-04-17,48032
2019-04-18,45888
2019-04-19,45888
2019-04-20,45888
2019-04-21,45888
2019-04-22,45888
2019-04-23,45888
2019-04-24,45888
2019-04-25,45888
2019-04-26,45888
2019-04-27,45888
2019-04-28,45888
2019-04-29,45888
2019-04-30,45888
2019-05-01,45888
2019-05-02,45888
2019-05-03,45888
2019-05-04,45888
2019-05-05,45888
2019-05-06,45888
2019-05-07,45888
2019-05-08,45888
2019-05-09,45888
2019-05-10,45888
2019-05-11,45888
2019-05-12,45888
2019-05-13,45888
2019-05-14,45888
2019-05-15,45888
2019-05-16,45888
2019-05-17,45888
2019-05-18,45888
2019-05-19,45888
2019-05-20,45888
2019-05-21,45888
2019-05-22,45888
2019-05-23,45888
2019-05-24,45888
2019-05-25,45888
2019-05-26,45888
2019-05-27,45888
2019-05-28,45888
2019-05-29,45888
2019-05-30,45888
2019-05-31,45888
2019-06-01,45888
2019-06-02,45888
2019-06-03,45888
2019-06-04,45888
2019-06-05,45888
2019-06-06,45888
2019-06-07,45888
2019-06-08,43989
2019-06-09,43989
2019-06-10,43989
2019-06-11,43989
2019-06-12,43989
2019-06-13,43989
2019-06-14,43989
2019-06-15,43989
2019-06-16,43989
2019-06-17,43989
2019-06-18,43989
2019-06-19,43989
2019-06-20,43989
2019-06-21,43989
2019-06-22,43989
2019-06-23,43989
2019-06-24,43989
2019-06-25,43989
2019-06-26,43989
2019-06-27,43989
2019-06-28,43989
2019-06-29,43989
2019-06-30,43989
2019-07-01,43989
2019-07-02,43989
2019-07-03,43989
2019-07-04,43989
2019-07-05,43989
2019-07-06,43989
2019-07-07,43989
2019-07-08,43989
2019-07-09,43989
2019-07-10,43989
2019-07-11,43989
2019-07-12,43989
2019-07-13,43989
2019-07-14,43989
2019-07-15,43989
2019-07-16,43989
2019-07-17,43989
2019-07-18,43989
2019-07-19,43989
2019-07-20,43989
2019-07-21,43989
2019-07-22,43989
2019-07-23,43989
2019-07-24,43989
2019-07-25,43989
2019-07-26,43989
2019-07-27,43989
2019-07-28,43989
2019-07-29,43989
2019-07-30,43989
2019-07-31,43989
2019-08-01,43989
2019-08-02,43989
2019-08-03,43989
2019-08-04,43989
2019-08-05,43989
2019-08-06,43989
2019-08-07,43989
2019-08-08,41901
2019-08-09,41901
2019-08-10,41901
2019-08-11,41901
2019-08-12,41901
2019-08-13,41901
2019-08-14,41901
2019-08-15,41901
2019-08-16,41901
2019-08-17,41901
2019-08-18,41901
2019-08-19,41901
2019-08-20,41901
2019-08-21,41901
2019-08-22,41901
2019-08-23,41901
2019-08-24,41901
2019-08-24,41901
2019-08-25,41901
2019-08-25,41901
2019-08-26,41901
2019-08-26,41901
2019-08-27,41901
2019-08-27,41901
2019-08-28,41901
2019-08-29,41901
2019-08-30,41901
2019-08-31,41901
2019-09-01,41901
2019-09-02,41901
2019-09-03,41901
2019-09-04,41901
2019-09-05,41901
2019-09-06,41901
2019-09-07,41901
2019-09-08,41901
2019-09-09,41901
2019-09-10,41901
2019-09-11,41901
2019-09-12,41901
2019-09-13,41901
2019-09-14,41901
2019-09-15,41901
2019-09-16,41901
2019-09-17,41901
2019-09-18,41901
2019-09-19,41901
2019-09-20,41901
2019-09-21,41901
2019-09-22,41901
2019-09-23,41901
2019-09-24,41901
2019-09-25,41901
2019-09-26,41901
2019-09-27,41901
2019-09-28,41901
2019-09-29,41901
2019-09-30,41901
2019-10-01,41901
2019-10-02,41901
2019-10-03,41901
2019-10-04,41901
2019-10-05,41901
2019-10-06,41901
2019-10-07,41901
2019-10-08,41901
2019-10-09,41901
2019-10-10,41901
2019-10-11,41901
2019-10-12,41901
2019-10-13,41901
2019-10-14,39867
2019-10-15,39867
2019-10-16,39867
2019-10-17,39867
2019-10-18,39867
2019-10-19,39867
2019-10-20,39867
2019-10-21,39867
2019-10-22,39867
2019-10-23,39867
2019-10-24,39867
2019-10-25,39867
2019-10-26,39867
2019-10-27,39867
2019-10-28,39867
2019-10-29,39867
2019-10-30,39867
2019-10-31,39867
2019-11-01,39867
2019-11-02,39867
2019-11-03,39867
2019-11-04,39867
2019-11-05,39867
2019-11-06,39867
2019-11-07,39867
2019-11-08,39867
2019-11-09,39867
2019-11-10,39867
2019-11-11,39867
2019-11-12,39867
2019-11-13,39867
2019-11-14,39867
2019-11-15,39867
2019-11-16,39867
2019-11-17,39867
2019-11-18,39867
2019-11-19,39867
2019-11-20,39867
2019-11-21,39867
2019-11-22,39867
2019-11-23,39867
2019-11-24,39867
2019-11-25,39867
2019-11-26,39867
2019-11-27,39867
2019-11-28,39867
2019-11-29,39867
2019-11-30,39867
2019-12-01,39867
2019-12-02,39867
2019-12-03,39867
2019-12-04,39867
2019-12-05,37936
2019-12-06,37936
2019-12-07,37936
2019-12-08,37936
2019-12-09,37936
2019-12-10,37936
2019-12-11,37936
2019-12-12,37936
2019-12-13,37936
2019-12-14,37936
2019-12-15,37936
2019-12-16,37936
2019-12-17,37936
2019-12-18,37936
2019-12-19,37936
2019-12-20,37936
2019-12-21,37936
2019-12-22,37936
2019-12-23,37936
2019-12-24,37936
2019-12-25,37936
2019-12-26,37936
2019-12-27,37936
2019-12-28,37936
2019-12-29,37936
2019-12-30,37936
2019-12-31,37936
2020-01-01,37936
2020-01-02,37936
2020-01-03,37936
2020-01-04,37936
2020-01-05,37936
2020-01-06,37936
2020-01-07,37936
2020-01-08,37936
2020-01-09,37936
2020-01-10,37936
2020-01-11,37936
2020-01-12,37936
2020-01-13,37936
2020-01-14,37936
2020-01-15,37936
2020-01-16,37936
2020-01-17,37936
2020-01-18,37936
2020-01-19,37936
2020-01-20,37936
2020-01-21,37936
2020-01-22,37936
2020-01-23,37936
2020-01-24,37936
2020-01-25,37936
2020-01-26,37936
2020-01-27,37936
2020-01-28,37936
2020-01-29,37936
2020-01-30,37936
2020-01-31,37936
2020-02-01,37936
2020-02-02,37936
2020-02-03,37936
2020-02-04,37936
2020-02-05,37936
2020-02-06,37936
2020-02-07,37936
2020-02-08,37936
2020-02-09,37936
2020-02-10,36241
2020-02-11,36241
2020-02-12,36241
2020-02-13,36241
2020-02-14,36241
2020-02-15,36241
2020-02-16,36241
2020-02-17,36241
2020-02-18,36241
2020-02-19,36241
2020-02-20,36241
2020-02-21,36241
2020-02-22,36241
2020-02-23,36241
2020-02-24,36241
2020-02-25,36241
2020-02-26,36241
2020-02-27,36241
2020-02-28,36241
2020-02-29,36241
2020-03-01,36241
2020-03-02,36241
2020-03-03,36241
2020-03-04,36241
2020-03-05,36241
2020-03-06,36241
2020-03-07,36241
2020-03-08,36241
2020-03-09,36241
2020-03-10,36241
2020-03-11,36241
2020-03-12,36241
2020-03-13,36241
2020-03-14,36241
2020-03-15,36241
2020-03-16,36241
2020-03-17,36241
2020-03-18,36241
2020-03-19,36241
2020-03-20,36241
2020-03-21,36241
2020-03-22,36241
2020-03-23,36241
2020-03-24,36241
2020-03-25,36241
2020-03-26,36241
2020-03-27,36241
2020-03-28,36241
2020-03-29,36241
2020-03-30,36241
2020-03-31,36241
2020-04-01,36241
2020-04-02,34457
2020-04-03,34457
2020-04-04,34457
2020-04-05,34457
2020-04-06,34457
2020-04-07,34457
2020-04-08,34457
2020-04-09,34457
2020-04-10,34457
2020-04-11,34457
2020-04-12,34457
2020-04-13,34457
2020-04-14,34457
2020-04-15,34457
2020-04-16,34457
2020-04-17,34457
2020-04-18,34457
2020-04-19,34457
2020-04-20,34457
2020-04-21,34457
2020-04-22,34457
2020-04-23,34457
2020-04-24,34457
2020-04-25,34457
2020-04-26,34457
2020-04-27,34457
2020-04-28,34457
2020-04-29,34457
2020-04-30,34457
2020-05-01,34457
2020-05-02,34457
2020-05-03,34457
2020-05-04,34457
2020-05-05,34457
2020-05-06,34457
2020-05-07,34457
2020-05-08,34457
2020-05-09,34457
2020-05-10,34457
2020-05-11,34457
2020-05-12,32863
2020-05-13,32863
