date_obj,Leather price
2019-09-06,149
2019-09-07,155
2019-09-08,159
2019-09-09,165
2019-09-10,174
2019-09-11,183
2019-09-12,177
2019-09-13,169
2019-09-14,162
2019-09-15,164
2019-09-16,167
2019-09-17,166
2019-09-18,168
2019-09-19,169
2019-09-20,171
2019-09-21,173
2019-09-22,173
2019-09-23,176
2019-09-24,179
2019-09-25,177
2019-09-26,181
2019-09-27,189
2019-09-28,194
2019-09-29,187
2019-09-30,183
2019-10-01,181
2019-10-02,180
2019-10-03,182
2019-10-04,190
2019-10-05,189
2019-10-06,190
2019-10-07,198
2019-10-08,207
2019-10-09,214
2019-10-10,210
2019-10-11,205
2019-10-12,206
2019-10-13,207
2019-10-14,211
2019-10-15,213
2019-10-16,216
2019-10-17,213
2019-10-18,214
2019-10-19,210
2019-10-20,208
2019-10-21,210
2019-10-22,206
2019-10-23,210
2019-10-24,210
2019-10-25,208
2019-10-26,209
2019-10-27,207
2019-10-28,205
2019-10-29,199
2019-10-30,198
2019-10-31,197
2019-11-01,191
2019-11-02,186
2019-11-03,187
2019-11-04,192
2019-11-05,189
2019-11-06,194
2019-11-07,195
2019-11-08,195
2019-11-09,195
2019-11-10,203
2019-11-11,214
2019-11-12,225
2019-11-13,236
2019-11-14,244
2019-11-15,235
2019-11-16,229
2019-11-17,218
2019-11-18,218
2019-11-19,229
2019-11-20,241
2019-11-21,253
2019-11-22,252
2019-11-23,243
2019-11-24,232
2019-11-25,225
2019-11-26,230
2019-11-27,229
2019-11-28,239
2019-11-29,250
2019-11-30,258
2019-12-01,255
2019-12-02,261
2019-12-03,269
2019-12-04,267
2019-12-05,277
2019-12-06,285
2019-12-07,300
2019-12-08,313
2019-12-09,326
2019-12-10,313
2019-12-11,303
2019-12-12,290
2019-12-13,293
2019-12-14,286
2019-12-15,276
2019-12-16,263
2019-12-17,254
2019-12-18,243
2019-12-19,241
2019-12-20,243
2019-12-21,246
2019-12-22,242
2019-12-23,235
2019-12-24,230
2019-12-25,218
2019-12-26,207
2019-12-27,196
2019-12-28,190
2019-12-29,188
2019-12-30,187
2019-12-31,194
2020-01-01,201
2020-01-02,197
2020-01-03,192
2020-01-04,185
2020-01-05,183
2020-01-06,180
2020-01-07,181
2020-01-08,186
2020-01-09,183
2020-01-10,177
2020-01-11,171
2020-01-12,168
2020-01-13,167
2020-01-14,161
2020-01-15,167
2020-01-16,173
2020-01-17,171
2020-01-18,172
2020-01-19,178
2020-01-20,181
2020-01-21,182
2020-01-22,184
2020-01-23,184
2020-01-24,184
2020-01-25,184
2020-01-26,182
2020-01-27,187
2020-01-28,182
2020-01-29,182
2020-01-30,185
2020-01-31,183
2020-02-01,180
2020-02-02,180
2020-02-03,178
2020-02-04,177
2020-02-05,178
2020-02-06,183
2020-02-07,184
2020-02-08,189
2020-02-09,192
2020-02-10,191
2020-02-11,188
2020-02-12,186
2020-02-13,191
2020-02-14,187
2020-02-15,185
2020-02-16,183
2020-02-17,180
2020-02-18,181
2020-02-19,179
2020-02-20,178
2020-02-21,178
2020-02-22,177
2020-02-23,176
2020-02-24,174
2020-02-25,172
2020-02-26,168
2020-02-27,167
2020-02-28,166
2020-02-29,163
2020-03-01,156
2020-03-02,151
2020-03-03,148
2020-03-04,147
2020-03-05,144
2020-03-06,143
2020-03-07,141
2020-03-08,143
2020-03-09,149
2020-03-10,153
2020-03-11,150
2020-03-12,151
2020-03-13,150
2020-03-14,148
2020-03-15,146
2020-03-16,140
2020-03-17,137
2020-03-18,136
2020-03-19,130
2020-03-20,127
2020-03-21,121
2020-03-22,118
2020-03-23,120
2020-03-24,125
2020-03-25,132
2020-03-26,138
2020-03-27,138
2020-03-28,142
2020-03-29,146
2020-03-30,150
2020-03-31,153
2020-04-01,157
2020-04-02,165
2020-04-03,174
2020-04-04,179
2020-04-05,178
2020-04-06,179
2020-04-07,184
2020-04-08,192
2020-04-09,202
2020-04-10,213
2020-04-11,224
2020-04-12,213
2020-04-13,202
2020-04-14,201
2020-04-15,211
2020-04-16,218
2020-04-17,224
2020-04-18,214
2020-04-19,204
2020-04-20,193
2020-04-21,188
2020-04-22,184
2020-04-23,187
2020-04-24,194
2020-04-25,199
2020-04-26,196
2020-04-27,186
2020-04-28,179
2020-04-29,182
2020-04-30,187
2020-05-01,184
2020-05-02,181
2020-05-03,173
2020-05-04,176
2020-05-05,172
2020-05-06,169
2020-05-07,168
2020-05-08,168
2020-05-09,172
2020-05-10,169
2020-05-11,168
2020-05-12,163
2020-05-13,162
