date_obj,Willow%20pyre%20logs price
2019-04-09,1444
2019-04-10,1444
2019-04-11,1444
2019-04-12,1444
2019-04-13,1444
2019-04-14,1444
2019-04-15,1444
2019-04-16,1444
2019-04-17,1444
2019-04-18,1444
2019-04-19,1444
2019-04-20,1466
2019-04-21,1466
2019-04-22,1466
2019-04-23,1466
2019-04-24,1466
2019-04-25,1466
2019-04-26,1466
2019-04-27,1466
2019-04-28,1466
2019-04-29,1466
2019-04-30,1466
2019-05-01,1466
2019-05-02,1484
2019-05-03,1484
2019-05-04,1484
2019-05-05,1484
2019-05-06,1484
2019-05-07,1484
2019-05-08,1484
2019-05-09,1484
2019-05-10,1484
2019-05-11,1484
2019-05-12,1484
2019-05-13,1484
2019-05-14,1489
2019-05-15,1489
2019-05-16,1489
2019-05-17,1489
2019-05-18,1489
2019-05-19,1489
2019-05-20,1489
2019-05-21,1489
2019-05-22,1489
2019-05-23,1489
2019-05-24,1489
2019-05-25,1489
2019-05-26,1489
2019-05-27,1489
2019-05-28,1489
2019-05-29,1516
2019-05-30,1516
2019-05-31,1516
2019-06-01,1516
2019-06-02,1516
2019-06-03,1516
2019-06-04,1516
2019-06-05,1516
2019-06-06,1516
2019-06-07,1516
2019-06-08,1516
2019-06-09,1516
2019-06-10,1516
2019-06-11,1516
2019-06-12,1527
2019-06-13,1527
2019-06-14,1527
2019-06-15,1527
2019-06-16,1527
2019-06-17,1527
2019-06-18,1527
2019-06-19,1527
2019-06-20,1527
2019-06-21,1527
2019-06-22,1527
2019-06-23,1527
2019-06-24,1527
2019-06-25,1527
2019-06-26,1564
2019-06-27,1564
2019-06-28,1564
2019-06-29,1564
2019-06-30,1564
2019-07-01,1564
2019-07-02,1564
2019-07-03,1564
2019-07-04,1564
2019-07-05,1564
2019-07-06,1564
2019-07-07,1564
2019-07-08,1564
2019-07-09,1564
2019-07-10,1564
2019-07-11,1587
2019-07-12,1587
2019-07-13,1587
2019-07-14,1587
2019-07-15,1587
2019-07-16,1587
2019-07-17,1587
2019-07-18,1587
2019-07-19,1587
2019-07-20,1587
2019-07-21,1587
2019-07-22,1587
2019-07-23,1587
2019-07-24,1587
2019-07-25,1664
2019-07-26,1664
2019-07-27,1664
2019-07-28,1664
2019-07-29,1664
2019-07-30,1664
2019-07-31,1664
2019-08-01,1664
2019-08-02,1664
2019-08-03,1664
2019-08-04,1664
2019-08-05,1664
2019-08-06,1664
2019-08-07,1664
2019-08-08,1664
2019-08-09,1664
2019-08-10,1664
2019-08-11,1714
2019-08-12,1714
2019-08-13,1714
2019-08-14,1714
2019-08-15,1714
2019-08-16,1714
2019-08-17,1714
2019-08-18,1714
2019-08-19,1714
2019-08-20,1714
2019-08-21,1714
2019-08-22,1714
2019-08-23,1714
2019-08-24,1714
2019-08-24,1714
2019-08-25,1657
2019-08-25,1657
2019-08-26,1657
2019-08-26,1657
2019-08-27,1657
2019-08-27,1657
2019-08-28,1657
2019-08-29,1657
2019-08-30,1657
2019-08-31,1657
2019-09-01,1657
2019-09-02,1657
2019-09-03,1657
2019-09-04,1657
2019-09-05,1657
2019-09-06,1657
2019-09-07,1657
2019-09-08,1657
2019-09-09,1657
2019-09-10,1657
2019-09-11,1676
2019-09-12,1676
2019-09-13,1676
2019-09-14,1676
2019-09-15,1676
2019-09-16,1676
2019-09-17,1676
2019-09-18,1676
2019-09-19,1676
2019-09-20,1676
2019-09-21,1676
2019-09-22,1676
2019-09-23,1676
2019-09-24,1676
2019-09-25,1676
2019-09-26,1676
2019-09-27,1676
2019-09-28,1676
2019-09-29,1693
2019-09-30,1693
2019-10-01,1693
2019-10-02,1693
2019-10-03,1693
2019-10-04,1693
2019-10-05,1693
2019-10-06,1693
2019-10-07,1693
2019-10-08,1693
2019-10-09,1693
2019-10-10,1693
2019-10-11,1693
2019-10-12,1693
2019-10-13,1693
2019-10-14,1693
2019-10-15,1693
2019-10-16,1693
2019-10-17,1693
2019-10-18,1693
2019-10-19,1746
2019-10-20,1746
2019-10-21,1746
2019-10-22,1746
2019-10-23,1746
2019-10-24,1746
2019-10-25,1746
2019-10-26,1746
2019-10-27,1746
2019-10-28,1746
2019-10-29,1746
2019-10-30,1746
2019-10-31,1746
2019-11-01,1746
2019-11-02,1746
2019-11-03,1746
2019-11-04,1746
2019-11-05,1746
2019-11-06,1746
2019-11-07,1746
2019-11-08,1746
2019-11-09,1746
2019-11-10,1785
2019-11-11,1785
2019-11-12,1785
2019-11-13,1785
2019-11-14,1785
2019-11-15,1785
2019-11-16,1785
2019-11-17,1785
2019-11-18,1785
2019-11-19,1785
2019-11-20,1785
2019-11-21,1785
2019-11-22,1785
2019-11-23,1785
2019-11-24,1785
2019-11-25,1785
2019-11-26,1785
2019-11-27,1785
2019-11-28,1785
2019-11-29,1785
2019-11-30,1838
2019-12-01,1838
2019-12-02,1838
2019-12-03,1838
2019-12-04,1838
2019-12-05,1838
2019-12-06,1838
2019-12-07,1838
2019-12-08,1838
2019-12-09,1838
2019-12-10,1838
2019-12-11,1838
2019-12-12,1838
2019-12-13,1838
2019-12-14,1838
2019-12-15,1838
2019-12-16,1838
2019-12-17,1838
2019-12-18,1838
2019-12-19,1838
2019-12-20,1838
2019-12-21,1868
2019-12-22,1868
2019-12-23,1868
2019-12-24,1868
2019-12-25,1868
2019-12-26,1868
2019-12-27,1868
2019-12-28,1868
2019-12-29,1868
2019-12-30,1868
2019-12-31,1868
2020-01-01,1868
2020-01-02,1868
2020-01-03,1868
2020-01-04,1868
2020-01-05,1868
2020-01-06,1868
2020-01-07,1868
2020-01-08,1868
2020-01-09,1868
2020-01-10,1868
2020-01-11,1943
2020-01-12,1943
2020-01-13,1943
2020-01-14,1943
2020-01-15,1943
2020-01-16,1943
2020-01-17,1943
2020-01-18,1943
2020-01-19,1943
2020-01-20,1943
2020-01-21,1943
2020-01-22,1943
2020-01-23,1943
2020-01-24,1943
2020-01-25,1943
2020-01-26,1943
2020-01-27,1943
2020-01-28,1943
2020-01-29,1943
2020-01-30,1957
2020-01-31,1957
2020-02-01,1957
2020-02-02,1957
2020-02-03,1957
2020-02-04,1957
2020-02-05,1957
2020-02-06,1957
2020-02-07,1957
2020-02-08,1957
2020-02-09,1957
2020-02-10,1957
2020-02-11,1957
2020-02-12,1957
2020-02-13,1980
2020-02-14,1980
2020-02-15,1980
2020-02-16,1980
2020-02-17,1980
2020-02-18,1980
2020-02-19,1980
2020-02-20,1980
2020-02-21,1980
2020-02-22,1980
2020-02-23,1980
2020-02-24,1980
2020-02-25,1980
2020-02-26,1980
2020-02-27,1980
2020-02-28,1917
2020-02-29,1917
2020-03-01,1917
2020-03-02,1917
2020-03-03,1917
2020-03-04,1917
2020-03-05,1917
2020-03-06,1917
2020-03-07,1917
2020-03-08,1917
2020-03-09,1917
2020-03-10,1917
2020-03-11,1917
2020-03-12,1917
2020-03-13,1917
2020-03-14,1917
2020-03-15,1917
2020-03-16,1874
2020-03-17,1874
2020-03-18,1874
2020-03-19,1874
2020-03-20,1874
2020-03-21,1874
2020-03-22,1874
2020-03-23,1874
2020-03-24,1874
2020-03-25,1874
2020-03-26,1874
2020-03-27,1847
2020-03-28,1847
2020-03-29,1847
2020-03-30,1847
2020-03-31,1847
2020-04-01,1847
2020-04-02,1847
2020-04-03,1847
2020-04-04,1847
2020-04-05,1847
2020-04-06,1867
2020-04-07,1867
2020-04-08,1867
2020-04-09,1867
2020-04-10,1867
2020-04-11,1867
2020-04-12,1867
2020-04-13,1867
2020-04-14,1867
2020-04-15,1867
2020-04-16,1902
2020-04-17,1902
2020-04-18,1902
2020-04-19,1902
2020-04-20,1902
2020-04-21,1902
2020-04-22,1902
2020-04-23,1902
2020-04-24,1902
2020-04-25,1902
2020-04-26,1958
2020-04-27,1958
2020-04-28,1958
2020-04-29,1958
2020-04-30,1958
2020-05-01,1958
2020-05-02,1958
2020-05-03,1958
2020-05-04,1958
2020-05-05,1958
2020-05-06,2032
2020-05-07,2032
2020-05-08,2032
2020-05-09,2032
2020-05-10,2032
2020-05-11,2032
2020-05-12,2032
2020-05-13,2032
