date_obj,Spider%20on%20shaft price
2019-06-25,222
2019-06-26,222
2019-06-27,222
2019-06-28,222
2019-06-29,222
2019-06-30,222
2019-07-01,222
2019-07-02,222
2019-07-03,222
2019-07-04,222
2019-07-05,222
2019-07-06,222
2019-07-07,215
2019-07-08,215
2019-07-09,215
2019-07-10,215
2019-07-11,215
2019-07-12,215
2019-07-13,215
2019-07-14,215
2019-07-15,215
2019-07-16,215
2019-07-17,215
2019-07-18,215
2019-07-19,215
2019-07-20,215
2019-07-21,215
2019-07-22,215
2019-07-23,215
2019-07-24,215
2019-07-25,215
2019-07-26,215
2019-07-27,215
2019-07-28,225
2019-07-29,225
2019-07-30,225
2019-07-31,225
2019-08-01,225
2019-08-02,225
2019-08-03,225
2019-08-04,225
2019-08-05,225
2019-08-06,225
2019-08-07,225
2019-08-08,225
2019-08-09,225
2019-08-10,225
2019-08-11,225
2019-08-12,225
2019-08-13,225
2019-08-14,225
2019-08-15,225
2019-08-16,217
2019-08-17,217
2019-08-18,217
2019-08-19,217
2019-08-20,217
2019-08-21,217
2019-08-22,217
2019-08-23,217
2019-08-24,217
2019-08-24,217
2019-08-25,217
2019-08-25,217
2019-08-26,217
2019-08-26,217
2019-08-27,217
2019-08-27,217
2019-08-28,217
2019-08-29,217
2019-08-30,217
2019-08-31,217
2019-09-01,217
2019-09-02,217
2019-09-03,217
2019-09-04,217
2019-09-05,217
2019-09-06,217
2019-09-07,217
2019-09-08,208
2019-09-09,208
2019-09-10,208
2019-09-11,208
2019-09-12,208
2019-09-13,208
2019-09-14,208
2019-09-15,208
2019-09-16,208
2019-09-17,208
2019-09-18,208
2019-09-19,208
2019-09-20,208
2019-09-21,208
2019-09-22,208
2019-09-23,208
2019-09-24,208
2019-09-25,208
2019-09-26,208
2019-09-27,208
2019-09-28,208
2019-09-29,208
2019-09-30,208
2019-10-01,214
2019-10-02,214
2019-10-03,214
2019-10-04,214
2019-10-05,214
2019-10-06,214
2019-10-07,214
2019-10-08,214
2019-10-09,214
2019-10-10,214
2019-10-11,214
2019-10-12,214
2019-10-13,214
2019-10-14,214
2019-10-15,214
2019-10-16,214
2019-10-17,214
2019-10-18,214
2019-10-19,214
2019-10-20,214
2019-10-21,214
2019-10-22,214
2019-10-23,214
2019-10-24,224
2019-10-25,224
2019-10-26,224
2019-10-27,224
2019-10-28,224
2019-10-29,224
2019-10-30,224
2019-10-31,224
2019-11-01,224
2019-11-02,224
2019-11-03,224
2019-11-04,224
2019-11-05,224
2019-11-06,224
2019-11-07,224
2019-11-08,224
2019-11-09,224
2019-11-10,224
2019-11-11,224
2019-11-12,224
2019-11-13,224
2019-11-14,214
2019-11-15,214
2019-11-16,214
2019-11-17,214
2019-11-18,214
2019-11-19,214
2019-11-20,214
2019-11-21,214
2019-11-22,214
2019-11-23,214
2019-11-24,214
2019-11-25,214
2019-11-26,214
2019-11-27,214
2019-11-28,214
2019-11-29,214
2019-11-30,214
2019-12-01,214
2019-12-02,214
2019-12-03,214
2019-12-04,214
2019-12-05,214
2019-12-06,214
2019-12-07,214
2019-12-08,205
2019-12-09,205
2019-12-10,205
2019-12-11,205
2019-12-12,205
2019-12-13,205
2019-12-14,205
2019-12-15,205
2019-12-16,205
2019-12-17,205
2019-12-18,205
2019-12-19,205
2019-12-20,205
2019-12-21,205
2019-12-22,205
2019-12-23,205
2019-12-24,205
2019-12-25,205
2019-12-26,205
2019-12-27,205
2019-12-28,205
2019-12-29,205
2019-12-30,205
2019-12-31,197
2020-01-01,197
2020-01-02,197
2020-01-03,197
2020-01-04,197
2020-01-05,197
2020-01-06,197
2020-01-07,197
2020-01-08,197
2020-01-09,197
2020-01-10,197
2020-01-11,197
2020-01-12,197
2020-01-13,197
2020-01-14,197
2020-01-15,197
2020-01-16,197
2020-01-17,197
2020-01-18,197
2020-01-19,197
2020-01-20,191
2020-01-21,191
2020-01-22,191
2020-01-23,191
2020-01-24,191
2020-01-25,191
2020-01-26,191
2020-01-27,191
2020-01-28,191
2020-01-29,191
2020-01-30,191
2020-01-31,191
2020-02-01,191
2020-02-02,191
2020-02-03,191
2020-02-04,191
2020-02-05,191
2020-02-06,191
2020-02-07,191
2020-02-08,187
2020-02-09,187
2020-02-10,187
2020-02-11,187
2020-02-12,187
2020-02-13,187
2020-02-14,187
2020-02-15,187
2020-02-16,187
2020-02-17,187
2020-02-18,187
2020-02-19,187
2020-02-20,187
2020-02-21,187
2020-02-22,187
2020-02-23,187
2020-02-24,179
2020-02-25,179
2020-02-26,179
2020-02-27,179
2020-02-28,179
2020-02-29,179
2020-03-01,179
2020-03-02,179
2020-03-03,179
2020-03-04,179
2020-03-05,179
2020-03-06,179
2020-03-07,179
2020-03-08,179
2020-03-09,179
2020-03-10,179
2020-03-11,183
2020-03-12,183
2020-03-13,183
2020-03-14,183
2020-03-15,183
2020-03-16,183
2020-03-17,183
2020-03-18,183
2020-03-19,183
2020-03-20,183
2020-03-21,183
2020-03-22,183
2020-03-23,174
2020-03-24,174
2020-03-25,174
2020-03-26,174
2020-03-27,174
2020-03-28,174
2020-03-29,174
2020-03-30,174
2020-03-31,174
2020-04-01,174
2020-04-02,179
2020-04-03,179
2020-04-04,179
2020-04-05,179
2020-04-06,179
2020-04-07,179
2020-04-08,179
2020-04-09,179
2020-04-10,179
2020-04-11,173
2020-04-12,173
2020-04-13,173
2020-04-14,173
2020-04-15,173
2020-04-16,173
2020-04-17,173
2020-04-18,172
2020-04-19,172
2020-04-20,172
2020-04-21,172
2020-04-22,172
2020-04-23,172
2020-04-24,172
2020-04-25,172
2020-04-26,172
2020-04-27,165
2020-04-28,165
2020-04-29,165
2020-04-30,165
2020-05-01,165
2020-05-02,165
2020-05-03,165
2020-05-04,165
2020-05-05,165
2020-05-06,157
2020-05-07,157
2020-05-08,157
2020-05-09,157
2020-05-10,157
2020-05-11,157
2020-05-12,157
2020-05-13,157
