date_obj,Spined%20boots price
2019-04-09,7800
2019-04-10,7410
2019-04-11,7410
2019-04-12,7075
2019-04-13,7075
2019-04-14,6953
2019-04-15,6953
2019-04-16,6953
2019-04-17,6664
2019-04-18,6664
2019-04-19,6664
2019-04-20,6517
2019-04-21,6517
2019-04-22,6517
2019-04-23,6296
2019-04-24,6296
2019-04-25,6296
2019-04-26,6095
2019-04-27,6095
2019-04-28,6095
2019-04-29,5812
2019-04-30,5812
2019-05-01,5649
2019-05-02,5649
2019-05-03,5649
2019-05-04,5429
2019-05-05,5429
2019-05-06,5429
2019-05-07,5511
2019-05-08,5511
2019-05-09,5511
2019-05-10,5511
2019-05-11,5314
2019-05-12,5314
2019-05-13,5314
2019-05-14,5192
2019-05-15,5192
2019-05-16,5192
2019-05-17,5192
2019-05-18,5108
2019-05-19,5108
2019-05-20,5108
2019-05-21,5085
2019-05-22,5085
2019-05-23,5085
2019-05-24,5139
2019-05-25,5139
2019-05-26,5139
2019-05-27,5265
2019-05-28,5265
2019-05-29,5265
2019-05-30,5305
2019-05-31,5305
2019-06-01,5305
2019-06-02,5305
2019-06-03,5361
2019-06-04,5361
2019-06-05,5361
2019-06-06,5405
2019-06-07,5405
2019-06-08,5405
2019-06-09,5480
2019-06-10,5480
2019-06-11,5480
2019-06-12,5480
2019-06-13,5495
2019-06-14,5495
2019-06-15,5495
2019-06-16,5495
2019-06-17,5660
2019-06-18,5660
2019-06-19,5660
2019-06-20,5660
2019-06-21,5826
2019-06-22,5826
2019-06-23,5826
2019-06-24,5826
2019-06-25,5826
2019-06-26,6000
2019-06-27,6000
2019-06-28,6000
2019-06-29,6000
2019-06-30,5960
2019-07-01,5960
2019-07-02,5960
2019-07-03,5960
2019-07-04,5960
2019-07-05,5845
2019-07-06,5845
2019-07-07,5845
2019-07-08,5845
2019-07-09,5809
2019-07-10,5809
2019-07-11,5809
2019-07-12,5809
2019-07-13,5771
2019-07-14,5771
2019-07-15,5771
2019-07-16,5771
2019-07-17,5829
2019-07-18,5829
2019-07-19,5829
2019-07-20,5829
2019-07-21,5665
2019-07-22,5665
2019-07-23,5665
2019-07-24,5665
2019-07-25,5665
2019-07-26,5543
2019-07-27,5543
2019-07-28,5543
2019-07-29,5543
2019-07-30,5570
2019-07-31,5570
2019-08-01,5570
2019-08-02,5570
2019-08-03,5708
2019-08-04,5708
2019-08-05,5708
2019-08-06,5708
2019-08-07,5708
2019-08-08,5890
2019-08-09,5890
2019-08-10,5890
2019-08-11,5890
2019-08-12,5890
2019-08-13,5888
2019-08-14,5888
2019-08-15,5888
2019-08-16,5701
2019-08-17,5701
2019-08-18,5701
2019-08-19,5701
2019-08-20,5629
2019-08-21,5629
2019-08-22,5629
2019-08-23,5629
2019-08-24,5536
2019-08-24,5536
2019-08-25,5536
2019-08-25,5536
2019-08-26,5536
2019-08-26,5536
2019-08-27,5536
2019-08-27,5536
2019-08-28,5536
2019-08-29,5562
2019-08-30,5562
2019-08-31,5562
2019-09-01,5562
2019-09-02,5562
2019-09-03,5731
2019-09-04,5731
2019-09-05,5731
2019-09-06,5731
2019-09-07,5835
2019-09-08,5835
2019-09-09,5835
2019-09-10,5835
2019-09-11,5881
2019-09-12,5881
2019-09-13,5881
2019-09-14,5881
2019-09-15,5881
2019-09-16,5863
2019-09-17,5863
2019-09-18,5863
2019-09-19,5863
2019-09-20,5863
2019-09-21,5942
2019-09-22,5942
2019-09-23,5942
2019-09-24,5942
2019-09-25,5942
2019-09-26,5825
2019-09-27,5825
2019-09-28,5825
2019-09-29,5825
2019-09-30,5825
2019-10-01,6063
2019-10-02,6063
2019-10-03,6063
2019-10-04,6063
2019-10-05,6063
2019-10-06,6063
2019-10-07,6339
2019-10-08,6339
2019-10-09,6339
2019-10-10,6339
2019-10-11,6339
2019-10-12,6339
2019-10-13,6497
2019-10-14,6497
2019-10-15,6497
2019-10-16,6497
2019-10-17,6497
2019-10-18,6497
2019-10-19,6556
2019-10-20,6556
2019-10-21,6556
2019-10-22,6556
2019-10-23,6556
2019-10-24,6494
2019-10-25,6494
2019-10-26,6494
2019-10-27,6494
2019-10-28,6494
2019-10-29,6490
2019-10-30,6490
2019-10-31,6490
2019-11-01,6490
2019-11-02,6490
2019-11-03,6503
2019-11-04,6503
2019-11-05,6503
2019-11-06,6503
2019-11-07,6503
2019-11-08,6503
2019-11-09,6479
2019-11-10,6479
2019-11-11,6479
2019-11-12,6479
2019-11-13,6479
2019-11-14,6387
2019-11-15,6387
2019-11-16,6387
2019-11-17,6387
2019-11-18,6387
2019-11-19,6387
2019-11-20,6358
2019-11-21,6358
2019-11-22,6358
2019-11-23,6358
2019-11-24,6358
2019-11-25,6358
2019-11-26,6300
2019-11-27,6300
2019-11-28,6300
2019-11-29,6300
2019-11-30,6300
2019-12-01,6300
2019-12-02,6376
2019-12-03,6376
2019-12-04,6376
2019-12-05,6376
2019-12-06,6376
2019-12-07,6376
2019-12-08,6427
2019-12-09,6427
2019-12-10,6427
2019-12-11,6427
2019-12-12,6427
2019-12-13,6427
2019-12-14,6444
2019-12-15,6444
2019-12-16,6444
2019-12-17,6444
2019-12-18,6444
2019-12-19,6444
2019-12-20,6514
2019-12-21,6514
2019-12-22,6514
2019-12-23,6514
2019-12-24,6514
2019-12-25,6364
2019-12-26,6364
2019-12-27,6364
2019-12-28,6364
2019-12-29,6364
2019-12-30,6239
2019-12-31,6239
2020-01-01,6239
2020-01-02,6239
2020-01-03,6033
2020-01-04,6033
2020-01-05,6033
2020-01-06,6033
2020-01-07,6033
2020-01-08,5900
2020-01-09,5900
2020-01-10,5900
2020-01-11,5900
2020-01-12,5967
2020-01-13,5967
2020-01-14,5967
2020-01-15,5967
2020-01-16,5911
2020-01-17,5911
2020-01-18,5911
2020-01-19,5911
2020-01-20,5649
2020-01-21,5649
2020-01-22,5649
2020-01-23,5649
2020-01-24,5464
2020-01-25,5464
2020-01-26,5464
2020-01-27,5464
2020-01-28,5272
2020-01-29,5272
2020-01-30,5272
2020-01-31,5272
2020-02-01,5132
2020-02-02,5132
2020-02-03,5132
2020-02-04,5132
2020-02-05,5002
2020-02-06,5002
2020-02-07,5002
2020-02-08,5002
2020-02-09,4785
2020-02-10,4785
2020-02-11,4785
2020-02-12,4785
2020-02-13,4785
2020-02-14,4545
2020-02-15,4545
2020-02-16,4545
2020-02-17,4545
2020-02-18,4474
2020-02-19,4474
2020-02-20,4474
2020-02-21,4474
2020-02-22,4375
2020-02-23,4375
2020-02-24,4375
2020-02-25,4375
2020-02-26,4440
2020-02-27,4440
2020-02-28,4440
2020-02-29,4440
2020-03-01,4562
2020-03-02,4562
2020-03-03,4562
2020-03-04,4562
2020-03-05,4562
2020-03-06,4688
2020-03-07,4688
2020-03-08,4688
2020-03-09,4688
2020-03-10,4859
2020-03-11,4859
2020-03-12,4859
2020-03-13,4859
2020-03-14,5034
2020-03-15,5034
2020-03-16,5034
2020-03-17,5034
2020-03-18,5280
2020-03-19,5280
2020-03-20,5280
2020-03-21,5280
2020-03-22,5540
2020-03-23,5540
2020-03-24,5540
2020-03-25,5813
2020-03-26,5813
2020-03-27,5813
2020-03-28,5813
2020-03-29,6079
2020-03-30,6079
2020-03-31,6079
2020-04-01,6310
2020-04-02,6310
2020-04-03,6310
2020-04-04,6310
2020-04-05,6489
2020-04-06,6489
2020-04-07,6489
2020-04-08,6721
2020-04-09,6721
2020-04-10,6721
2020-04-11,6951
2020-04-12,6951
2020-04-13,6951
2020-04-14,7199
2020-04-15,7199
2020-04-16,7199
2020-04-17,7542
2020-04-18,7542
2020-04-19,7788
2020-04-20,7788
2020-04-21,7788
2020-04-22,7809
2020-04-23,7809
2020-04-24,7809
2020-04-25,7809
2020-04-26,7542
2020-04-27,7542
2020-04-28,7270
2020-04-29,7270
2020-04-30,7270
2020-05-01,7115
2020-05-02,7115
2020-05-03,7115
2020-05-04,7136
2020-05-05,7136
2020-05-06,6825
2020-05-07,6825
2020-05-08,6825
2020-05-09,6697
2020-05-10,6697
2020-05-11,6697
2020-05-12,6553
2020-05-13,6553
