date_obj,Mushroom price
2019-08-19,160
2019-08-20,163
2019-08-21,160
2019-08-22,154
2019-08-23,151
2019-08-24,152
2019-08-24,152
2019-08-25,154
2019-08-25,154
2019-08-26,154
2019-08-26,154
2019-08-27,152
2019-08-27,152
2019-08-28,150
2019-08-29,149
2019-08-30,149
2019-08-31,145
2019-09-01,138
2019-09-02,138
2019-09-03,135
2019-09-04,132
2019-09-05,134
2019-09-06,137
2019-09-07,144
2019-09-08,152
2019-09-09,160
2019-09-10,167
2019-09-11,175
2019-09-12,182
2019-09-13,184
2019-09-14,178
2019-09-15,171
2019-09-16,165
2019-09-17,162
2019-09-18,158
2019-09-19,156
2019-09-20,153
2019-09-21,148
2019-09-22,141
2019-09-23,139
2019-09-24,139
2019-09-25,142
2019-09-26,142
2019-09-27,138
2019-09-28,136
2019-09-29,132
2019-09-30,129
2019-10-01,125
2019-10-02,125
2019-10-03,121
2019-10-04,116
2019-10-05,117
2019-10-06,119
2019-10-07,118
2019-10-08,116
2019-10-09,116
2019-10-10,114
2019-10-11,115
2019-10-12,113
2019-10-13,115
2019-10-14,117
2019-10-15,118
2019-10-16,117
2019-10-17,112
2019-10-18,113
2019-10-19,109
2019-10-20,105
2019-10-21,100
2019-10-22,96
2019-10-23,94
2019-10-24,98
2019-10-25,102
2019-10-26,105
2019-10-27,108
2019-10-28,110
2019-10-29,110
2019-10-30,114
2019-10-31,118
2019-11-01,120
2019-11-02,121
2019-11-03,121
2019-11-04,125
2019-11-05,125
2019-11-06,124
2019-11-07,119
2019-11-08,121
2019-11-09,122
2019-11-10,125
2019-11-11,118
2019-11-12,117
2019-11-13,123
2019-11-14,128
2019-11-15,134
2019-11-16,134
2019-11-17,134
2019-11-18,137
2019-11-19,141
2019-11-20,147
2019-11-21,147
2019-11-22,146
2019-11-23,150
2019-11-24,151
2019-11-25,154
2019-11-26,149
2019-11-27,149
2019-11-28,151
2019-11-29,151
2019-11-30,145
2019-12-01,139
2019-12-02,141
2019-12-03,146
2019-12-04,154
2019-12-05,154
2019-12-06,152
2019-12-07,148
2019-12-08,146
2019-12-09,140
2019-12-10,140
2019-12-11,142
2019-12-12,142
2019-12-13,137
2019-12-14,130
2019-12-15,126
2019-12-16,119
2019-12-17,123
2019-12-18,129
2019-12-19,131
2019-12-20,126
2019-12-21,124
2019-12-22,121
2019-12-23,118
2019-12-24,113
2019-12-25,110
2019-12-26,110
2019-12-27,109
2019-12-28,111
2019-12-29,114
2019-12-30,110
2019-12-31,111
2020-01-01,112
2020-01-02,116
2020-01-03,117
2020-01-04,115
2020-01-05,113
2020-01-06,117
2020-01-07,116
2020-01-08,116
2020-01-09,122
2020-01-10,128
2020-01-11,132
2020-01-12,130
2020-01-13,130
2020-01-14,124
2020-01-15,117
2020-01-16,114
2020-01-17,112
2020-01-18,112
2020-01-19,108
2020-01-20,107
2020-01-21,111
2020-01-22,116
2020-01-23,113
2020-01-24,111
2020-01-25,110
2020-01-26,112
2020-01-27,113
2020-01-28,115
2020-01-29,114
2020-01-30,110
2020-01-31,114
2020-02-01,118
2020-02-02,120
2020-02-03,126
2020-02-04,132
2020-02-05,134
2020-02-06,132
2020-02-07,129
2020-02-08,127
2020-02-09,122
2020-02-10,118
2020-02-11,123
2020-02-12,127
2020-02-13,125
2020-02-14,124
2020-02-15,119
2020-02-16,116
2020-02-17,121
2020-02-18,127
2020-02-19,125
2020-02-20,124
2020-02-21,124
2020-02-22,120
2020-02-23,125
2020-02-24,128
2020-02-25,124
2020-02-26,121
2020-02-27,118
2020-02-28,116
2020-02-29,116
2020-03-01,118
2020-03-02,122
2020-03-03,123
2020-03-04,123
2020-03-05,123
2020-03-06,119
2020-03-07,119
2020-03-08,114
2020-03-09,113
2020-03-10,114
2020-03-11,115
2020-03-12,117
2020-03-13,116
2020-03-14,114
2020-03-15,114
2020-03-16,114
2020-03-17,111
2020-03-18,108
2020-03-19,105
2020-03-20,102
2020-03-21,96
2020-03-22,92
2020-03-23,94
2020-03-24,92
2020-03-25,93
2020-03-26,93
2020-03-27,95
2020-03-28,95
2020-03-29,96
2020-03-30,99
2020-03-31,100
2020-04-01,103
2020-04-02,105
2020-04-03,102
2020-04-04,106
2020-04-05,109
2020-04-06,109
2020-04-07,108
2020-04-08,104
2020-04-09,106
2020-04-10,105
2020-04-11,107
2020-04-12,107
2020-04-13,113
2020-04-14,119
2020-04-15,123
2020-04-16,127
2020-04-17,134
2020-04-18,141
2020-04-19,149
2020-04-20,157
2020-04-21,160
2020-04-22,154
2020-04-23,147
2020-04-24,146
2020-04-25,141
2020-04-26,135
2020-04-27,132
2020-04-28,132
2020-04-29,129
2020-04-30,123
2020-05-01,118
2020-05-02,115
2020-05-03,116
2020-05-04,113
2020-05-05,110
2020-05-06,107
2020-05-07,107
2020-05-08,108
2020-05-09,108
2020-05-10,108
2020-05-11,113
2020-05-12,113
2020-05-13,112
