date_obj,Ghorrock%20teleport%20(tablet) price
2019-03-25,2228
2019-03-26,2268
2019-03-27,2268
2019-03-28,2196
2019-03-29,2240
2019-03-30,2240
2019-03-31,2271
2019-04-01,2248
2019-04-02,2281
2019-04-03,2231
2019-04-04,2259
2019-04-05,2328
2019-04-06,2444
2019-04-07,2396
2019-04-08,2293
2019-04-09,2241
2019-04-10,2234
2019-04-11,2196
2019-04-12,2213
2019-04-13,2125
2019-04-14,2075
2019-04-15,2123
2019-04-16,2096
2019-04-17,2101
2019-04-18,2127
2019-04-19,2135
2019-04-20,2130
2019-04-21,2122
2019-04-22,2120
2019-04-23,2116
2019-04-24,2109
2019-04-25,2178
2019-04-26,2244
2019-04-27,2272
2019-04-28,2238
2019-04-29,2228
2019-04-30,2171
2019-05-01,2148
2019-05-02,2092
2019-05-03,2120
2019-05-04,2154
2019-05-05,2149
2019-05-06,2108
2019-05-07,2065
2019-05-08,2092
2019-05-09,2122
2019-05-10,2142
2019-05-11,2167
2019-05-12,2214
2019-05-13,2317
2019-05-14,2359
2019-05-15,2423
2019-05-16,2532
2019-05-17,2610
2019-05-18,2715
2019-05-19,2777
2019-05-20,2808
2019-05-21,2869
2019-05-22,2922
2019-05-23,2861
2019-05-24,2757
2019-05-25,2810
2019-05-26,2800
2019-05-27,2869
2019-05-28,2774
2019-05-29,2754
2019-05-30,2747
2019-05-31,2708
2019-06-01,2837
2019-06-02,2979
2019-06-03,3128
2019-06-04,3268
2019-06-05,3296
2019-06-06,3131
2019-06-07,3129
2019-06-08,3019
2019-06-09,3028
2019-06-10,3028
2019-06-11,2947
2019-06-12,3006
2019-06-13,2905
2019-06-14,2993
2019-06-15,3143
2019-06-16,3260
2019-06-17,3170
2019-06-18,3238
2019-06-19,3382
2019-06-20,3552
2019-06-21,3730
2019-06-22,3917
2019-06-23,4113
2019-06-24,4319
2019-06-25,4303
2019-06-26,4469
2019-06-27,4371
2019-06-28,4371
2019-06-29,4390
2019-06-30,4497
2019-07-01,4527
2019-07-02,4486
2019-07-03,4331
2019-07-04,4202
2019-07-05,4109
2019-07-06,4099
2019-07-07,4050
2019-07-08,3985
2019-07-09,3960
2019-07-10,3918
2019-07-11,3838
2019-07-12,3870
2019-07-13,3870
2019-07-14,3963
2019-07-15,3963
2019-07-16,4162
2019-07-17,4359
2019-07-18,4577
2019-07-19,4762
2019-07-20,4686
2019-07-21,4476
2019-07-22,4286
2019-07-23,4188
2019-07-24,4188
2019-07-25,4188
2019-07-26,4229
2019-07-27,4379
2019-07-28,4320
2019-07-29,4289
2019-07-30,4087
2019-07-31,3891
2019-08-01,3936
2019-08-02,4018
2019-08-03,4050
2019-08-04,3938
2019-08-05,3933
2019-08-06,3901
2019-08-07,3873
2019-08-08,3873
2019-08-09,3862
2019-08-10,3997
2019-08-11,3994
2019-08-12,4085
2019-08-13,4042
2019-08-14,4032
2019-08-15,4038
2019-08-16,3942
2019-08-17,3942
2019-08-18,3825
2019-08-19,3763
2019-08-20,3755
2019-08-21,3704
2019-08-22,3610
2019-08-23,3691
2019-08-24,3666
2019-08-24,3666
2019-08-25,3666
2019-08-25,3666
2019-08-26,3669
2019-08-27,3669
2019-08-27,3669
2019-08-28,3710
2019-08-29,3680
2019-08-30,3775
2019-08-31,3775
2019-09-01,3767
2019-09-02,3767
2019-09-03,3809
2019-09-04,3717
2019-09-05,3808
2019-09-06,3808
2019-09-07,3900
2019-09-08,3877
2019-09-09,3774
2019-09-10,3774
2019-09-11,3874
2019-09-12,3938
2019-09-13,3910
2019-09-14,3889
2019-09-15,4050
2019-09-16,4009
2019-09-17,4106
2019-09-18,4298
2019-09-19,4503
2019-09-20,4503
2019-09-21,4663
2019-09-22,4744
2019-09-23,4914
2019-09-24,4914
2019-09-25,4818
2019-09-26,4805
2019-09-27,4805
2019-09-28,4735
2019-09-29,4735
2019-09-30,4569
2019-10-01,4370
2019-10-02,4370
2019-10-03,4305
2019-10-04,4305
2019-10-05,4414
2019-10-06,4618
2019-10-07,4736
2019-10-08,4778
2019-10-09,4778
2019-10-10,4956
2019-10-11,4956
2019-10-12,4867
2019-10-13,4630
2019-10-14,4438
2019-10-15,4438
2019-10-16,4599
2019-10-17,4599
2019-10-18,4737
2019-10-19,4915
2019-10-20,5151
2019-10-21,5409
2019-10-22,5680
2019-10-23,5880
2019-10-24,5666
2019-10-25,5390
2019-10-26,5123
2019-10-27,4959
2019-10-28,4857
2019-10-29,4857
2019-10-30,4819
2019-10-31,4900
2019-11-01,5145
2019-11-02,5403
2019-11-03,5674
2019-11-04,5958
2019-11-05,5958
2019-11-06,6256
2019-11-07,6554
2019-11-08,6753
2019-11-09,6840
2019-11-10,6659
2019-11-11,6339
2019-11-12,6219
2019-11-13,5970
2019-11-14,5758
2019-11-15,5599
2019-11-16,5625
2019-11-17,5625
2019-11-18,5879
2019-11-19,5879
2019-11-20,6173
2019-11-21,6173
2019-11-22,6480
2019-11-23,6783
2019-11-24,7006
2019-11-25,7120
2019-11-26,7063
2019-11-27,7063
2019-11-28,6732
2019-11-29,6732
2019-11-30,6395
2019-12-01,6075
2019-12-02,5771
2019-12-03,5482
2019-12-04,5207
2019-12-05,5207
2019-12-06,4946
2019-12-07,4698
2019-12-08,4473
2019-12-09,4249
2019-12-10,4046
2019-12-11,3869
2019-12-12,3869
2019-12-13,3763
2019-12-14,3732
2019-12-15,3595
2019-12-16,3455
2019-12-17,3473
2019-12-18,3473
2019-12-19,3602
2019-12-20,3777
2019-12-21,3821
2019-12-22,3798
2019-12-23,3798
2019-12-24,3942
2019-12-25,4132
2019-12-26,4132
2019-12-27,4254
2019-12-28,4216
2019-12-29,4312
2019-12-30,4287
2019-12-31,4274
2020-01-01,4251
2020-01-02,4406
2020-01-03,4325
2020-01-04,4212
2020-01-05,4069
2020-01-06,3936
2020-01-07,3779
2020-01-08,3779
2020-01-09,3705
2020-01-10,3770
2020-01-11,3959
2020-01-12,4133
2020-01-13,4133
2020-01-14,4258
2020-01-15,4183
2020-01-16,4146
2020-01-17,4123
2020-01-18,4123
2020-01-19,4282
2020-01-20,4117
2020-01-21,4117
2020-01-22,4026
2020-01-23,4143
2020-01-24,4351
2020-01-25,4569
2020-01-26,4776
2020-01-27,5015
2020-01-28,5235
2020-01-29,5054
2020-01-30,4883
2020-01-31,4954
2020-02-01,5145
2020-02-02,5206
2020-02-03,5447
2020-02-04,5678
2020-02-05,5959
2020-02-06,6030
2020-02-07,6121
2020-02-08,5981
2020-02-09,5959
2020-02-10,5950
2020-02-11,5918
2020-02-12,5858
2020-02-13,5856
2020-02-14,5976
2020-02-15,6178
2020-02-16,6336
2020-02-17,6255
2020-02-18,6351
2020-02-19,6413
2020-02-20,6277
2020-02-21,6277
2020-02-22,6322
2020-02-23,6495
2020-02-24,6688
2020-02-25,7001
2020-02-26,7352
2020-02-27,7720
2020-02-28,8106
2020-02-29,8106
2020-03-01,8512
2020-03-02,8938
2020-03-03,9385
2020-03-04,9385
2020-03-05,9829
2020-03-06,10067
2020-03-07,10179
2020-03-08,9893
2020-03-09,9779
2020-03-10,9742
2020-03-11,9774
2020-03-12,9546
2020-03-13,9237
2020-03-14,8983
2020-03-15,8835
2020-03-16,8639
2020-03-17,8725
2020-03-18,9153
2020-03-19,9382
2020-03-20,9468
2020-03-21,9231
2020-03-22,8971
2020-03-23,8985
2020-03-24,8839
2020-03-25,8572
2020-03-26,8779
2020-03-27,8973
2020-03-28,8837
2020-03-29,8973
2020-03-30,9356
2020-03-31,9824
2020-04-01,10316
2020-04-02,10484
2020-04-03,10484
2020-04-04,10500
2020-04-05,10443
2020-04-06,10298
2020-04-07,9929
2020-04-08,10359
2020-04-09,10693
2020-04-10,10906
2020-04-11,11036
2020-04-12,10906
2020-04-13,11207
2020-04-14,11533
2020-04-15,11255
2020-04-16,11159
2020-04-17,11122
2020-04-18,11055
2020-04-19,11434
2020-04-20,11607
2020-04-21,11116
2020-04-22,10675
2020-04-23,10361
2020-04-24,9842
2020-04-25,9349
2020-04-26,9024
2020-04-27,8669
2020-04-28,8235
2020-04-29,8061
2020-04-30,8073
2020-05-01,8225
2020-05-02,8637
2020-05-03,9068
2020-05-04,9522
2020-05-05,9999
2020-05-06,10499
2020-05-07,11024
2020-05-08,11576
2020-05-09,12155
2020-05-10,12401
2020-05-11,12966
2020-05-12,13395
2020-05-13,13856
